date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2024-05-06,NQ,FIRST_MINUTE_0930_0931_LVN_01,18062.5,83.0,0.6047619047619048,5,18062.5,18062.5,329.0,210.0,0.3952380952380952,0.152014652014652,15.0,-10.0,40.0,1,1,True,trend_down,0.6698365883888445,trend_down,0.7806063223424995,0.06542437499546348,0.05067729792001168,0.04739018677757698,0.04686325368243336,0.04759752118290665,0.6698365883888445,0.07221077705276317,0.036850325503776094,0.03495621921591383,0.0351370141676619,0.04264582930479331,0.035005968909032514,0.7806063223424995,0.03479832055632282
2024-05-06,NQ,FIRST_MINUTE_0930_0931_LVN_02,18071.25,36.0,0.6381909547738693,5,18071.25,18071.25,189.0,99.5,0.36180904522613067,0.06593406593406594,50.0,25.0,75.0,1,3,True,trend_down,0.6698365883888445,trend_down,0.7806063223424995,0.06542437499546348,0.05067729792001168,0.04739018677757698,0.04686325368243336,0.04759752118290665,0.6698365883888445,0.07221077705276317,0.036850325503776094,0.03495621921591383,0.0351370141676619,0.04264582930479331,0.035005968909032514,0.7806063223424995,0.03479832055632282
2024-05-08,NQ,FIRST_MINUTE_0930_0931_LVN_01,18088.75,99.0,0.5062344139650873,5,18088.75,18088.75,200.5,323.0,0.4937655860349127,0.10679611650485436,-30.0,-40.0,-10.0,1,0,False,D,0.6152757080218554,trend_up,0.7728172424413878,0.6152757080218554,0.04591224844899422,0.046386322212244,0.04007456823800661,0.14846534679448684,0.045108805096774646,0.05877700118763821,0.038580485878767355,0.036320630715261024,0.03664766224078548,0.04169878014537338,0.7728172424413878,0.03655671802995417,0.03737848054847074
2024-05-09,NQ,FIRST_MINUTE_0930_0931_LVN_01,18190.0,51.0,0.6751592356687899,5,18190.0,18190.0,157.0,181.0,0.3248407643312102,0.07369942196531792,-40.0,-50.0,-15.0,1,3,True,trend_up,0.784318796280586,trend_up,0.5725366089883934,0.036736839328584875,0.034754238817072194,0.034971910004226024,0.039504041441076845,0.784318796280586,0.034964218076003986,0.034749956052450126,0.061718238990957706,0.056248117585198695,0.05681656104084586,0.07595159991969376,0.5725366089883934,0.05766083212049778,0.11906804135441264
2024-05-10,NQ,FIRST_MINUTE_0930_0931_LVN_01,18266.25,97.0,0.638733705772812,5,18266.25,18266.25,268.5,300.5,0.3612662942271881,0.19795918367346937,15.0,-15.0,30.0,1,1,True,trend_down,0.5908672738540494,double,0.5553963182258259,0.052521715080841566,0.04183949691856451,0.0620817139369692,0.14676392092052254,0.04258773928455639,0.5908672738540494,0.06333814000449649,0.03989691938540764,0.03336561737805419,0.03280436053112376,0.5553963182258259,0.03400856141081118,0.26475505862731197,0.0397731644414654
2024-05-13,NQ,FIRST_MINUTE_0930_0931_LVN_01,18326.25,42.0,0.5,5,18326.25,18326.25,241.0,84.0,0.5,0.06896551724137931,45.0,10.0,50.0,1,2,True,trend_up,0.3547026484922195,trend_down,0.5023904477489127,0.07232353593539771,0.06995731412586786,0.07044185210032423,0.07205476757094163,0.3547026484922195,0.07578819861258944,0.2847316831626596,0.05046747317712286,0.050339565732081634,0.05030196670148185,0.18924348629961177,0.05184368585998082,0.5023904477489127,0.10541337448080838
2024-05-16,NQ,FIRST_MINUTE_0930_0931_LVN_01,18687.5,129.0,0.5777414075286416,5,18687.5,18687.5,350.5,305.5,0.42225859247135844,0.19815668202764977,15.0,10.0,40.0,1,4,True,trend_down,0.8614910505366398,unknown,0.567211906065516,0.02285954804980075,0.022847869604651894,0.022829505837249225,0.02427669343153683,0.02286583033132777,0.8614910505366398,0.022829502208793737,0.05851511405395956,0.051974639328357684,0.05373599011948364,0.09605504623633056,0.07556031698477718,0.09694698721157542,0.567211906065516
2024-05-29,NQ,FIRST_MINUTE_0930_0931_LVN_01,18787.5,192.0,0.539568345323741,5,18787.5,18787.5,436.5,417.0,0.460431654676259,0.3510054844606947,40.0,-35.0,50.0,1,3,True,trend_down,0.7590248432918285,unknown,0.3380713471837031,0.03155589682077944,0.02990904069660052,0.02960305001970216,0.09055132775167357,0.029759244695828108,0.7590248432918285,0.029596596723587845,0.07282414966321663,0.06452623063937774,0.06219960283775674,0.23960572576739383,0.14231834096717405,0.08045460294137781,0.3380713471837031
2024-05-29,NQ,FIRST_MINUTE_0930_0931_LVN_02,18791.25,43.0,0.7694369973190349,10,18791.25,18792.5,417.0,186.5,0.23056300268096513,0.07861060329067641,55.0,-20.0,65.0,2,5,True,trend_down,0.7590248432918285,unknown,0.3380713471837031,0.03155589682077944,0.02990904069660052,0.02960305001970216,0.09055132775167357,0.029759244695828108,0.7590248432918285,0.029596596723587845,0.07282414966321663,0.06452623063937774,0.06219960283775674,0.23960572576739383,0.14231834096717405,0.08045460294137781,0.3380713471837031
2024-06-05,NQ,FIRST_MINUTE_0930_0931_LVN_01,18846.25,70.0,0.5483870967741935,5,18846.25,18846.25,273.5,155.0,0.45161290322580644,0.14957264957264957,40.0,5.0,65.0,1,0,False,trend_up,0.6558740386247046,unknown,0.5934778022200511,0.05206586315920844,0.05159186599421869,0.05169356269878752,0.0527826522425958,0.6558740386247046,0.05284258634575801,0.08314943093472695,0.06418102172135094,0.054794156489274666,0.053360013904112887,0.058009127142753504,0.07817677487320346,0.09800110364925356,0.5934778022200511
