date,symbol,rth_open,open_vs_context_value,open_vs_context_poc,premarket_high,premarket_low,premarket_range_ticks,or_high,or_low,or_width_ticks,or_delta,or_volume,or_vwap,minute_profile_poc,previous_rth_close,gap_points,gap_ticks,gap_available,atr_points,atr_ticks,atr_available,context_profile_start,context_profile_end,context_has_data,context_hvn_count,context_lvn_count,context_hvn_prices,context_lvn_prices,context_total_volume,context_bid_volume,context_ask_volume,context_delta,context_poc,context_poc_volume,context_vah,context_val,context_value_area_actual_pct,context_high,context_low,context_level_step,context_level_step_ticks,context_profile_width_ticks,context_value_area_width_ticks,context_price_level_count,context_occupied_price_level_count,context_empty_level_count,context_upper_volume,context_lower_volume,context_upper_lower_ratio,context_upper_volume_share,context_lower_volume_share,context_center_of_mass,context_skewness,context_kurtosis_excess,context_entropy,context_max_level_volume_share,context_volume_slope,context_poc_position,context_center_of_mass_position,context_source_rows,context_profile_shape,context_shape_confidence_score,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,context_distribution_count,context_double_mode_separation,context_double_valley_depth,context_shape_probability_type,minute_profile_start,minute_profile_end,minute_has_data,minute_hvn_count,minute_lvn_count,minute_hvn_prices,minute_lvn_prices,minute_total_volume,minute_bid_volume,minute_ask_volume,minute_delta,minute_poc,minute_poc_volume,minute_vah,minute_val,minute_value_area_actual_pct,minute_high,minute_low,minute_level_step,minute_level_step_ticks,minute_profile_width_ticks,minute_value_area_width_ticks,minute_price_level_count,minute_occupied_price_level_count,minute_empty_level_count,minute_upper_volume,minute_lower_volume,minute_upper_lower_ratio,minute_upper_volume_share,minute_lower_volume_share,minute_center_of_mass,minute_skewness,minute_kurtosis_excess,minute_entropy,minute_max_level_volume_share,minute_volume_slope,minute_poc_position,minute_center_of_mass_position,minute_source_rows,minute_profile_shape,minute_shape_confidence_score,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown,minute_distribution_count,minute_double_mode_separation,minute_double_valley_depth,minute_shape_probability_type,first_minute_lvn_count,retest_event_count,has_any_retest
2024-03-11,NQ,18225.0,INSIDE_VALUE,ABOVE_POC,18238.75,18171.25,270.0,18238.75,18205.0,135.0,54.0,5796.0,18225.59200310559,18233.75,,,,False,,,False,08:30:00,09:30:00,True,1,0,18190.00,,16930.0,8537.0,8393.0,-144.0,18221.25,604.0,18236.25,18200.0,0.7287655050206734,18238.75,18171.25,1.25,5.0,270.0,145.0,55,55,0,5137.0,11189.0,0.4591116274912861,0.303425871234495,0.6608978145304194,18210.39700236267,-0.3251439993697091,-0.8303036067953062,0.9595420806109,0.035676314235085646,0.23575621398469082,0.7407407407407407,0.5799555905580982,446,trend_up,0.5523942671515688,0.04508048305129175,0.04320275844567398,0.043411314384327535,0.20409186856634448,0.5523942671515688,0.04394062675580331,0.06787868164499014,3,0.2777777777777778,0.6149239981575311,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,18210.00|18218.75,,5796.0,2871.0,2925.0,54.0,18233.75,561.0,18236.25,18221.25,0.7104899930986888,18238.75,18205.0,1.25,5.0,135.0,60.0,28,28,0,500.0,4735.0,0.10559662090813093,0.0862663906142167,0.8169427191166322,18225.59200310559,-0.777355159042094,-0.5654312493153557,0.9082127960938102,0.09679089026915114,0.22700929901741257,0.8518518518518519,0.6101334253508227,28,trend_up,0.7132915377889246,0.04517646860067984,0.04502713771336376,0.04508457774742581,0.04522305939686035,0.7132915377889246,0.04564605203595022,0.06055116671679536,3,0.1111111111111111,0.004298764105319708,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2024-03-12,NQ,18312.5,INSIDE_VALUE,BELOW_POC,18381.25,18205.0,705.0,18340.0,18311.25,115.0,460.0,6400.0,18327.5607421875,18325.0,,,,False,,,False,08:30:00,09:30:00,True,2,0,18225.00|18376.25,,71157.0,35705.0,35452.0,-253.0,18315.0,1399.0,18357.5,18283.75,0.7021094200148966,18381.25,18205.0,1.25,5.0,705.0,295.0,142,142,0,38390.0,31368.0,1.2238587095128795,0.5395112216647695,0.44082802816307604,18315.74855600995,-0.7198775071130029,0.1906508807934597,0.9396900782070334,0.01966075017215453,0.27200547139839787,0.624113475177305,0.6283606014748851,932,trend_up,0.7882370914642112,0.03691906781154617,0.03835776274450229,0.033923248217012335,0.034560982528514625,0.7882370914642112,0.034111923555778134,0.03388992367843534,3,0.03546099290780142,0.06082289803220031,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,0,0,,,6400.0,2970.0,3430.0,460.0,18325.0,455.0,18333.75,18320.0,0.70703125,18340.0,18311.25,1.25,5.0,115.0,55.0,24,24,0,3835.0,2110.0,1.8175355450236967,0.59921875,0.3296875,18327.5607421875,-0.17769781097561488,-0.8680958153881964,0.9339381432140378,0.07109375,0.21782417582417574,0.4782608695652174,0.567330163043453,24,trend_up,0.5412938304651577,0.06460515574336173,0.05730008960261436,0.0538683880108648,0.11692280640895225,0.5412938304651577,0.05515497047078442,0.1108547592982647,3,0.30434782608695654,0.2801903628792386,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2024-03-13,NQ,18428.75,INSIDE_VALUE,BELOW_POC,18442.5,18412.5,120.0,18430.0,18406.25,95.0,-192.0,7420.0,18416.319407008086,18413.75,,,,False,,,False,08:30:00,09:30:00,True,2,0,18427.50|18433.75,,22769.0,11681.0,11088.0,-593.0,18433.75,1718.0,18440.0,18422.5,0.7328824278624445,18442.5,18412.5,1.25,5.0,120.0,70.0,25,25,0,5463.0,15588.0,0.3504618937644342,0.23993148579208573,0.6846150467741227,18428.00639026747,-0.09528552577750633,-1.1073060420996992,0.9492758741824064,0.07545346743379155,0.04956031163248851,0.7083333333333334,0.5168796755823375,330,unknown,0.5053600080136749,0.059942820115093456,0.0570070761031597,0.057431956063814835,0.11535448437284464,0.13073808571334242,0.07416556961807017,0.5053600080136749,3,0.20833333333333334,0.3721711456859972,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,18413.75|18420.00,,7420.0,3806.0,3614.0,-192.0,18413.75,966.0,18420.0,18408.75,0.7486522911051213,18430.0,18406.25,1.25,5.0,95.0,45.0,20,20,0,4331.0,2123.0,2.040037682524729,0.5836927223719677,0.28611859838274933,18416.319407008086,0.32657978061459975,-0.5675849330666636,0.9113853302615212,0.13018867924528302,-0.15850340136054433,0.3157894736842105,0.42397503191942204,20,trend_down,0.4554644914197665,0.07309827542953834,0.06122129160355314,0.05925590276774198,0.12594758561333047,0.06185700252214127,0.4554644914197665,0.16315545064392836,2,0.2631578947368421,0.3157894736842105,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2024-03-14,NQ,18376.25,INSIDE_VALUE,ABOVE_POC,18412.5,18342.5,280.0,18378.75,18353.75,100.0,-294.0,5708.0,18364.581727400142,18360.0,,,,False,,,False,08:30:00,09:30:00,True,2,0,18360.00|18407.50,,45962.0,23153.0,22809.0,-344.0,18360.0,2095.0,18380.0,18355.0,0.7134807014490231,18412.5,18342.5,1.25,5.0,280.0,100.0,57,57,0,34366.0,9501.0,3.617092937585517,0.7477046255602454,0.20671424220007834,18370.15597123711,0.3537430959996835,-0.22607570449264092,0.9013196737578882,0.045581132239676254,-0.2339309305277019,0.25,0.39508530338727205,595,trend_down,0.6980497132017646,0.04630079888236338,0.04541791512841224,0.045214617679811546,0.056321855689225195,0.045815852723944214,0.6980497132017646,0.0628792466944787,3,0.125,0.19331004836109622,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,1,18360.00|18366.25,18363.75,5708.0,3001.0,2707.0,-294.0,18360.0,690.0,18370.0,18356.25,0.7415907498248073,18378.75,18353.75,1.25,5.0,100.0,55.0,21,21,0,3560.0,1458.0,2.4417009602194786,0.6236860546601262,0.25543097407147863,18364.581727400142,0.3680017765800321,-1.1828748463807437,0.9228454121796736,0.12088297126839523,-0.14338415207980418,0.25,0.43326909600567887,21,trend_down,0.3897769641588627,0.06292932074738668,0.06106133903203385,0.06079861409963586,0.16234603295548738,0.06444969171164039,0.3897769641588627,0.19863803729495313,3,0.25,0.4322169059011164,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,1,3,True
2024-03-15,NQ,18152.5,BELOW_VAL,BELOW_POC,18277.5,18130.0,590.0,18175.0,18143.75,125.0,415.0,8197.0,18161.184427229473,18162.5,,,,False,,,False,08:30:00,09:30:00,True,4,3,18145.00|18230.00|18236.25|18273.75,18177.50|18227.50|18232.50,49352.0,26324.0,23028.0,-3296.0,18245.0,1013.0,18276.25,18187.5,0.7029299724428595,18277.5,18130.0,1.25,5.0,590.0,355.0,119,119,0,11245.0,37094.0,0.3031487572114088,0.2278529745501702,0.7516210082671422,18209.589226373806,-0.3427898160266293,-1.095064066142981,0.9704185441783073,0.020526017182687633,0.09562328386438486,0.7796610169491526,0.539587975415634,554,unknown,0.34112346824324746,0.06489661199648589,0.06343815726192696,0.06363561080088459,0.16028993935544486,0.23416468692714543,0.07245152541486483,0.34112346824324746,3,0.16101694915254236,0.633239612621056,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,0,0,,,8197.0,3891.0,4306.0,415.0,18162.5,679.0,18172.5,18157.5,0.7059899963401244,18175.0,18143.75,1.25,5.0,125.0,60.0,26,26,0,3793.0,3725.0,1.018255033557047,0.4627302671709162,0.45443454922532633,18161.184427229473,-0.44806960763248715,-0.7536075878647024,0.9458601709775123,0.08283518360375747,0.14935865966793804,0.6,0.5579016713431337,26,trend_up,0.4195980930220855,0.07850973922848513,0.06969560124332934,0.06724747690275776,0.07611255781899222,0.4195980930220855,0.07103808604424913,0.21779844574010085,3,0.16,0.08855932203389827,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2024-03-18,NQ,18285.0,INSIDE_VALUE,ABOVE_POC,18296.25,18263.75,130.0,18298.75,18277.5,85.0,507.0,6795.0,18287.67144959529,18285.0,,,,False,,,False,08:30:00,09:30:00,True,0,1,,18267.50,23671.0,12588.0,11083.0,-1505.0,18273.75,1684.0,18286.25,18271.25,0.73642854125301,18296.25,18263.75,1.25,5.0,130.0,60.0,27,27,0,18162.0,3825.0,4.748235294117647,0.7672679650204892,0.1615901313843944,18280.128215960456,0.2840634403586551,-0.542007017969806,0.9351898878801785,0.07114190359511639,0.011442898616295405,0.3076923076923077,0.5039451064755737,330,unknown,0.6182580064770332,0.05341491637840684,0.052507904690330676,0.05203370212687725,0.0538530408996863,0.09047428912181266,0.07945814030585299,0.6182580064770332,3,0.15384615384615385,0.02457436556376491,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,18285.00|18296.25,,6795.0,3144.0,3651.0,507.0,18285.0,750.0,18291.25,18280.0,0.7426048565121413,18298.75,18277.5,1.25,5.0,85.0,45.0,18,18,0,4006.0,2039.0,1.9646885728298185,0.5895511405445181,0.30007358351729213,18287.67144959529,0.29381249251916514,-0.8832944242475382,0.9418966202221346,0.11037527593818984,-0.05767251461988307,0.35294117647058826,0.47865645154310826,18,unknown,0.4851708197695626,0.06323178162723667,0.05934712668415432,0.05848335837338065,0.11560267684458372,0.07374805739634703,0.14441617930473483,0.4851708197695626,3,0.29411764705882354,0.2550100200400801,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2024-03-19,NQ,18143.75,INSIDE_VALUE,BELOW_POC,18152.5,18080.0,290.0,18152.5,18130.0,90.0,31.0,7933.0,18140.37060380688,18135.0,,,,False,,,False,08:30:00,09:30:00,True,2,0,18091.25|18145.00,,29479.0,14174.0,15305.0,1131.0,18145.0,1443.0,18148.75,18113.75,0.7234641609281183,18152.5,18080.0,1.25,5.0,290.0,140.0,59,59,0,2195.0,25841.0,0.08494253318370032,0.07445978493164626,0.8765901149971166,18125.366871332135,-0.4998245643646418,-0.7206901416898264,0.9382544336717336,0.04895010007123715,0.2525400237264644,0.896551724137931,0.6257499494087573,441,trend_up,0.7736312932249588,0.03669196735875146,0.03658379015316558,0.036610537465408155,0.043001221611404954,0.7736312932249588,0.03689740449675098,0.03658378568955993,3,0.08620689655172414,0.20623145400593468,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,1,0,18135.00,,7933.0,3951.0,3982.0,31.0,18135.0,880.0,18145.0,18133.75,0.7354090508004538,18152.5,18130.0,1.25,5.0,90.0,45.0,19,19,0,5827.0,1226.0,4.752854812398042,0.7345266607840666,0.1545443085843943,18140.37060380688,0.1282131779928395,-0.8823933681552827,0.944595895556097,0.11092903063153914,-0.10013755980861251,0.2222222222222222,0.46091572475027837,19,unknown,0.33524048983385624,0.06604476989036308,0.06216123960731739,0.061471182045833565,0.17500429104800236,0.06969002994752545,0.23038799762710194,0.33524048983385624,2,0.2777777777777778,0.4143175074183977,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2024-03-20,NQ,18318.75,ABOVE_VAH,ABOVE_POC,18318.75,18282.5,145.0,18333.75,18310.0,95.0,244.0,6006.0,18324.126498501497,18323.75,,,,False,,,False,08:30:00,09:30:00,True,1,0,18307.50,,15473.0,7464.0,8009.0,545.0,18295.0,1007.0,18311.25,18291.25,0.7198345505073354,18318.75,18282.5,1.25,5.0,145.0,80.0,30,30,0,10776.0,3690.0,2.9203252032520326,0.6964389581852258,0.2384799327861436,18301.747479480386,0.0863892687015374,-1.1353092801601077,0.9514129907401915,0.06508110902863051,0.08901880385687283,0.3448275862068966,0.5309649511830528,294,unknown,0.28276597203927345,0.06455039313044018,0.061364548417587754,0.06050635722954734,0.26258795626681725,0.19771837204993606,0.07050640086639795,0.28276597203927345,3,0.4827586206896552,0.33446289393425954,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,18313.75|18323.75,,6006.0,2881.0,3125.0,244.0,18323.75,689.0,18330.0,18320.0,0.7114552114552114,18333.75,18310.0,1.25,5.0,95.0,40.0,20,20,0,2817.0,2500.0,1.1268,0.469030969030969,0.41625041625041626,18324.126498501497,-0.2649637012774562,-0.3742485303225225,0.92259796899437,0.11471861471861472,0.22430022807381297,0.5789473684210527,0.5947999369051296,20,trend_up,0.6264004355563614,0.09175252898095435,0.05577919822021856,0.04625134065320256,0.06340023556136525,0.6264004355563614,0.04648658359300878,0.06992967743488912,2,0.2631578947368421,0.1366771159874608,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2024-03-21,NQ,18687.5,ABOVE_VAH,ABOVE_POC,18696.25,18647.5,195.0,18692.5,18671.25,85.0,-376.0,5976.0,18683.137131860778,18685.0,,,,False,,,False,08:30:00,09:30:00,True,2,1,18672.50|18682.50,18676.25,25489.0,12533.0,12956.0,423.0,18657.5,1764.0,18676.25,18647.5,0.7011652085213229,18696.25,18647.5,1.25,5.0,195.0,115.0,40,40,0,14709.0,9016.0,1.631433007985803,0.5770724626309388,0.3537212130723057,18666.008866569893,0.6445463593278336,-1.0636021654301249,0.9259352129627517,0.06920632429675547,-0.24808673469387763,0.20512820512820512,0.37966905784396193,329,double,0.5986618015698234,0.018095526532071683,0.016434385191197796,0.016406676792937572,0.5986618015698234,0.016454538009875116,0.3176483832691624,0.016298688634932185,2,0.5128205128205128,0.7729748127978217,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,1,1,18676.25,18678.75,5976.0,3176.0,2800.0,-376.0,18685.0,767.0,18690.0,18681.25,0.7218875502008032,18692.5,18671.25,1.25,5.0,85.0,35.0,18,18,0,1971.0,3238.0,0.608709079678814,0.32981927710843373,0.5418340026773761,18683.137131860778,-0.4769999847537698,-0.6139700814477753,0.9078593537789373,0.1283467202141901,0.138017795466502,0.6470588235294118,0.5593944405072012,18,double,0.4018512968227063,0.06162843481538104,0.047562825817705816,0.049663241062971375,0.4018512968227063,0.27016631012316894,0.050533514226015534,0.11859437713205101,2,0.35294117647058826,0.6669080376538741,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,1,4,True
2024-03-22,NQ,18537.5,INSIDE_VALUE,ABOVE_POC,18547.5,18492.5,220.0,18541.25,18522.5,75.0,7.0,3937.0,18531.867856235713,18530.0,,,,False,,,False,08:30:00,09:30:00,True,2,1,18520.00|18536.25,18517.50,22971.0,11218.0,11753.0,535.0,18536.25,1220.0,18545.0,18523.75,0.7004483914500892,18547.5,18492.5,1.25,5.0,220.0,85.0,45,45,0,6204.0,15547.0,0.3990480478548916,0.2700796656654042,0.6768098907317922,18526.66862565844,-0.7870729969855957,-0.47949226963949876,0.928515518648595,0.053110443602803536,0.29115704442860546,0.7954545454545454,0.6212477392443609,342,trend_up,0.7811316842752808,0.03495714527479428,0.034391681118083196,0.034476493394682596,0.04607491095050782,0.7811316842752808,0.034579619080043734,0.03438846590660756,3,0.1590909090909091,0.20227560050568905,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,0,0,,,3937.0,1965.0,1972.0,7.0,18530.0,510.0,18536.25,18528.75,0.7541275082550165,18541.25,18522.5,1.25,5.0,75.0,30.0,16,16,0,2395.0,1032.0,2.320736434108527,0.6083312166624333,0.2621285242570485,18531.867856235713,0.11335389352102969,-0.5645815441526363,0.8851272649046725,0.12954025908051817,-0.0009731833910034914,0.4,0.49961899923800956,16,unknown,0.4527221787275199,0.16558740388669765,0.07620707736968689,0.058622667755518255,0.058548038236586726,0.09363226634823507,0.09468036767575556,0.4527221787275199,1,0.0,0.0,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
