date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2026-03-09,NQ,FIRST_MINUTE_0930_0931_LVN_01,24448.75,14.0,0.5333333333333333,5,24448.75,24448.75,30.0,178.0,0.4666666666666667,0.0345679012345679,-85.0,-165.0,-5.0,1,2,True,unknown,0.5423554101034661,unknown,0.5262805953589195,0.08284983679911999,0.05792423548610136,0.05805347163430388,0.05976299183820189,0.07667714338721963,0.12237691075158709,0.5423554101034661,0.08465017285661272,0.0570660062587041,0.05656011079396119,0.07797264531649542,0.12391423748467073,0.07355623193063633,0.5262805953589195
2026-03-10,NQ,FIRST_MINUTE_0930_0931_LVN_01,25061.25,35.0,0.5138888888888888,5,25061.25,25061.25,72.0,104.0,0.4861111111111111,0.14112903225806453,125.0,30.0,150.0,1,3,True,trend_up,0.8508498825721902,trend_up,0.49444832031436314,0.024269492821262846,0.02961772008454312,0.02353633390457604,0.024608298202818117,0.8508498825721902,0.023586559170255334,0.023531713244354463,0.06732243557198256,0.06341925520832381,0.0580464132623229,0.11538081575314023,0.49444832031436314,0.06037624396715661,0.14100651592271068
2026-03-11,NQ,FIRST_MINUTE_0930_0931_LVN_01,25047.5,5.0,0.8360655737704918,5,25047.5,25047.5,30.5,35.5,0.16393442622950818,0.010416666666666666,-95.0,-120.0,-45.0,1,0,False,trend_down,0.4624170556516007,trend_up,0.4063706503815395,0.06998527699140154,0.061791430286456735,0.06472011010863989,0.1079117123066077,0.06481534838576544,0.4624170556516007,0.16835906626952804,0.07179653610782812,0.06761336231616565,0.06786287005708859,0.07500192682539047,0.4063706503815395,0.0715185177486202,0.2398361365633674
2026-03-11,NQ,FIRST_MINUTE_0930_0931_LVN_02,25053.75,10.0,0.5833333333333333,5,25053.75,25053.75,24.0,59.5,0.4166666666666667,0.020833333333333332,-70.0,-95.0,-20.0,1,1,True,trend_down,0.4624170556516007,trend_up,0.4063706503815395,0.06998527699140154,0.061791430286456735,0.06472011010863989,0.1079117123066077,0.06481534838576544,0.4624170556516007,0.16835906626952804,0.07179653610782812,0.06761336231616565,0.06786287005708859,0.07500192682539047,0.4063706503815395,0.0715185177486202,0.2398361365633674
2026-03-11,NQ,FIRST_MINUTE_0930_0931_LVN_03,25082.5,36.0,0.503448275862069,5,25082.5,25082.5,72.5,108.5,0.496551724137931,0.075,45.0,20.0,95.0,1,7,True,trend_down,0.4624170556516007,trend_up,0.4063706503815395,0.06998527699140154,0.061791430286456735,0.06472011010863989,0.1079117123066077,0.06481534838576544,0.4624170556516007,0.16835906626952804,0.07179653610782812,0.06761336231616565,0.06786287005708859,0.07500192682539047,0.4063706503815395,0.0715185177486202,0.2398361365633674
2026-03-16,NQ,FIRST_MINUTE_0930_0931_LVN_01,24867.5,46.0,0.54,5,24867.5,24867.5,100.0,158.5,0.46,0.23,-10.0,-65.0,60.0,1,1,True,double,0.599514386027589,unknown,0.477910319217762,0.05140525779185173,0.049593867531451126,0.04997709131979122,0.599514386027589,0.0709596928565382,0.09475263470003151,0.08379706977274722,0.06436340020219451,0.0582373698204863,0.05907924845749604,0.14136941432019365,0.08086439870316223,0.11817584927870535,0.477910319217762
2026-03-17,NQ,FIRST_MINUTE_0930_0931_LVN_01,24973.75,46.0,0.5080213903743316,5,24973.75,24973.75,93.5,121.5,0.4919786096256685,0.11031175059952038,-65.0,-115.0,-40.0,1,0,False,double,0.9264080119787479,unknown,0.4147100643351168,0.01018016833619498,0.009834467798294735,0.009867978790872345,0.9264080119787479,0.013389982555813097,0.020485248527771185,0.009834142012305445,0.08052221742937225,0.06722181354038954,0.0678763353400961,0.07014810650545199,0.22235907081908346,0.07716239203048973,0.4147100643351168
2026-03-19,NQ,FIRST_MINUTE_0930_0931_LVN_01,24413.75,14.0,0.5757575757575757,5,24413.75,24413.75,33.0,40.5,0.42424242424242425,0.05,300.0,180.0,325.0,1,0,False,unknown,0.4775304459842652,trend_down,0.7446619735620076,0.06953734078871462,0.06477166081354685,0.06397115208849521,0.07286547200157334,0.07852685988280635,0.17279706844059847,0.4775304459842652,0.0239935219113722,0.02395038740816684,0.023936047970558094,0.13550391676973114,0.02401811115621298,0.7446619735620076,0.023936041221951147
2026-03-19,NQ,FIRST_MINUTE_0930_0931_LVN_02,24421.25,5.0,0.8181818181818181,5,24421.25,24421.25,28.5,27.5,0.18181818181818182,0.017857142857142856,330.0,210.0,355.0,1,0,False,unknown,0.4775304459842652,trend_down,0.7446619735620076,0.06953734078871462,0.06477166081354685,0.06397115208849521,0.07286547200157334,0.07852685988280635,0.17279706844059847,0.4775304459842652,0.0239935219113722,0.02395038740816684,0.023936047970558094,0.13550391676973114,0.02401811115621298,0.7446619735620076,0.023936041221951147
2026-03-20,NQ,FIRST_MINUTE_0930_0931_LVN_01,24433.75,28.0,0.5172413793103448,5,24433.75,24433.75,58.0,67.0,0.4827586206896552,0.112,-140.0,-225.0,-90.0,1,1,True,unknown,0.4392381597897809,trend_up,0.5606400034384275,0.07156899046265489,0.06157919680429088,0.06298135885537752,0.1171504630631917,0.1725837067725239,0.07489812425218019,0.4392381597897809,0.06483781712828648,0.06032809288566976,0.06071215932894473,0.06070053524683196,0.5606400034384275,0.062308580785805104,0.13047281118603457
