date,symbol,lvn_count,lvn_ids,lvn_prices,context_profile_shape,context_prob_P,context_prob_b,context_prob_D,reason
2026-03-17,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,24973.75,double,0.009834467798294735,0.009867978790872345,0.01018016833619498,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2026-03-19,NQ,2,FIRST_MINUTE_0930_0931_LVN_01|FIRST_MINUTE_0930_0931_LVN_02,24413.75|24421.25,unknown,0.06477166081354685,0.06397115208849521,0.06953734078871462,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2026-04-16,NQ,3,FIRST_MINUTE_0930_0931_LVN_01|FIRST_MINUTE_0930_0931_LVN_02|FIRST_MINUTE_0930_0931_LVN_03,26410.00|26422.50|26437.50,trend_down,0.05281732420221059,0.05655335544256479,0.05752136905279455,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2026-04-30,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,27463.75,double,0.06419790790758763,0.058686063501215587,0.12848261618502582,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2026-05-01,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,27621.25,unknown,0.06369911858786938,0.06496139706562529,0.07105005392343747,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2026-05-11,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,29286.25,trend_up,0.04792544649654813,0.04166099014713335,0.04414049625278737,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2026-06-04,NQ,2,FIRST_MINUTE_0930_0931_LVN_01|FIRST_MINUTE_0930_0931_LVN_02,30215.00|30221.25,trend_up,0.04134025157012723,0.03791980533111695,0.04345351359385706,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
