date,symbol,lvn_count,lvn_ids,lvn_prices,context_profile_shape,context_prob_P,context_prob_b,context_prob_D,reason
2022-08-08,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,13238.75,trend_down,0.055861410362837906,0.055773550525364105,0.05670352844014233,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2022-08-15,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,13547.50,trend_down,0.057877722198494866,0.05721119538736712,0.06139999540059125,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2022-10-04,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,11517.50,trend_up,0.05912476836202968,0.05923484038686037,0.059669673542727966,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2022-11-02,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,11335.00,unknown,0.09062976359114674,0.06314409600346324,0.26945054536170804,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
