date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2022-06-23,NQ,FIRST_MINUTE_0930_0931_LVN_01,11651.25,44.0,0.5487179487179488,5,11651.25,11651.25,97.5,113.5,0.4512820512820513,0.051222351571594875,-40.0,-60.0,-10.0,1,3,True,unknown,0.532820236700069,D,0.4219859435650515,0.05568556515423927,0.05539789118390174,0.05543157676196907,0.11637859027345332,0.10364091615328606,0.08064522377308163,0.532820236700069,0.4219859435650515,0.06040312764694469,0.07438789439240977,0.057439087812263735,0.14418417679723414,0.07134354386022115,0.17025622592587503
2022-06-28,NQ,FIRST_MINUTE_0930_0931_LVN_01,12072.5,14.0,0.5625,5,12072.5,12072.5,32.0,34.0,0.4375,0.04105571847507331,55.0,15.0,90.0,1,1,True,trend_up,0.7423449096903766,trend_down,0.47179050361720537,0.037888278403118064,0.037408891234903915,0.037485696687935215,0.0675671850104278,0.7423449096903766,0.03775987808348105,0.03954516088975746,0.06717966084012306,0.06515689093025914,0.0648209575742111,0.07781367218818445,0.06797302553591276,0.47179050361720537,0.18526528931410408
2022-06-28,NQ,FIRST_MINUTE_0930_0931_LVN_02,12078.75,57.0,0.5086206896551724,5,12078.75,12078.75,116.0,183.5,0.49137931034482757,0.16715542521994134,80.0,40.0,115.0,1,1,True,trend_up,0.7423449096903766,trend_down,0.47179050361720537,0.037888278403118064,0.037408891234903915,0.037485696687935215,0.0675671850104278,0.7423449096903766,0.03775987808348105,0.03954516088975746,0.06717966084012306,0.06515689093025914,0.0648209575742111,0.07781367218818445,0.06797302553591276,0.47179050361720537,0.18526528931410408
2022-06-30,NQ,FIRST_MINUTE_0930_0931_LVN_01,11567.5,38.0,0.6793248945147679,5,11567.5,11567.5,118.5,173.0,0.3206751054852321,0.07818930041152264,40.0,-35.0,65.0,1,1,True,unknown,0.3104011249152125,double,0.8487346517809592,0.07020985656824352,0.06407982749805564,0.06503531443182073,0.14881466939365234,0.2703359984189094,0.07112320877410597,0.3104011249152125,0.02035528623334036,0.020143175616650508,0.020098110223891782,0.8487346517809592,0.026722312106460148,0.04384837152022654,0.020098092518471344
2022-07-08,NQ,FIRST_MINUTE_0930_0931_LVN_01,12013.75,127.0,0.5216572504708098,5,12013.75,12013.75,265.5,277.0,0.4783427495291902,0.31592039800995025,-20.0,-65.0,0.0,1,3,True,trend_down,0.4354447447227839,unknown,0.4360633431103753,0.07771403168696395,0.06462213914545896,0.07148377200299982,0.0743523841713228,0.0682359187515417,0.4354447447227839,0.2081470095189288,0.07552398564494806,0.06157567177933601,0.063365843266176,0.11572777512997251,0.17309910955123795,0.07464427151795418,0.4360633431103753
2022-07-11,NQ,FIRST_MINUTE_0930_0931_LVN_01,12046.25,35.0,0.7407407407407407,5,12046.25,12046.25,135.0,158.0,0.25925925925925924,0.09308510638297872,30.0,10.0,80.0,1,4,True,double,0.36731169669968167,double,0.3382812873000346,0.06459600881389496,0.06342211615532625,0.06364753623549255,0.36731169669968167,0.1329926762770936,0.0861721278582206,0.2218578379602904,0.07264306073529646,0.06460774250506927,0.06606975286435778,0.3382812873000346,0.10571137587006962,0.10512267984986177,0.24756410087531036
2022-07-13,NQ,FIRST_MINUTE_0930_0931_LVN_01,11566.25,15.0,0.5833333333333333,5,11566.25,11566.25,41.0,36.0,0.4166666666666667,0.04297994269340974,75.0,-50.0,85.0,1,7,True,trend_down,0.8664796135860844,trend_down,0.37398585373017984,0.021960567594345337,0.021880629687188465,0.023817681632604757,0.02209753009203656,0.021888098747139782,0.8664796135860844,0.02187587866060085,0.07002162847928925,0.06985269007323021,0.06982154892064057,0.07353307986197061,0.07526285285907909,0.37398585373017984,0.2675223460756103
2022-07-15,NQ,FIRST_MINUTE_0930_0931_LVN_01,11941.25,28.0,0.5,5,11941.25,11941.25,56.0,87.5,0.5,0.041176470588235294,40.0,-35.0,70.0,1,3,True,trend_up,0.7351868257227225,trend_down,0.4236958604476387,0.04318630960068027,0.042178036395397876,0.04219259315256739,0.043392889720577824,0.7351868257227225,0.0427034049552591,0.05115994045279506,0.09467319140575378,0.06715656960380303,0.06689281244994792,0.06534575487301353,0.06936511654222025,0.4236958604476387,0.21287069467762285
2022-07-20,NQ,FIRST_MINUTE_0930_0931_LVN_01,12285.0,18.0,0.7333333333333334,5,12285.0,12285.0,69.0,67.5,0.26666666666666666,0.045454545454545456,-30.0,-50.0,30.0,1,2,True,unknown,0.5362662747295478,double,0.6150716755373957,0.08024451494743111,0.05855227484599058,0.05951530622154416,0.060074526874379745,0.12866547068806541,0.0766816316930412,0.5362662747295478,0.032451850423289026,0.030466236504391488,0.030649654601932804,0.6150716755373957,0.2279399250325151,0.03193925845122659,0.03148139944924935
2022-07-28,NQ,FIRST_MINUTE_0930_0931_LVN_01,12613.75,13.0,0.59375,5,12613.75,12613.75,65.0,32.0,0.40625,0.029545454545454545,35.0,10.0,75.0,1,4,True,trend_up,0.7443187808322776,double,0.8142096823333598,0.027503640516141747,0.027322125600455393,0.027355278634402114,0.11873555788072757,0.7443187808322776,0.027442542598277553,0.02732207393771813,0.0120654693157558,0.010623485284664091,0.010583816971955776,0.8142096823333598,0.01060688798011665,0.1315120272641818,0.010398630849966131
2022-08-05,NQ,FIRST_MINUTE_0930_0931_LVN_01,13122.5,41.0,0.6758893280632411,5,13122.5,13122.5,183.0,126.5,0.3241106719367589,0.08798283261802575,-95.0,-125.0,-15.0,1,0,False,trend_down,0.8701401266318385,double,0.9277107512031915,0.02112427912963828,0.02085450688324995,0.020835128850861258,0.02535251109004288,0.020861285600770208,0.8701401266318385,0.020832161813599086,0.010112990374641723,0.009848109096712583,0.009870044301155434,0.9277107512031915,0.01825220119218667,0.014357932791589652,0.00984797104052252
2022-08-05,NQ,FIRST_MINUTE_0930_0931_LVN_02,13130.0,90.0,0.5225464190981433,5,13130.0,13130.0,206.5,188.5,0.47745358090185674,0.19313304721030042,-65.0,-95.0,15.0,1,0,False,trend_down,0.8701401266318385,double,0.9277107512031915,0.02112427912963828,0.02085450688324995,0.020835128850861258,0.02535251109004288,0.020861285600770208,0.8701401266318385,0.020832161813599086,0.010112990374641723,0.009848109096712583,0.009870044301155434,0.9277107512031915,0.01825220119218667,0.014357932791589652,0.00984797104052252
2022-08-05,NQ,FIRST_MINUTE_0930_0931_LVN_03,13141.25,19.0,0.5365853658536586,5,13141.25,13141.25,41.0,107.0,0.4634146341463415,0.0407725321888412,-20.0,-50.0,60.0,1,2,True,trend_down,0.8701401266318385,double,0.9277107512031915,0.02112427912963828,0.02085450688324995,0.020835128850861258,0.02535251109004288,0.020861285600770208,0.8701401266318385,0.020832161813599086,0.010112990374641723,0.009848109096712583,0.009870044301155434,0.9277107512031915,0.01825220119218667,0.014357932791589652,0.00984797104052252
2022-08-08,NQ,FIRST_MINUTE_0930_0931_LVN_01,13238.75,71.0,0.5250836120401338,5,13238.75,13238.75,151.0,149.5,0.47491638795986624,0.12956204379562045,-45.0,-100.0,-25.0,1,0,False,trend_down,0.5338251964538389,trend_up,0.43803922916830185,0.05670352844014233,0.055861410362837906,0.055773550525364105,0.11745530386427223,0.05776682605061862,0.5338251964538389,0.12261418430292606,0.0647817316909865,0.057089872605983576,0.052804493969297144,0.2049432940974564,0.43803922916830185,0.05486167635643533,0.12747970211153908
2022-08-15,NQ,FIRST_MINUTE_0930_0931_LVN_01,13547.5,53.0,0.537117903930131,5,13547.5,13547.5,291.5,114.5,0.462882096069869,0.10192307692307692,30.0,-40.0,45.0,1,0,False,trend_down,0.5862475969475518,unknown,0.5930197240863347,0.06139999540059125,0.057877722198494866,0.05721119538736712,0.06487041233780859,0.058812119933488,0.5862475969475518,0.11358095779469844,0.05311128537928105,0.05248921451922815,0.05241180198508709,0.07636353606883267,0.07814277326917837,0.09446166469205798,0.5930197240863347
