filter,tp,sl,trades,wr,pf,expectancy,profit,dd,std,max_w_streak,max_l_streak,avg_win,avg_loss,avg_rr,months,trades_per_month,train_trades,train_pf,train_exp,test_trades,test_pf,test_exp,active_months,monthly_exp_cv,bad_months_pf_lt_1,robust_score
or_regime=OR_mid,100,50,183,51.36612021857923,1.1223103057757644,1.7704918032786885,324.0,337.0,34.18102750014388,6,7,31.627659574468087,-29.764044943820224,1.0626129490855643,0,,133,0.9679645145391819,-0.48872180451127817,50,1.6274193548387097,7.78,35,3.493492464046377,16,5.429645557958508
or_regime=OR_mid,100,60,183,51.91256830601093,1.0785917496443813,1.2076502732240437,221.0,418.0,36.129963006707186,6,7,31.926315789473684,-31.954545454545453,0.9991165680916374,0,,133,0.890702947845805,-1.8120300751879699,50,1.7611202635914334,9.24,35,3.885625096518967,16,3.2980520878911888
or_regime=OR_mid,100,70,183,51.91256830601093,1.0721102863202545,1.1147540983606556,204.0,429.0,36.30416303467126,6,7,31.926315789473684,-32.14772727272727,0.9931126862756041,0,,133,0.8862815884476535,-1.894736842105263,50,1.7438825448613378,9.12,35,3.9390278933696266,17,2.9803343139259915
or_regime=OR_mid,100,80,183,51.91256830601093,1.0698412698412698,1.0819672131147542,198.0,425.0,36.37743009456047,6,7,31.926315789473684,-32.21590909090909,0.9910108604845446,0,,133,0.8878842676311031,-1.8646616541353382,50,1.7158908507223114,8.92,35,3.9608324110912227,17,2.8749994172961317
or_regime=OR_mid,100,100,183,51.91256830601093,1.0623467600700525,0.9726775956284153,178.0,425.0,36.65137685283694,6,7,31.926315789473684,-32.44318181818182,0.9840685777491012,0,,133,0.8878842676311031,-1.8646616541353382,50,1.6625194401244168,8.52,35,4.029554174612401,17,2.5345105202475566
or_regime=OR_mid,120,20,183,45.90163934426229,1.263131313131313,2.8469945355191255,521.0,238.0,26.968410075798932,6,7,29.773809523809526,-20.0,1.4886904761904762,0,,133,1.1746666666666667,1.9699248120300752,50,1.5395833333333333,5.18,35,5.93798817294509,14,6.629544230658827
or_regime=OR_mid,120,30,183,49.18032786885246,1.230186999109528,2.8251366120218577,517.0,280.0,29.80231611800865,6,7,30.7,-24.150537634408604,1.271193232413179,0,,133,1.1802884615384615,2.255639097744361,50,1.372852233676976,4.34,35,7.093582948380383,13,5.5540345591433935
or_regime=OR_mid,120,40,183,50.27322404371585,1.154126213592233,2.081967213114754,381.0,307.0,31.903164823871926,6,7,31.01086956521739,-27.164835164835164,1.1415813634444913,0,,133,1.0679717237629147,0.9398496240601504,50,1.4044233807266984,5.12,35,4.982844617040306,15,5.069892797259926
or_regime=OR_mid,120,50,183,51.36612021857923,1.1223103057757644,1.7704918032786885,324.0,337.0,34.18102750014388,6,7,31.627659574468087,-29.764044943820224,1.0626129490855643,0,,133,0.9679645145391819,-0.48872180451127817,50,1.6274193548387097,7.78,35,3.493492464046377,16,5.429645557958508
or_regime=OR_mid,120,60,183,51.91256830601093,1.0785917496443813,1.2076502732240437,221.0,418.0,36.129963006707186,6,7,31.926315789473684,-31.954545454545453,0.9991165680916374,0,,133,0.890702947845805,-1.8120300751879699,50,1.7611202635914334,9.24,35,3.885625096518967,16,3.2980520878911888
or_regime=OR_mid,120,70,183,51.91256830601093,1.0721102863202545,1.1147540983606556,204.0,429.0,36.30416303467126,6,7,31.926315789473684,-32.14772727272727,0.9931126862756041,0,,133,0.8862815884476535,-1.894736842105263,50,1.7438825448613378,9.12,35,3.9390278933696266,17,2.9803343139259915
or_regime=OR_mid,120,80,183,51.91256830601093,1.0698412698412698,1.0819672131147542,198.0,425.0,36.37743009456047,6,7,31.926315789473684,-32.21590909090909,0.9910108604845446,0,,133,0.8878842676311031,-1.8646616541353382,50,1.7158908507223114,8.92,35,3.9608324110912227,17,2.8749994172961317
or_regime=OR_mid,120,100,183,51.91256830601093,1.0623467600700525,0.9726775956284153,178.0,425.0,36.65137685283694,6,7,31.926315789473684,-32.44318181818182,0.9840685777491012,0,,133,0.8878842676311031,-1.8646616541353382,50,1.6625194401244168,8.52,35,4.029554174612401,17,2.5345105202475566
or_regime=OR_mid,150,20,183,45.90163934426229,1.263131313131313,2.8469945355191255,521.0,238.0,26.968410075798932,6,7,29.773809523809526,-20.0,1.4886904761904762,0,,133,1.1746666666666667,1.9699248120300752,50,1.5395833333333333,5.18,35,5.93798817294509,14,6.629544230658827
or_regime=OR_mid,150,30,183,49.18032786885246,1.230186999109528,2.8251366120218577,517.0,280.0,29.80231611800865,6,7,30.7,-24.150537634408604,1.271193232413179,0,,133,1.1802884615384615,2.255639097744361,50,1.372852233676976,4.34,35,7.093582948380383,13,5.5540345591433935
or_regime=OR_mid,150,40,183,50.27322404371585,1.154126213592233,2.081967213114754,381.0,307.0,31.903164823871926,6,7,31.01086956521739,-27.164835164835164,1.1415813634444913,0,,133,1.0679717237629147,0.9398496240601504,50,1.4044233807266984,5.12,35,4.982844617040306,15,5.069892797259926
or_regime=OR_mid,150,50,183,51.36612021857923,1.1223103057757644,1.7704918032786885,324.0,337.0,34.18102750014388,6,7,31.627659574468087,-29.764044943820224,1.0626129490855643,0,,133,0.9679645145391819,-0.48872180451127817,50,1.6274193548387097,7.78,35,3.493492464046377,16,5.429645557958508
or_regime=OR_mid,150,60,183,51.91256830601093,1.0785917496443813,1.2076502732240437,221.0,418.0,36.129963006707186,6,7,31.926315789473684,-31.954545454545453,0.9991165680916374,0,,133,0.890702947845805,-1.8120300751879699,50,1.7611202635914334,9.24,35,3.885625096518967,16,3.2980520878911888
or_regime=OR_mid,150,70,183,51.91256830601093,1.0721102863202545,1.1147540983606556,204.0,429.0,36.30416303467126,6,7,31.926315789473684,-32.14772727272727,0.9931126862756041,0,,133,0.8862815884476535,-1.894736842105263,50,1.7438825448613378,9.12,35,3.9390278933696266,17,2.9803343139259915
or_regime=OR_mid,150,80,183,51.91256830601093,1.0698412698412698,1.0819672131147542,198.0,425.0,36.37743009456047,6,7,31.926315789473684,-32.21590909090909,0.9910108604845446,0,,133,0.8878842676311031,-1.8646616541353382,50,1.7158908507223114,8.92,35,3.9608324110912227,17,2.8749994172961317
or_regime=OR_mid,150,100,183,51.91256830601093,1.0623467600700525,0.9726775956284153,178.0,425.0,36.65137685283694,6,7,31.926315789473684,-32.44318181818182,0.9840685777491012,0,,133,0.8878842676311031,-1.8646616541353382,50,1.6625194401244168,8.52,35,4.029554174612401,17,2.5345105202475566
or_regime=OR_mid,200,20,183,45.90163934426229,1.263131313131313,2.8469945355191255,521.0,238.0,26.968410075798932,6,7,29.773809523809526,-20.0,1.4886904761904762,0,,133,1.1746666666666667,1.9699248120300752,50,1.5395833333333333,5.18,35,5.93798817294509,14,6.629544230658827
or_regime=OR_mid,200,30,183,49.18032786885246,1.230186999109528,2.8251366120218577,517.0,280.0,29.80231611800865,6,7,30.7,-24.150537634408604,1.271193232413179,0,,133,1.1802884615384615,2.255639097744361,50,1.372852233676976,4.34,35,7.093582948380383,13,5.5540345591433935
or_regime=OR_mid,200,40,183,50.27322404371585,1.154126213592233,2.081967213114754,381.0,307.0,31.903164823871926,6,7,31.01086956521739,-27.164835164835164,1.1415813634444913,0,,133,1.0679717237629147,0.9398496240601504,50,1.4044233807266984,5.12,35,4.982844617040306,15,5.069892797259926
