fecha,BurstId,split,family,prediction_timestamp,burst_timestamp_utc,detector_publish_timestamp_utc,burst_side,burst_price,reference_level,cutoff_seconds_ny,event_seconds_ny,publish_seconds_ny,causal_timestamp_valid,mbp_file_exists,tape_file_exists,mbp_rows_pre_cutoff,tape_rows_pre_cutoff,burst_w1_level_seen,burst_w1_update_count,burst_w1_known_change_count,burst_w1_start_depth,burst_w1_end_depth,burst_w1_min_depth,burst_w1_max_depth,burst_w1_depth_net_change,burst_w1_depth_balance,burst_w1_add_volume,burst_w1_remove_volume,burst_w1_add_events,burst_w1_remove_events,burst_w1_refill_to_remove,burst_w1_recovery_from_min,burst_w1_level_survived,burst_w1_last_update_age_ms,burst_w1_aggressive_volume,burst_w1_counter_volume,burst_w1_execution_imbalance,burst_w1_add_to_aggressive,burst_w1_remove_to_aggressive,burst_w1_refill_latency_ms,burst_w1_refill_events_after_aggression,burst_w1_refill_volume_after_aggression,burst_w3_level_seen,burst_w3_update_count,burst_w3_known_change_count,burst_w3_start_depth,burst_w3_end_depth,burst_w3_min_depth,burst_w3_max_depth,burst_w3_depth_net_change,burst_w3_depth_balance,burst_w3_add_volume,burst_w3_remove_volume,burst_w3_add_events,burst_w3_remove_events,burst_w3_refill_to_remove,burst_w3_recovery_from_min,burst_w3_level_survived,burst_w3_last_update_age_ms,burst_w3_aggressive_volume,burst_w3_counter_volume,burst_w3_execution_imbalance,burst_w3_add_to_aggressive,burst_w3_remove_to_aggressive,burst_w3_refill_latency_ms,burst_w3_refill_events_after_aggression,burst_w3_refill_volume_after_aggression,burst_w5_level_seen,burst_w5_update_count,burst_w5_known_change_count,burst_w5_start_depth,burst_w5_end_depth,burst_w5_min_depth,burst_w5_max_depth,burst_w5_depth_net_change,burst_w5_depth_balance,burst_w5_add_volume,burst_w5_remove_volume,burst_w5_add_events,burst_w5_remove_events,burst_w5_refill_to_remove,burst_w5_recovery_from_min,burst_w5_level_survived,burst_w5_last_update_age_ms,burst_w5_aggressive_volume,burst_w5_counter_volume,burst_w5_execution_imbalance,burst_w5_add_to_aggressive,burst_w5_remove_to_aggressive,burst_w5_refill_latency_ms,burst_w5_refill_events_after_aggression,burst_w5_refill_volume_after_aggression,burst_w10_level_seen,burst_w10_update_count,burst_w10_known_change_count,burst_w10_start_depth,burst_w10_end_depth,burst_w10_min_depth,burst_w10_max_depth,burst_w10_depth_net_change,burst_w10_depth_balance,burst_w10_add_volume,burst_w10_remove_volume,burst_w10_add_events,burst_w10_remove_events,burst_w10_refill_to_remove,burst_w10_recovery_from_min,burst_w10_level_survived,burst_w10_last_update_age_ms,burst_w10_aggressive_volume,burst_w10_counter_volume,burst_w10_execution_imbalance,burst_w10_add_to_aggressive,burst_w10_remove_to_aggressive,burst_w10_refill_latency_ms,burst_w10_refill_events_after_aggression,burst_w10_refill_volume_after_aggression,reference_w1_level_seen,reference_w1_update_count,reference_w1_known_change_count,reference_w1_start_depth,reference_w1_end_depth,reference_w1_min_depth,reference_w1_max_depth,reference_w1_depth_net_change,reference_w1_depth_balance,reference_w1_add_volume,reference_w1_remove_volume,reference_w1_add_events,reference_w1_remove_events,reference_w1_refill_to_remove,reference_w1_recovery_from_min,reference_w1_level_survived,reference_w1_last_update_age_ms,reference_w1_aggressive_volume,reference_w1_counter_volume,reference_w1_execution_imbalance,reference_w1_add_to_aggressive,reference_w1_remove_to_aggressive,reference_w1_refill_latency_ms,reference_w1_refill_events_after_aggression,reference_w1_refill_volume_after_aggression,reference_w3_level_seen,reference_w3_update_count,reference_w3_known_change_count,reference_w3_start_depth,reference_w3_end_depth,reference_w3_min_depth,reference_w3_max_depth,reference_w3_depth_net_change,reference_w3_depth_balance,reference_w3_add_volume,reference_w3_remove_volume,reference_w3_add_events,reference_w3_remove_events,reference_w3_refill_to_remove,reference_w3_recovery_from_min,reference_w3_level_survived,reference_w3_last_update_age_ms,reference_w3_aggressive_volume,reference_w3_counter_volume,reference_w3_execution_imbalance,reference_w3_add_to_aggressive,reference_w3_remove_to_aggressive,reference_w3_refill_latency_ms,reference_w3_refill_events_after_aggression,reference_w3_refill_volume_after_aggression,reference_w5_level_seen,reference_w5_update_count,reference_w5_known_change_count,reference_w5_start_depth,reference_w5_end_depth,reference_w5_min_depth,reference_w5_max_depth,reference_w5_depth_net_change,reference_w5_depth_balance,reference_w5_add_volume,reference_w5_remove_volume,reference_w5_add_events,reference_w5_remove_events,reference_w5_refill_to_remove,reference_w5_recovery_from_min,reference_w5_level_survived,reference_w5_last_update_age_ms,reference_w5_aggressive_volume,reference_w5_counter_volume,reference_w5_execution_imbalance,reference_w5_add_to_aggressive,reference_w5_remove_to_aggressive,reference_w5_refill_latency_ms,reference_w5_refill_events_after_aggression,reference_w5_refill_volume_after_aggression,reference_w10_level_seen,reference_w10_update_count,reference_w10_known_change_count,reference_w10_start_depth,reference_w10_end_depth,reference_w10_min_depth,reference_w10_max_depth,reference_w10_depth_net_change,reference_w10_depth_balance,reference_w10_add_volume,reference_w10_remove_volume,reference_w10_add_events,reference_w10_remove_events,reference_w10_refill_to_remove,reference_w10_recovery_from_min,reference_w10_level_survived,reference_w10_last_update_age_ms,reference_w10_aggressive_volume,reference_w10_counter_volume,reference_w10_execution_imbalance,reference_w10_add_to_aggressive,reference_w10_remove_to_aggressive,reference_w10_refill_latency_ms,reference_w10_refill_events_after_aggression,reference_w10_refill_volume_after_aggression
2022-10-28,LB_20221028_093127_BUY_0001,discovery,B_CLEAN_BREAKOUT,2022-10-28 13:31:28.046000+00:00,2022-10-28T13:31:27.0000000Z,2022-10-28T13:31:28.0000000Z,BUY,11252.5,11246.25,34288.046,34287.0,34288.0,1.0,1.0,1.0,34594.0,11139.0,1.0,9.0,9.0,46.0,0.0,0.0,46.0,-46.0,-0.8518518518518519,4.0,50.0,1.0,7.0,0.08,0.0,0.0,90.0000000037835,52.0,26.0,0.3333333333333333,0.07692307692307693,0.9615384615384616,336.99999999953434,1.0,4.0,1.0,19.0,19.0,60.0,0.0,0.0,61.0,-60.0,-0.7692307692307693,9.0,69.0,5.0,12.0,0.13043478260869565,0.0,0.0,90.0000000037835,52.0,26.0,0.3333333333333333,0.17307692307692307,1.3269230769230769,336.99999999953434,1.0,4.0,1.0,27.0,27.0,37.0,0.0,0.0,61.0,-37.0,-0.3394495412844037,36.0,73.0,10.0,15.0,0.4931506849315068,0.0,0.0,90.0000000037835,52.0,26.0,0.3333333333333333,0.6923076923076923,1.4038461538461537,336.99999999953434,1.0,4.0,1.0,48.0,48.0,47.0,0.0,0.0,61.0,-47.0,-0.29559748427672955,56.0,103.0,18.0,26.0,0.5436893203883495,0.0,0.0,90.0000000037835,52.0,26.0,0.3333333333333333,1.0769230769230769,1.9807692307692308,336.99999999953434,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,1724.9999999985448,0.0,0.0,,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1724.9999999985448,9.0,18.0,-0.3333333333333333,0.2222222222222222,0.2222222222222222,620.9999999991851,2.0,2.0,1.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1724.9999999985448,11.0,33.0,-0.5,0.18181818181818182,0.18181818181818182,932.0000000006985,2.0,2.0,1.0,51.0,51.0,0.0,0.0,0.0,30.0,0.0,0.0,83.0,83.0,27.0,19.0,1.0,0.0,0.0,1724.9999999985448,46.0,52.0,-0.061224489795918366,1.8043478260869565,1.8043478260869565,18.000000003667083,27.0,83.0
2022-11-03,LB_20221103_093349_BUY_0001,discovery,A_TRUE_ABSORPTION,2022-11-03 13:33:50.021000+00:00,2022-11-03T13:33:49.0000000Z,2022-11-03T13:33:50.0010000Z,BUY,10846.25,10830.0,34430.021,34429.0,34430.001,1.0,1.0,1.0,66631.0,19287.0,1.0,15.0,15.0,52.0,10.0,0.0,52.0,-42.0,-0.4772727272727273,23.0,65.0,6.0,7.0,0.35384615384615387,10.0,1.0,6.000000001222361,21.0,25.0,-0.08695652173913043,1.0952380952380953,3.0952380952380953,49.999999995634425,6.0,23.0,1.0,19.0,19.0,23.0,10.0,0.0,52.0,-13.0,-0.10569105691056911,55.0,68.0,9.0,8.0,0.8088235294117647,10.0,1.0,6.000000001222361,21.0,25.0,-0.08695652173913043,2.619047619047619,3.238095238095238,49.999999995634425,6.0,23.0,1.0,24.0,24.0,23.0,10.0,0.0,52.0,-13.0,-0.10077519379844961,58.0,71.0,11.0,11.0,0.8169014084507042,10.0,1.0,6.000000001222361,21.0,25.0,-0.08695652173913043,2.761904761904762,3.380952380952381,49.999999995634425,6.0,23.0,1.0,27.0,27.0,20.0,10.0,0.0,52.0,-10.0,-0.07462686567164178,62.0,72.0,13.0,12.0,0.8611111111111112,10.0,1.0,6.000000001222361,21.0,25.0,-0.08695652173913043,2.9523809523809526,3.4285714285714284,49.999999995634425,6.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,5546.999999998661,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,5546.999999998661,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,5546.999999998661,3.0,0.0,1.0,0.0,-0.0,,0.0,0.0,1.0,43.0,43.0,51.0,0.0,0.0,51.0,-51.0,-0.24878048780487805,77.0,128.0,23.0,17.0,0.6015625,0.0,0.0,5546.999999998661,84.0,59.0,0.17482517482517482,0.9166666666666666,1.5238095238095237,479.0000000066357,23.0,77.0
2023-03-21,LB_20230321_093130_BUY_0001,discovery,B_CLEAN_BREAKOUT,2023-03-21 13:31:31.049993+00:00,2023-03-21T13:31:30.0000000Z,2023-03-21T13:31:31.0084149Z,BUY,12801.25,12797.5,34291.049993,34290.0,34291.008414,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-28,LB_20230328_093202_SELL_0001,discovery,B_CLEAN_BREAKOUT,2023-03-28 13:32:03.022952+00:00,2023-03-28T13:32:02.0000000Z,2023-03-28T13:32:03.0006210Z,SELL,12748.75,12760.0,34323.022952,34322.0,34323.000621,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-03,LB_20230403_093250_BUY_0001,discovery,C_MIXED_PATH,2023-04-03 13:32:51.099847900+00:00,2023-04-03T13:32:50.0000000Z,2023-04-03T13:32:51.0083010Z,BUY,13217.5,13211.25,34371.099847,34370.0,34371.008301,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-04,LB_20230404_093600_SELL_0001,discovery,A_TRUE_ABSORPTION,2023-04-04 13:36:01.053737900+00:00,2023-04-04T13:36:00.0000000Z,2023-04-04T13:36:01.0200429Z,SELL,13271.25,13280.0,34561.053737,34560.0,34561.020042,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-17,LB_20230417_093332_BUY_0001,discovery,C_MIXED_PATH,2023-04-17 13:33:33.085219900+00:00,2023-04-17T13:33:32.0000000Z,2023-04-17T13:33:33.0016539Z,BUY,13172.5,13167.5,34413.085219,34412.0,34413.001653,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-19,LB_20230419_093353_SELL_0001,discovery,A_TRUE_ABSORPTION,2023-04-19 13:33:54.064843900+00:00,2023-04-19T13:33:53.0000000Z,2023-04-19T13:33:54.0244879Z,SELL,13105.0,13081.25,34434.064843,34433.0,34434.024487,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-04-26,LB_20230426_093201_SELL_0001,discovery,A_TRUE_ABSORPTION,2023-04-26 13:32:02.055938+00:00,2023-04-26T13:32:01.0000000Z,2023-04-26T13:32:02.0096780Z,SELL,12921.25,12933.75,34322.055938,34321.0,34322.009678,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-03,LB_20230503_093500_BUY_0001,discovery,B_CLEAN_BREAKOUT,2023-05-03 13:35:01.053012900+00:00,2023-05-03T13:35:00.0000000Z,2023-05-03T13:35:01.0072930Z,BUY,13208.75,13203.75,34501.053012,34500.0,34501.007293,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-11,LB_20230511_093202_SELL_0001,discovery,B_CLEAN_BREAKOUT,2023-05-11 13:32:03.023827900+00:00,2023-05-11T13:32:02.0000000Z,2023-05-11T13:32:03.0139550Z,SELL,13400.0,13418.75,34323.023827,34322.0,34323.013955,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-18,LB_20230518_093436_BUY_0001,discovery,B_CLEAN_BREAKOUT,2023-05-18 13:34:37.130016900+00:00,2023-05-18T13:34:36.0000000Z,2023-05-18T13:34:37.0249959Z,BUY,13681.25,13668.75,34477.130016,34476.0,34477.024995,1.0,1.0,1.0,55371.0,11163.0,1.0,17.0,17.0,65.0,12.0,10.0,66.0,-53.0,-0.654320987654321,14.0,67.0,7.0,9.0,0.208955223880597,2.0,1.0,14.01600000099279,98.0,16.0,0.7192982456140351,0.14285714285714285,0.6836734693877551,175.99999999947613,5.0,10.0,1.0,31.0,31.0,60.0,12.0,10.0,67.0,-48.0,-0.5,24.0,72.0,15.0,12.0,0.3333333333333333,2.0,1.0,14.01600000099279,98.0,16.0,0.7192982456140351,0.24489795918367346,0.7346938775510204,175.99999999947613,5.0,10.0,1.0,37.0,37.0,67.0,12.0,10.0,69.0,-55.0,-0.5045871559633027,27.0,82.0,18.0,15.0,0.32926829268292684,2.0,1.0,14.01600000099279,98.0,16.0,0.7192982456140351,0.2755102040816326,0.8367346938775511,175.99999999947613,5.0,10.0,1.0,60.0,60.0,71.0,12.0,10.0,75.0,-59.0,-0.4125874125874126,42.0,101.0,29.0,26.0,0.4158415841584158,2.0,1.0,14.01600000099279,98.0,16.0,0.7192982456140351,0.42857142857142855,1.030612244897959,175.99999999947613,5.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,79950.0160000025,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,79950.0160000025,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,79950.0160000025,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,79950.0160000025,0.0,0.0,,,,,0.0,0.0
2023-05-22,LB_20230522_093356_BUY_0001,discovery,B_CLEAN_BREAKOUT,2023-05-22 13:33:57.065921900+00:00,2023-05-22T13:33:56.0000000Z,2023-05-22T13:33:57.0132970Z,BUY,13876.25,13865.0,34437.065921,34436.0,34437.013297,1.0,1.0,1.0,54971.0,14289.0,1.0,17.0,17.0,0.0,38.0,0.0,48.0,38.0,0.4634146341463415,60.0,22.0,8.0,6.0,2.727272727272727,38.0,1.0,33.92100000201026,141.0,59.0,0.41,0.425531914893617,0.15602836879432624,55.00000000029104,8.0,60.0,1.0,35.0,35.0,67.0,38.0,0.0,75.0,-29.0,-0.1638418079096045,74.0,103.0,19.0,12.0,0.7184466019417476,38.0,1.0,33.92100000201026,141.0,59.0,0.41,0.524822695035461,0.7304964539007093,55.00000000029104,8.0,60.0,1.0,48.0,48.0,77.0,38.0,0.0,77.0,-39.0,-0.19597989949748743,80.0,119.0,24.0,18.0,0.6722689075630253,38.0,1.0,33.92100000201026,141.0,59.0,0.41,0.5673758865248227,0.8439716312056738,55.00000000029104,8.0,60.0,1.0,56.0,56.0,66.0,38.0,0.0,81.0,-28.0,-0.11666666666666667,106.0,134.0,29.0,20.0,0.7910447761194029,38.0,1.0,33.92100000201026,141.0,59.0,0.41,0.75177304964539,0.950354609929078,55.00000000029104,8.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,10247.921000001952,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,10247.921000001952,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,10247.921000001952,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,10247.921000001952,0.0,4.0,-1.0,,,,0.0,0.0
2023-05-26,LB_20230526_093357_BUY_0001,discovery,A_TRUE_ABSORPTION,2023-05-26 13:33:58.020596+00:00,2023-05-26T13:33:57.0000000Z,2023-05-26T13:33:58.0079660Z,BUY,14045.0,14030.0,34438.020596,34437.0,34438.007966,1.0,1.0,1.0,51704.0,9377.0,1.0,16.0,16.0,100.0,5.0,0.0,101.0,-95.0,-0.6737588652482269,23.0,118.0,5.0,9.0,0.19491525423728814,5.0,1.0,38.59599999850616,175.0,66.0,0.45228215767634855,0.13142857142857142,0.6742857142857143,120.99999999918509,4.0,22.0,1.0,22.0,22.0,107.0,5.0,0.0,107.0,-102.0,-0.6891891891891891,23.0,125.0,5.0,13.0,0.184,5.0,1.0,38.59599999850616,175.0,66.0,0.45228215767634855,0.13142857142857142,0.7142857142857143,120.99999999918509,4.0,22.0,1.0,29.0,29.0,114.0,5.0,0.0,119.0,-109.0,-0.6526946107784432,29.0,138.0,8.0,16.0,0.21014492753623187,5.0,1.0,38.59599999850616,175.0,66.0,0.45228215767634855,0.1657142857142857,0.7885714285714286,120.99999999918509,4.0,22.0,1.0,50.0,50.0,113.0,5.0,0.0,119.0,-108.0,-0.5806451612903226,39.0,147.0,17.0,24.0,0.2653061224489796,5.0,1.0,38.59599999850616,175.0,66.0,0.45228215767634855,0.22285714285714286,0.84,120.99999999918509,4.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,18401.596000003337,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,18401.596000003337,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,18401.596000003337,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,18401.596000003337,0.0,0.0,,,,,0.0,0.0
2023-05-31,LB_20230531_093156_BUY_0001,discovery,C_MIXED_PATH,2023-05-31 13:31:57.052030+00:00,2023-05-31T13:31:56.0000000Z,2023-05-31T13:31:57.0098070Z,BUY,14348.75,14343.75,34317.05203,34316.0,34317.009807,1.0,1.0,1.0,28796.0,4694.0,1.0,15.0,15.0,39.0,25.0,0.0,41.0,-14.0,-0.11864406779661017,52.0,66.0,7.0,7.0,0.7878787878787878,25.0,1.0,0.029999995604157448,0.0,0.0,,,,,0.0,0.0,1.0,39.0,39.0,42.0,25.0,0.0,43.0,-17.0,-0.11564625850340136,65.0,82.0,15.0,20.0,0.7926829268292683,25.0,1.0,0.029999995604157448,0.0,0.0,,,,,0.0,0.0,1.0,45.0,45.0,47.0,25.0,0.0,47.0,-22.0,-0.14285714285714285,66.0,88.0,16.0,24.0,0.75,25.0,1.0,0.029999995604157448,0.0,0.0,,,,,0.0,0.0,1.0,72.0,72.0,48.0,25.0,0.0,59.0,-23.0,-0.1111111111111111,92.0,115.0,33.0,31.0,0.8,25.0,1.0,0.029999995604157448,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,6895.029999999679,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,6895.029999999679,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,6895.029999999679,0.0,0.0,,,,,0.0,0.0,1.0,43.0,43.0,13.0,0.0,0.0,44.0,-13.0,-0.07692307692307693,78.0,91.0,21.0,18.0,0.8571428571428571,0.0,0.0,6895.029999999679,2.0,0.0,1.0,39.0,45.5,12.99999999901047,5.0,23.0
2023-06-05,LB_20230605_093500_BUY_0001,discovery,C_MIXED_PATH,2023-06-05 13:35:01.036505+00:00,2023-06-05T13:35:00.0000000Z,2023-06-05T13:35:01.0020969Z,BUY,14611.25,14586.25,34501.036505,34500.0,34501.002096,1.0,1.0,1.0,37204.0,7859.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,148500.50499999634,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,148500.50499999634,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,148500.50499999634,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,148500.50499999634,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,194421.50499999843,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,194421.50499999843,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,194421.50499999843,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,194421.50499999843,0.0,0.0,,,,,0.0,0.0
2023-06-13,LB_20230613_093139_SELL_0001,discovery,A_TRUE_ABSORPTION,2023-06-13 13:31:40.043985900+00:00,2023-06-13T13:31:39.0000000Z,2023-06-13T13:31:40.0013759Z,SELL,15080.0,15086.25,34300.043985,34299.0,34300.001375,1.0,1.0,1.0,28015.0,6157.0,1.0,13.0,13.0,28.0,0.0,0.0,39.0,-28.0,-0.4375,18.0,46.0,6.0,3.0,0.391304347826087,0.0,0.0,152.98499999335036,0.0,0.0,,,,,0.0,0.0,1.0,31.0,31.0,67.0,0.0,0.0,70.0,-67.0,-0.5537190082644629,27.0,94.0,10.0,16.0,0.2872340425531915,0.0,0.0,152.98499999335036,0.0,0.0,,,,,0.0,0.0,1.0,46.0,46.0,38.0,0.0,0.0,70.0,-38.0,-0.22093023255813954,67.0,105.0,19.0,21.0,0.638095238095238,0.0,0.0,152.98499999335036,0.0,0.0,,,,,0.0,0.0,1.0,90.0,90.0,65.0,0.0,0.0,92.0,-65.0,-0.20634920634920634,125.0,190.0,39.0,38.0,0.6578947368421053,0.0,0.0,152.98499999335036,0.0,0.0,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,-0.0,0.0,0.0,,0.0,0.0,2718.9849999995204,0.0,0.0,,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,2.0,3.0,1.0,0.0,0.0,2718.9849999995204,0.0,0.0,,,,,0.0,0.0,1.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,2.0,3.0,1.0,0.0,0.0,2718.9849999995204,0.0,1.0,-1.0,,,,0.0,0.0,1.0,38.0,38.0,0.0,0.0,0.0,35.0,0.0,0.0,111.0,111.0,15.0,20.0,1.0,0.0,0.0,2718.9849999995204,0.0,1.0,-1.0,,,,0.0,0.0
