feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
Velocity5s,14,10,-0.41428571428571426,-0.8,1.188313053066368,-1.68,-1.2,0.55,1.2,0.45999999999999996,0.8999999999999999,1.5320284302554934,-1.24,-1.0,1.6,1.8799999999999997,-0.6526342545829025,-0.3357142857142857,0.6857142857142857,0.17683503629920772,0.17974196127379594,0.15036274426032084,0.12923758411885972,0.12143928035982009,-1.977214285714286,0.2486428571428567,0.8102418593165329,0.6392089669450988,0.3357142857142857
Dist_VAH_Ticks,14,10,-16.5,-19.5,22.466213949634888,-46.0,-32.25,3.5,7.0,-2.0,3.0,20.81132170505062,-25.0,-18.5,10.25,16.099999999999994,-0.6650034226091166,-0.3357142857142857,0.7285714285714285,0.17768581613158163,0.6796359067862635,0.11893195179963645,0.1225034942003052,0.11694152923538231,-32.029999999999994,1.5742857142856985,0.8102418593165329,0.6392089669450988,0.3357142857142857
Buy_Imbalance_Count_AtEntry,14,10,0.07142857142857142,0.0,0.26726124191242434,0.0,0.0,0.0,0.0,0.4,0.0,0.5163977794943223,0.0,0.0,1.0,1.0,-0.8447188700058506,-0.32857142857142857,0.6714285714285715,0.061299216723071266,0.46748410202441715,0.08917420710343266,0.05351473144796629,0.1329335332333833,-0.6292857142857142,0.014285714285714263,0.8102418593165329,0.6392089669450988,0.32857142857142857
Seconds_From_Open_AtEntry,14,10,244.61530714285715,210.5,132.59694946063755,104.40768,125.51407499999999,359.102475,424.6659000000001,182.14209999999997,163.57330000000002,108.54091988095753,74.55969999999999,82.9812,259.3198,326.41033999999996,0.5065765303579507,0.32857142857142857,0.8428571428571429,0.18768277253339627,0.46748410202441715,0.21895403408980546,0.23408485147550287,0.23938030984507747,-31.022345785714275,154.39196421428565,0.8102418593165329,0.6392089669450988,0.32857142857142857
PreEntry_Directional_Delta_Share3_AtEntry,14,10,-0.029285714285714283,-0.035,0.02758602927187983,-0.06,-0.057499999999999996,0.0,0.0,-0.016,-0.01,0.020110804171997808,-0.04,-0.0375,0.0,0.0009999999999999966,-0.535675150506116,-0.32857142857142857,0.5714285714285714,0.16927812095725048,0.17974196127379594,0.18621814475466875,0.20916070142472423,0.2108945527236382,-0.03143214285714286,0.004717857142857122,0.8102418593165329,0.6392089669450988,0.32857142857142857
seconds_from_open,14,10,244.21428571428572,210.0,132.84645768209748,104.1,124.75,359.0,424.6000000000001,181.8,163.5,108.84423120527183,74.4,82.0,259.25,326.4,0.5050023777248631,0.32857142857142857,0.8428571428571427,0.18768277253339627,0.46748410202441715,0.22041048946381303,0.23549488350430847,0.23488255872063968,-28.372857142857164,153.80035714285717,0.8102418593165329,0.6392089669450988,0.32857142857142857
minute_from_open,14,10,4.070238095238095,3.5,2.214107628034958,1.7349999999999999,2.0791666666666666,5.983333333333333,7.076666666666667,3.0300000000000002,2.7249999999999996,1.8140705200878637,1.24,1.3666666666666667,4.320833333333334,5.44,0.5050023777248632,0.32857142857142857,0.8428571428571427,0.18768277253339627,0.46748410202441715,0.22041048946381298,0.23549488350430822,0.23238380809595202,-0.5029047619047604,2.558761904761904,0.8102418593165329,0.6392089669450988,0.32857142857142857
DeltaChange1s,14,10,-76.07142857142857,-109.0,153.73176654145377,-178.7,-163.0,55.0,138.20000000000005,29.2,102.0,149.61491310100817,-150.8,-115.75,117.75,181.2,-0.6922970323654324,-0.32142857142857145,0.6857142857142857,0.19758302162647057,0.399513373062976,0.10861681633227022,0.10867735697023202,0.12343828085957022,-220.73178571428573,11.88071428571423,0.8102418593165329,0.6392089669450988,0.32142857142857145
Dist_OR_Low_Ticks,14,10,6.642857142857143,-4.5,28.572733486684452,-21.9,-15.0,27.5,44.40000000000001,22.1,28.0,29.797278026319415,-11.5,-7.5,47.0,55.0,-0.5315401343030234,-0.3142857142857143,0.7142857142857142,0.20776572294133544,0.5047816297311518,0.21785578237202446,0.21257208715989137,0.20589705147426288,-37.916428571428575,8.488214285714273,0.8102418593165329,0.6392089669450988,0.3142857142857143
PreEntry_Volume_Climax_Ratio_AtEntry,14,10,0.5400000000000001,0.72,0.5018734133991589,0.0,0.0,1.0,1.108,0.323,0.245,0.35254786909014213,0.0,0.0,0.6074999999999999,0.7149999999999999,0.48561263538141825,0.3142857142857143,0.6428571428571428,0.1854587510576694,0.17974196127379594,0.22653132182289362,0.25339290196998326,0.2368815592203898,-0.09116428571428571,0.5447714285714282,0.8102418593165329,0.6392089669450988,0.3142857142857143
execution_side_sign,14,10,0.42857142857142855,1.0,0.9376144618769908,-1.0,-0.5,1.0,1.0,-0.2,-1.0,1.0327955589886446,-1.0,-1.0,1.0,1.0,0.6429261522656242,0.3142857142857143,0.6857142857142857,0.140749580669955,0.5047816297311518,0.1438583050597215,0.134735791056805,0.2223888055972014,-0.2,1.4285714285714286,0.8102418593165329,0.6392089669450988,0.3142857142857143
BuySellRatio,14,10,1.5445861058777302,0.3171701112877585,2.326465217670966,0.1455882352941176,0.2171277322404375,2.156651017214398,4.354526425954997,3.4308837119398037,2.7516986879100287,3.766516437407922,0.1974339475480158,0.2799063800277395,4.801162790697674,7.606832298136645,-0.6286999221960746,-0.3,0.6857142857142857,0.23000068646502758,0.399513373062976,0.18235291634400344,0.14314064429601717,0.13893053473263367,-4.446399081638681,0.4825011613367713,0.8102418593165329,0.6392089669450988,0.3
Dist_VAL_Ticks,14,10,4.571428571428571,-2.5,22.040920983529656,-18.6,-11.5,18.25,38.10000000000002,16.6,17.5,23.561739230276604,-10.1,-5.75,35.0,45.5,-0.5304677482131902,-0.2785714285714286,0.7571428571428571,0.2653918913640311,0.5047816297311518,0.22091019433220607,0.2134637852022035,0.2048975512243878,-29.044999999999998,5.7464285714285515,0.8102418593165329,0.6392089669450988,0.2785714285714286
Dist_OR_High_Ticks,14,10,-22.857142857142858,-28.5,26.279143947119103,-50.4,-45.5,4.5,9.800000000000004,-8.0,3.5,24.98888641865508,-37.5,-25.0,6.5,9.399999999999991,-0.576772054684084,-0.25,0.6,0.31847864448488583,0.5704018241371855,0.17517455660762773,0.17752637556372447,0.17341329335332334,-33.816785714285714,5.673214285714279,0.8102418593165329,0.6392089669450988,0.25
Delta1s,14,10,-87.57142857142857,-142.5,169.7906920914074,-189.9,-172.75,74.25,143.60000000000002,26.1,119.0,173.45153021329426,-166.0,-155.25,141.0,186.79999999999998,-0.6635896801722525,-0.24285714285714285,0.6714285714285714,0.3339735948493513,0.5047816297311518,0.12657460270148965,0.12325803941205991,0.12393803098450774,-241.56214285714285,12.848214285714187,0.8102418593165329,0.6392089669450988,0.24285714285714285
Delta2s,14,10,-99.07142857142857,-162.5,187.6172307511367,-205.4,-199.25,82.5,157.20000000000002,23.0,132.5,198.836057539315,-211.8,-190.25,166.0,192.39999999999998,-0.6348434286810875,-0.24285714285714285,0.6857142857142857,0.3339735948493513,0.5047816297311518,0.14566969216050196,0.13945965849438705,0.1489255372313843,-275.9664285714286,29.27321428571428,0.8102418593165329,0.6392089669450988,0.24285714285714285
Dist_POC_Ticks,14,10,-5.928571428571429,-6.5,20.94117874029461,-31.0,-23.5,11.75,14.700000000000001,6.3,5.0,25.148669061315264,-17.3,-13.75,20.0,43.3,-0.5373626435731023,-0.2357142857142857,0.6428571428571428,0.34851393481510873,0.7856037151702786,0.22538541799817297,0.20778076221168176,0.20789605197401298,-31.435357142857143,5.885714285714285,0.8102418593165329,0.6392089669450988,0.2357142857142857
Delta10s,14,10,-121.5,-169.5,221.83491783132513,-383.4,-223.5,65.0,176.70000000000002,35.8,156.0,271.23986924245975,-281.2,-245.5,217.75,326.7,-0.6466283412840541,-0.22857142857142856,0.6714285714285714,0.3638877695779491,0.3641788731302798,0.1497937633277497,0.13261664486599578,0.13093453273363317,-346.6267857142857,37.05607142857127,0.8102418593165329,0.6392089669450988,0.22857142857142856
BreakOut_TICKS_PER_SEC_AtEntry,14,10,1.6685714285714286,1.185,2.451451240961808,0.475,0.7275,1.41,1.487,4.659999999999999,1.2650000000000001,7.8127943500104715,0.692,0.9375,3.7024999999999997,11.130999999999993,-0.5601303108912079,-0.22857142857142856,0.8714285714285713,0.3638877695779491,0.46748410202441715,0.2682898906904863,0.18984661545079343,0.2063968015992004,-8.450974999999998,0.7719892857142839,0.8102418593165329,0.6392089669450988,0.22857142857142856
Velocity1s,14,10,-0.5,-1.0,3.180469244527388,-3.7,-2.75,1.5,3.700000000000001,1.4,1.0,4.376706016578627,-3.0,-2.75,4.25,7.199999999999999,-0.511210295062821,-0.22142857142857142,0.6285714285714284,0.37664502559800495,0.5047816297311518,0.25971393797356046,0.2299713377720382,0.2283858070964518,-4.886428571428572,1.0860714285714268,0.8102418593165329,0.6392089669450988,0.22142857142857142
TicksPerSecond,14,10,-0.5,-1.0,3.180469244527388,-3.7,-2.75,1.5,3.700000000000001,1.4,1.0,4.376706016578627,-3.0,-2.75,4.25,7.199999999999999,-0.511210295062821,-0.22142857142857142,0.6285714285714284,0.37664502559800495,0.5047816297311518,0.25971393797356046,0.2299713377720382,0.2448775612193903,-5.000357142857143,0.9714285714285714,0.8102418593165329,0.6392089669450988,0.22142857142857142
or_position_fraction,14,10,0.13677688638272426,-0.1891025641025641,0.9144034969822581,-0.8747027027027027,-0.533405172413793,1.1190697674418606,1.3190058479532165,0.6565832682355239,1.0910204081632653,1.0531653023383847,-0.58625,-0.2403409090909091,1.155701754385965,1.441363636363636,-0.5339216040315683,-0.21428571428571427,0.7428571428571429,0.3958628946276468,0.7856037151702786,0.2245742664775014,0.21060216476149834,0.21239380309845077,-1.2831312880660828,0.2921916189294184,0.8102418593165329,0.6392089669450988,0.21428571428571427
PeakPositiveDelta,14,10,57.142857142857146,20.5,60.63111303721769,4.2,12.5,120.75,143.60000000000002,99.8,127.5,85.72021672601835,4.3,12.25,141.75,186.79999999999998,-0.5927896474196388,-0.17857142857142858,0.6857142857142857,0.48217986624007136,0.5047816297311518,0.1965107047413868,0.16627772426423063,0.16491754122938532,-101.92714285714285,16.715357142857137,0.8102418593165329,0.6392089669450988,0.17857142857142858
PeakNegativeDelta,14,10,-132.42857142857142,-142.5,108.95285803835196,-189.9,-172.75,-37.5,-12.599999999999998,-79.7,-25.0,79.28016425591237,-166.0,-155.25,-20.75,-13.700000000000001,-0.5385572751310448,-0.17142857142857143,0.6857142857142857,0.5005249469808921,0.5047816297311518,0.18382764646093178,0.20680813344137836,0.2108945527236382,-128.49999999999997,18.41464285714285,0.8102418593165329,0.6392089669450988,0.17142857142857143
delta_persistence_1_3,14,10,0.41292364428656747,0.4072464397989193,0.05685177966748633,0.3453684623687568,0.3786733917015607,0.45473413955274017,0.4895097132284922,0.45681878598408304,0.39875936893125974,0.11841297532352923,0.35900212314225055,0.38607596952555673,0.5188505747126437,0.5705357142857143,-0.5019944301467835,-0.17142857142857143,0.6714285714285715,0.5007112613753855,0.5704018241371855,0.29874815258229886,0.23820708056393122,0.2513743128435782,-0.12433880581219789,0.020420501588916746,0.8102418593165329,0.6392089669450988,0.17142857142857143
Previous_Delta_AtEntry,14,10,-39.857142857142854,-96.5,204.05423756475105,-230.5,-193.75,138.25,253.80000000000004,108.4,-8.0,411.48219888592996,-181.29999999999998,-68.5,321.75,630.9999999999999,-0.4838945528343796,-0.32857142857142857,0.5857142857142857,0.18768277253339627,0.3058998927218068,0.3137490491957179,0.2550264582479586,0.26286856571714146,-422.1971428571428,118.36392857142813,0.8102418593165329,0.6498695096895997,0.32857142857142857
Signed_Delta_Share_AtEntry,14,10,-0.1757142857142857,-0.135,0.11817290368284586,-0.312,-0.235,-0.10250000000000001,-0.06299999999999999,-0.23600000000000004,-0.18,0.15650346109058846,-0.479,-0.2275,-0.1625,-0.13100000000000003,0.445986779523921,0.25,0.5571428571428572,0.31879542685765716,0.24476355967808383,0.31977970386223553,0.293078936057497,0.28535732133933034,-0.04699999999999996,0.17459642857142837,0.8102418593165329,0.6660259613782852,0.25
Cumulative_Delta_AtEntry,14,10,-149.64285714285714,155.5,1656.518109545666,-1788.0,-552.25,795.25,1305.2000000000003,588.7,108.5,1495.896316222782,-1125.2,-341.75,2177.0,2526.7,-0.46355951903690445,-0.18571428571428572,0.5571428571428572,0.4642143127710314,0.5704018241371855,0.2674807774305902,0.27495817031501585,0.27886056971514245,-1960.4624999999999,443.67785714285634,0.8102418593165329,0.6660259613782852,0.18571428571428572
burst_efficiency_score,14,10,0.0167197197230642,0.015544967242406194,0.01208144810180982,0.005790428821078102,0.007054739786235141,0.02442212438084755,0.027552552552552553,0.023430003967661157,0.01749064806389647,0.017786040689776364,0.008438940092165899,0.012871272556003649,0.034069767441860466,0.04120689655172413,-0.4569335419498351,-0.18571428571428572,0.557142857142857,0.4642143127710314,0.7515734814832943,0.3174335831360673,0.2816925145561218,0.29185407296351823,-0.01931490502635571,0.004503063288892083,0.8102418593165329,0.6660259613782852,0.18571428571428572
signed_velocity_1s,14,10,2.642857142857143,2.5,1.6919330254585618,1.0,1.25,3.75,4.700000000000001,3.6,3.0,2.6331223544175333,1.0,2.0,4.5,7.199999999999999,-0.44980811936443976,-0.17142857142857143,0.7999999999999999,0.49338566653332383,0.9387627112421836,0.32928828228828416,0.2890671171350018,0.31284357821089454,-2.8,0.7285714285714282,0.8102418593165329,0.6960769615192404,0.17142857142857143
weekday_index,14,10,2.0,2.0,1.2403473458920846,0.30000000000000004,1.0,3.0,3.0,2.6,3.0,1.5055453054181622,0.9,1.25,4.0,4.0,-0.4427635982783545,-0.2785714285714286,0.6714285714285715,0.2542346722499903,0.46748410202441715,0.31545813137858225,0.29649372249548167,0.36681659170414793,-1.657142857142857,0.5571428571428572,0.8102418593165329,0.7239991115553335,0.2785714285714286
TradesPerSecond,14,10,223.5,211.0,86.86926516766002,144.3,164.0,256.0,283.7,190.9,174.0,90.90465090167585,99.9,126.75,253.0,327.1,0.36818544751889115,0.2357142857142857,0.5428571428571428,0.3487236821433197,0.46748410202441715,0.38868074619452947,0.38348817657031836,0.39480259870064965,-34.68392857142861,105.1803571428571,0.8102418593165329,0.7239991115553335,0.2357142857142857
Dist_LVN_Ticks,14,10,0.35714285714285715,1.0,1.0082080720186268,-1.0,-0.75,1.0,1.0,-0.1,0.0,1.1972189997378648,-1.1,-1.0,0.75,1.0999999999999996,0.4195891051884841,0.2357142857142857,0.7,0.32720330869491776,0.6796359067862635,0.3387606717489644,0.3218836839885963,0.3553223388305847,-0.4146428571428571,1.3714285714285714,0.8102418593165329,0.7239991115553335,0.2357142857142857
price_impact_per_100_contracts,14,10,1.0281994922466704,0.8869223205506391,0.8060208323083266,0.2515690140421113,0.45119118969133953,1.435032894736842,2.0815082841363557,1.328828272315819,1.0138248847926268,0.9139624562032906,0.48855905998763144,0.747983675055874,1.7256317275251887,2.815762146800022,-0.35291960449750037,-0.21428571428571427,0.7999999999999999,0.3958628946276468,0.848656167272401,0.41524953824933913,0.40318651697609065,0.40429785107446276,-1.0227109235401703,0.3759197459200977,0.8102418593165329,0.7239991115553335,0.21428571428571427
DeltaPercentile,14,10,0.9955232477894821,1.0,0.006167886558105945,0.9865093475567053,0.9905613126079448,1.0,1.0,0.9934223337941143,0.992907268170426,0.006316111700968195,0.9867594108019638,0.9890070921985817,1.0,1.0,0.3372821811042517,0.19285714285714287,0.7142857142857142,0.41584081004266604,0.7856037151702786,0.4271381543922547,0.42402421005345114,0.41879060469765117,-0.0024038492702692454,0.006645676166753971,0.8102418593165329,0.7239991115553335,0.19285714285714287
absorption_pressure_1s,14,10,106.67857142857143,65.25,101.49454669965283,36.3,41.125,141.75,172.7,74.37920634920633,57.66666666666667,67.45086654184153,24.753968253968257,31.85,77.95833333333333,125.59999999999995,0.3622916363603894,0.18571428571428572,0.7428571428571428,0.4642143127710314,0.7515734814832943,0.3594582717720039,0.3910175132064498,0.4302848575712144,-26.879023809523797,98.15648015873009,0.8102418593165329,0.7239991115553335,0.18571428571428572
liquidity_absorption_score,14,10,90.4357142857143,52.2,104.25744308364482,19.43,25.825,120.025,155.43,58.189206349206344,42.93333333333333,65.00085533609115,7.1039682539682545,18.425,60.900000000000006,113.03999999999996,0.3571629158451888,0.18571428571428572,0.7428571428571429,0.4642143127710314,0.848656167272401,0.36193989979767527,0.3976470401739337,0.4367816091954023,-30.928976190476185,101.2246269841269,0.8102418593165329,0.7239991115553335,0.18571428571428572
directional_vwap_distance,14,10,14.873461040629696,15.397496228635664,14.813121323069248,8.603347965516694,12.641390401376364,21.446095924606357,29.22587871219062,20.19565321908673,17.988355281382155,8.90888784932258,10.751458198856513,13.683392565822313,24.115704825405224,33.375343376440924,-0.41798171756819746,-0.17142857142857143,0.8571428571428572,0.5007112613753855,0.9013295561619697,0.28548186842129497,0.3236995009624468,0.36031984007996004,-14.895145933358343,2.8228371587729244,0.8102418593165329,0.7239991115553335,0.17142857142857143
signed_velocity_decay_1_5,14,10,-1.5142857142857142,-1.2,1.6837947722821909,-3.9000000000000004,-2.4,-0.24999999999999997,0.0800000000000004,-2.1799999999999997,-1.6,2.2339800058788946,-5.5,-3.05,-0.7,-0.14000000000000018,0.3452978484298616,0.17142857142857143,0.7,0.49987121754055697,0.9387627112421836,0.43839414041645747,0.41325986545481574,0.4077961019490255,-0.8687142857142856,2.24592857142857,0.8102418593165329,0.7239991115553335,0.17142857142857143
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,14,10,0.32142857142857145,0.0,0.42619708591678107,0.0,0.0,0.6275000000000001,1.0,0.184,0.0,0.2998592262305023,0.0,0.0,0.375,0.67,0.3620069113630496,0.16428571428571428,0.7142857142857143,0.45781736669149864,0.9013295561619697,0.36385464349393243,0.3913836653340921,0.4032983508245877,-0.1394321428571428,0.42530357142857134,0.8102418593165329,0.7239991115553335,0.16428571428571428
Acceleration3s,14,10,7.137148015447435e-17,-0.1666666666666665,1.198289379030556,-1.1333333333333333,-0.333333333333333,0.24999999999999972,1.700000000000001,0.4666666666666667,-0.1666666666666665,1.1987647963787713,-0.666666666666667,-0.333333333333333,1.2499999999999998,2.0666666666666664,-0.38938084213920326,-0.12142857142857143,0.7571428571428571,0.6341165725902427,0.9675483465697493,0.3585037937420876,0.3572021004542976,0.34782608695652173,-1.4382142857142854,0.4240476190476179,0.8892988150924966,0.7239991115553335,0.12142857142857143
Directional_VWAP_Distance_Ticks_AtEntry,14,10,-111.1892857142857,-85.62,137.17172788231466,-212.49099999999999,-137.17249999999999,-56.397499999999994,1.7830000000000794,-168.949,-119.46,196.60634704629678,-397.826,-218.14749999999998,-38.0075,-22.111000000000033,0.35196041368561864,0.1,0.6142857142857143,0.7034993180411209,0.7515734814832943,0.43598364054636884,0.4044455236816411,0.4267866066966517,-75.16073214285716,199.07739999999995,0.9207564603773494,0.7239991115553335,0.1
Previous_Volume_AtEntry,14,10,3206.0,3468.0,955.0693893437997,2084.4,2498.0,3882.75,4228.200000000001,3648.0,3276.0,1705.716402115089,2001.2,2253.5,5268.0,5553.599999999999,-0.33612028586700055,-0.08571428571428572,0.44285714285714284,0.7473640166828979,0.24476355967808383,0.472019854440575,0.4255989713744786,0.42128935532233885,-1539.2528571428575,661.9999999999985,0.950287418263277,0.7239991115553335,0.08571428571428572
Delta_AtEntry,14,10,-77.28571428571429,-154.0,250.01028550270257,-352.0,-207.25,143.0,217.10000000000002,14.8,96.5,343.953097577756,-378.1,-262.75,180.0,450.9,-0.315236653615992,-0.05714285714285714,0.7,0.8375501102632079,0.5047816297311518,0.4813869517268801,0.45452138560305433,0.43928035982008995,-326.84464285714284,150.9560714285712,0.9681579186136078,0.7239991115553335,0.05714285714285714
Body_AtEntry,14,10,29.642857142857142,22.5,20.89021538666126,11.5,16.25,33.75,53.50000000000001,41.5,30.0,42.82068555162459,10.0,17.5,40.0,69.49999999999997,-0.373467301822769,-0.15,0.7428571428571429,0.555595289540675,0.9013295561619697,0.4338684813934419,0.3768218096789435,0.45177411294352826,-41.64285714285714,11.714285714285715,0.8496705335634456,0.7310526554904367,0.15
directional_poc_distance,14,10,15.785714285714286,13.5,14.423157508932382,5.0,6.25,30.0,33.800000000000004,20.3,15.5,14.787757699454566,5.8,10.25,27.5,43.3,-0.3097617004541537,-0.15,0.8285714285714285,0.5577562133158835,0.9387627112421836,0.46533697706602134,0.46229580000065784,0.4657671164417791,-16.000357142857144,6.559285714285703,0.8496705335634456,0.7402370243449703,0.15
Dist_HVN_Ticks,14,10,-0.14285714285714285,0.0,0.9492622930986468,-1.0,-1.0,0.75,1.0,0.3,0.0,1.8287822299126937,-2.0,-0.75,1.0,2.1999999999999993,-0.32122745211453474,-0.12142857142857143,0.7999999999999999,0.6285914047822094,0.9387627112421836,0.49600985881049897,0.446105371505867,0.4752623688155922,-1.6575000000000002,0.6857142857142857,0.8892988150924966,0.7420763302559247,0.12142857142857143
Directional_OR_Extension_Ticks_AtEntry,14,10,-173.21428571428572,-175.0,91.18044541662223,-252.0,-237.5,-132.5,-88.49999999999996,-198.5,-177.5,70.59469605509405,-275.0,-255.0,-137.5,-125.0,0.30327468871779756,0.16428571428571428,0.7,0.5189687789562845,0.7515734814832943,0.4524120105725799,0.4716092973849361,0.4862568715642179,-33.510714285714286,91.29464285714282,0.8247896665555235,0.7425524525872657,0.16428571428571428
Acceleration1s,14,10,0.21428571428571427,1.0,2.778449247292493,-3.0999999999999996,-0.75,1.0,3.100000000000003,1.1,0.0,3.212821536005731,-1.1,-0.75,0.75,7.0,-0.2988389574341977,0.07142857142857142,0.7142857142857142,0.7875160922636488,0.6796359067862635,0.4907023079985804,0.47804096302086957,0.49225387306346824,-3.400714285714286,1.3432142857142837,0.9681579186136078,0.7425524525872657,0.07142857142857142
Body_OR_Ratio_AtEntry,14,10,0.25214285714285717,0.18,0.24686273269006964,0.08,0.0975,0.31,0.4330000000000001,0.3550000000000001,0.15500000000000003,0.4567092437572654,0.089,0.11000000000000001,0.42,0.6949999999999996,-0.29527861578044123,-0.05714285714285714,0.842857142857143,0.8372705629904034,0.848656167272401,0.5285990295017823,0.4832402470870805,0.5367316341829086,-0.42829285714285714,0.14988571428571412,0.9681579186136078,0.7961519240379811,0.05714285714285714
