feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
delta_persistence_1_3,14,8,0.41292364428656747,0.4072464397989193,0.05685177966748633,0.3453684623687568,0.3786733917015607,0.45473413955274017,0.4895097132284922,0.47637447300551294,0.43082744342114654,0.12544200521883547,0.37703325114718167,0.38672253223258424,0.5415608465608466,0.605787037037037,-0.7274302281604323,-0.30357142857142855,0.6964285714285714,0.26669168464834103,0.3818056728273447,0.21012221017070767,0.11636691808609621,0.10194902548725637,-0.15063661352950855,0.014273653900331279,1.0,0.9991381121033686,0.30357142857142855
seconds_from_open,14,8,244.21428571428572,210.0,132.84645768209748,104.1,124.75,359.0,424.6000000000001,186.375,163.5,109.78021874896875,77.4,90.0,257.75,333.2,0.46176349086796753,0.30357142857142855,0.7678571428571429,0.26669168464834103,0.6366325796666353,0.2867242644752141,0.309899208421003,0.3103448275862069,-37.129910714285714,155.62633928571415,1.0,0.9991381121033686,0.30357142857142855
minute_from_open,14,8,4.070238095238095,3.5,2.214107628034958,1.7349999999999999,2.0791666666666666,5.983333333333333,7.076666666666667,3.10625,2.7249999999999996,1.8296703124828124,1.29,1.5,4.295833333333333,5.553333333333334,0.4617634908679674,0.30357142857142855,0.7678571428571429,0.26669168464834103,0.6366325796666353,0.2867242644752143,0.309899208421003,0.3053473263368316,-0.6768005952380952,2.5635342261904754,1.0,0.9991381121033686,0.30357142857142855
TradesPerSecond,14,8,223.5,211.0,86.86926516766002,144.3,164.0,256.0,283.7,184.875,174.0,82.66358241174197,109.80000000000001,128.25,223.0,286.0,0.4521730652664784,0.2767857142857143,0.6428571428571428,0.3058000342346159,0.5464114832535886,0.31679743384311004,0.3197980641330636,0.32733633183408295,-30.55580357142856,108.35758928571425,1.0,0.9991381121033686,0.2767857142857143
Delta3s,14,8,-104.42857142857143,-175.5,200.27354919083677,-213.4,-200.0,82.75,179.8,11.75,16.5,241.84809281861206,-242.9,-205.25,218.0,257.59999999999997,-0.5385171788212906,-0.26785714285714285,0.7857142857142858,0.33008725021108926,0.11510773368358511,0.27096265931980335,0.2384939688900834,0.22788605697151423,-292.0723214285714,64.75937499999985,1.0,0.9991381121033686,0.26785714285714285
CumulativeDeltaWindow,14,8,-104.42857142857143,-175.5,200.27354919083677,-213.4,-200.0,82.75,179.8,11.75,16.5,241.84809281861206,-242.9,-205.25,218.0,257.59999999999997,-0.5385171788212906,-0.26785714285714285,0.7857142857142858,0.33008725021108926,0.11510773368358511,0.27096265931980335,0.2384939688900834,0.22938530734632684,-303.3870535714286,69.28348214285687,1.0,0.9991381121033686,0.26785714285714285
signed_velocity_3s,14,8,1.6428571428571428,1.5,0.6333236937766509,1.0,1.333333333333333,1.9166666666666667,2.2333333333333334,2.0416666666666665,1.666666666666667,1.0302950725437525,1.2333333333333332,1.5833333333333335,2.333333333333333,2.9333333333333327,-0.5015610787579327,-0.26785714285714285,0.6785714285714286,0.3125828155724957,0.8331519529661944,0.3439689714259737,0.2711584602319477,0.2843578210894553,-1.1904761904761902,0.2738095238095237,1.0,0.9991381121033686,0.26785714285714285
Dist_VAH_Ticks,14,8,-16.5,-19.5,22.466213949634888,-46.0,-32.25,3.5,7.0,-4.75,-6.0,22.5055548698538,-27.0,-21.0,6.75,18.899999999999995,-0.5226870396014895,-0.25,0.8035714285714285,0.3564303598721973,0.8952716014635519,0.25725249579958653,0.2521018621278987,0.24737631184407796,-29.611160714285713,6.753124999999983,1.0,0.9991381121033686,0.25
profile_confluence_4t,14,8,2.4285714285714284,2.0,0.5135525910130956,2.0,2.0,3.0,3.0,2.25,2.0,0.7071067811865476,2.0,2.0,2.0,2.5999999999999996,0.30339269623641596,0.25,0.5714285714285714,0.2581707596447679,0.6366325796666353,0.5436671462534945,0.5014867452332409,0.7261369315342329,-0.4285714285714284,0.6428571428571428,1.0,0.9991381121033686,0.25
DeltaPercentile,14,8,0.9955232477894821,1.0,0.006167886558105945,0.9865093475567053,0.9905613126079448,1.0,1.0,0.992717766866703,0.9913475177304965,0.006664583009748764,0.9859192580469174,0.9884615384615385,1.0,1.0,0.4420757779860723,0.24107142857142858,0.7142857142857143,0.34291148786482284,0.7207993245144949,0.34611208591884324,0.33045840547868355,0.32733633183408295,-0.0023365578188783097,0.007930784471868398,1.0,0.9991381121033686,0.24107142857142858
PreEntry_Range_Compression3_AtEntry,14,8,0.6492857142857142,0.585,0.17830243476116148,0.489,0.51,0.7475,0.9010000000000001,0.6912499999999999,0.595,0.19149319271750329,0.544,0.565,0.7749999999999999,0.967,-0.2292787461770932,-0.24107142857142858,0.7857142857142856,0.3738464064107663,0.3818056728273447,0.6202378491043099,0.6106054657846454,0.6251874062968515,-0.1944821428571428,0.10607589285714286,1.0,0.9991381121033686,0.24107142857142858
Previous_Delta_AtEntry,14,8,-39.857142857142854,-96.5,204.05423756475105,-230.5,-193.75,138.25,253.80000000000004,30.875,-32.0,367.70191246248834,-279.9,-91.5,215.25,445.19999999999993,-0.2593402701008798,-0.23214285714285715,0.5357142857142857,0.40202020202020206,0.5464114832535886,0.6272570708725019,0.5649907491952406,0.5582208895552224,-322.28883928571423,203.6683035714285,1.0,0.9991381121033686,0.23214285714285715
Signed_Previous_Delta_Share_AtEntry,14,8,-0.03785714285714286,-0.06,0.049174504248968985,-0.08,-0.0675,-0.025,0.042000000000000065,-0.011249999999999998,-0.034999999999999996,0.07491662031885848,-0.072,-0.06,0.025,0.08499999999999999,-0.44743736005563195,-0.22321428571428573,0.6964285714285714,0.4045578631192073,0.7207993245144949,0.38831892007071883,0.3247673636690441,0.3008495752123938,-0.08054017857142858,0.023754464285714264,1.0,0.9991381121033686,0.22321428571428573
OR_WidthTicks,14,8,29.5,25.0,12.531498774626343,17.3,20.25,38.5,45.800000000000004,24.375,22.0,7.52021086330506,18.8,20.0,26.25,33.0,0.46424548788235864,0.21428571428571427,0.8214285714285714,0.4315992264724313,0.5005973043124746,0.24481954063530187,0.30737322365152286,0.3188405797101449,-2.590625000000001,13.19642857142857,1.0,0.9991381121033686,0.21428571428571427
Dist_VWAP_Ticks,14,8,-5.000911416871982,-14.32540216079261,20.754094164958982,-26.468194153945163,-19.141667754028454,11.64086972889717,25.965173994790067,1.5663638932062525,0.0736011495256994,20.962220564512254,-19.309278615113072,-15.490588881660349,14.539350267385919,23.54510012474045,-0.3153224244239087,-0.21428571428571427,0.8392857142857143,0.4411358163680145,0.8952716014635519,0.48924966352376464,0.4850134316085268,0.4687656171914043,-23.68207141402823,11.089352240116085,1.0,0.9991381121033686,0.21428571428571427
range,14,8,147.5,125.0,62.65749387313171,86.5,101.25,192.5,229.00000000000003,121.875,110.0,37.6010543165253,94.0,100.0,131.25,165.0,0.4642454878823586,0.21428571428571427,0.8214285714285714,0.4315992264724313,0.5005973043124746,0.24481954063530179,0.30737322365152275,0.2913543228385807,-12.770089285714281,65.99553571428565,1.0,0.9991381121033686,0.21428571428571427
execution_side_sign,14,8,0.42857142857142855,1.0,0.9376144618769908,-1.0,-0.5,1.0,1.0,0.0,0.0,1.0690449676496976,-1.0,-1.0,1.0,1.0,0.4348282767393363,0.21428571428571427,0.7857142857142858,0.3466717287828933,0.9425649685711605,0.36168608171232286,0.3382611042369995,0.38330834582708645,-0.39285714285714285,1.2142857142857144,1.0,0.9991381121033686,0.21428571428571427
DeltaChange1s,14,8,-76.07142857142857,-109.0,153.73176654145377,-178.7,-163.0,55.0,138.20000000000005,1.5,4.5,155.00138248231391,-158.4,-129.75,113.25,152.39999999999998,-0.503131250926084,-0.20535714285714285,0.7857142857142857,0.452659847762221,0.7617787784970449,0.27566534662777786,0.26970646680600524,0.2658670664667666,-205.48392857142858,44.00312499999998,1.0,0.9991381121033686,0.20535714285714285
Velocity3s,14,8,-0.4523809523809524,-1.1666666666666665,1.7570718788090562,-1.9000000000000001,-1.5833333333333335,0.7499999999999998,1.9000000000000004,0.45833333333333337,0.3333333333333335,2.363327624413818,-1.8666666666666667,-1.4166666666666665,1.8333333333333335,2.9333333333333327,-0.4575583087556493,-0.20535714285714285,0.7142857142857143,0.4490501709393451,0.7207993245144949,0.3615668283964442,0.3142125252637184,0.31334332833583206,-2.726488095238095,0.8214285714285712,1.0,0.9991381121033686,0.20535714285714285
Velocity5s,14,8,-0.41428571428571426,-0.8,1.188313053066368,-1.68,-1.2,0.55,1.2,0.175,-0.3,1.5979898086569353,-1.32,-1.05,1.5,2.04,-0.43781829028977065,-0.20535714285714285,0.6964285714285714,0.4512500964182562,0.6366325796666353,0.3818861019604323,0.33502672795656535,0.32733633183408295,-1.8358035714285714,0.5892857142857143,1.0,0.9991381121033686,0.20535714285714285
BuySellRatio,14,8,1.5445861058777302,0.3171701112877585,2.326465217670966,0.1455882352941176,0.2171277322404375,2.156651017214398,4.354526425954997,3.0387887341810136,1.5560064935064934,4.006071988495681,0.1968645802866334,0.21326460925098775,4.003488372093024,7.174782608695651,-0.49437081626993423,-0.19642857142857142,0.7142857142857143,0.4821715608093317,0.7617787784970449,0.35737388994461755,0.2778811831195468,0.2908545727136432,-4.412208235015606,1.1251125016318804,1.0,0.9991381121033686,0.19642857142857142
month_index,14,8,8.928571428571429,9.0,0.9168747682531899,8.0,8.25,9.75,10.0,8.625,9.0,0.9161253813129043,7.7,8.0,9.0,9.3,0.3311883824178474,0.1875,0.8392857142857142,0.4678047643634897,0.9959470869687586,0.4665799772751305,0.46360122063590903,0.4707646176911544,-0.4642857142857135,1.0535714285714288,1.0,0.9991381121033686,0.1875
Dist_OR_Low_Ticks,14,8,6.642857142857143,-4.5,28.572733486684452,-21.9,-15.0,27.5,44.40000000000001,12.875,12.0,25.458299236201935,-12.5,-9.5,30.5,39.8,-0.2264356491952505,-0.17857142857142858,0.8035714285714286,0.5163724214765707,0.7207993245144949,0.6046780280017718,0.6150093134309723,0.5837081459270365,-28.197321428571428,15.845089285714256,1.0,0.9991381121033686,0.17857142857142858
Signed_Delta_Share_AtEntry,14,8,-0.1757142857142857,-0.135,0.11817290368284586,-0.312,-0.235,-0.10250000000000001,-0.06299999999999999,-0.21875000000000003,-0.18,0.14836610124957794,-0.329,-0.2225,-0.1675,-0.12700000000000003,0.3322105313801747,0.17857142857142858,0.6071428571428571,0.5160161458283846,0.19273227632360757,0.4954053142868234,0.4622414362161091,0.4572713643178411,-0.061785714285714305,0.16162053571428567,1.0,0.9991381121033686,0.17857142857142858
vwap_poc_spread_ticks,14,8,6.186980334793771,5.038404156360732,4.467872879729021,1.5654551898946416,2.894663151255596,8.224186695616211,11.980592296695143,4.730082853317865,5.5764168125029485,3.467061183016613,0.5218619252774511,1.5408504360106643,6.910369853089864,8.08495884743582,0.35146897355455575,0.17857142857142858,0.8571428571428572,0.5251712168120837,0.8331519529661944,0.4058119391072338,0.43707277806397915,0.42778610694652675,-1.558789897328963,4.6737102289491546,1.0,0.9991381121033686,0.17857142857142858
Dist_OR_High_Ticks,14,8,-22.857142857142858,-28.5,26.279143947119103,-50.4,-45.5,4.5,9.800000000000004,-11.5,-11.5,27.06605676066295,-40.5,-27.75,5.5,14.199999999999996,-0.4276480982269502,-0.16964285714285715,0.625,0.5385770774825103,0.8331519529661944,0.3545365786367187,0.3461159833388156,0.335832083958021,-33.17857142857143,10.446874999999999,1.0,0.9991381121033686,0.16964285714285715
Dist_VAL_Ticks,14,8,4.571428571428571,-2.5,22.040920983529656,-18.6,-11.5,18.25,38.10000000000002,10.625,5.0,22.449546606939368,-10.3,-7.0,23.0,37.4,-0.272870275559955,-0.16071428571428573,0.8392857142857142,0.5613743378403504,0.7207993245144949,0.549745134365076,0.5450502573923488,0.5432283858070964,-25.17946428571429,12.232589285714283,1.0,0.9991381121033686,0.16071428571428573
signed_acceleration_1s,14,8,1.3571428571428572,1.0,2.4053511772118195,-1.0,-0.75,3.25,4.700000000000001,0.75,0.0,2.712405363721075,-1.2999999999999998,-0.25,1.0,2.799999999999999,0.24120877215970019,0.16071428571428573,0.75,0.553175344708214,0.9607718047346531,0.6076498468637431,0.5922926060792235,0.5932033983008496,-1.6790178571428571,2.5892857142857144,1.0,0.9991381121033686,0.16071428571428573
or_position_fraction,14,8,0.13677688638272426,-0.1891025641025641,0.9144034969822581,-0.8747027027027027,-0.533405172413793,1.1190697674418606,1.3190058479532165,0.5426231060606062,0.47181818181818186,1.162676839168481,-0.63375,-0.34687500000000004,1.2045454545454546,1.6877272727272725,-0.4025145006605532,-0.16071428571428573,0.8035714285714286,0.5698908590549457,0.9837883478750352,0.41266686458744867,0.3745892042098472,0.3733133433283358,-1.2765636905032656,0.4379711165024286,1.0,0.9991381121033686,0.16071428571428573
Body_OR_Ratio_AtEntry,14,8,0.25214285714285717,0.18,0.24686273269006964,0.08,0.0975,0.31,0.4330000000000001,0.41375000000000006,0.175,0.49833831021563196,0.087,0.1275,0.525,0.8849999999999998,-0.45431994824633265,-0.15178571428571427,0.7678571428571429,0.5843092048547895,0.6366325796666353,0.41262841378302606,0.31756300289123923,0.3313343328335832,-0.5428571428571428,0.13915624999999976,1.0,0.9991381121033686,0.15178571428571427
Prior_Closed_ATR3_Ticks_AtEntry,14,8,90.47642857142857,88.33500000000001,31.00461792084499,54.169000000000004,64.58500000000001,115.8325,132.99900000000002,81.66625,71.66499999999999,23.70362656852322,59.001,63.75,107.08500000000001,109.83,0.3073860512455476,0.15178571428571427,0.3928571428571428,0.5849469365205358,0.7207993245144949,0.4643472700929032,0.49593718212140003,0.4892553723138431,-12.916281249999995,29.436602678571415,1.0,0.9991381121033686,0.15178571428571427
Cumulative_Delta_AtEntry,14,8,-149.64285714285714,155.5,1656.518109545666,-1788.0,-552.25,795.25,1305.2000000000003,465.125,108.5,1481.5061291517784,-1163.6,-491.75,1485.0,2526.0,-0.3848441141215486,-0.14285714285714285,0.6071428571428572,0.616342996528755,0.8331519529661944,0.38322238779300394,0.3955165632140351,0.4027986006996502,-1888.3973214285716,569.3316964285708,1.0,0.9991381121033686,0.14285714285714285
delta_persistence_3_5,14,8,0.6412490077751869,0.6036923426493979,0.11433426343528386,0.5786687098936883,0.587342702305502,0.6420214126096478,0.7223074616422611,0.6239208119315585,0.6167005921539601,0.046425607968226326,0.5728700846192135,0.6060617174866212,0.6476424002436796,0.6764660170223263,0.18015657811405075,-0.14285714285714285,0.7678571428571429,0.616342996528755,0.31632110579479006,0.6232096555133877,0.688700847435708,0.7691154422788605,-0.04001918513322145,0.08799027267160883,1.0,0.9991381121033686,0.14285714285714285
Delta1s,14,8,-87.57142857142857,-142.5,169.7906920914074,-189.9,-172.75,74.25,143.60000000000002,-6.0,-19.0,180.57527120685316,-176.0,-158.0,130.75,175.89999999999998,-0.46976919311022386,-0.125,0.6964285714285714,0.6642336679488382,0.8952716014635519,0.3154022561018791,0.3018043834793966,0.3378310844577711,-235.18124999999998,57.84642857142853,1.0,0.9991381121033686,0.125
distance_nearest_profile_reference_ticks,14,8,0.5,0.5,0.5188745216627708,0.0,0.0,1.0,1.0,0.375,0.0,0.5175491695067657,0.0,0.0,1.0,1.0,0.24112141108520607,0.125,0.875,0.6073427995111216,0.9999499640366513,0.594282514315136,0.5924257171454215,0.6806596701649176,-0.32142857142857145,0.5357142857142857,1.0,0.9991381121033686,0.125
Dist_POC_Ticks,14,8,-5.928571428571429,-6.5,20.94117874029461,-31.0,-23.5,11.75,14.700000000000001,1.125,-3.0,24.227714354786812,-19.9,-15.25,10.25,29.899999999999995,-0.31848861395061756,-0.11607142857142858,0.75,0.6819075702875175,0.9425649685711605,0.5027389198828315,0.4806948636199235,0.48075962018990503,-26.554464285714285,11.679017857142854,1.0,0.9991381121033686,0.11607142857142858
Dist_LVN_Ticks,14,8,0.35714285714285715,1.0,1.0082080720186268,-1.0,-0.75,1.0,1.0,0.125,0.0,1.246423454758225,-1.2999999999999998,-0.25,1.0,1.2999999999999998,0.211523372308411,0.11607142857142858,0.5892857142857143,0.6675578695235458,0.9607718047346531,0.660947327741937,0.6383501552686023,0.7096451774112944,-0.6968749999999999,1.2321428571428572,1.0,0.9991381121033686,0.11607142857142858
Directional_VWAP_Distance_Ticks_AtEntry,14,8,-111.1892857142857,-85.62,137.17172788231466,-212.49099999999999,-137.17249999999999,-56.397499999999994,1.7830000000000794,-88.21375,-71.86500000000001,92.20254473363055,-196.183,-146.73999999999998,-35.63,-5.453000000000014,-0.18631997104950956,-0.10714285714285714,0.9107142857142858,0.7135441098289396,0.45783531913562875,0.6447932883908208,0.6786796374857141,0.7031484257871065,-115.58709375000002,65.37853571428565,1.0,0.9991381121033686,0.10714285714285714
Body_AtEntry,14,8,29.642857142857142,22.5,20.89021538666126,11.5,16.25,33.75,53.50000000000001,43.75,30.0,48.088460154178364,10.0,13.75,45.0,88.49999999999999,-0.4266992583786,-0.09821428571428571,0.7678571428571428,0.7312226245657895,0.9425649685711605,0.45183850695652433,0.34716326976368,0.41579210394802596,-48.93526785714286,12.412946428571415,1.0,0.9991381121033686,0.09821428571428571
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,14,8,0.32142857142857145,0.0,0.42619708591678107,0.0,0.0,0.6275000000000001,1.0,0.22999999999999998,0.0,0.3217363605722638,0.0,0.0,0.5425,0.67,0.23275605161827798,0.09821428571428571,0.7142857142857143,0.700904930767539,0.9425649685711605,0.576998605037507,0.605239817457864,0.632183908045977,-0.20341964285714287,0.4017857142857143,1.0,0.9991381121033686,0.09821428571428571
Delta2s,14,8,-99.07142857142857,-162.5,187.6172307511367,-205.4,-199.25,82.5,157.20000000000002,-13.5,-27.0,207.7367840045942,-217.4,-200.75,156.5,199.39999999999998,-0.43906318649183484,-0.08928571428571429,0.7678571428571428,0.7639490884072928,0.9425649685711605,0.3528906944763564,0.3336864332726868,0.35582208895552225,-244.38482142857143,67.81205357142842,1.0,0.9991381121033686,0.08928571428571429
Delta10s,14,8,-121.5,-169.5,221.83491783132513,-383.4,-223.5,65.0,176.70000000000002,-2.875,-37.5,293.23049807276186,-291.6,-261.75,247.0,336.09999999999997,-0.4760969604091272,-0.08928571428571429,0.6964285714285714,0.7586080285572161,0.6366325796666353,0.3407485115961659,0.2955141900086889,0.30184907546226886,-349.26919642857143,98.2687499999999,1.0,0.9991381121033686,0.08928571428571429
BreakOut_TICKS_PER_SEC_AtEntry,14,8,1.6685714285714286,1.185,2.451451240961808,0.475,0.7275,1.41,1.487,2.4587499999999998,1.005,3.12266569959523,0.656,0.875,2.2475,5.962999999999999,-0.2920761016720668,-0.08035714285714286,0.8214285714285714,0.7847866750563856,0.6366325796666353,0.5497222431008445,0.5174040367383145,0.5827086456771614,-3.392808035714286,1.5057678571428563,1.0,0.9991381121033686,0.08035714285714286
directional_poc_distance,14,8,15.785714285714286,13.5,14.423157508932382,5.0,6.25,30.0,33.800000000000004,18.625,15.5,13.855762081428177,5.4,9.0,24.5,34.099999999999994,-0.19956822320246095,-0.08035714285714286,0.875,0.7845490886375879,0.9607718047346531,0.655193547288709,0.6573468110344866,0.6596701649175413,-14.910714285714286,8.072767857142852,1.0,0.9991381121033686,0.08035714285714286
Dist_HVN_Ticks,14,8,-0.14285714285714285,0.0,0.9492622930986468,-1.0,-1.0,0.75,1.0,0.25,0.0,2.052872551885702,-2.0,-1.25,1.25,2.5999999999999996,-0.2736690993419558,-0.05357142857142857,0.7321428571428572,0.8605591935241775,0.8331519529661944,0.6220287525236645,0.5438848032070072,0.6511744127936032,-1.9107142857142856,0.9285714285714286,1.0,0.9991381121033686,0.05357142857142857
Previous_Volume_AtEntry,14,8,3206.0,3468.0,955.0693893437997,2084.4,2498.0,3882.75,4228.200000000001,3571.875,3276.0,1736.5002108099086,1839.6000000000001,2175.0,5238.0,5484.599999999999,-0.284979806059758,-0.05357142857142857,0.39285714285714285,0.8644760957123941,0.3818056728273447,0.5948611277146427,0.5275272755854163,0.5217391304347826,-1637.3178571428573,798.7611607142856,1.0,0.9991381121033686,0.05357142857142857
signed_delta_change_1s,14,8,150.21428571428572,137.0,74.6016895781328,100.0,107.0,166.75,178.7,138.25,122.0,46.738634982207174,97.3,108.25,156.5,197.89999999999998,0.18073654986905263,0.05357142857142857,0.75,0.8643241875744623,0.9607718047346531,0.6491268080041372,0.6877553099924,0.7416291854072964,-34.66651785714285,63.18080357142855,1.0,0.9991381121033686,0.05357142857142857
PeakPositiveDelta,14,8,57.142857142857146,20.5,60.63111303721769,4.2,12.5,120.75,143.60000000000002,86.125,77.0,90.51509345328625,2.9000000000000004,6.5,135.25,175.89999999999998,-0.39972405757039375,-0.044642857142857144,0.7142857142857143,0.8913918110229624,0.9425649685711605,0.4367517019246685,0.37784417133675086,0.3888055972013993,-94.43928571428572,35.381696428571395,1.0,0.9991381121033686,0.044642857142857144
PeakNegativeDelta,14,8,-132.42857142857142,-142.5,108.95285803835196,-189.9,-172.75,-37.5,-12.599999999999998,-95.375,-88.0,81.65071515739642,-176.0,-158.0,-23.0,-18.200000000000003,-0.3696245084540482,-0.044642857142857144,0.7857142857142857,0.8913918110229624,0.8952716014635519,0.37791441811179516,0.414139594172318,0.4287856071964018,-116.35803571428572,34.61428571428568,1.0,0.9991381121033686,0.044642857142857144
Velocity1s,14,8,-0.5,-1.0,3.180469244527388,-3.7,-2.75,1.5,3.700000000000001,0.25,-0.5,4.0970372570571385,-3.0,-3.0,1.25,4.099999999999999,-0.2125575754744259,-0.044642857142857144,0.5535714285714286,0.8904966521464638,0.9425649685711605,0.6632163029188854,0.6367185136498696,0.679160419790105,-3.767857142857143,2.25,1.0,0.9991381121033686,0.044642857142857144
TicksPerSecond,14,8,-0.5,-1.0,3.180469244527388,-3.7,-2.75,1.5,3.700000000000001,0.25,-0.5,4.0970372570571385,-3.0,-3.0,1.25,4.099999999999999,-0.2125575754744259,-0.044642857142857144,0.5535714285714286,0.8904966521464638,0.9425649685711605,0.6632163029188854,0.6367185136498696,0.6776611694152923,-3.9107142857142856,2.1785714285714284,1.0,0.9991381121033686,0.044642857142857144
ContractsPerSecond,14,8,290.85714285714283,251.5,120.76541605230248,191.2,214.5,299.0,478.3000000000002,276.0,272.5,74.14657298698495,194.4,224.25,316.5,347.7,0.1391255733079323,-0.03571428571428571,0.8571428571428571,0.9203364918535197,0.9959470869687586,0.7246398327457237,0.7568403808463418,0.7591204397801099,-58.01875,95.87633928571428,1.0,0.9991381121033686,0.03571428571428571
