date,symbol,rth_open,open_vs_context_value,open_vs_context_poc,premarket_high,premarket_low,premarket_range_ticks,or_high,or_low,or_width_ticks,or_delta,or_volume,or_vwap,minute_profile_poc,previous_rth_close,gap_points,gap_ticks,gap_available,atr_points,atr_ticks,atr_available,context_profile_start,context_profile_end,context_has_data,context_hvn_count,context_lvn_count,context_hvn_prices,context_lvn_prices,context_total_volume,context_bid_volume,context_ask_volume,context_delta,context_poc,context_poc_volume,context_vah,context_val,context_value_area_actual_pct,context_high,context_low,context_level_step,context_level_step_ticks,context_profile_width_ticks,context_value_area_width_ticks,context_price_level_count,context_occupied_price_level_count,context_empty_level_count,context_upper_volume,context_lower_volume,context_upper_lower_ratio,context_upper_volume_share,context_lower_volume_share,context_center_of_mass,context_skewness,context_kurtosis_excess,context_entropy,context_max_level_volume_share,context_volume_slope,context_poc_position,context_center_of_mass_position,context_source_rows,context_profile_shape,context_shape_confidence_score,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,context_distribution_count,context_double_mode_separation,context_double_valley_depth,context_shape_probability_type,minute_profile_start,minute_profile_end,minute_has_data,minute_hvn_count,minute_lvn_count,minute_hvn_prices,minute_lvn_prices,minute_total_volume,minute_bid_volume,minute_ask_volume,minute_delta,minute_poc,minute_poc_volume,minute_vah,minute_val,minute_value_area_actual_pct,minute_high,minute_low,minute_level_step,minute_level_step_ticks,minute_profile_width_ticks,minute_value_area_width_ticks,minute_price_level_count,minute_occupied_price_level_count,minute_empty_level_count,minute_upper_volume,minute_lower_volume,minute_upper_lower_ratio,minute_upper_volume_share,minute_lower_volume_share,minute_center_of_mass,minute_skewness,minute_kurtosis_excess,minute_entropy,minute_max_level_volume_share,minute_volume_slope,minute_poc_position,minute_center_of_mass_position,minute_source_rows,minute_profile_shape,minute_shape_confidence_score,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown,minute_distribution_count,minute_double_mode_separation,minute_double_valley_depth,minute_shape_probability_type,first_minute_lvn_count,retest_event_count,has_any_retest
2026-03-09,NQ,24432.5,ABOVE_VAH,ABOVE_POC,24457.5,24350.0,430.0,24513.75,24425.0,355.0,1015.0,6895.0,24471.744379985495,24470.0,,,,False,,,False,08:30:00,09:30:00,True,3,1,24385.00|24442.50|24453.75,24450.00,22707.0,10977.0,11730.0,753.0,24405.0,698.0,24426.25,24371.25,0.7095609283480865,24457.5,24350.0,1.25,5.0,430.0,220.0,87.0,87.0,0.0,10838.0,11171.0,0.9701906722764301,0.47729774959263666,0.49196283084511383,24401.88322984102,-0.09441146444482758,-0.8443914098454517,0.94797954654643,0.030739419562249525,-0.038074525514007806,0.5116279069767442,0.4826346961955329,789.0,unknown,0.5423554101034661,0.08284983679911999,0.05792423548610136,0.05805347163430388,0.05976299183820189,0.07667714338721963,0.12237691075158709,0.5423554101034661,3,0.06976744186046512,0.07205806117159153,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,8,1,24431.25|24438.75|24446.25|24450.00|24470.00|24480.00|24500.00|24510.00,24448.75,6895.0,2940.0,3955.0,1015.0,24470.0,405.0,24490.0,24450.0,0.7414068165337201,24513.75,24425.0,1.25,5.0,355.0,160.0,72.0,72.0,0.0,3303.0,3187.0,1.0363978663319737,0.479042784626541,0.46221899927483684,24471.744379985495,-0.017676665231606308,-0.33221126195806727,0.9267740836496946,0.05873821609862219,0.036838322340605474,0.5070422535211268,0.5266972392731883,72.0,unknown,0.5262805953589195,0.08465017285661272,0.0570660062587041,0.05656011079396119,0.07797264531649542,0.12391423748467073,0.07355623193063633,0.5262805953589195,3,0.11267605633802817,0.3246268656716418,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,1,2,True
2026-03-10,NQ,24991.25,INSIDE_VALUE,ABOVE_POC,25008.75,24892.5,465.0,25067.5,24991.25,305.0,359.0,5569.0,25035.404471179743,25030.0,,,,False,,,False,08:30:00,09:30:00,True,5,0,24903.75|24920.00|24928.75|24946.25|24990.00,,17566.0,8704.0,8862.0,158.0,24973.75,630.0,25002.5,24965.0,0.7159284982352272,25008.75,24892.5,1.25,5.0,465.0,150.0,94.0,94.0,0.0,9731.0,7205.0,1.35058986814712,0.5539678925196402,0.4101673687805989,24971.27035181601,-1.1851651991308425,0.9760979428022392,0.9150614104231714,0.0358647386997609,0.30941715992107927,0.6989247311827957,0.6775944242237314,692.0,trend_up,0.8508498825721902,0.024269492821262846,0.02961772008454312,0.02353633390457604,0.024608298202818117,0.8508498825721902,0.023586559170255334,0.023531713244354463,3,0.07526881720430108,0.06537656903765687,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,4,1,25011.25|25043.75|25060.00|25063.75,25061.25,5569.0,2605.0,2964.0,359.0,25030.0,248.0,25053.75,25023.75,0.7026396121386246,25067.5,24991.25,1.25,5.0,305.0,120.0,62.0,62.0,0.0,3374.0,1947.0,1.7329224447868516,0.6058538337223918,0.3496139342790447,25035.404471179743,-0.4487238305043824,-0.006156355658348822,0.9333672169432734,0.044532231998563473,0.1663848421782866,0.5081967213114754,0.5790750318654855,62.0,trend_up,0.49444832031436314,0.06732243557198256,0.06341925520832381,0.0580464132623229,0.11538081575314023,0.49444832031436314,0.06037624396715661,0.14100651592271068,3,0.18032786885245902,0.4192200557103064,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,1,3,True
2026-03-11,NQ,25035.0,ABOVE_VAH,ABOVE_POC,25058.75,24910.0,595.0,25091.25,25035.0,225.0,106.0,4834.0,25068.248345055854,25071.25,,,,False,,,False,08:30:00,09:30:00,True,9,3,24912.50|24930.00|24950.00|24965.00|25010.00|25016.25|25042.50|25048.75|25053.75,25013.75|25045.00|25052.50,19921.0,9802.0,10119.0,317.0,24992.5,430.0,25002.5,24928.75,0.7135183976707996,25058.75,24910.0,1.25,5.0,595.0,295.0,120.0,118.0,2.0,6005.0,13486.0,0.4452765831232389,0.3014406907283771,0.676974047487576,24974.009399628532,0.18037304076735197,-0.9293847962865365,0.9466673158912655,0.021585261784046985,-0.1587492792619643,0.5546218487394958,0.43031529162038495,808.0,trend_down,0.4624170556516007,0.06998527699140154,0.061791430286456735,0.06472011010863989,0.1079117123066077,0.06481534838576544,0.4624170556516007,0.16835906626952804,3,0.10084033613445378,0.6082548877624909,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,3,3,25050.00|25071.25|25085.00,25047.50|25053.75|25082.50,4834.0,2364.0,2470.0,106.0,25071.25,480.0,25077.5,25058.75,0.7091435664046338,25091.25,25035.0,1.25,5.0,225.0,75.0,46.0,46.0,0.0,1871.0,2483.0,0.7535239629480467,0.3870500620604055,0.5136532892014894,25068.248345055854,-0.7688154423312934,0.7676936813318416,0.8946975485249788,0.09929664873810509,0.11455249768732657,0.6444444444444445,0.5910816898818464,46.0,trend_up,0.4063706503815395,0.07179653610782812,0.06761336231616565,0.06786287005708859,0.07500192682539047,0.4063706503815395,0.0715185177486202,0.2398361365633674,3,0.13333333333333333,0.09158050221565728,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,3,8,True
2026-03-12,NQ,24776.25,INSIDE_VALUE,BELOW_POC,24853.75,24751.25,410.0,24813.75,24766.25,190.0,15.0,4993.0,24786.39945924294,24776.25,,,,False,,,False,08:30:00,09:30:00,True,2,0,24780.00|24840.00,,18908.0,9814.0,9094.0,-720.0,24780.0,616.0,24818.75,24760.0,0.7083774063888302,24853.75,24751.25,1.25,5.0,410.0,235.0,83.0,83.0,0.0,14587.0,3705.0,3.937112010796221,0.7714723926380368,0.19594880473873494,24801.084197165223,0.17853434689307185,-0.9659102087189653,0.9613942704713638,0.032578802623228265,-0.029919306167154647,0.2804878048780488,0.4861872894168056,679.0,unknown,0.5666223597014401,0.0587636146146044,0.05732995314309021,0.05695725697952827,0.0661924298524663,0.07932004375687306,0.1148143419519976,0.5666223597014401,3,0.08536585365853659,0.19363256784968685,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,1,0,24802.50,,4993.0,2489.0,2504.0,15.0,24776.25,356.0,24792.5,24775.0,0.7314239935910274,24813.75,24766.25,1.25,5.0,190.0,70.0,39.0,39.0,0.0,4148.0,489.0,8.482617586912065,0.8307630682956139,0.09793711195673943,24786.39945924294,0.7565088112836277,-0.16799623997521618,0.907638884254935,0.07129981974764671,-0.15538029386344,0.21052631578947367,0.42419914195664826,39.0,trend_down,0.4795024310753926,0.06517123753952785,0.06462367155206258,0.06400146909370466,0.0775760866569773,0.06702408864121356,0.4795024310753926,0.1821010154411216,2,0.13157894736842105,0.1608084358523726,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2026-03-13,NQ,24645.0,BELOW_VAL,BELOW_POC,24738.75,24635.0,415.0,24687.5,24636.25,205.0,203.0,4609.0,24663.381427641572,24673.75,,,,False,,,False,08:30:00,09:30:00,True,4,1,24646.25|24695.00|24725.00|24732.50,24711.25,21134.0,10321.0,10813.0,492.0,24668.75,733.0,24685.0,24646.25,0.713400208195325,24738.75,24635.0,1.25,5.0,415.0,155.0,84.0,84.0,0.0,11686.0,8715.0,1.3409064830751578,0.5529478565344942,0.41236869499384876,24674.398362827673,0.6769037715431873,0.03581749317176497,0.9313932774244276,0.034683448471657045,-0.24183452371398767,0.3253012048192771,0.3797432561703405,738.0,trend_down,0.7543813206652785,0.04209740998962078,0.03982045708391639,0.03974045122026453,0.041153711288199606,0.03990382127714219,0.7543813206652785,0.04290282847557786,3,0.0963855421686747,0.046962516156829004,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,24656.25|24685.00,,4609.0,2203.0,2406.0,203.0,24673.75,297.0,24677.5,24653.75,0.7287914949012801,24687.5,24636.25,1.25,5.0,205.0,95.0,42.0,42.0,0.0,660.0,3652.0,0.18072289156626506,0.1431980906921241,0.7923627684964201,24663.381427641572,-0.23863296575636692,-0.8549979430443031,0.9204086471540136,0.06443914081145585,0.06213295748179474,0.7317073170731707,0.5293937100794609,42.0,unknown,0.5008335517486844,0.06438575409438152,0.06314393688892644,0.06350006352298307,0.06333764949025726,0.16725966246594526,0.07753938178882215,0.5008335517486844,3,0.04878048780487805,0.00691016781836129,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2026-03-16,NQ,24870.0,BELOW_VAL,BELOW_POC,24903.75,24861.25,170.0,24887.5,24837.5,200.0,8.0,3578.0,24861.862772498604,24870.0,,,,False,,,False,08:30:00,09:30:00,True,0,0,,,11700.0,5683.0,6017.0,334.0,24891.25,669.0,24897.5,24872.5,0.7169230769230769,24903.75,24861.25,1.25,5.0,170.0,100.0,35.0,35.0,0.0,2133.0,8898.0,0.2397167902899528,0.1823076923076923,0.7605128205128205,24882.12158119658,-0.06926848323355157,-1.1540652294363496,0.9452238185179599,0.057179487179487176,-0.025211758844045876,0.7058823529411765,0.49109602815485287,496.0,double,0.599514386027589,0.05140525779185173,0.049593867531451126,0.04997709131979122,0.599514386027589,0.0709596928565382,0.09475263470003151,0.08379706977274722,3,0.47058823529411764,0.5825649622799665,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,5,1,24843.75|24855.00|24866.25|24870.00|24880.00,24867.50,3578.0,1785.0,1793.0,8.0,24870.0,200.0,24883.75,24852.5,0.703465623253214,24887.5,24837.5,1.25,5.0,200.0,125.0,41.0,41.0,0.0,1146.0,2232.0,0.5134408602150538,0.320290665176076,0.6238121855785355,24861.862772498604,-0.08005108502332324,-1.2365585039826226,0.9667089081460835,0.05589714924538849,-0.03177700348432049,0.65,0.4872554499720718,41.0,unknown,0.477910319217762,0.06436340020219451,0.0582373698204863,0.05907924845749604,0.14136941432019365,0.08086439870316223,0.11817584927870535,0.477910319217762,3,0.2,0.4879406307977736,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,1,1,True
2026-03-17,NQ,25001.25,INSIDE_VALUE,ABOVE_POC,25026.25,24908.75,470.0,25010.0,24965.0,180.0,-101.0,5167.0,24989.43318173021,24990.0,,,,False,,,False,08:30:00,09:30:00,True,5,2,24933.75|24967.50|24983.75|24988.75|25000.00,24987.50|24991.25,18808.0,9077.0,9731.0,654.0,25000.0,669.0,25025.0,24935.0,0.7067737133134836,25026.25,24908.75,1.25,5.0,470.0,360.0,95.0,95.0,0.0,4825.0,13314.0,0.36240048069701064,0.2565397703105062,0.7078902594640578,24965.310306784348,0.1512997214653261,-1.5247081624829468,0.9440624518567093,0.03556997022543598,-0.03240008653921802,0.776595744680851,0.4813643130582777,511.0,double,0.9264080119787479,0.01018016833619498,0.009834467798294735,0.009867978790872345,0.9264080119787479,0.013389982555813097,0.020485248527771185,0.009834142012305445,3,0.6276595744680851,0.9440993788819876,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,1,24971.25|24975.00,24973.75,5167.0,2634.0,2533.0,-101.0,24990.0,417.0,25002.5,24983.75,0.7139539384555835,25010.0,24965.0,1.25,5.0,180.0,75.0,37.0,37.0,0.0,2195.0,2555.0,0.8590998043052838,0.42481130249661314,0.4944842268240759,24989.43318173021,-0.373847514510778,-0.275045640062447,0.9284305506343117,0.08070447067931101,0.08177696818363228,0.5555555555555556,0.5429595940047066,37.0,unknown,0.4147100643351168,0.08052221742937225,0.06722181354038954,0.0678763353400961,0.07014810650545199,0.22235907081908346,0.07716239203048973,0.4147100643351168,3,0.1388888888888889,0.04166666666666663,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,1,0,False
2026-03-18,NQ,24928.75,INSIDE_VALUE,ABOVE_POC,25026.25,24865.0,645.0,24961.25,24920.0,165.0,178.0,5286.0,24942.563847900114,24956.25,,,,False,,,False,08:30:00,09:30:00,True,3,0,24920.00|24966.25|25011.25,,38877.0,19811.0,19066.0,-745.0,24900.0,1206.0,24936.25,24873.75,0.700671348097847,25026.25,24865.0,1.25,5.0,645.0,250.0,130.0,128.0,2.0,27561.0,10110.0,2.7261127596439167,0.7089281580368856,0.2600509298556987,24924.67201044319,0.6688169220720966,-0.5634264663996458,0.9244263543143727,0.031020912107415696,-0.19037855350376717,0.21705426356589147,0.3700589794926607,911.0,trend_down,0.7044912976838984,0.04647322182546913,0.04576047614184693,0.04562585023175954,0.04943419849169645,0.04642078058351819,0.7044912976838984,0.06179417504181133,3,0.03875968992248062,0.22764227642276424,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,1,0,24956.25,,5286.0,2554.0,2732.0,178.0,24956.25,347.0,24960.0,24935.0,0.7056375331063186,24961.25,24920.0,1.25,5.0,165.0,100.0,34.0,34.0,0.0,606.0,4333.0,0.13985691207015924,0.11464245175936436,0.8197124479757851,24942.563847900114,-0.16449864121225946,-1.31395843217304,0.9602939325108758,0.06564510026485054,0.11913399365509897,0.8787878787878788,0.5470023733360876,34.0,double,0.5179249462796105,0.0461942443521789,0.04583155632175532,0.045873350661279524,0.5179249462796105,0.21235774810004937,0.050385180623759164,0.08143297366136729,3,0.3939393939393939,0.6770949720670392,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2026-03-19,NQ,24428.75,INSIDE_VALUE,BELOW_POC,24513.75,24401.25,450.0,24430.0,24330.0,400.0,-180.0,7064.0,24363.892447621743,24338.75,,,,False,,,False,08:30:00,09:30:00,True,1,0,24472.50,,32161.0,16353.0,15808.0,-545.0,24440.0,907.0,24473.75,24417.5,0.7034296197257548,24513.75,24401.25,1.25,5.0,450.0,225.0,91.0,91.0,0.0,19650.0,11604.0,1.6933815925542917,0.6109884642890457,0.36080967631603494,24454.33914523802,0.32348123453664185,-0.9918412046626499,0.9550791736693465,0.028201859394919312,-0.06425971803949851,0.34444444444444444,0.47190351322684565,917.0,unknown,0.4775304459842652,0.06953734078871462,0.06477166081354685,0.06397115208849521,0.07286547200157334,0.07852685988280635,0.17279706844059847,0.4775304459842652,3,0.12222222222222222,0.11793411956079702,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,5,2,24352.50|24360.00|24381.25|24400.00|24425.00,24413.75|24421.25,7064.0,3622.0,3442.0,-180.0,24338.75,280.0,24368.75,24332.5,0.7080973952434881,24430.0,24330.0,1.25,5.0,400.0,145.0,81.0,81.0,0.0,6074.0,710.0,8.554929577464788,0.8598527746319365,0.10050962627406569,24363.892447621743,0.8801121298014828,-0.1474701358896353,0.9141952312105264,0.039637599093997736,-0.2936733772099626,0.0875,0.3389244762174349,81.0,trend_down,0.7446619735620076,0.0239935219113722,0.02395038740816684,0.023936047970558094,0.13550391676973114,0.02401811115621298,0.7446619735620076,0.023936041221951147,3,0.275,0.6934460887949261,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,2,0,False
2026-03-20,NQ,24487.5,INSIDE_VALUE,BELOW_POC,24527.5,24441.25,345.0,24491.25,24422.5,275.0,-316.0,5238.0,24462.42363497518,24468.75,,,,False,,,False,08:30:00,09:30:00,True,2,0,24493.75|24513.75,,22175.0,11577.0,10598.0,-979.0,24493.75,791.0,24503.75,24460.0,0.7105298759864712,24527.5,24441.25,1.25,5.0,345.0,175.0,70.0,70.0,0.0,7859.0,13525.0,0.5810720887245842,0.35440811724915444,0.6099210822998873,24486.890473506202,0.01380484760681022,-0.8169437753866826,0.9631461989332222,0.03567080045095829,0.06810699850175643,0.6086956521739131,0.5291649102168394,707.0,unknown,0.4392381597897809,0.07156899046265489,0.06157919680429088,0.06298135885537752,0.1171504630631917,0.1725837067725239,0.07489812425218019,0.4392381597897809,3,0.17391304347826086,0.4071462153267513,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,6,3,24428.75|24438.75|24445.00|24450.00|24468.75|24486.25,24433.75|24442.50|24447.50,5238.0,2777.0,2461.0,-316.0,24468.75,250.0,24490.0,24456.25,0.7016036655211912,24491.25,24422.5,1.25,5.0,275.0,135.0,56.0,56.0,0.0,2032.0,2956.0,0.6874154262516915,0.38793432607865597,0.5643375334096984,24462.42363497518,-0.4754022238188129,-0.7350038211781666,0.9537730602922191,0.047728140511645666,0.17481954887218049,0.6727272727272727,0.5807074178208131,56.0,trend_up,0.5606400034384275,0.06483781712828648,0.06032809288566976,0.06071215932894473,0.06070053524683196,0.5606400034384275,0.062308580785805104,0.13047281118603457,3,0.03636363636363636,0.028340080971659964,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,3,3,True
