feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
Previous_Delta_AtEntry,26,49,91.73076923076923,139.0,246.30786551668348,-213.5,-29.25,243.25,357.5,48.6530612244898,23.0,243.84733535387193,-215.79999999999998,-93.0,126.0,319.4000000000002,0.17604814511709532,0.19623233908948196,0.6860282574568289,0.16573578281579726,0.03552285488182122,0.47281218036800177,0.4704157990797913,0.47876061969015493,-66.06717032967033,146.7554945054945,1.0,1.0,0.19623233908948196
weekday_index,26,49,2.1923076923076925,2.5,1.497176830417323,0.0,1.0,3.0,4.0,1.7551020408163265,2.0,1.2337377531458682,0.0,1.0,3.0,3.0,0.3287642637649065,0.18759811616954475,0.7590266875981162,0.1755141020625215,0.4700380532263029,0.20851678330078216,0.17959652784358543,0.21239380309845077,-0.19701726844584,1.0761773940345365,1.0,1.0,0.18759811616954475
mean_trade_size,26,49,1.2493232058598371,1.2097874365482233,0.16429131121141607,1.1182765555487841,1.1344577647726255,1.3125793509725254,1.4226440677966101,1.2362300129051773,1.1559139784946237,0.23597259089203074,1.0780065359477125,1.1090909090909091,1.272108843537415,1.4139134834303062,0.06114228291729174,0.18210361067503925,0.8312401883830456,0.19850493722089324,0.19731016204519505,0.7797390683113891,0.8017513448283289,0.8105947026486756,-0.0802229833960031,0.09876046579108189,1.0,1.0,0.18210361067503925
PreBurst_Price_Per_Volume_3s,26,49,0.01047430160511877,0.0087805379299715,0.007337522009083493,0.0032424349742255,0.00561207723753575,0.01247673697270475,0.0195664040084535,0.011705713671724655,0.010507880910683,0.005882737823506242,0.0043772185765299995,0.007777777777778,0.014354066985646,0.019229204339963602,-0.19186292585994552,-0.17896389324960754,0.7967032967032968,0.20638893315617313,0.2248115107257974,0.46400862332226755,0.4316451405433279,0.44627686156921537,-0.004216162323963811,0.002093753614290151,1.0,1.0,0.17896389324960754
PreEntry_Directional_Delta_Share3_AtEntry,26,49,-0.03076923076923077,-0.015,0.0501934718403162,-0.1,-0.06,0.0,0.02,-0.010816326530612243,0.0,0.03390161836684433,-0.05,-0.02,0.0,0.02,-0.49596048814601695,-0.1781789638932496,0.7833594976452118,0.20195012866426176,0.20696515495012377,0.07695786436644926,0.0445519738283779,0.04397801099450275,-0.040331436420722136,0.0004660518053375044,1.0,1.0,0.1781789638932496
signed_velocity_decay_1_5,26,49,-2.069230769230769,-1.6,1.4118836299835,-4.300000000000001,-2.95,-1.0,-0.7,-2.8653061224489793,-2.6,2.6753154814283246,-5.279999999999999,-3.6,-1.2,-0.5599999999999994,0.34293035946680267,0.17346938775510204,0.7974882260596546,0.22019623008458722,0.2752516730737005,0.09591565667583359,0.16179307414049787,0.15542228885557222,-0.050612244897958555,1.7342739403453677,1.0,1.0,0.17346938775510204
Score_AtEntry,26,49,10.076923076923077,10.0,1.0926326710501357,9.0,9.0,11.0,11.0,9.571428571428571,10.0,1.4288690166235207,7.0,9.0,11.0,11.0,0.38197420515396585,0.16483516483516483,0.7833594976452121,0.22768192339421722,0.8316393238366828,0.09249692889211686,0.11974187802737814,0.13793103448275862,-0.04321036106750328,1.0903649921507053,1.0,1.0,0.16483516483516483
Body_AtEntry,26,49,22.692307692307693,20.0,11.681675327689023,7.5,15.0,33.75,40.0,31.020408163265305,25.0,23.47382389307855,9.000000000000004,15.0,40.0,65.0,-0.4117738063431288,-0.16326530612244897,0.7974882260596546,0.24648266424991538,0.41081460230427447,0.043904024304987785,0.0939337965634515,0.09545227386306847,-15.926707221350076,-0.7217425431711192,1.0,1.0,0.16326530612244897
Profile_Excess_Kurtosis,26,49,-0.5734730447021885,-0.5942777605208055,0.5007595690835517,-1.242288914594312,-0.834994860562122,-0.2744760233124057,-0.125566831283222,-0.360935351683851,-0.594960862149169,0.709916076294895,-1.1221325033410305,-0.771285804756424,-0.070290705896016,0.6182842237580313,-0.32902723340575407,-0.16012558869701726,0.8453689167974882,0.2584907935488292,0.19731016204519505,0.13689085771882065,0.17925301124758086,0.17691154422788605,-0.4878311388391929,0.05447860728365962,1.0,1.0,0.16012558869701726
PreBurst_Path_Efficiency_10s,26,49,0.5992094224277482,0.6055555555555555,0.2533736558111716,0.2916666666666665,0.41964285714285754,0.7708333333333335,1.0,0.6406437504581841,0.666666666666667,0.29356189441210845,0.328205128205128,0.466666666666667,0.846153846153846,0.9652173913043481,-0.14774337333779916,-0.15855572998430142,0.7291993720565149,0.262558786274127,0.14576721809223311,0.5264822326272798,0.5444660811471314,0.5677161419290355,-0.16889697802906536,0.0826997097471706,1.0,1.0,0.15855572998430142
directional_poc_distance,26,49,15.76923076923077,15.0,7.633126186865732,7.5,10.0,20.75,26.0,12.26530612244898,13.0,11.131366175145352,3.8000000000000007,9.0,16.0,23.200000000000003,0.34791896492813845,0.15855572998430142,0.7700156985871272,0.2622897717842678,0.6224412434811467,0.11325592729575246,0.15585797215750472,0.17041479260369816,-0.42864992150706405,8.074254317111455,1.0,1.0,0.15855572998430142
Velocity5s,26,49,-0.06153846153846154,0.4,1.1324581839792314,-1.5,-1.15,0.8,1.0,0.17551020408163265,0.6,1.5419860856815064,-1.4399999999999997,-1.0,1.2,2.080000000000001,-0.16750852612879924,-0.15620094191522763,0.6821036106750393,0.2693348892238353,0.27909385644819107,0.4512904616082844,0.49214170452494505,0.4672663668165917,-0.8507692307692306,0.3422331240188383,1.0,1.0,0.15620094191522763
signed_velocity_3s,26,49,1.5256410256410258,1.5,0.7897852136883065,0.666666666666667,1.0,2.0,2.666666666666667,1.82312925170068,1.666666666666667,1.0608828451750443,0.666666666666667,1.333333333333333,2.0,3.0666666666666678,-0.30463129590430854,-0.15620094191522763,0.6703296703296703,0.26575342673051006,0.5762057506054433,0.17454433103336264,0.2132888471832657,0.22588705647176413,-0.7204604918890627,0.12350863422291972,1.0,1.0,0.15620094191522763
acceleration_velocity_ratio,26,49,0.5102564102564102,0.6666666666666666,0.9948542821614846,0.0,0.5,1.0,1.0,0.4918043407839327,0.8333333333333334,1.4180007241466694,0.0,0.5,1.0,1.1476190476190478,0.014316963074426706,-0.14521193092621665,0.9505494505494507,0.29463173241186424,0.5205242862193681,0.947885209949463,0.9531076096041459,0.9655172413793104,-0.5332278662380704,0.5537133699633697,1.0,1.0,0.14521193092621665
Delta_Change_AtEntry,26,49,-66.73076923076923,-33.0,350.47585453977376,-533.5,-277.5,163.0,340.5,24.79591836734694,5.0,386.7844457614515,-475.4,-260.0,355.0,522.0,-0.24423640753423106,-0.14364207221350078,0.8948194662480378,0.31101867341989287,0.6293069063263916,0.3038350766415014,0.3174436385386214,0.2943528235882059,-256.84888147566716,70.27980769230766,1.0,1.0,0.14364207221350078
Velocity1s,26,49,-0.4230769230769231,1.0,3.500549407428233,-5.5,-3.0,2.0,3.0,0.673469387755102,1.0,5.237635261189127,-5.199999999999999,-3.0,4.0,6.0,-0.23254814040634667,-0.13500784929356358,0.8453689167974882,0.338145411982382,0.18978346239335334,0.2839687172317305,0.34100232375233214,0.3488255872063968,-3.0746664050235477,0.8009811616954455,1.0,1.0,0.13500784929356358
TicksPerSecond,26,49,-0.4230769230769231,1.0,3.500549407428233,-5.5,-3.0,2.0,3.0,0.673469387755102,1.0,5.237635261189127,-5.199999999999999,-3.0,4.0,6.0,-0.23254814040634667,-0.13500784929356358,0.8453689167974882,0.338145411982382,0.18978346239335334,0.2839687172317305,0.34100232375233214,0.3468265867066467,-3.1124411302982735,0.9279042386185237,1.0,1.0,0.13500784929356358
Velocity3s,26,49,-0.14102564102564108,0.5,1.738896398225232,-2.666666666666667,-1.666666666666667,1.0,1.8333333333333335,0.2857142857142858,0.666666666666667,2.1059879356694293,-2.0,-1.333333333333333,1.666666666666667,2.400000000000001,-0.21466669318316697,-0.13343799058084774,0.8744113029827316,0.34548087693627927,0.5833805772427958,0.3518094979367749,0.37919837844272275,0.37681159420289856,-1.3221415489272634,0.4154042386185218,1.0,1.0,0.13343799058084774
PreBurst_Local_Entropy_10s,26,49,0.6446612658686758,0.7666031096732475,0.3458971552472343,0.0,0.591672778582328,0.91829583405449,0.9363649184897276,0.734580241688183,0.811278124459133,0.26782448756219623,0.543564443199596,0.591672778582328,0.91829583405449,0.985228136034252,-0.30287741435036963,-0.13343799058084774,0.8720565149136578,0.3445231341379452,0.8053642050616571,0.2549161399757492,0.21590800239440777,0.22288855572213892,-0.2455951617972686,0.050419557540864336,1.0,1.0,0.13343799058084774
PreBurst_Rotation_Index_10s,26,49,0.3566849816849817,0.3666666666666665,0.22966012473603875,0.0,0.2589285714285715,0.48214285714285726,0.6,0.4197278911564626,0.4,0.22797295264806708,0.16190476190476222,0.285714285714286,0.571428571428571,0.666666666666667,-0.2758359896274456,-0.13186813186813187,0.7409733124018838,0.35022490619370406,0.7107200326008141,0.2620181604196509,0.2593170522846598,0.2538730634682659,-0.17761376803468637,0.041199586977648146,1.0,1.0,0.13186813186813187
Volume_AtEntry,26,49,1522.3076923076924,1181.5,1150.2136069176288,333.5,598.5,2269.5,3393.5,1865.6938775510205,1369.0,1401.6936512079715,412.8,722.0,3038.0,3897.0,-0.2599496777460634,-0.130298273155416,0.7590266875981162,0.3583826249768637,0.7173879326746799,0.2594360613618647,0.2875281601583199,0.296351824087956,-918.8454081632655,206.3330062794346,1.0,1.0,0.130298273155416
Cumulative_Delta_AtEntry,26,49,262.11538461538464,523.0,1857.9199622572137,-2363.5,-978.75,1283.75,2833.0,-163.08163265306123,-410.0,1611.012903899473,-2442.0,-986.0,1169.0,1851.8,0.2501727779019247,0.12558869701726844,0.6860282574568288,0.37613138473892416,0.31099455787973906,0.3290849924293563,0.3059054160925631,0.2993503248375812,-402.4125196232339,1301.8245486656201,1.0,1.0,0.12558869701726844
Profile_Skewness,26,49,0.07057180125971062,0.0854806026074585,0.38618316786418355,-0.33163512017032404,-0.09639901769075025,0.3420720667091395,0.4863464971765435,0.05671867775964622,-0.011456435622438,0.49679321111193375,-0.441832853231477,-0.265194110496585,0.266170695283227,0.8121901400864182,0.029991283801670703,0.12244897959183673,0.6318681318681318,0.3882576222586459,0.43624079224637113,0.8942480574361186,0.9019647919474777,0.8950524737631185,-0.199394050576405,0.2130151617679547,1.0,1.0,0.12244897959183673
delta_persistence_3_5,26,49,0.6446058114204571,0.6080726357425387,0.09882461231371417,0.5537935074143725,0.5890349544072948,0.663560929350403,0.79822147872598,0.6667365054643374,0.6272727272727273,0.1307336841638923,0.5523824265877532,0.6,0.7020408163265306,0.8139771790533211,-0.1832633028321637,-0.12244897959183673,0.8877551020408164,0.3882407489467321,0.48496448058332287,0.4139868516403923,0.45248863350397184,0.456271864067966,-0.07300122890007561,0.03324806459832319,1.0,1.0,0.12244897959183673
Acceleration3s,26,49,-0.14102564102564097,0.0,1.2549389606159318,-2.0,-0.9166666666666667,0.666666666666667,1.3333333333333335,0.2517006802721089,0.333333333333333,1.6990337834869802,-1.333333333333333,-1.0,1.0,1.666666666666667,-0.25154852883731094,-0.12087912087912088,0.8453689167974882,0.3926122250076548,0.7375059570681233,0.2600562489542802,0.3032724507558619,0.3003498250874563,-1.0979984301412873,0.230344060701203,1.0,1.0,0.12087912087912088
Delta2s,26,49,-8.884615384615385,129.5,222.86934772158813,-296.0,-193.75,177.75,206.5,28.346938775510203,139.0,221.63159663245298,-242.4,-170.0,199.0,250.0000000000001,-0.16766721202622448,-0.12009419152276295,0.8178963893249607,0.3974899458492067,0.6668170299835513,0.49343045459223644,0.49173303652415457,0.5027486256871564,-140.48065149136576,67.83557692307681,1.0,1.0,0.12009419152276295
Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,26,49,0.42346153846153844,0.165,0.45791651909659087,0.0,0.0,1.0,1.0,0.31285714285714283,0.0,0.40936943380439794,0.0,0.0,0.67,1.0,0.25925886338127024,0.1185243328100471,0.8241758241758241,0.3568579157668177,0.5904497500207664,0.30739584233147166,0.28880115604576506,0.2773613193403298,-0.09775608320251182,0.3239919544740973,1.0,1.0,0.1185243328100471
Dist_OR_High_Ticks,26,49,-10.192307692307692,1.0,21.732959726220876,-38.0,-29.75,8.25,12.5,-5.63265306122449,4.0,20.466124325283452,-33.2,-27.0,7.0,13.600000000000009,-0.2180753922556583,-0.11695447409733124,0.7425431711145997,0.409620133577301,0.6347164381826325,0.3820313502672506,0.371716881410841,0.367816091954023,-13.879768445839874,5.800627943485064,1.0,1.0,0.11695447409733124
Dist_OR_Low_Ticks,26,49,9.5,12.5,18.85576834817399,-16.0,-5.5,24.5,33.0,14.938775510204081,18.0,21.678914643866616,-10.0,-5.0,31.0,37.400000000000006,-0.2620419175263901,-0.11459968602825746,0.8430141287284145,0.4194098214406793,0.6417848617865329,0.26417910723472776,0.28369629140497227,0.2848575712143928,-14.768740188383045,4.174489795918366,1.0,1.0,0.11459968602825746
Dist_POC_Ticks,26,49,-0.23076923076923078,5.5,17.79956784263639,-23.0,-15.75,12.75,21.5,2.7551020408163267,8.0,16.423472293545927,-18.2,-13.0,13.0,17.40000000000002,-0.1766019364996453,-0.11067503924646782,0.792778649921507,0.4353108864857518,0.6417848617865329,0.48122086125664004,0.4690257829940348,0.46976511744127936,-11.160204081632655,4.863854003139711,1.0,1.0,0.11067503924646782
PreEntry_Volume_Climax_Ratio_AtEntry,26,49,0.4388461538461538,0.58,0.43031455400046065,0.0,0.0,0.8025,0.935,0.4961224489795918,0.71,0.4469517886311053,0.0,0.0,0.88,0.9960000000000001,-0.12978265542111908,-0.10832025117739404,0.8500784929356359,0.42524487823789037,0.7107200326008141,0.5906191724455411,0.5943462043344528,0.6166916541729135,-0.2659599686028257,0.14250274725274695,1.0,1.0,0.10832025117739404
Dist_VWAP_Ticks,26,49,0.2644660906551647,8.45988352871368,15.57161632041114,-20.69965010218876,-14.748735893334592,13.493573095026008,17.72551552649766,3.4214552656332904,10.307518927353637,16.53667108116499,-16.62074541547189,-13.298839285714285,14.308662613981763,21.457397809538914,-0.1947239187962504,-0.10675039246467818,0.8492935635792779,0.45237896967078617,0.9562000616090934,0.417147317418348,0.4248386434600648,0.4292853573213393,-10.772056555544106,4.446479545759651,1.0,1.0,0.10675039246467818
Body_OR_Ratio_AtEntry,26,49,0.2580769230769231,0.255,0.15126187175277794,0.07,0.1525,0.33,0.38,0.3351020408163265,0.29,0.2764214961565308,0.08800000000000001,0.14,0.43,0.6560000000000008,-0.3196170272577929,-0.10518053375196232,0.8383045525902668,0.4587496289085543,0.27909385644819107,0.12320265142465912,0.1918586118367884,0.18290854572713644,-0.17061930926216634,0.015461538461538393,1.0,1.0,0.10518053375196232
Directional_OR_Extension_Ticks_AtEntry,26,49,-140.76923076923077,-140.0,47.046621721273624,-192.5,-183.75,-111.25,-75.0,-126.3265306122449,-130.0,85.42037904658692,-202.0,-165.0,-90.0,-48.99999999999977,-0.19376489537226835,-0.10361067503924647,0.8430141287284145,0.46565086537557954,0.8637199861335402,0.34825648242034535,0.42711306401956445,0.43228385807096453,-44.53090659340658,15.66091051805335,1.0,1.0,0.10361067503924647
Acceleration1s,26,49,-0.2692307692307692,0.5,2.6915823198660274,-4.0,-3.0,2.0,2.5,0.5918367346938775,1.0,5.187799659404982,-4.199999999999999,-3.0,4.0,5.200000000000003,-0.19169214399994836,-0.09968602825745683,0.7864992150706437,0.4808590596319132,0.2898020559781608,0.34709345747645093,0.432053472569324,0.4337831084457771,-2.656024332810047,0.8311224489795882,1.0,1.0,0.09968602825745683
month_index,26,49,6.269230769230769,6.0,1.8012815950359855,4.5,5.0,7.0,9.0,6.6938775510204085,7.0,2.1622141586871573,4.0,5.0,8.0,10.0,-0.20757111722120897,-0.09654631083202511,0.7653061224489796,0.49180524135251136,0.9121928633788298,0.36914189887783794,0.39507257133220525,0.408295852073963,-1.318818681318681,0.497704081632653,1.0,1.0,0.09654631083202511
distance_nearest_profile_reference_ticks,26,49,0.3076923076923077,0.0,0.5491251783869152,0.0,0.0,0.75,1.0,0.40816326530612246,0.0,0.5743970515149913,0.0,0.0,1.0,1.0,-0.17755149726802746,-0.09497645211930926,0.9018838304552591,0.4174214533397571,0.9882181246370219,0.46130968576035397,0.46664779202900947,0.5387306346826587,-0.3674646781789639,0.15306122448979592,1.0,1.0,0.09497645211930926
PreBurst_Impulse_Decay_Slope_5s,26,49,0.6384615384615384,0.5,0.526176337800873,0.1,0.2,1.0,1.4,0.726530612244898,0.6,0.6480019001399874,0.18000000000000008,0.4,0.8,1.2200000000000002,-0.14460529514879356,-0.09183673469387756,0.8610675039246467,0.5173668068914508,0.44275987158812824,0.5276225665708751,0.5530260621387295,0.5857071464267866,-0.3609164050235478,0.16863029827315523,1.0,1.0,0.09183673469387756
Delta_AtEntry,26,49,25.0,144.0,311.26194756185663,-340.0,-246.5,256.75,400.5,73.44897959183673,153.0,367.9596366691421,-342.79999999999995,-254.0,364.0,498.20000000000005,-0.13859215862398275,-0.09026687598116169,0.8202511773940345,0.5257083179762773,0.8532613068462767,0.5498640854528752,0.5696144659910434,0.5562218890554723,-200.91923076923078,101.3852040816326,1.0,1.0,0.09026687598116169
Delta3s,26,49,-2.1538461538461537,167.0,230.7664953684035,-266.5,-210.75,195.75,211.5,33.02040816326531,155.0,234.71866935013202,-236.2,-182.0,202.0,289.20000000000005,-0.15072136180436463,-0.08948194662480377,0.6844583987441131,0.5293314781218268,0.5253814885246557,0.5350486349307162,0.5364054036144567,0.5207396301849075,-144.33065149136578,69.69735086342223,1.0,1.0,0.08948194662480377
CumulativeDeltaWindow,26,49,-2.1538461538461537,167.0,230.7664953684035,-266.5,-210.75,195.75,211.5,33.02040816326531,155.0,234.71866935013202,-236.2,-182.0,202.0,289.20000000000005,-0.15072136180436463,-0.08948194662480377,0.6844583987441131,0.5293314781218268,0.5253814885246557,0.5350486349307162,0.5364054036144567,0.5212393803098451,-143.4371271585557,71.62323390894812,1.0,1.0,0.08948194662480377
Dist_LVN_Ticks,26,49,0.15384615384615385,0.0,1.0466062370273814,-1.0,-1.0,1.0,1.5,0.32653061224489793,0.0,1.1616754262350424,-1.0,-1.0,1.0,2.0,-0.1536891306275786,-0.08869701726844584,0.8406593406593408,0.5176668498142607,0.9980360608291837,0.5156477344513022,0.5284338036044346,0.5687156421789106,-0.704925431711146,0.3124411302982729,1.0,1.0,0.08869701726844584
Prior_Closed_ATR5_Ticks_AtEntry,26,49,62.65384615384615,53.0,25.255403077666067,39.5,43.75,80.75,97.0,64.40816326530613,59.0,23.111070910701123,39.6,49.0,77.0,91.00000000000001,-0.07350347194784822,-0.08712715855572999,0.7244897959183674,0.5402176589306584,0.48496448058332287,0.7694992141051126,0.7627943760524786,0.7551224387806097,-12.350549450549451,9.594093406593386,1.0,1.0,0.08712715855572999
Prior_Closed_ATR3_Ticks_AtEntry,26,49,71.15461538461538,62.5,26.29139680287363,44.17,52.085,84.5825,112.5,72.58551020408164,70.0,22.443642294016556,42.664,55.0,86.67,102.00000000000003,-0.06004237361915975,-0.08634222919937205,0.8108320251177393,0.5438236078932162,0.7642394817920568,0.8147716619947196,0.8052438839763341,0.8025987006496752,-13.181326138147552,10.544660321821008,1.0,1.0,0.08634222919937205
Delta10s,26,49,19.807692307692307,179.0,258.1055627809318,-294.5,-236.25,244.75,295.0,38.83673469387755,176.0,293.0671387056482,-301.8,-254.0,286.0,366.6,-0.06757876459173809,-0.08555729984301413,0.8139717425431711,0.5477223022674509,0.26912612823554466,0.7731098198821847,0.7813967536063939,0.7766116941529235,-147.07604003139718,105.00671114599682,1.0,1.0,0.08555729984301413
Delta1s,26,49,-7.346153846153846,123.5,206.183596303429,-251.0,-184.5,159.5,186.5,21.93877551020408,123.0,203.49389918816416,-238.0,-158.0,166.0,231.80000000000007,-0.14325932271060307,-0.07927786499215071,0.9167974882260596,0.5777455862884182,0.9159729893980864,0.5591287759269179,0.5567181067369762,0.5592203898050975,-125.3625,62.898057299843,1.0,1.0,0.07927786499215071
directional_vwap_distance,26,49,14.55010468725235,13.873690441161893,4.730138113133944,8.45988352871368,11.05665830763662,17.737426417987066,21.383611160139374,12.852704283299403,13.516883116883117,10.806397246670999,3.013299170861778,10.517114162738267,17.26766150358897,22.064769593875344,0.18470957661496534,0.07849293563579278,0.8359497645211931,0.5815878269204184,0.6838203780571437,0.349152155728266,0.44894311724266545,0.4567716141929036,-1.7647028346127456,5.278583460172644,1.0,1.0,0.07849293563579278
PreBurst_Impulse_Survival_Seconds,26,49,1.8846153846153846,2.0,1.1073183129316728,1.0,1.0,2.0,3.0,1.8571428571428572,1.0,1.3070322617798436,1.0,1.0,2.0,4.0,0.02211500462624216,0.07692307692307693,0.8265306122448981,0.5649989620773292,0.9721611000839581,0.9239064450574107,0.9276256448699814,1.0,-0.5323979591836735,0.5667778649921507,1.0,1.0,0.07692307692307693
Buy_Imbalance_Count_AtEntry,26,49,0.6923076923076923,0.0,1.086985952778812,0.0,0.0,1.0,2.5,0.8979591836734694,0.0,1.3881176997284201,0.0,0.0,1.0,2.200000000000003,-0.15906077294601356,-0.0706436420722135,0.8430141287284146,0.5741959272373125,0.9987005908295487,0.4825953509620111,0.5141634595801255,0.5792103948025987,-0.7700156985871272,0.36499215070643654,1.0,1.0,0.0706436420722135
Dist_VAH_Ticks,26,49,-6.961538461538462,1.5,16.794000760344794,-29.5,-21.75,6.75,10.0,-4.6938775510204085,3.0,16.390042812676253,-24.2,-19.0,6.0,11.200000000000003,-0.13718874985335272,-0.06828885400313972,0.7676609105180534,0.6317970550703547,0.7762673163001277,0.577195667646447,0.5735206469801465,0.55872063968016,-10.142837519623235,5.416287284144426,1.0,1.0,0.06828885400313972
Profile_Std_Ticks,26,49,7.200810994908197,6.665144290493288,2.629562463191835,4.013773815737256,4.88078901281059,9.46962937995486,10.755919554058561,7.111237525799269,6.458963614680272,3.2699683083949576,4.320455137047494,5.001639815451632,8.4430419382144,10.225515595666291,0.029217470503244698,0.06750392464678179,0.8806907378335951,0.6361145618695657,0.8954552434081432,0.897991650992173,0.9044816931541134,0.9020489755122438,-1.2383154556766203,1.4526297548494775,1.0,1.0,0.06750392464678179
