fecha,BurstId,prediction_timestamp,causal_first_timestamp,causal_last_timestamp,source,status,observed_clv,recomputed_clv,absolute_formula_error,timestamp_ok,source_ok,observation_count_ok,formula_ok,causal_row_ok,decision
2022-06-27,LB_20220627_093202_SELL_0001,2022-06-27 13:32:03.009000+00:00,2022-06-27 13:32:03.009000+00:00,2022-06-27 13:32:03.009000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-07-07,LB_20220707_093345_BUY_0001,2022-07-07 13:33:46.097000+00:00,2022-07-07 13:33:46.097000+00:00,2022-07-07 13:33:46.097000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-07-18,LB_20220718_093105_SELL_0001,2022-07-18 13:31:06.001000+00:00,2022-07-18 13:31:06.001000+00:00,2022-07-18 13:31:06.001000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-07-19,LB_20220719_093600_SELL_0001,2022-07-19 13:36:01.015000+00:00,2022-07-19 13:36:01.015000+00:00,2022-07-19 13:36:01.015000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-07-20,LB_20220720_093414_BUY_0001,2022-07-20 13:34:15.086000+00:00,2022-07-20 13:34:15.086000+00:00,2022-07-20 13:34:15.086000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-07-26,LB_20220726_093111_SELL_0001,2022-07-26 13:31:12.001000+00:00,2022-07-26 13:31:12.001000+00:00,2022-07-26 13:31:12.001000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-07-29,LB_20220729_093500_SELL_0001,2022-07-29 13:35:01.049000+00:00,2022-07-29 13:35:01.049000+00:00,2022-07-29 13:35:01.049000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-08-01,LB_20220801_093127_SELL_0001,2022-08-01 13:31:28.020000+00:00,2022-08-01 13:31:28.020000+00:00,2022-08-01 13:31:28.020000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-08-09,LB_20220809_093105_SELL_0001,2022-08-09 13:31:05.994000+00:00,2022-08-09 13:31:05.994000+00:00,2022-08-09 13:31:05.994000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-08-15,LB_20220815_093300_BUY_0001,2022-08-15 13:33:01.027000+00:00,2022-08-15 13:33:01.027000+00:00,2022-08-15 13:33:01.027000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-08-17,LB_20220817_093558_BUY_0001,2022-08-17 13:35:59.056000+00:00,2022-08-17 13:35:59.056000+00:00,2022-08-17 13:35:59.056000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-08-31,LB_20220831_093400_SELL_0001,2022-08-31 13:34:01.039000+00:00,2022-08-31 13:34:01.039000+00:00,2022-08-31 13:34:01.039000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-09-01,LB_20220901_093124_SELL_0002,2022-09-01 13:31:24.990000+00:00,2022-09-01 13:31:24.990000+00:00,2022-09-01 13:31:24.990000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-09-06,LB_20220906_093405_BUY_0001,2022-09-06 13:34:06.074000+00:00,2022-09-06 13:34:06.074000+00:00,2022-09-06 13:34:06.074000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-09-28,LB_20220928_093328_SELL_0001,2022-09-28 13:33:29.039000+00:00,2022-09-28 13:33:29.039000+00:00,2022-09-28 13:33:29.039000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-10-06,LB_20221006_093213_SELL_0001,2022-10-06 13:32:14.010000+00:00,2022-10-06 13:32:14.010000+00:00,2022-10-06 13:32:14.010000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-10-11,LB_20221011_093101_SELL_0001,2022-10-11 13:31:02.029000+00:00,2022-10-11 13:31:02.029000+00:00,2022-10-11 13:31:02.029000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-10-18,LB_20221018_093155_SELL_0001,2022-10-18 13:31:55.995000+00:00,2022-10-18 13:31:55.995000+00:00,2022-10-18 13:31:55.995000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-10-25,LB_20221025_093119_BUY_0001,2022-10-25 13:31:19.999000+00:00,2022-10-25 13:31:19.999000+00:00,2022-10-25 13:31:19.999000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-10-26,LB_20221026_093108_SELL_0002,2022-10-26 13:31:08.980000+00:00,2022-10-26 13:31:08.980000+00:00,2022-10-26 13:31:08.980000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-10-27,LB_20221027_093628_SELL_0001,2022-10-27 13:36:29.084000+00:00,2022-10-27 13:36:29.084000+00:00,2022-10-27 13:36:29.084000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-10-28,LB_20221028_093127_BUY_0001,2022-10-28 13:31:27.987000+00:00,2022-10-28 13:31:27.987000+00:00,2022-10-28 13:31:27.987000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2022-11-03,LB_20221103_093349_BUY_0001,2022-11-03 13:33:50.013000+00:00,2022-11-03 13:33:50.013000+00:00,2022-11-03 13:33:50.013000+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-03-21,LB_20230321_093130_BUY_0001,2023-03-21 13:31:30.979325+00:00,2023-03-21 13:31:30.979325+00:00,2023-03-21 13:31:30.979325+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-03-28,LB_20230328_093202_SELL_0001,2023-03-28 13:32:02.982072900+00:00,2023-03-28 13:32:02.982072900+00:00,2023-03-28 13:32:02.982072900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-04-03,LB_20230403_093250_BUY_0001,2023-04-03 13:32:51.099847900+00:00,2023-04-03 13:32:51.099847900+00:00,2023-04-03 13:32:51.099847900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-04-04,LB_20230404_093600_SELL_0001,2023-04-04 13:36:01.053737900+00:00,2023-04-04 13:36:01.053737900+00:00,2023-04-04 13:36:01.053737900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-04-17,LB_20230417_093332_BUY_0001,2023-04-17 13:33:33.032222900+00:00,2023-04-17 13:33:33.032222900+00:00,2023-04-17 13:33:33.032222900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-04-19,LB_20230419_093353_SELL_0001,2023-04-19 13:33:54.075983900+00:00,2023-04-19 13:33:54.075983900+00:00,2023-04-19 13:33:54.075983900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-04-26,LB_20230426_093201_SELL_0001,2023-04-26 13:32:02.055938+00:00,2023-04-26 13:32:02.055938+00:00,2023-04-26 13:32:02.055938+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-05-03,LB_20230503_093500_BUY_0001,2023-05-03 13:35:01.053012900+00:00,2023-05-03 13:35:01.053012900+00:00,2023-05-03 13:35:01.053012900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-05-11,LB_20230511_093202_SELL_0001,2023-05-11 13:32:03.013955+00:00,2023-05-11 13:32:03.013955+00:00,2023-05-11 13:32:03.013955+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:37.055545+00:00,2023-05-18 13:34:37.055545+00:00,2023-05-18 13:34:37.055545+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-05-22,LB_20230522_093356_BUY_0001,2023-05-22 13:33:57.048517+00:00,2023-05-22 13:33:57.048517+00:00,2023-05-22 13:33:57.048517+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-05-26,LB_20230526_093357_BUY_0001,2023-05-26 13:33:58.050912900+00:00,2023-05-26 13:33:58.050912900+00:00,2023-05-26 13:33:58.050912900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-05-31,LB_20230531_093156_BUY_0001,2023-05-31 13:31:56.985792+00:00,2023-05-31 13:31:56.985792+00:00,2023-05-31 13:31:56.985792+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-06-05,LB_20230605_093500_BUY_0001,2023-06-05 13:35:01.021179900+00:00,2023-06-05 13:35:01.021179900+00:00,2023-06-05 13:35:01.021179900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-06-13,LB_20230613_093139_SELL_0001,2023-06-13 13:31:39.996096+00:00,2023-06-13 13:31:39.996096+00:00,2023-06-13 13:31:39.996096+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-06-22,LB_20230622_093240_BUY_0001,2023-06-22 13:32:41.066256+00:00,2023-06-22 13:32:41.066256+00:00,2023-06-22 13:32:41.066256+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-06-23,LB_20230623_093159_BUY_0001,2023-06-23 13:32:00.001096+00:00,2023-06-23 13:32:00.001096+00:00,2023-06-23 13:32:00.001096+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-06-26,LB_20230626_093608_BUY_0001,2023-06-26 13:36:09.029923900+00:00,2023-06-26 13:36:09.029923900+00:00,2023-06-26 13:36:09.029923900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-06-30,LB_20230630_093123_BUY_0001,2023-06-30 13:31:24.015486+00:00,2023-06-30 13:31:24.015486+00:00,2023-06-30 13:31:24.015486+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-07-18,LB_20230718_093258_SELL_0002,2023-07-18 13:32:59.057619900+00:00,2023-07-18 13:32:59.057619900+00:00,2023-07-18 13:32:59.057619900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
2023-07-20,LB_20230720_093345_SELL_0001,2023-07-20 13:33:46.040713900+00:00,2023-07-20 13:33:46.040713900+00:00,2023-07-20 13:33:46.040713900+00:00,MARKET_TRADE_EVENTS_PLUS_SIGNAL_SNAPSHOT,INSUFFICIENT_CAUSAL_RANGE,,,,1,1,0,0,0,EXCLUDE_FROM_MODELS
