feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
minute_from_open,26,61,3.3429487179487176,3.25,1.6188347872392872,1.2583333333333333,2.0374999999999996,4.55,5.025,3.245901639344263,2.966666666666667,1.7759417317604707,1.1,1.7333333333333334,4.366666666666666,5.916666666666667,0.05605722552556257,0.06683480453972257,0.7717528373266078,0.6263163370259168,0.9450493256741236,0.8047237274209115,0.8114145989546374,0.8160919540229885,-0.632729087852039,0.8699193463640168,1.0,1.0,0.06683480453972257
PreBurst_Impulse_Decay_Slope_5s,26,61,0.6384615384615384,0.5,0.526176337800873,0.1,0.2,1.0,1.4,0.6737704918032786,0.6,0.6477915403750041,0.1,0.4,0.8,1.2,-0.05745723081458624,-0.06620428751576292,0.8839848675914249,0.6287792150270909,0.438705676217585,0.790651658526517,0.8067983827106305,0.8130934532733634,-0.30429697351828494,0.2285655737704918,1.0,1.0,0.06620428751576292
execution_cvd_alignment,26,61,-0.3076923076923077,-1.0,0.970329048075168,-1.0,-1.0,1.0,1.0,-0.18032786885245902,-1.0,0.9917694073609294,-1.0,-1.0,1.0,1.0,-0.1292368428156387,-0.06368221941992434,0.9363177805800755,0.5833108204118155,0.9999792056669969,0.5802892582717714,0.5825361828575607,0.632183908045977,-0.5563366960907945,0.31298865069356735,1.0,1.0,0.06368221941992434
Profile_Effective_Nodes,26,61,25.403579208550074,24.43003110270165,8.582391232066701,15.786007738936899,17.116969280247876,30.8558286643646,36.0639230463762,24.81378743420693,22.5973470427021,10.40280477405914,14.6693320446357,18.295572145454,28.9958742689783,35.1492685461289,0.05956174865512927,0.06305170239596469,0.9161412358133669,0.6462415971126445,0.7062013226439493,0.784480729718432,0.799872104366364,0.8030984507746127,-3.4961667828315446,4.712751635762325,1.0,1.0,0.06305170239596469
Acceleration1s,26,61,-0.2692307692307692,0.5,2.6915823198660274,-4.0,-3.0,2.0,2.5,0.3114754098360656,0.0,4.846101469588922,-4.0,-3.0,3.0,5.0,-0.13425806918025085,-0.05926860025220681,0.8089533417402269,0.6647970748491827,0.5591114033135407,0.4780454644132168,0.567999371605433,0.559720139930035,-2.2305958385876417,0.9754886506935683,1.0,1.0,0.05926860025220681
Buy_Imbalance_Count_AtEntry,26,61,0.6923076923076923,0.0,1.086985952778812,0.0,0.0,1.0,2.5,0.8360655737704918,0.0,1.293320376251923,0.0,0.0,1.0,2.0,-0.11628883693842201,-0.05926860025220681,0.8373266078184112,0.6251002456834097,0.9986569119987811,0.5964486947965438,0.6208146600887794,0.6381809095452274,-0.6652112232030265,0.40419293820933155,1.0,1.0,0.05926860025220681
PreEntry_Range_Compression3_AtEntry,26,61,0.7557692307692309,0.755,0.20028326094655194,0.53,0.6025,0.8725,1.0,0.7504918032786885,0.74,0.22949528847384645,0.5,0.57,0.89,1.05,0.02384694294318289,0.058638083228247165,0.89281210592686,0.6695927761886059,0.9955687969222096,0.9147248506893988,0.9191409228478165,0.920039980009995,-0.09243568726355622,0.10124369482976056,1.0,1.0,0.058638083228247165
delta_share_of_volume,26,61,0.5774304692535815,0.5860320698396508,0.0965175862665433,0.47429119369719586,0.5120613783777589,0.6576212558343277,0.6990329163339544,0.5893542692227958,0.6021220159151194,0.11352858280434333,0.4482758620689655,0.5,0.6666666666666666,0.7159763313609467,-0.10959194940142211,-0.058638083228247165,0.7559899117276165,0.6697146077282943,0.7400401423608799,0.6193324740224456,0.6410401212328807,0.6356821589205397,-0.06010467457995166,0.034346421378302606,1.0,1.0,0.058638083228247165
PreBurst_Path_Efficiency_10s,26,61,0.5992094224277482,0.6055555555555555,0.2533736558111716,0.2916666666666665,0.41964285714285754,0.7708333333333335,1.0,0.6024666727660201,0.636363636363636,0.29808149006832857,0.307692307692308,0.444444444444444,0.818181818181818,0.954545454545455,-0.011402566755871741,-0.05737704918032787,0.849936948297604,0.6761920248309001,0.5362236700242572,0.9587272829431105,0.9612845963810605,0.960519740129935,-0.12537836966147972,0.1230982646661186,1.0,1.0,0.05737704918032787
BuySellRatio,26,61,2.414702208103987,2.5612594952217593,2.2035300205954864,0.244865586909334,0.30308500164095825,4.631493506493506,5.402511961722489,2.4248174711704493,2.64,2.2831948432030513,0.193877551020408,0.270408163265306,4.026666666666667,5.318181818181818,-0.004475670144931451,0.056116015132408575,0.7868852459016393,0.6832776983091722,0.7178721886556311,0.98461084289592,0.9847985138322545,0.9830084957521239,-1.0163983112961934,1.0091591494474699,1.0,1.0,0.056116015132408575
Dist_OR_Low_Ticks,26,61,9.5,12.5,18.85576834817399,-16.0,-5.5,24.5,33.0,13.01639344262295,16.0,20.90015295261312,-10.0,-6.0,26.0,36.0,-0.17304893643090127,-0.056116015132408575,0.8537200504413619,0.6831616244918318,0.9276168176322852,0.44456508620866486,0.46202870170126703,0.4657671164417791,-12.648691677175284,5.346169609079445,1.0,1.0,0.056116015132408575
Dist_OR_High_Ticks,26,61,-10.192307692307692,1.0,21.732959726220876,-38.0,-29.75,8.25,12.5,-7.639344262295082,3.0,20.45974322654551,-34.0,-28.0,6.0,13.0,-0.12248955973936645,-0.05548549810844893,0.7780580075662042,0.6864546505141325,0.7498352712307195,0.6123458593029041,0.6023438322792811,0.5997001499250375,-12.406588902900378,7.3482345523329125,1.0,1.0,0.05548549810844893
PreBurst_Reclaim_Count_10s,26,61,0.15384615384615385,0.0,0.36794648440311994,0.0,0.0,0.0,1.0,0.09836065573770492,0.0,0.30027309973793775,0.0,0.0,0.0,0.0,0.17249820260057794,0.05548549810844893,0.944514501891551,0.46534018340532746,0.9999994093701928,0.5013032626146734,0.46345044513279643,0.48075962018990503,-0.09836065573770492,0.22005044136191676,1.0,1.0,0.05548549810844893
Dist_HVN_Ticks,26,61,0.4230769230769231,0.0,2.7593198716071603,-2.0,0.0,1.0,2.0,0.18032786885245902,0.0,1.7273119455897508,-2.0,-1.0,1.0,2.0,0.11645029178398277,0.05233291298865069,0.8430012610340479,0.6921097277478676,0.9991891011535267,0.6805994546043583,0.6203305464822211,0.6471764117941029,-0.8651008827238336,1.3968001261034035,1.0,1.0,0.05233291298865069
Profile_Concentration,26,61,0.08706826664186229,0.0760036773892165,0.03014511617827787,0.051701501461902,0.0619232975172105,0.11457329551971074,0.12844733018520899,0.0899830715443662,0.084383593033914,0.03196163907987885,0.053966437833715,0.067915222607305,0.107875894988067,0.14192389351625,-0.09271519599865077,-0.05170239596469105,0.7332912988650693,0.7072611434430849,0.8521686282901103,0.6869225656158675,0.6931993511233153,0.6866566716641679,-0.0170606258545451,0.011657335355776222,1.0,1.0,0.05170239596469105
Body_OR_Ratio_AtEntry,26,61,0.2580769230769231,0.255,0.15126187175277794,0.07,0.1525,0.33,0.38,0.31688524590163925,0.24,0.274976004914408,0.0,0.14,0.43,0.6,-0.23987917396257932,-0.05170239596469105,0.7061790668348046,0.7070076269361327,0.2931319760441807,0.20519350510117967,0.308647131960665,0.30884557721139433,-0.14895428751576292,0.029566519546027757,1.0,1.0,0.05170239596469105
Delta5s,26,61,3.1538461538461537,167.0,246.7321936525823,-323.0,-206.0,208.5,253.5,22.19672131147541,159.0,254.1349260840346,-299.0,-214.0,221.0,308.0,-0.07557289422200678,-0.0510718789407314,0.8972257250945774,0.7107026604619593,0.7933017612224124,0.7453928423241714,0.7477378560844301,0.729135432283858,-127.3342528373266,85.09396279949556,1.0,1.0,0.0510718789407314
Sell_Imbalance_Count_AtEntry,26,61,0.5,0.0,0.8602325267042626,0.0,0.0,1.0,2.0,0.36065573770491804,0.0,0.6333189529572468,0.0,0.0,1.0,1.0,0.19691069616425722,0.04981084489281211,0.9281210592686002,0.6489727245664736,0.9997786858620681,0.46130792972572976,0.40285294124209015,0.4027986006996502,-0.20113493064312735,0.512610340479193,1.0,1.0,0.04981084489281211
vwap_poc_spread_ticks,26,61,3.9168305862144432,2.7968270483807656,3.311924393745278,0.3094902685762686,1.1589626247250053,6.619146236251437,9.607242348915536,4.319742465839159,2.7699953886355484,4.1599636153552435,0.7323384964110318,1.620085742953572,6.332608931870041,8.32867598137059,-0.10253294718827213,-0.04791929382093316,0.8398486759142496,0.728050900674881,0.5528593621076323,0.6332427038674358,0.6626565737392985,0.6731634182908546,-1.9428658439873614,1.1633168395943616,1.0,1.0,0.04791929382093316
Delta_AtEntry,26,61,25.0,144.0,311.26194756185663,-340.0,-246.5,256.75,400.5,52.540983606557376,85.0,366.13142329726776,-370.0,-260.0,362.0,497.0,-0.07849002284925535,-0.04728877679697352,0.7232030264817151,0.7315300087175889,0.8680750992513274,0.721835954115618,0.7383566861534722,0.7426286856571714,-169.15288461538464,122.64670554854976,1.0,1.0,0.04728877679697352
DeltaChange1s,26,61,-5.8076923076923075,102.5,192.83817448436275,-249.5,-147.25,139.25,186.5,11.01639344262295,92.0,184.3014280830255,-204.0,-162.0,147.0,211.0,-0.09003928418317815,-0.04539722572509458,0.8650693568726356,0.7420091358772551,0.8986017419722557,0.7076219018116626,0.7016154783252397,0.6901549225387307,-104.65989911727617,70.06921500630517,1.0,1.0,0.04539722572509458
DeltaPercentile,26,61,0.9966030692029894,1.0,0.007131950739457392,0.9855532786885246,1.0,1.0,1.0,0.9959467915437555,1.0,0.00963587411439074,0.990430622009569,0.996666666666667,1.0,1.0,0.07314519486835597,0.04287515762925599,0.8789407313997478,0.6932777970390771,0.9991891011535267,0.72610096361424,0.7555742361004413,0.7591204397801099,-0.002891905210684398,0.004364879732988774,1.0,1.0,0.04287515762925599
Dist_VWAP_Ticks,26,61,0.2644660906551647,8.45988352871368,15.57161632041114,-20.69965010218876,-14.748735893334592,13.493573095026008,17.72551552649766,1.9347066558350468,8.213216821409066,16.13898006108519,-17.69067723591246,-13.516883116883117,13.864148750726322,21.26451127819549,-0.10455863386825444,-0.04287515762925599,0.8448928121059268,0.7560824042240608,0.9149368662129131,0.6525712923151151,0.6564230565941762,0.663168415792104,-8.681717104061464,5.5153990624052565,1.0,1.0,0.04287515762925599
Profile_Local_Maxima_Count,26,61,7.423076923076923,7.5,2.8024714367583043,4.0,5.25,9.0,11.0,7.557377049180328,7.0,3.5001170940600184,4.0,5.0,9.0,12.0,-0.04057129351367575,0.040983606557377046,0.9060529634300124,0.7650958542148923,0.9999250874214968,0.8504504598822787,0.8628863406788361,0.889055472263868,-1.5165510718789406,1.202443253467843,1.0,1.0,0.040983606557377046
PeakNegativeDelta,26,61,-106.23076923076923,-40.0,116.81756980602113,-251.0,-184.5,-8.25,-5.0,-96.77049180327869,-50.0,93.67557373592167,-237.0,-173.0,-12.0,-6.0,-0.09363478014406305,0.0403530895334174,0.8650693568726355,0.7701712590081555,0.5129158408754656,0.7164485484773561,0.6903159348402659,0.6991504247876063,-61.037452711223196,39.85294766708701,1.0,1.0,0.0403530895334174
signed_delta_change_1s,26,61,172.57692307692307,145.5,79.04134263886112,100.0,118.0,190.25,289.5,170.2295081967213,156.0,68.03930076130582,97.0,129.0,204.0,245.0,0.03285336839347316,-0.0403530895334174,0.7887767969735183,0.7701956918567343,0.9091383109094505,0.8956097855445915,0.8887767300066505,0.8885557221389305,-32.266251576292554,38.18921815889024,1.0,1.0,0.0403530895334174
OR_WidthTicks,26,61,19.692307692307693,19.0,7.556555992086505,11.0,14.25,22.0,29.5,20.65573770491803,19.0,8.35041964195341,12.0,15.0,26.0,31.0,-0.11857620411588696,-0.03972257250945776,0.8600252206809584,0.7734577787188714,0.8680750992513274,0.6002864487364122,0.6139717890784122,0.6121939030484758,-4.47044451450189,2.7017654476670856,1.0,1.0,0.03972257250945776
range,26,61,98.46153846153847,95.0,37.78277996043253,55.0,71.25,110.0,147.5,103.27868852459017,95.0,41.75209820976705,60.0,75.0,130.0,155.0,-0.11857620411588715,-0.03972257250945776,0.8600252206809584,0.7734577787188714,0.8680750992513274,0.6002864487364116,0.6139717890784122,0.6091954022988506,-22.415983606557372,13.379255989911712,1.0,1.0,0.03972257250945776
Prior_Closed_ATR5_Ticks_AtEntry,26,61,62.65384615384615,53.0,25.255403077666067,39.5,43.75,80.75,97.0,63.0,58.0,23.212065827926647,38.0,48.0,76.0,90.0,-0.014525212686676706,-0.03972257250945776,0.7660781841109711,0.7737060651923088,0.7747314038167421,0.9524857454316114,0.9506944706266628,0.9545227386306847,-10.625945775535932,11.069987389659515,1.0,1.0,0.03972257250945776
ContractsPerSecond,26,61,340.1923076923077,300.0,144.0424990704533,209.0,243.0,378.0,561.0,333.5081967213115,289.0,143.14324095707067,207.0,243.0,377.0,550.0,0.046608950241104306,0.035939470365699874,0.8606557377049181,0.7951351090790238,0.9970330084129045,0.8435121730052199,0.8427350531977479,0.8520739630184908,-54.68116330390924,73.49892812105928,1.0,1.0,0.035939470365699874
Dist_VAH_Ticks,26,61,-6.961538461538462,1.5,16.794000760344794,-29.5,-21.75,6.75,10.0,-5.836065573770492,-2.0,16.15052148576928,-26.0,-20.0,6.0,11.0,-0.06886823044821919,-0.029003783102143757,0.7402269861286255,0.8345797218563423,0.9361571880258157,0.7735820511424665,0.7694418587721398,0.7606196901549226,-8.661711853720051,6.6113177805800705,1.0,1.0,0.029003783102143757
flow_price_alignment,26,61,0.9615384615384616,1.0,0.196116135138184,1.0,1.0,1.0,1.0,0.9180327868852459,1.0,0.3314152464413345,1.0,1.0,1.0,1.0,0.14595969168685127,0.027742749054224466,0.9728877679697352,0.6210446288479524,1.0,0.4498106683920083,0.5348241203538805,0.7331334332833583,-0.0662042875157629,0.16393442622950816,1.0,1.0,0.027742749054224466
Profile_Position_Percentile,26,61,0.5505294076224355,0.9772191584035365,0.4905462137590566,0.011058936333449499,0.021044657087594752,0.9981106580571367,1.0,0.565358893945601,0.862421793534932,0.46735344466867634,0.006097248552544,0.01505062482897,0.999183406826719,1.0,-0.03126653592289095,0.02395964691046658,0.901639344262295,0.8635174598449308,0.7933017612224124,0.8964406552191676,0.8941158389409957,0.904047976011994,-0.22944784570704613,0.19737369406134841,1.0,1.0,0.02395964691046658
PreEntry_Volume_Climax_Ratio_AtEntry,26,61,0.4388461538461538,0.58,0.43031455400046065,0.0,0.0,0.8025,0.935,0.4273770491803279,0.0,0.4482703858139797,0.0,0.0,0.85,0.97,0.025885840116097247,-0.023329129886506934,0.9060529634300126,0.8587173853773509,0.9424925594237122,0.910982993272647,0.9122548389797438,0.9120439780109945,-0.1928007566204287,0.2061027742749053,1.0,1.0,0.023329129886506934
profile_confluence_4t,26,61,2.269230769230769,2.0,0.533493565673837,2.0,2.0,3.0,3.0,2.262295081967213,2.0,0.5132133846092446,2.0,2.0,3.0,3.0,0.01335685842723418,0.023329129886506934,0.916141235813367,0.83434006513685,0.9999999992197914,0.9554778650638548,0.9546558863310292,1.0,-0.24527112232030257,0.2534836065573768,1.0,1.0,0.023329129886506934
Previous_Volume_AtEntry,26,61,3946.0384615384614,3310.5,1730.9526043371432,2258.0,2530.0,5275.0,6379.5,3833.6065573770493,3895.0,1272.320141561451,2304.0,2870.0,4515.0,5479.0,0.0790302498677522,-0.0201765447667087,0.7597730138713745,0.8857183930803714,0.23922993893874817,0.7669157535230597,0.7366236687598352,0.7426286856571714,-596.4069514501889,871.8460119798228,1.0,1.0,0.0201765447667087
signed_delta_decay_1_5,26,61,-143.6076923076923,-124.0,61.200692303776584,-228.10000000000002,-156.15,-104.25,-90.30000000000001,-140.0459016393443,-127.2,55.060177907965674,-199.8,-163.2,-101.6,-92.2,-0.0625588945832979,-0.0201765447667087,0.826607818411097,0.8857158073123852,0.8721524771778573,0.7992598348815178,0.7900357725096886,0.7996001999000499,-30.79396279949556,23.962714375788167,1.0,1.0,0.0201765447667087
or_position_fraction,26,61,0.6337764650543554,1.0344827586206895,1.0900854468799266,-0.6978653530377668,-0.18409090909090908,1.52,1.8903508771929824,0.6707780999121028,1.1428571428571428,0.9869757517300193,-0.5555555555555556,-0.25,1.3333333333333333,2.0,-0.036333590502719365,0.017654476670870115,0.7894073139974778,0.9003795874604632,0.9124109430558368,0.8822481459831951,0.8770853612509933,0.8730634682658671,-0.49806035135752946,0.4262671840617323,1.0,1.0,0.017654476670870115
DeltaChangeZScore,26,61,0.2641415015808275,2.7223881585786156,6.6272446997882835,-6.852222315327669,-4.863598793983971,5.330983262978928,7.478992429252909,0.5075363342927047,3.326484567659312,6.186560233305214,-7.383855127255832,-4.910205659029591,5.042882329922577,7.022023709586822,-0.0385157151889799,0.01008827238335435,0.8007566204287516,0.9445567006833715,0.9955687969222096,0.8736754210606933,0.869768514501501,0.8645677161419291,-3.3265510200680195,2.6375155222381768,1.0,1.0,0.01008827238335435
velocity_consistency,26,61,0.9743589743589743,1.0,0.09058216273156768,1.0,1.0,1.0,1.0,0.9562841530054645,1.0,0.15486445490439524,1.0,1.0,1.0,1.0,0.12996256758785235,0.008827238335435058,0.9508196721311475,0.8982974568886675,0.9999999843225851,0.49922545133783836,0.5804242663601366,0.7956021989005497,-0.03488860865910037,0.07103825136612019,1.0,1.0,0.008827238335435058
Dist_VAL_Ticks,26,61,8.038461538461538,11.0,14.978600119452471,-8.5,-5.5,19.0,26.5,8.754098360655737,14.0,16.91020967512912,-11.0,-8.0,20.0,28.0,-0.043727653359365515,0.007566204287515763,0.7610340479192939,0.9592990047498051,0.9183271574611003,0.8452771712897781,0.8523394625725278,0.8565717141429285,-7.693600252206809,6.311617276166452,1.0,1.0,0.007566204287515763
signed_delta_1s,26,61,190.26923076923077,166.0,70.12363806438323,128.0,142.25,199.25,285.0,188.2295081967213,169.0,66.99935159950503,124.0,143.0,220.0,260.0,0.03002542603526074,-0.007566204287515763,0.860655737704918,0.9593192134289263,0.9999490220824427,0.900412517807943,0.8982951365287833,0.8975512243878061,-28.53798865069355,35.34178751576288,1.0,1.0,0.007566204287515763
Nearest_OR_Edge_Distance_Ticks_AtEntry,26,61,42.30769230769231,35.0,32.564728441390976,7.5,16.25,66.25,87.5,40.73770491803279,30.0,33.30210285619827,15.0,20.0,45.0,80.0,0.04745037400386298,0.006305170239596469,0.6847414880201765,0.9666272309851405,0.7798864732827686,0.8388610950854509,0.8399346998122326,0.8535732133933034,-12.952632408575031,16.529240226986126,1.0,1.0,0.006305170239596469
distance_nearest_or_edge_ticks,26,61,8.461538461538462,7.0,6.5129456882781955,1.5,3.25,13.25,17.5,8.147540983606557,6.0,6.660420571239653,3.0,4.0,9.0,16.0,0.04745037400386314,0.006305170239596469,0.6847414880201764,0.9666272309851405,0.7798864732827686,0.8388610950854505,0.8399346998122326,0.8510744627686156,-2.586160151324086,3.2819199243379567,1.0,1.0,0.006305170239596469
PeakPositiveDelta,26,61,103.92307692307692,123.5,81.52051181238895,12.0,27.5,159.5,186.5,111.85245901639344,123.0,101.74770039425523,8.0,16.0,166.0,227.0,-0.082391027496382,0.005674653215636823,0.8272383354350568,0.9704082003629566,0.8986017419722557,0.7020104958923156,0.7258734058121211,0.7206396801599201,-47.30898486759142,33.82917717528372,1.0,1.0,0.005674653215636823
delta_persistence_1_3,26,61,0.3969252152791289,0.39589133870118143,0.06432908140944554,0.3331892278250444,0.359780929006454,0.4293032968986048,0.4555962555962556,0.3970305487926799,0.3888888888888889,0.05425151112315062,0.3333333333333333,0.3588342440801457,0.43333333333333335,0.46476190476190476,-0.001835095816274185,-0.0025220680958385876,0.7559899117276166,0.9889026579871002,0.7345801137333636,0.9941999689133837,0.9937668300444896,0.9945027486256871,-0.02672366343877982,0.02981414401678238,1.0,1.0,0.0025220680958385876
execution_side_sign,26,61,-0.07692307692307693,-1.0,1.016782254883588,-1.0,-1.0,1.0,1.0,-0.08196721311475409,-1.0,1.0049059983768487,-1.0,-1.0,1.0,1.0,0.00500205126161212,0.0025220680958385876,0.9974779319041613,0.9871453209859378,1.0,0.9831325793511174,0.9830109358959485,1.0,-0.4126103404791929,0.4438839848675914,1.0,1.0,0.0025220680958385876
PreEntry_Acceptance_Dwell_Ratio_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
PreEntry_Reclaim_Count_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
PreEntry_Rejection_Speed_TPS_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
PreEntry_Rotation_Index_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
PreEntry_Local_Entropy_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
PreEntry_Path_Efficiency_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
PreEntry_Price_Per_Delta_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
PreEntry_Price_Per_Volume_AtEntry,26,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
direction_consistency,26,61,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,1.0,,,1.0,0.0,0.0,1.0,1.0,0.0
POC_Migration_Ticks,1,2,-9.0,-9.0,,-9.0,-9.0,-9.0,-9.0,-4.5,-4.5,4.949747468305833,-7.3,-6.25,-2.75,-1.6999999999999997,,,,,,,,,,,1.0,1.0,
Directional_CLV_AtEntry,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,
