iteration,auc_EXISTING_CAUSAL,auc_MBO_ONLY,auc_EXISTING_CAUSAL_PLUS_MBO,delta_plus_mbo
373,0.5866666666666667,0.5155555555555555,0.5822222222222222,-0.004444444444444473
374,0.5422222222222223,0.48,0.52,-0.022222222222222254
375,0.4622222222222222,0.6577777777777778,0.5733333333333333,0.11111111111111105
376,0.4133333333333334,0.4933333333333333,0.44,0.026666666666666616
377,0.5377777777777778,0.42666666666666664,0.5244444444444445,-0.013333333333333308
378,0.5155555555555555,0.4177777777777778,0.5333333333333333,0.01777777777777778
379,0.3822222222222222,0.6133333333333333,0.4444444444444445,0.06222222222222229
380,0.5599999999999999,0.7288888888888889,0.6933333333333334,0.13333333333333341
381,0.5777777777777778,0.4577777777777778,0.5155555555555555,-0.06222222222222229
382,0.43555555555555553,0.6933333333333334,0.5911111111111111,0.1555555555555556
383,0.37333333333333335,0.40444444444444444,0.3688888888888889,-0.004444444444444473
384,0.6666666666666666,0.6311111111111112,0.6666666666666667,1.1102230246251565e-16
385,0.4177777777777778,0.3511111111111111,0.38666666666666666,-0.031111111111111145
386,0.4355555555555556,0.5422222222222222,0.5066666666666666,0.07111111111111101
387,0.6666666666666667,0.5244444444444445,0.6222222222222222,-0.04444444444444451
388,0.6355555555555555,0.72,0.76,0.12444444444444447
389,0.5022222222222222,0.5333333333333333,0.5111111111111111,0.008888888888888835
390,0.6,0.5333333333333333,0.5688888888888889,-0.03111111111111109
391,0.5288888888888889,0.4888888888888888,0.5022222222222221,-0.026666666666666727
392,0.42666666666666664,0.6533333333333333,0.5111111111111111,0.08444444444444443
393,0.48,0.6355555555555555,0.5466666666666666,0.06666666666666665
394,0.28888888888888886,0.4488888888888889,0.3466666666666667,0.05777777777777782
395,0.7555555555555555,0.41333333333333333,0.72,-0.03555555555555556
396,0.41777777777777775,0.4888888888888889,0.4266666666666667,0.008888888888888946
397,0.3066666666666667,0.38222222222222224,0.25777777777777783,-0.04888888888888887
398,0.4666666666666667,0.5555555555555556,0.48000000000000004,0.013333333333333364
399,0.4311111111111111,0.4266666666666667,0.3911111111111112,-0.039999999999999925
400,0.38666666666666666,0.4444444444444445,0.3155555555555556,-0.07111111111111107
401,0.5511111111111111,0.6355555555555555,0.5511111111111111,0.0
402,0.38222222222222224,0.5688888888888889,0.4488888888888889,0.06666666666666665
403,0.2711111111111111,0.5777777777777778,0.44888888888888895,0.17777777777777787
404,0.68,0.8133333333333334,0.8622222222222223,0.18222222222222229
405,0.5511111111111111,0.5688888888888889,0.5733333333333334,0.022222222222222254
406,0.40444444444444444,0.5155555555555555,0.4311111111111111,0.026666666666666672
407,0.4577777777777778,0.41777777777777775,0.3822222222222222,-0.0755555555555556
408,0.5599999999999999,0.5466666666666666,0.6488888888888888,0.0888888888888889
409,0.5777777777777777,0.3244444444444445,0.4888888888888889,-0.08888888888888885
410,0.4355555555555556,0.3733333333333334,0.45777777777777773,0.022222222222222143
411,0.5333333333333333,0.64,0.5111111111111111,-0.022222222222222254
412,0.5422222222222223,0.7777777777777779,0.64,0.09777777777777774
413,0.4755555555555555,0.5955555555555556,0.4666666666666667,-0.008888888888888835
414,0.4044444444444445,0.39999999999999997,0.43111111111111117,0.026666666666666672
415,0.29333333333333333,0.4888888888888889,0.33333333333333337,0.040000000000000036
416,0.4755555555555555,0.45777777777777773,0.4755555555555556,1.1102230246251565e-16
417,0.6888888888888889,0.42666666666666664,0.5866666666666667,-0.10222222222222221
418,0.4666666666666667,0.5022222222222222,0.47111111111111115,0.004444444444444473
419,0.3555555555555555,0.43999999999999995,0.4177777777777778,0.06222222222222229
420,0.4622222222222222,0.39999999999999997,0.45333333333333337,-0.008888888888888835
421,0.4355555555555556,0.24888888888888888,0.37777777777777777,-0.05777777777777782
422,0.5155555555555555,0.5911111111111111,0.5333333333333333,0.01777777777777778
423,0.35111111111111104,0.4177777777777778,0.36,0.008888888888888946
424,0.3555555555555555,0.6044444444444446,0.4622222222222222,0.10666666666666669
425,0.4622222222222222,0.23111111111111107,0.4044444444444444,-0.05777777777777782
426,0.5644444444444444,0.6266666666666667,0.5644444444444444,0.0
427,0.6444444444444444,0.4177777777777778,0.5866666666666667,-0.057777777777777706
428,0.25333333333333335,0.5155555555555555,0.2311111111111111,-0.022222222222222254
429,0.3911111111111111,0.27555555555555555,0.30222222222222217,-0.0888888888888889
430,0.5822222222222223,0.5288888888888889,0.5555555555555556,-0.026666666666666727
431,0.6044444444444445,0.4,0.5377777777777778,-0.06666666666666665
432,0.29333333333333333,0.37777777777777777,0.27111111111111114,-0.0222222222222222
433,0.4088888888888889,0.33333333333333337,0.3466666666666667,-0.062222222222222234
434,0.6311111111111112,0.5466666666666666,0.6088888888888889,-0.022222222222222254
435,0.31999999999999995,0.568888888888889,0.3466666666666667,0.026666666666666727
436,0.7155555555555555,0.648888888888889,0.7333333333333334,0.017777777777777892
437,0.5422222222222222,0.29333333333333333,0.4444444444444444,-0.09777777777777774
438,0.5644444444444445,0.33777777777777773,0.52,-0.04444444444444451
439,0.6711111111111112,0.6844444444444444,0.7022222222222223,0.03111111111111109
440,0.4666666666666667,0.24,0.4,-0.06666666666666665
441,0.42666666666666664,0.41333333333333333,0.3911111111111111,-0.03555555555555556
442,0.6044444444444443,0.44888888888888884,0.4933333333333333,-0.11111111111111105
443,0.5688888888888889,0.5644444444444445,0.5866666666666667,0.01777777777777778
444,0.43999999999999995,0.5155555555555555,0.4666666666666667,0.026666666666666727
445,0.3777777777777778,0.5777777777777778,0.42666666666666664,0.048888888888888815
446,0.4933333333333333,0.4577777777777778,0.48444444444444446,-0.008888888888888835
447,0.4577777777777778,0.3111111111111111,0.4177777777777778,-0.03999999999999998
448,0.38222222222222224,0.7111111111111111,0.45777777777777784,0.0755555555555556
449,0.5111111111111111,0.49777777777777776,0.49777777777777776,-0.013333333333333308
450,0.5777777777777777,0.6,0.5644444444444444,-0.013333333333333308
451,0.41777777777777775,0.6666666666666667,0.5022222222222221,0.08444444444444438
452,0.6844444444444444,0.6177777777777778,0.6711111111111111,-0.013333333333333308
453,0.5955555555555555,0.4444444444444445,0.5866666666666667,-0.008888888888888835
454,0.48888888888888893,0.48444444444444446,0.45333333333333325,-0.035555555555555673
455,0.39555555555555555,0.22222222222222227,0.3466666666666667,-0.04888888888888887
456,0.6311111111111112,0.5866666666666667,0.6577777777777778,0.026666666666666616
457,0.36444444444444446,0.18666666666666665,0.22222222222222227,-0.1422222222222222
458,0.5422222222222222,0.41333333333333333,0.5022222222222222,-0.039999999999999925
459,0.43999999999999995,0.6355555555555557,0.52,0.08000000000000007
460,0.5777777777777777,0.6044444444444445,0.5777777777777777,0.0
461,0.41333333333333333,0.2444444444444444,0.4133333333333334,5.551115123125783e-17
462,0.528888888888889,0.7111111111111112,0.5377777777777778,0.008888888888888835
463,0.3288888888888889,0.5822222222222222,0.38666666666666666,0.05777777777777776
464,0.28888888888888886,0.3022222222222222,0.24888888888888888,-0.03999999999999998
465,0.31555555555555553,0.36444444444444446,0.3066666666666667,-0.008888888888888835
466,0.3466666666666667,0.4622222222222222,0.4,0.053333333333333344
467,0.4222222222222223,0.6355555555555555,0.5466666666666666,0.12444444444444436
468,0.4666666666666667,0.39555555555555555,0.4311111111111111,-0.03555555555555556
469,0.6311111111111112,0.4577777777777778,0.5688888888888889,-0.06222222222222229
470,0.3955555555555555,0.4666666666666667,0.41777777777777775,0.022222222222222254
471,0.4488888888888889,0.3733333333333333,0.4266666666666667,-0.0222222222222222
472,0.36,0.33777777777777773,0.30222222222222217,-0.05777777777777782
473,0.48444444444444446,0.6355555555555555,0.5022222222222222,0.01777777777777778
474,0.5733333333333334,0.5333333333333334,0.5422222222222222,-0.0311111111111112
475,0.34222222222222226,0.5511111111111111,0.4755555555555555,0.13333333333333325
476,0.5333333333333334,0.6444444444444445,0.52,-0.01333333333333342
477,0.4,0.4711111111111111,0.4444444444444445,0.04444444444444445
478,0.47111111111111104,0.4444444444444444,0.4977777777777779,0.02666666666666684
479,0.4622222222222222,0.4488888888888889,0.40444444444444444,-0.05777777777777776
480,0.5511111111111111,0.6666666666666666,0.6488888888888888,0.09777777777777774
481,0.49333333333333335,0.3111111111111111,0.39111111111111113,-0.10222222222222221
482,0.44,0.6533333333333333,0.5244444444444445,0.08444444444444449
483,0.5955555555555556,0.6666666666666667,0.7466666666666666,0.15111111111111097
484,0.4533333333333333,0.27111111111111114,0.4222222222222222,-0.03111111111111109
485,0.5244444444444445,0.4666666666666667,0.5866666666666667,0.06222222222222218
486,0.45777777777777773,0.4666666666666667,0.49333333333333335,0.03555555555555562
487,0.4311111111111111,0.44,0.40888888888888886,-0.022222222222222254
488,0.4755555555555556,0.49777777777777776,0.4711111111111111,-0.004444444444444529
489,0.76,0.37777777777777777,0.5777777777777777,-0.18222222222222229
490,0.528888888888889,0.49777777777777776,0.49777777777777776,-0.0311111111111112
491,0.3911111111111111,0.528888888888889,0.47555555555555556,0.08444444444444449
492,0.43111111111111117,0.41777777777777775,0.47555555555555556,0.0444444444444444
493,0.3555555555555555,0.4,0.38666666666666666,0.031111111111111145
494,0.5155555555555555,0.528888888888889,0.5466666666666666,0.03111111111111109
495,0.56,0.24888888888888888,0.4444444444444445,-0.11555555555555558
496,0.37777777777777777,0.37777777777777777,0.3155555555555556,-0.06222222222222218
497,0.4444444444444444,0.27555555555555555,0.3866666666666667,-0.057777777777777706
498,0.5511111111111111,0.6088888888888888,0.5511111111111111,0.0
499,0.36888888888888893,0.32,0.3244444444444445,-0.04444444444444445
500,0.5688888888888889,0.7066666666666666,0.6355555555555555,0.06666666666666665
501,0.7911111111111112,0.5555555555555556,0.7155555555555555,-0.07555555555555571
502,0.42222222222222217,0.40444444444444444,0.38222222222222224,-0.039999999999999925
503,0.43999999999999995,0.6177777777777778,0.5866666666666667,0.14666666666666672
504,0.4222222222222223,0.5688888888888889,0.48444444444444446,0.06222222222222218
505,0.3022222222222222,0.45777777777777773,0.2977777777777778,-0.0044444444444444176
506,0.45333333333333337,0.6933333333333334,0.6622222222222222,0.2088888888888888
507,0.6533333333333333,0.5066666666666667,0.5999999999999999,-0.053333333333333455
508,0.4444444444444444,0.3288888888888889,0.3422222222222222,-0.10222222222222221
509,0.6577777777777778,0.5111111111111111,0.6444444444444444,-0.01333333333333342
510,0.38222222222222224,0.22666666666666666,0.29777777777777775,-0.08444444444444449
511,0.52,0.5333333333333333,0.49777777777777776,-0.022222222222222254
512,0.4222222222222222,0.39999999999999997,0.43999999999999995,0.017777777777777726
513,0.5022222222222221,0.76,0.6355555555555555,0.13333333333333341
514,0.2666666666666667,0.7022222222222223,0.48888888888888893,0.2222222222222222
515,0.2177777777777778,0.7111111111111111,0.48,0.2622222222222222
516,0.6088888888888888,0.3955555555555556,0.5066666666666667,-0.1022222222222221
517,0.5155555555555555,0.26222222222222225,0.40444444444444444,-0.1111111111111111
518,0.5155555555555555,0.4622222222222222,0.48,-0.03555555555555556
519,0.6088888888888889,0.6311111111111111,0.711111111111111,0.1022222222222221
520,0.5822222222222222,0.6044444444444445,0.5466666666666666,-0.03555555555555556
521,0.5111111111111111,0.3377777777777778,0.4355555555555556,-0.07555555555555549
522,0.5911111111111111,0.768888888888889,0.6444444444444444,0.05333333333333323
523,0.3511111111111111,0.5333333333333333,0.4044444444444444,0.05333333333333329
524,0.7066666666666668,0.42666666666666664,0.6488888888888888,-0.05777777777777793
525,0.5822222222222222,0.48444444444444446,0.49777777777777776,-0.08444444444444443
526,0.3155555555555556,0.52,0.36444444444444446,0.04888888888888887
527,0.3511111111111111,0.6133333333333333,0.4222222222222222,0.07111111111111112
528,0.4666666666666667,0.24,0.3288888888888889,-0.13777777777777778
529,0.6133333333333333,0.4444444444444444,0.6044444444444445,-0.008888888888888835
530,0.52,0.4311111111111111,0.528888888888889,0.008888888888888946
531,0.5511111111111111,0.2533333333333333,0.37333333333333335,-0.17777777777777776
532,0.7511111111111111,0.6622222222222223,0.7333333333333334,-0.01777777777777767
533,0.5066666666666666,0.6355555555555555,0.5466666666666666,0.040000000000000036
534,0.6399999999999999,0.5022222222222222,0.6355555555555555,-0.004444444444444362
535,0.5155555555555555,0.4844444444444444,0.4577777777777778,-0.05777777777777776
536,0.42666666666666664,0.6,0.49777777777777776,0.07111111111111112
537,0.6488888888888888,0.5022222222222222,0.5688888888888889,-0.07999999999999996
538,0.6666666666666666,0.5644444444444445,0.6311111111111112,-0.03555555555555545
539,0.4711111111111111,0.4222222222222222,0.37777777777777777,-0.09333333333333332
540,0.4711111111111111,0.2533333333333333,0.36,-0.1111111111111111
541,0.5644444444444444,0.6088888888888888,0.5555555555555556,-0.008888888888888835
542,0.72,0.68,0.7288888888888889,0.008888888888888946
543,0.6933333333333335,0.39111111111111113,0.6266666666666667,-0.06666666666666676
544,0.5377777777777778,0.5155555555555555,0.52,-0.01777777777777778
545,0.6666666666666667,0.49777777777777776,0.6488888888888888,-0.017777777777777892
546,0.35111111111111115,0.4622222222222222,0.37777777777777777,0.026666666666666616
547,0.6266666666666667,0.7022222222222223,0.6711111111111111,0.0444444444444444
548,0.5599999999999999,0.5955555555555556,0.56,1.1102230246251565e-16
549,0.3688888888888889,0.52,0.3733333333333333,0.0044444444444444176
550,0.4266666666666667,0.4755555555555555,0.3866666666666667,-0.03999999999999998
551,0.30222222222222217,0.3288888888888889,0.2888888888888889,-0.013333333333333253
552,0.52,0.6266666666666667,0.5111111111111111,-0.008888888888888946
553,0.44,0.5777777777777777,0.48444444444444446,0.04444444444444445
554,0.3866666666666666,0.3244444444444444,0.3155555555555556,-0.07111111111111101
555,0.42666666666666664,0.4666666666666667,0.47111111111111104,0.0444444444444444
556,0.56,0.45777777777777773,0.4577777777777778,-0.10222222222222227
557,0.6222222222222222,0.528888888888889,0.6222222222222222,0.0
558,0.19111111111111112,0.4088888888888889,0.25333333333333335,0.062222222222222234
559,0.56,0.41333333333333333,0.5066666666666666,-0.053333333333333455
560,0.28,0.4177777777777778,0.28444444444444444,0.0044444444444444176
561,0.4177777777777778,0.6266666666666667,0.4755555555555555,0.057777777777777706
562,0.3244444444444445,0.56,0.3733333333333333,0.048888888888888815
563,0.5911111111111111,0.56,0.6355555555555554,0.04444444444444429
564,0.5733333333333334,0.22666666666666666,0.41333333333333333,-0.16000000000000003
565,0.38222222222222224,0.17777777777777776,0.25333333333333335,-0.1288888888888889
566,0.5555555555555556,0.5555555555555556,0.4933333333333333,-0.06222222222222229
567,0.5422222222222223,0.44444444444444436,0.4533333333333333,-0.08888888888888896
568,0.2577777777777778,0.38222222222222224,0.24444444444444444,-0.013333333333333336
569,0.36,0.4755555555555555,0.3333333333333333,-0.026666666666666672
570,0.48000000000000004,0.6622222222222223,0.48444444444444446,0.0044444444444444176
571,0.6888888888888889,0.6933333333333334,0.7066666666666667,0.01777777777777778
572,0.5155555555555555,0.5288888888888889,0.5688888888888889,0.053333333333333344
573,0.52,0.40888888888888897,0.49777777777777776,-0.022222222222222254
574,0.37333333333333335,0.52,0.41333333333333333,0.03999999999999998
575,0.45777777777777784,0.5555555555555556,0.5288888888888889,0.07111111111111101
576,0.5111111111111111,0.4311111111111111,0.48444444444444446,-0.026666666666666616
577,0.46222222222222226,0.37777777777777777,0.39555555555555555,-0.06666666666666671
578,0.31555555555555553,0.36,0.3466666666666667,0.031111111111111145
579,0.6711111111111111,0.5155555555555555,0.6755555555555555,0.004444444444444362
580,0.4711111111111111,0.45333333333333337,0.5511111111111111,0.08000000000000002
581,0.5022222222222222,0.7244444444444444,0.6266666666666667,0.12444444444444447
582,0.48,0.3866666666666667,0.4622222222222222,-0.01777777777777778
583,0.48,0.4444444444444444,0.4355555555555556,-0.0444444444444444
584,0.4,0.37777777777777777,0.40888888888888886,0.008888888888888835
585,0.5688888888888889,0.4444444444444444,0.4177777777777778,-0.15111111111111108
586,0.4933333333333333,0.5244444444444445,0.5288888888888889,0.03555555555555556
587,0.5955555555555556,0.49777777777777776,0.5688888888888889,-0.026666666666666727
588,0.7155555555555555,0.7066666666666668,0.7688888888888888,0.053333333333333344
589,0.7111111111111111,0.40444444444444444,0.6666666666666666,-0.04444444444444451
590,0.4444444444444445,0.36444444444444446,0.38222222222222224,-0.062222222222222234
591,0.45333333333333337,0.4311111111111111,0.43555555555555553,-0.017777777777777837
592,0.3422222222222222,0.2311111111111111,0.15555555555555553,-0.18666666666666668
593,0.5599999999999999,0.7555555555555555,0.5511111111111111,-0.008888888888888835
594,0.4488888888888889,0.6444444444444445,0.5155555555555555,0.06666666666666665
595,0.4222222222222222,0.5066666666666666,0.45333333333333337,0.031111111111111145
596,0.5866666666666667,0.4,0.5377777777777778,-0.04888888888888887
597,0.22666666666666666,0.5822222222222222,0.3466666666666666,0.11999999999999997
598,0.56,0.45777777777777784,0.5244444444444445,-0.03555555555555556
599,0.4177777777777778,0.5866666666666667,0.42222222222222217,0.004444444444444362
600,0.6,0.28888888888888886,0.4577777777777778,-0.1422222222222222
601,0.5733333333333333,0.36444444444444446,0.47555555555555556,-0.09777777777777769
602,0.38222222222222224,0.3066666666666667,0.41333333333333333,0.03111111111111109
603,0.4355555555555556,0.48,0.48000000000000004,0.04444444444444445
604,0.5333333333333333,0.6311111111111111,0.6088888888888888,0.07555555555555549
605,0.6088888888888888,0.4933333333333333,0.5555555555555556,-0.05333333333333323
606,0.38222222222222224,0.3333333333333333,0.3422222222222222,-0.040000000000000036
607,0.36444444444444446,0.8133333333333334,0.5777777777777777,0.21333333333333326
608,0.36444444444444446,0.6177777777777778,0.47111111111111115,0.10666666666666669
609,0.3822222222222222,0.3555555555555555,0.34222222222222226,-0.039999999999999925
610,0.4622222222222222,0.5155555555555555,0.45333333333333337,-0.008888888888888835
611,0.5066666666666666,0.6533333333333333,0.5466666666666666,0.040000000000000036
612,0.7244444444444444,0.5911111111111111,0.6755555555555556,-0.04888888888888887
613,0.5377777777777778,0.49777777777777776,0.4933333333333334,-0.0444444444444444
614,0.3244444444444445,0.4577777777777778,0.3911111111111111,0.0666666666666666
615,0.49333333333333335,0.6355555555555555,0.6044444444444445,0.1111111111111111
616,0.5022222222222222,0.49333333333333335,0.4444444444444444,-0.05777777777777782
617,0.528888888888889,0.37777777777777777,0.4666666666666667,-0.06222222222222229
618,0.41333333333333333,0.5377777777777777,0.3866666666666667,-0.026666666666666616
619,0.7511111111111111,0.3377777777777778,0.5022222222222222,-0.24888888888888883
620,0.5244444444444444,0.46222222222222226,0.4711111111111111,-0.05333333333333329
621,0.4755555555555555,0.28444444444444444,0.4266666666666667,-0.048888888888888815
622,0.6666666666666666,0.43999999999999995,0.6711111111111112,0.004444444444444584
623,0.47111111111111115,0.3777777777777778,0.4088888888888889,-0.062222222222222234
624,0.4222222222222222,0.1866666666666667,0.24888888888888888,-0.17333333333333334
625,0.5822222222222222,0.6444444444444444,0.5866666666666667,0.004444444444444473
626,0.24444444444444444,0.6533333333333333,0.3466666666666667,0.10222222222222224
627,0.39999999999999997,0.48,0.3555555555555555,-0.04444444444444445
628,0.7644444444444445,0.5866666666666667,0.7244444444444444,-0.040000000000000036
629,0.4311111111111111,0.5422222222222222,0.4622222222222222,0.03111111111111109
630,0.5066666666666667,0.6622222222222223,0.5822222222222222,0.07555555555555549
631,0.5111111111111111,0.33333333333333337,0.45333333333333337,-0.057777777777777706
632,0.5111111111111111,0.4222222222222223,0.5022222222222222,-0.008888888888888835
633,0.4311111111111111,0.5022222222222222,0.4488888888888889,0.01777777777777778
634,0.5555555555555556,0.5644444444444443,0.5599999999999999,0.004444444444444362
635,0.6444444444444445,0.48,0.5777777777777777,-0.06666666666666676
636,0.36888888888888893,0.6,0.4177777777777778,0.04888888888888887
637,0.5822222222222222,0.5111111111111111,0.5822222222222222,0.0
638,0.42666666666666664,0.6533333333333333,0.48888888888888893,0.06222222222222229
639,0.4044444444444444,0.4444444444444444,0.3688888888888889,-0.03555555555555551
640,0.27999999999999997,0.3466666666666666,0.26222222222222225,-0.017777777777777726
641,0.5333333333333333,0.6311111111111112,0.6622222222222222,0.12888888888888883
642,0.6622222222222223,0.4222222222222222,0.6622222222222223,0.0
643,0.5333333333333333,0.5777777777777777,0.5777777777777777,0.0444444444444444
644,0.6088888888888888,0.3466666666666667,0.5288888888888889,-0.07999999999999996
645,0.48444444444444446,0.7955555555555556,0.5333333333333333,0.04888888888888887
646,0.4311111111111111,0.7022222222222223,0.5911111111111111,0.16000000000000003
647,0.4355555555555556,0.5777777777777777,0.49777777777777776,0.06222222222222218
648,0.45333333333333325,0.6622222222222223,0.6133333333333333,0.16000000000000003
649,0.5955555555555556,0.5644444444444444,0.5955555555555556,0.0
650,0.4,0.5866666666666667,0.4577777777777778,0.05777777777777776
651,0.30666666666666664,0.28888888888888886,0.27555555555555555,-0.03111111111111109
652,0.49777777777777776,0.4,0.4311111111111111,-0.06666666666666665
653,0.6000000000000001,0.3288888888888889,0.5111111111111111,-0.08888888888888902
654,0.6755555555555556,0.36444444444444446,0.6000000000000001,-0.07555555555555549
655,0.5244444444444444,0.5333333333333333,0.5688888888888889,0.04444444444444451
656,0.48444444444444446,0.48,0.49777777777777776,0.013333333333333308
657,0.6088888888888889,0.3377777777777778,0.4311111111111111,-0.1777777777777778
658,0.6622222222222223,0.42666666666666664,0.5822222222222222,-0.08000000000000007
659,0.17333333333333334,0.30666666666666664,0.1111111111111111,-0.062222222222222234
660,0.4177777777777778,0.52,0.4666666666666667,0.04888888888888887
661,0.4444444444444444,0.5155555555555555,0.528888888888889,0.08444444444444454
662,0.4977777777777778,0.6622222222222223,0.5644444444444444,0.0666666666666666
663,0.5777777777777778,0.5377777777777777,0.5288888888888889,-0.04888888888888898
664,0.3422222222222222,0.3377777777777778,0.33777777777777784,-0.004444444444444362
665,0.38666666666666666,0.43111111111111106,0.39555555555555555,0.00888888888888889
666,0.33777777777777773,0.33333333333333337,0.3111111111111111,-0.026666666666666616
667,0.2622222222222222,0.4,0.24888888888888885,-0.013333333333333336
668,0.5511111111111111,0.39555555555555555,0.42666666666666664,-0.12444444444444447
669,0.4711111111111111,0.5466666666666666,0.5066666666666666,0.03555555555555551
670,0.56,0.18222222222222223,0.3911111111111111,-0.16888888888888898
671,0.46666666666666673,0.5466666666666666,0.48444444444444446,0.017777777777777726
672,0.6088888888888889,0.37777777777777777,0.5688888888888889,-0.040000000000000036
673,0.48888888888888893,0.5022222222222222,0.4711111111111111,-0.017777777777777837
674,0.39111111111111113,0.4666666666666667,0.39111111111111113,0.0
675,0.5955555555555556,0.6755555555555555,0.6622222222222223,0.06666666666666665
676,0.4666666666666667,0.19555555555555554,0.39111111111111113,-0.07555555555555554
677,0.6266666666666666,0.48444444444444446,0.6044444444444443,-0.022222222222222254
678,0.6355555555555557,0.5777777777777778,0.6133333333333333,-0.022222222222222365
679,0.4,0.6088888888888889,0.46222222222222215,0.06222222222222212
680,0.4088888888888889,0.44,0.36444444444444446,-0.04444444444444445
681,0.4088888888888889,0.38666666666666666,0.35111111111111115,-0.05777777777777776
682,0.8088888888888889,0.49333333333333335,0.8044444444444444,-0.004444444444444473
683,0.4311111111111111,0.5911111111111111,0.47111111111111115,0.040000000000000036
684,0.5377777777777778,0.4311111111111111,0.4888888888888889,-0.048888888888888926
685,0.5733333333333333,0.5733333333333334,0.5688888888888889,-0.004444444444444362
686,0.7155555555555555,0.4088888888888889,0.6177777777777778,-0.09777777777777774
687,0.5244444444444445,0.5644444444444444,0.5066666666666666,-0.017777777777777892
688,0.4,0.27999999999999997,0.3022222222222222,-0.0977777777777778
689,0.6133333333333333,0.32888888888888884,0.4622222222222222,-0.15111111111111108
690,0.35111111111111115,0.4355555555555556,0.3866666666666667,0.03555555555555556
691,0.4266666666666667,0.26222222222222225,0.38222222222222224,-0.04444444444444445
692,0.5466666666666666,0.5644444444444444,0.56,0.01333333333333342
693,0.52,0.4933333333333334,0.52,0.0
694,0.6044444444444445,0.2711111111111111,0.52,-0.08444444444444443
695,0.37777777777777777,0.5777777777777778,0.4444444444444444,0.06666666666666665
696,0.7022222222222223,0.6044444444444445,0.6799999999999999,-0.022222222222222365
697,0.6444444444444445,0.5555555555555555,0.6444444444444444,-1.1102230246251565e-16
698,0.44000000000000006,0.48,0.4266666666666667,-0.013333333333333364
699,0.5866666666666667,0.27999999999999997,0.5244444444444445,-0.06222222222222218
700,0.5155555555555555,0.6933333333333334,0.6311111111111112,0.11555555555555563
701,0.4311111111111111,0.6311111111111111,0.47555555555555556,0.04444444444444445
702,0.56,0.3244444444444444,0.45333333333333337,-0.10666666666666669
703,0.5066666666666667,0.3422222222222222,0.5244444444444445,0.01777777777777778
704,0.6666666666666667,0.4888888888888888,0.6799999999999999,0.013333333333333197
705,0.6755555555555556,0.5288888888888889,0.6933333333333334,0.01777777777777778
706,0.4488888888888889,0.39999999999999997,0.47555555555555556,0.026666666666666672
707,0.24,0.2711111111111111,0.24888888888888888,0.00888888888888889
708,0.6000000000000001,0.5955555555555556,0.6666666666666667,0.06666666666666665
709,0.6266666666666667,0.3111111111111111,0.5733333333333334,-0.053333333333333344
710,0.5066666666666667,0.6311111111111112,0.49777777777777776,-0.008888888888888946
711,0.48,0.5244444444444445,0.5022222222222222,0.022222222222222254
712,0.48,0.4311111111111111,0.4755555555555555,-0.004444444444444473
713,0.5555555555555556,0.5466666666666666,0.5644444444444444,0.008888888888888835
714,0.36444444444444446,0.30666666666666664,0.35111111111111115,-0.013333333333333308
715,0.7777777777777778,0.5511111111111111,0.7466666666666667,-0.03111111111111109
716,0.43555555555555553,0.36,0.39555555555555555,-0.03999999999999998
717,0.7911111111111111,0.39111111111111113,0.7066666666666667,-0.08444444444444443
718,0.38222222222222224,0.6133333333333333,0.4933333333333333,0.11111111111111105
719,0.5866666666666667,0.6222222222222222,0.6000000000000001,0.01333333333333342
720,0.528888888888889,0.46666666666666673,0.48444444444444446,-0.04444444444444451
721,0.6222222222222222,0.5377777777777777,0.6266666666666667,0.004444444444444473
722,0.31555555555555553,0.24888888888888888,0.24444444444444444,-0.0711111111111111
723,0.4,0.4044444444444444,0.3466666666666667,-0.053333333333333344
724,0.47555555555555556,0.5733333333333334,0.528888888888889,0.0533333333333334
725,0.5333333333333333,0.49777777777777776,0.4933333333333334,-0.039999999999999925
726,0.38222222222222224,0.5244444444444445,0.39555555555555555,0.013333333333333308
727,0.5244444444444445,0.3911111111111111,0.47111111111111115,-0.053333333333333344
728,0.49777777777777776,0.6666666666666667,0.5422222222222222,0.0444444444444444
729,0.5866666666666667,0.76,0.6222222222222222,0.03555555555555556
730,0.52,0.3333333333333333,0.4533333333333333,-0.06666666666666671
731,0.4177777777777778,0.7155555555555556,0.4488888888888889,0.03111111111111109
732,0.42222222222222217,0.40444444444444444,0.4755555555555555,0.053333333333333344
733,0.30666666666666664,0.5333333333333333,0.3288888888888889,0.022222222222222254
734,0.6711111111111111,0.5777777777777778,0.6799999999999999,0.008888888888888835
735,0.5644444444444444,0.38666666666666666,0.5244444444444445,-0.039999999999999925
736,0.24444444444444446,0.528888888888889,0.34222222222222226,0.0977777777777778
737,0.5066666666666667,0.7155555555555555,0.64,0.1333333333333333
738,0.6355555555555555,0.44,0.5466666666666666,-0.0888888888888889
739,0.5911111111111111,0.47111111111111115,0.4177777777777778,-0.17333333333333334
740,0.4844444444444444,0.5911111111111111,0.5244444444444445,0.04000000000000009
741,0.3688888888888889,0.36444444444444446,0.31999999999999995,-0.048888888888888926
742,0.38222222222222224,0.4533333333333333,0.33333333333333326,-0.04888888888888898
743,0.48000000000000004,0.6311111111111112,0.5511111111111111,0.07111111111111107
744,0.4222222222222222,0.6088888888888888,0.5955555555555555,0.17333333333333328
745,0.4577777777777778,0.46222222222222226,0.44,-0.01777777777777778
746,0.6222222222222222,0.7066666666666666,0.6933333333333334,0.07111111111111112
