date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2022-04-28,NQ,FIRST_MINUTE_0930_0931_LVN_02,13230.0,14.0,0.5757575757575757,5,13230.0,13230.0,36.0,33.0,0.42424242424242425,0.034653465346534656,-95.0,-140.0,-60.0,1,5,True,unknown,0.3682745032087157,trend_up,0.7262235999885853,0.07393041712140366,0.0680286899605841,0.0700425022271838,0.08677036973972085,0.07724165695773719,0.25571186078465463,0.3682745032087157,0.046249546581223974,0.04335144357942885,0.04324326004382934,0.04326031775046841,0.7262235999885853,0.04341007135950953,0.054261760696954646
2022-04-28,NQ,FIRST_MINUTE_0930_0931_LVN_03,13236.25,22.0,0.6206896551724138,5,13236.25,13236.25,61.0,58.0,0.3793103448275862,0.054455445544554455,-70.0,-115.0,-35.0,1,4,True,unknown,0.3682745032087157,trend_up,0.7262235999885853,0.07393041712140366,0.0680286899605841,0.0700425022271838,0.08677036973972085,0.07724165695773719,0.25571186078465463,0.3682745032087157,0.046249546581223974,0.04335144357942885,0.04324326004382934,0.04326031775046841,0.7262235999885853,0.04341007135950953,0.054261760696954646
2022-04-28,NQ,FIRST_MINUTE_0930_0931_LVN_04,13241.25,26.0,0.5630252100840336,5,13241.25,13241.25,69.0,59.5,0.4369747899159664,0.06435643564356436,-50.0,-95.0,-15.0,1,2,True,unknown,0.3682745032087157,trend_up,0.7262235999885853,0.07393041712140366,0.0680286899605841,0.0700425022271838,0.08677036973972085,0.07724165695773719,0.25571186078465463,0.3682745032087157,0.046249546581223974,0.04335144357942885,0.04324326004382934,0.04326031775046841,0.7262235999885853,0.04341007135950953,0.054261760696954646
2022-05-02,NQ,FIRST_MINUTE_0930_0931_LVN_01,12856.25,44.0,0.5028248587570621,5,12856.25,12856.25,88.5,94.0,0.4971751412429379,0.10208816705336426,-80.0,-105.0,-15.0,1,3,True,double,0.9228347921128496,trend_up,0.501786143978221,0.00995251750738863,0.00979622514754198,0.009810101852737226,0.9228347921128496,0.025628475005043793,0.012181677328994655,0.009796211045444116,0.06245508293701218,0.06086089128463157,0.061197298992781785,0.09901049568684156,0.501786143978221,0.06343906219283174,0.15125102492768014
2022-05-06,NQ,FIRST_MINUTE_0930_0931_LVN_01,12753.75,16.0,0.6559139784946236,5,12753.75,12753.75,46.5,150.5,0.34408602150537637,0.042105263157894736,-65.0,-90.0,-10.0,1,2,True,unknown,0.4076126617904765,trend_up,0.6429845363657969,0.0698819004438531,0.06833585478215791,0.0681401047019098,0.07641993619238192,0.0791852632715929,0.2304242788176278,0.4076126617904765,0.05733322376834777,0.05228715575415257,0.052765804238287174,0.05269177424015986,0.6429845363657969,0.05324105914943721,0.08869644648381844
2022-05-10,NQ,FIRST_MINUTE_0930_0931_LVN_01,12503.75,25.0,0.5192307692307692,5,12503.75,12503.75,124.5,52.0,0.4807692307692308,0.06297229219143577,-125.0,-140.0,15.0,1,1,True,trend_up,0.5272515574373319,double,0.9284089140689954,0.06371631286768376,0.06248478930309385,0.06262201369683706,0.06443343653983849,0.5272515574373319,0.06520248586550484,0.15428940428971014,0.009884826511006608,0.009855382744089793,0.009861887723441992,0.9284089140689954,0.016187764291609185,0.015945842379627134,0.009855382281229915
2022-05-11,NQ,FIRST_MINUTE_0930_0931_LVN_01,12246.25,33.0,0.5352112676056338,5,12246.25,12246.25,83.5,71.0,0.4647887323943662,0.15,-20.0,-35.0,65.0,1,2,True,trend_down,0.8145905679857555,double,0.5360684202394193,0.03210270064043499,0.030673593422847638,0.03052679935104836,0.03092680630719919,0.030682210290042023,0.8145905679857555,0.03049732200267227,0.05379060399351098,0.05338134144925613,0.05346242060421092,0.5360684202394193,0.12714276301421307,0.0684757123915487,0.10767873830784104
2022-05-12,NQ,FIRST_MINUTE_0930_0931_LVN_01,11817.5,39.0,0.5329341317365269,5,11817.5,11817.5,83.5,148.0,0.46706586826347307,0.08158995815899582,90.0,-30.0,125.0,1,1,True,unknown,0.5719872704688271,trend_down,0.696021972132564,0.05815332504870707,0.05737597405675108,0.05667296592212875,0.06069536602056468,0.07624043452243671,0.11887466396058473,0.5719872704688271,0.04790677227192495,0.04726399701734704,0.04720498091798487,0.04762843075544066,0.04806237034074764,0.696021972132564,0.0659114765639908
2022-05-12,NQ,FIRST_MINUTE_0930_0931_LVN_02,11843.75,12.0,0.75,5,11843.75,11843.75,48.0,73.5,0.25,0.02510460251046025,195.0,75.0,230.0,1,2,True,unknown,0.5719872704688271,trend_down,0.696021972132564,0.05815332504870707,0.05737597405675108,0.05667296592212875,0.06069536602056468,0.07624043452243671,0.11887466396058473,0.5719872704688271,0.04790677227192495,0.04726399701734704,0.04720498091798487,0.04762843075544066,0.04806237034074764,0.696021972132564,0.0659114765639908
2022-05-16,NQ,FIRST_MINUTE_0930_0931_LVN_01,12311.25,29.0,0.6963350785340314,5,12311.25,12311.25,111.0,95.5,0.3036649214659686,0.10211267605633803,50.0,5.0,90.0,1,3,True,unknown,0.5140282156895526,unknown,0.5151604910157027,0.057444488942665344,0.057104865175983295,0.05705057500991845,0.12547856493289414,0.08533505858834237,0.10355823166064373,0.5140282156895526,0.07765481955464408,0.058429545564914996,0.057343809316922234,0.0893073353553565,0.0751693345924729,0.12693466459998673,0.5151604910157027
2022-05-17,NQ,FIRST_MINUTE_0930_0931_LVN_01,12501.25,35.0,0.65,5,12501.25,12501.25,205.0,100.0,0.35,0.07777777777777778,35.0,5.0,60.0,1,5,True,double,0.7828208625965396,unknown,0.500846841823147,0.02341182657408815,0.021878501450430552,0.021534858275290402,0.7828208625965396,0.1053361887292671,0.02348393871793587,0.02153382365644828,0.11107270880035017,0.057164933444037606,0.06343013989853136,0.05931029289942081,0.1355668186516636,0.07260826448284949,0.500846841823147
2022-05-20,NQ,FIRST_MINUTE_0930_0931_LVN_01,12030.0,63.0,0.5670103092783505,5,12030.0,12030.0,145.5,180.0,0.4329896907216495,0.09197080291970802,20.0,10.0,65.0,1,1,True,unknown,0.43715541465278257,trend_down,0.6095875330984558,0.07257648844773151,0.0676826658518676,0.06661547683967163,0.06703875945890678,0.07811870964880578,0.21081248510023418,0.43715541465278257,0.06324303056656015,0.04919645985097118,0.08314095322840755,0.06075938271114329,0.05018666858204311,0.6095875330984558,0.08388597196241888
2022-05-23,NQ,FIRST_MINUTE_0930_0931_LVN_01,11896.25,14.0,0.6,5,11896.25,11896.25,73.0,35.0,0.4,0.03398058252427184,85.0,10.0,105.0,1,1,True,unknown,0.3507984382232399,unknown,0.33472519565222375,0.07414471965310783,0.06762437815587397,0.06666109218616983,0.1068740937495272,0.07505590993511813,0.2588413680969632,0.3507984382232399,0.07923626823018899,0.06534454040789614,0.0630808044328271,0.24524379162349874,0.08809007509368659,0.12427932455967867,0.33472519565222375
2022-06-02,NQ,FIRST_MINUTE_0930_0931_LVN_01,12490.0,12.0,0.6307692307692307,5,12490.0,12490.0,111.5,32.5,0.36923076923076925,0.037383177570093455,25.0,-80.0,65.0,1,7,True,trend_down,0.3350619437801416,double,0.9273571605889749,0.07162411392851717,0.07087289076910992,0.07074038073301041,0.07196210234559658,0.0777455004076996,0.3350619437801416,0.3019930680359248,0.010162665027654326,0.009868457507356798,0.00984443446917137,0.9273571605889749,0.01404611915269038,0.01887694570050524,0.009844217553646908
2022-06-02,NQ,FIRST_MINUTE_0930_0931_LVN_02,12501.25,15.0,0.781021897810219,5,12501.25,12501.25,68.5,108.5,0.21897810218978103,0.04672897196261682,70.0,-35.0,110.0,1,5,True,trend_down,0.3350619437801416,double,0.9273571605889749,0.07162411392851717,0.07087289076910992,0.07074038073301041,0.07196210234559658,0.0777455004076996,0.3350619437801416,0.3019930680359248,0.010162665027654326,0.009868457507356798,0.00984443446917137,0.9273571605889749,0.01404611915269038,0.01887694570050524,0.009844217553646908
2022-06-08,NQ,FIRST_MINUTE_0930_0931_LVN_01,12670.0,127.0,0.5780730897009967,5,12670.0,12670.0,365.5,301.0,0.4219269102990033,0.27729257641921395,-40.0,-60.0,10.0,1,2,True,unknown,0.44740089777013686,double,0.6702312625212319,0.08404059500330907,0.06809884327400761,0.06406709589411852,0.07149237873354572,0.18844527849288595,0.0764549108319962,0.44740089777013686,0.044565390475583645,0.04302283028480112,0.04328541124276344,0.6702312625212319,0.06283155707672114,0.07984125456574856,0.05622229383315017
2022-06-13,NQ,FIRST_MINUTE_0930_0931_LVN_01,11517.5,7.0,0.8478260869565217,5,11517.5,11517.5,46.0,71.5,0.15217391304347827,0.022653721682847898,-30.0,-65.0,60.0,1,0,False,unknown,0.5898080043618363,double,0.9244517338073315,0.05615725234505966,0.05074546149732615,0.05184282540724567,0.08517000103220614,0.08939558982354265,0.07688086553278334,0.5898080043618363,0.010150222598558897,0.009813535520851221,0.009843456135756594,0.9244517338073315,0.012601863454109982,0.023325813041651943,0.009813375441739857
2022-06-14,NQ,FIRST_MINUTE_0930_0931_LVN_01,11423.75,62.0,0.5137254901960784,5,11423.75,11423.75,127.5,141.0,0.48627450980392156,0.09779179810725552,55.0,25.0,70.0,1,2,True,unknown,0.5098647272757781,trend_down,0.3392701299116593,0.06856039836976356,0.059960958853653636,0.06306830514453478,0.07145535968909084,0.15329539104118836,0.07379485962599075,0.5098647272757781,0.07130364782589688,0.06570467039440127,0.06386617146891937,0.13698159935378498,0.06894040008160159,0.3392701299116593,0.25393338096373663
