setup,filter,tp,sl,trades,wr,pf,expectancy,profit,dd,avg_mfe,avg_mae,avg_rr,std,test_trades,test_pf,test_exp,train_trades,train_pf,train_exp,active_months,monthly_pf_median,monthly_pf_cv,monthly_exp_cv,monthly_wr_cv,monthly_trades_cv,bad_months_pf_lt_1,robust_score
price_accepted=FALSE | TP=200 SL=80,price_accepted=FALSE,200,80,552,53.07971014492754,1.219188767550702,3.0543478260869565,1686.0,704.0,21.467391304347824,19.456521739130434,1.0735518840548843,35.0455852884887,174,1.6478070175438597,8.488505747126437,378,1.0386178861788617,0.5529100529100529,39,1.2272659669400416,0.8228636103979884,2.599234214008646,0.2647428091500407,0.35234434881981463,15,21.961199137949407
range>=115 | TP=80 SL=70,range>=115,80,70,293,57.33788395904437,1.3502068629836943,4.911262798634812,1439.0,389.0,23.447098976109213,20.870307167235495,0.9965812560117744,37.06721462576069,135,1.7556947608200455,9.829629629629629,158,1.0475988100297493,0.7088607594936709,36,1.1,1.1347961973974712,3.75495598260631,0.44393182631913786,0.5681203461617343,15,21.948278693001605
score>=6 | TP=80 SL=20,score>=6,80,20,555,45.94594594594595,1.2740802675585283,2.953153153153153,1639.0,386.0,21.603603603603602,19.783783783783782,1.493921568627451,26.963298426960662,174,1.5505681818181818,5.568965517241379,381,1.1587677725118484,1.7585301837270342,39,1.2966666666666666,0.5395892453144424,2.708328095315506,0.32319580556340993,0.3555650599543869,13,21.93154977809812
score>=7 | TP=80 SL=100,score>=7,80,100,457,54.04814004376368,1.2318237831176833,3.2932166301969366,1505.0,763.0,22.067833698030636,20.0,1.0423124318688088,35.86330984946412,141,1.7587176602924635,9.567375886524824,316,1.0330929147221044,0.4936708860759494,39,1.1777777777777778,0.9281662115824331,2.5983589492229013,0.327825552758243,0.3785974031814966,14,21.914136087347273
score>=5 | TP=60 SL=80,score>=5,60,80,563,53.108348134991125,1.2115748329340563,2.980461811722913,1678.0,686.0,21.58081705150977,19.733570159857905,1.0656996022128988,35.1317496163097,177,1.5763713080168777,7.7175141242937855,386,1.0561050170832584,0.8082901554404145,39,1.2492131616595135,0.7593232449063255,2.5529271877370285,0.26048166516278465,0.35599387103823976,14,21.902822642257277
score>=5 | TP=80 SL=60,score>=5,80,60,563,52.93072824156305,1.2126559939493256,2.996447602131439,1687.0,664.0,21.58081705150977,19.733570159857905,1.0742992698074563,35.179559560141726,177,1.636755823986195,8.338983050847459,386,1.0375779162956367,0.5466321243523317,39,1.2272659669400416,0.8367747262522076,2.578851613809092,0.26055385589037605,0.35599387103823976,14,21.8948504821115
score>=5 | actual,score>=5,,,563,52.93072824156305,1.2126053591646748,3.0017761989342806,1690.0,674.0,21.58081705150977,19.733570159857905,1.0742544121458864,35.400328682949485,177,1.6403094112591319,8.418079096045197,386,1.0355745286374956,0.5181347150259067,39,1.2272659669400416,0.823649882594373,2.5867595616193966,0.26055385589037605,0.35599387103823976,14,21.88891299925402
vwap_ok=TRUE | TP=60 SL=100,vwap_ok=TRUE,60,100,445,54.382022471910105,1.2545927491464803,3.5191011235955054,1566.0,763.0,21.84269662921348,19.719101123595507,1.047222046808219,35.197994915009694,140,1.7690557451649602,9.657142857142857,305,1.048713862963806,0.7016393442622951,38,1.2882882882882882,0.916535302027243,2.887837458035262,0.3471666755097413,0.36549257972051136,14,21.881975517978628
vwap_ok=TRUE | TP=100 SL=60,vwap_ok=TRUE,100,60,445,54.157303370786515,1.256217277486911,3.5191011235955054,1566.0,757.0,21.84269662921348,19.719101123595507,1.0581415241902197,34.81007308782029,140,1.8846846846846848,10.521428571428572,305,1.0209129750393524,0.30491803278688523,38,1.2265625,0.9178973260563208,2.893942186985275,0.3471718289412639,0.36549257972051136,14,21.878928892583588
vwap_ok=TRUE | TP=120 SL=60,vwap_ok=TRUE,120,60,445,54.157303370786515,1.256217277486911,3.5191011235955054,1566.0,757.0,21.84269662921348,19.719101123595507,1.0581415241902197,34.81007308782029,140,1.8846846846846848,10.521428571428572,305,1.0209129750393524,0.30491803278688523,38,1.2265625,0.9178973260563208,2.893942186985275,0.3471718289412639,0.36549257972051136,14,21.878928892583588
