date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2023-06-14,NQ,FIRST_MINUTE_0930_0931_LVN_01,15082.5,33.0,0.6024096385542168,5,15082.5,15082.5,243.5,83.0,0.39759036144578314,0.05454545454545454,-30.0,-70.0,-25.0,1,5,True,trend_down,0.8322144100566985,trend_up,0.3268359316813449,0.023752539221809255,0.02351602964057795,0.02348311392341697,0.05002446989932648,0.023529368967534804,0.8322144100566985,0.023480068290636032,0.075421504826309,0.07377356108817035,0.0666073422492862,0.095124632658427,0.3268359316813449,0.07239850552426047,0.28983852197220217
2023-06-16,NQ,FIRST_MINUTE_0930_0931_LVN_01,15457.5,72.0,0.5739644970414202,5,15457.5,15457.5,279.0,169.0,0.4260355029585799,0.048484848484848485,35.0,5.0,60.0,1,1,True,unknown,0.4522191374344163,trend_down,0.4899196932581618,0.07496787081267411,0.06752081641560428,0.0658629426800871,0.06703313144415868,0.19346477246042357,0.07893132875263584,0.4522191374344163,0.07485156643131576,0.06557988451289148,0.06314993770158918,0.06300651872304709,0.06586269757096505,0.4899196932581618,0.1776297018020296
2023-06-16,NQ,FIRST_MINUTE_0930_0931_LVN_02,15470.0,60.0,0.7396963123644251,5,15470.0,15470.0,230.5,290.0,0.2603036876355748,0.04040404040404041,85.0,55.0,110.0,1,0,False,unknown,0.4522191374344163,trend_down,0.4899196932581618,0.07496787081267411,0.06752081641560428,0.0658629426800871,0.06703313144415868,0.19346477246042357,0.07893132875263584,0.4522191374344163,0.07485156643131576,0.06557988451289148,0.06314993770158918,0.06300651872304709,0.06586269757096505,0.4899196932581618,0.1776297018020296
2023-06-21,NQ,FIRST_MINUTE_0930_0931_LVN_01,15193.75,124.0,0.5010060362173039,5,15193.75,15193.75,399.0,248.5,0.49899396378269617,0.2250453720508167,15.0,-10.0,55.0,1,7,True,unknown,0.36373475487671586,trend_down,0.5306652561920615,0.07787411265276488,0.0653635274894359,0.06892514909823255,0.10251996069689684,0.07376211597572432,0.24782037921022967,0.36373475487671586,0.05778240628512295,0.05213954731914952,0.05176473272082616,0.1523924926830006,0.05311171563680487,0.5306652561920615,0.10214384916303458
2023-06-22,NQ,FIRST_MINUTE_0930_0931_LVN_01,14973.75,148.0,0.5396578538102643,5,14973.75,14973.75,467.5,321.5,0.4603421461897356,0.19680851063829788,-15.0,-45.0,5.0,1,1,True,trend_down,0.32998878415134864,unknown,0.3467729055207432,0.059064705902027774,0.05871413532886906,0.05863383519741952,0.22148915864828903,0.06299838486526722,0.32998878415134864,0.20911099590677865,0.08310471056084161,0.07019778767963693,0.06893487275153089,0.07680668351771029,0.27766205959462453,0.07652098037491249,0.3467729055207432
2023-06-28,NQ,FIRST_MINUTE_0930_0931_LVN_01,15036.25,15.0,0.7478991596638656,5,15036.25,15036.25,76.0,59.5,0.25210084033613445,0.03164556962025317,-60.0,-65.0,-15.0,1,2,True,trend_down,0.7458183536648421,trend_up,0.5776085451018927,0.04016312733342922,0.03889743822928797,0.03868011871004054,0.05500152330032073,0.03900945159093271,0.7458183536648421,0.04242998717114675,0.043914699512293154,0.043719232542449964,0.043748052601786123,0.17692967640205565,0.5776085451018927,0.044484447625672635,0.0695953462138498
2023-06-28,NQ,FIRST_MINUTE_0930_0931_LVN_02,15046.25,112.0,0.5836431226765799,5,15046.25,15046.25,288.0,269.0,0.4163568773234201,0.23628691983122363,-20.0,-25.0,25.0,1,3,True,trend_down,0.7458183536648421,trend_up,0.5776085451018927,0.04016312733342922,0.03889743822928797,0.03868011871004054,0.05500152330032073,0.03900945159093271,0.7458183536648421,0.04242998717114675,0.043914699512293154,0.043719232542449964,0.043748052601786123,0.17692967640205565,0.5776085451018927,0.044484447625672635,0.0695953462138498
2023-07-05,NQ,FIRST_MINUTE_0930_0931_LVN_01,15318.75,65.0,0.6798029556650247,5,15318.75,15318.75,203.0,586.5,0.32019704433497537,0.06238003838771593,-25.0,-30.0,30.0,1,0,False,trend_up,0.457593340501081,trend_up,0.5809418737956135,0.051167520788309766,0.050969769373944665,0.05102192098371332,0.2194518561113267,0.457593340501081,0.05295301221690968,0.11684258002471475,0.05661648047953304,0.056540605294056245,0.05658193608735539,0.07133593473099532,0.5809418737956135,0.05826629415192303,0.11971687546052368
2023-07-05,NQ,FIRST_MINUTE_0930_0931_LVN_02,15323.75,257.0,0.5709515859766277,5,15323.75,15323.75,603.0,599.0,0.4290484140233723,0.24664107485604606,-5.0,-10.0,50.0,1,2,True,trend_up,0.457593340501081,trend_up,0.5809418737956135,0.051167520788309766,0.050969769373944665,0.05102192098371332,0.2194518561113267,0.457593340501081,0.05295301221690968,0.11684258002471475,0.05661648047953304,0.056540605294056245,0.05658193608735539,0.07133593473099532,0.5809418737956135,0.05826629415192303,0.11971687546052368
2023-07-06,NQ,FIRST_MINUTE_0930_0931_LVN_01,15198.75,145.0,0.5538461538461539,5,15198.75,15198.75,532.5,325.0,0.4461538461538462,0.18637532133676094,-45.0,-60.0,15.0,1,2,True,trend_down,0.5032885835021765,double,0.5711767492443554,0.06996824263208709,0.05665485401007686,0.08676085215503801,0.08674339650940309,0.058378834499387064,0.5032885835021765,0.1382052366918313,0.03975729858790533,0.039277157681719695,0.03932719699315868,0.5711767492443554,0.2126840156726119,0.04238162357330026,0.055395958246948776
2023-07-07,NQ,FIRST_MINUTE_0930_0931_LVN_01,15226.25,26.0,0.543859649122807,5,15226.25,15226.25,150.0,57.0,0.45614035087719296,0.05058365758754864,20.0,15.0,45.0,1,7,True,trend_down,0.35901366664637474,trend_down,0.39563158671305304,0.0740890692169106,0.07096848825093964,0.07032846465684003,0.07083907402752966,0.07652774269228044,0.35901366664637474,0.27823349450912493,0.09704120990988985,0.06420693754126496,0.07937086872947233,0.06453341116059286,0.06798823248953943,0.39563158671305304,0.23122775345618754
2023-07-10,NQ,FIRST_MINUTE_0930_0931_LVN_01,15172.5,35.0,0.7107438016528926,5,15172.5,15172.5,220.5,121.0,0.2892561983471074,0.06958250497017893,-35.0,-100.0,15.0,1,0,False,unknown,0.5749533505834337,double,0.8912939965310026,0.06643426342753209,0.055967387402671855,0.05739539776114738,0.05686001786669814,0.10943285602253397,0.07895672693598281,0.5749533505834337,0.013133314788146475,0.011909980738949836,0.011702365954120428,0.8912939965310026,0.04716821811536077,0.013095023237082901,0.011697100635336882
