fecha,BurstId,prediction_timestamp,burst_event_timestamp,burst_timestamp,split,family,family_reason,ExecutionSide,BurstSide,Entry_price,Initial_SL_ticks,Initial_TP_ticks,Result_Label,result TP SL BE,MAE_ticks,MFE_ticks,ExitTime_NY_Milliseconds,causal_row_flag,canonical_source_file,Delta1s,Delta2s,Delta3s,Delta5s,Delta10s,PeakPositiveDelta,PeakNegativeDelta,DeltaChange1s,DeltaChangeZScore,DeltaPercentile,BuySellRatio,TradesPerSecond,ContractsPerSecond,Velocity1s,Velocity3s,Velocity5s,Acceleration1s,Acceleration3s,TicksPerSecond,CumulativeDeltaWindow,OR_WidthTicks,Dist_OR_High_Ticks,Dist_OR_Low_Ticks,Dist_VWAP_Ticks,Dist_POC_Ticks,Dist_VAH_Ticks,Dist_VAL_Ticks,Dist_HVN_Ticks,Dist_LVN_Ticks,PreBurst_Acceptance_Dwell_Ratio_5s,PreBurst_Reclaim_Count_10s,PreBurst_Rotation_Index_10s,PreBurst_Local_Entropy_10s,PreBurst_Path_Efficiency_10s,PreBurst_Price_Per_Delta_3s,PreBurst_Price_Per_Volume_3s,PreBurst_Impulse_Survival_Seconds,PreBurst_Impulse_Decay_Slope_5s,Profile_Std_Ticks,Profile_Skewness,Profile_Excess_Kurtosis,Profile_Normalized_Entropy,Profile_Concentration,Profile_Effective_Nodes,Profile_Local_Maxima_Count,Profile_Position_Percentile,POC_Migration_Ticks,Flow_0_1_DirectionalNetDelta,Flow_1_3_DirectionalNetDelta,Flow_3_5_DirectionalNetDelta,Flow_0_1_GrossAggressive,Flow_1_3_GrossAggressive,Flow_3_5_GrossAggressive,Flow_0_1_CounterflowShare,Flow_1_3_CounterflowShare,Flow_3_5_CounterflowShare,Flow_0_1_DirectionalVelocityTPS,Flow_1_3_DirectionalVelocityTPS,Flow_3_5_DirectionalVelocityTPS,Flow_0_1_TicksPerAggressiveContract,Velocity_Retention_1_3,Velocity_Retention_3_5,Delta_Retention_1_3,Delta_Retention_3_5,Prior_Level_Touches_60s,Prior_Full_Crosses_60s,Prior_Volume_At_Level_Band_60s,Pre_Approach_Distance_Ticks,Pre_Approach_Velocity_TPS,Pre_Approach_Pause_Seconds,Time_Since_Last_Prior_Level_Touch_Seconds,Realized_Volatility_10s_Ticks,Realized_Volatility_30s_Ticks,Realized_Volatility_60s_Ticks,Short_Long_Volatility_Ratio,Flow_Aligned_Segment_Count,Flow_Conflict_Segment_Count,Observation_Coverage_60,GapFill_Seconds_60,Burst_Index_In_Episode,Seconds_Since_Prior_Burst,range,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Delta_Change_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Score_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Seconds_From_Open_AtEntry,Directional_OR_Extension_Ticks_AtEntry,Directional_VWAP_Distance_Ticks_AtEntry,Nearest_OR_Edge_Distance_Ticks_AtEntry,Body_OR_Ratio_AtEntry,Signed_Delta_Share_AtEntry,Signed_Previous_Delta_Share_AtEntry,Prior_Closed_ATR3_Ticks_AtEntry,Prior_Closed_ATR5_Ticks_AtEntry,PreEntry_Directional_Efficiency3_AtEntry,PreEntry_Directional_Delta_Share3_AtEntry,PreEntry_Range_Compression3_AtEntry,PreEntry_Volume_Climax_Ratio_AtEntry,Nearest_OR_Edge_Retest_Count_AtEntry,Nearest_OR_Edge_Acceptance_Ratio3_AtEntry,Directional_CLV_AtEntry,PreEntry_Acceptance_Dwell_Ratio_AtEntry,PreEntry_Reclaim_Count_AtEntry,PreEntry_Rejection_Speed_TPS_AtEntry,PreEntry_Rotation_Index_AtEntry,PreEntry_Local_Entropy_AtEntry,PreEntry_Path_Efficiency_AtEntry,PreEntry_Price_Per_Delta_AtEntry,PreEntry_Price_Per_Volume_AtEntry,Detector_Publish_Delay_Milliseconds,Signal_To_Entry_Latency_Milliseconds,Detector_Publish_To_Entry_Latency_Milliseconds,Liquidity_Burst_Index_In_Episode,Liquidity_Burst_Seconds_Since_Prior_Burst,signed_delta_1s,signed_delta_change_1s,signed_velocity_1s,signed_velocity_3s,signed_acceleration_1s,price_impact_per_100_contracts,absorption_pressure_1s,delta_share_of_volume,mean_trade_size,delta_persistence_1_3,delta_persistence_3_5,direction_consistency,velocity_consistency,flow_price_alignment,acceleration_velocity_ratio,directional_vwap_distance,directional_poc_distance,profile_confluence_4t,burst_efficiency_score,liquidity_absorption_score
2024-04-23,LB_20240423_093145_BUY_0001,2024-04-23 13:31:46.110957900+00:00,2024-04-23 13:31:45+00:00,2024-04-23 13:31:46+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,17445.0,60,60,SL,-60,60,0,09:32:07.204,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-23_NY.csv,155,209,199,183,200,155,-18,101,2.769154563912499,0.980952380952381,4.69047619047619,203,239,4,1.666666666666667,0.8,3,1.666666666666667,4,199,19.0,4.0,23.0,11.726092896174864,5,4,15,2,0,0.6,1,0.8,0.91829583405449,0.6,0.025125628140704,0.012406947890819,2,1.0,5.658097335034864,-0.372458409980335,-0.827253936787191,0.926137078774178,0.077868852459016,20.4389830280304,5,1.0,,155,44,-16,239,164,128,0.175732217573222,0.365853658536585,0.5625,3,0.5,0.0,0.01255230125523,0.166666666666667,0.0,0.283870967741935,-0.363636363636364,17,3,1587,1,1.0,1,1.0,4.89897948556636,9.32737905308882,13.114877048604,0.914991421995628,2,0,1.0,0,1,,95,20,3677,423,1255,6579,59,364,0.43,11,1,0,106.111,-115,-214.25,20,0.21,-0.12,-0.01,60.0,47,0.0,0.0,0.63,0.0,0,0.0,,0,0,0,0,0,0,0,0,13.63,110.96,97.33,1,,155.0,101.0,4.0,1.666666666666667,3.0,1.6736401673640167,38.75,0.6485355648535565,1.1773399014778325,0.42795698924731185,0.5517587939698493,1.0,1.0,1,0.75,11.726092896174864,5.0,3,0.025806451612903226,23.25
2024-04-26,LB_20240426_093151_SELL_0001,2024-04-26 13:31:52.036258+00:00,2024-04-26 13:31:51+00:00,2024-04-26 13:31:52+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,17675.0,60,60,TP,+30,5,50,09:32:17.323,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-04-26_NY.csv,-173,-159,-154,-127,-232,20,-173,-187,-6.113225358863536,1.0,0.30241935483871,268,323,-6,-1.666666666666667,-0.8,-5,-2.666666666666667,-6,-154,15.0,-25.0,-10.0,-14.001248699271592,-11,-19,-10,0,1,1.0,0,0.285714285714286,0.811278124459133,0.55,0.032467532467532,0.010869565217391,2,1.3,4.981255029262864,-0.5074071919887,0.121373886034686,0.887748803632263,0.108012486992716,18.6505425116349,5,0.016233090530697,,173,-19,-27,323,137,163,0.232198142414861,0.569343065693431,0.582822085889571,6,-0.5,-0.5,0.018575851393189,-0.083333333333333,-1.0,-0.109826589595376,-1.421052631578947,42,15,3068,-6,0.8,0,6.0,8.24621125123532,11.2694276695846,14.9331845230681,1.352625747409846,1,0,1.0,0,1,,75,50,4308,-208,1186,5304,-122,-86,0.96,11,0,1,112.0363,-125,-254.08,50,0.67,-0.05,-0.02,95.0,75,0.0,0.0,1.27,0.0,0,0.0,,0,0,0,0,0,0,0,0,10.27,36.26,25.99,1,,173.0,187.0,6.0,1.666666666666667,5.0,1.8575851393188854,28.833333333333332,0.5356037151702786,1.205223880597015,0.29672447013487474,0.4948051948051948,1.0,1.0,1,0.8333333333333334,14.001248699271592,11.0,2,0.03468208092485549,11.533333333333333
2024-05-02,LB_20240502_093112_SELL_0001,2024-05-02 13:31:13.136347+00:00,2024-05-02 13:31:12+00:00,2024-05-02 13:31:13+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,17571.25,60,60,SL,-60,60,0,09:31:33.032,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-02_NY.csv,-254,-251,-243,-246,-277,41,-254,-257,-6.842329042958531,1.0,0.250737463126844,295,424,-3,-1.666666666666667,-0.8,0,-1.0,-3,-243,22.0,-25.0,-3.0,-10.312539067383424,-10,-13,-3,1,0,0.4,0,0.428571428571429,0.954434002924965,0.117647058823529,0.020576131687243,0.008605851979346,2,1.1,5.868827560387112,0.628192760581194,-0.165986855656829,0.910077208295777,0.118264783097887,20.0748143909954,7,0.020752594074259,,254,-11,3,424,157,121,0.200471698113208,0.535031847133758,0.487603305785124,3,1.0,-0.5,0.007075471698113,0.333333333333333,-0.5,-0.043307086614173,0.272727272727273,14,3,1666,1,0.8,0,1.0,7.14142842854285,10.0,15.4919333848297,1.129158979063618,1,2,1.0,0,1,,110,20,1723,-337,105,6283,183,-520,1.52,11,0,1,73.1363,-125,-27.89,15,0.18,-0.2,0.03,56.67,43,0.0,0.0,0.52,0.0,0,0.0,,0,0,0,0,0,0,0,0,75.81,136.35,60.54,1,,254.0,257.0,3.0,1.666666666666667,-0.0,0.7075471698113207,84.66666666666667,0.5990566037735849,1.4372881355932203,0.3188976377952756,0.6074074074074074,1.0,1.0,1,-0.0,10.312539067383424,10.0,3,0.011811023622047244,59.266666666666666
2024-05-03,LB_20240503_093157_SELL_0001,2024-05-03 13:31:58.173092900+00:00,2024-05-03 13:31:57+00:00,2024-05-03 13:31:58+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,BUY,SELL,17937.5,60,60,SL,-60,60,5,09:33:44.513,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-03_NY.csv,-191,-207,-211,-213,-161,36,-191,-175,-5.639325396882412,1.0,0.183760683760684,233,277,-4,-1.0,-1.0,-6,-0.666666666666667,-4,-211,15.0,-23.0,-8.0,-11.379914257046428,-13,-18,-9,0,1,1.0,0,0.714285714285714,0.954434002924965,0.214285714285714,0.018957345971564,0.009732360097324,1,0.4,4.6618839746154,-0.24172638124051,-0.202233309986695,0.904894421432026,0.103347623825595,18.4072162863749,5,0.01505062482897,,191,20,2,277,134,106,0.155234657039711,0.425373134328358,0.490566037735849,3,0.0,1.0,0.010830324909747,0.0,,0.104712041884817,0.1,32,13,2409,-3,1.0,1,3.0,5.65685424949238,7.74596669241483,12.9228479833201,1.072240923861047,2,0,1.0,0,1,,75,40,4364,-340,1997,6600,-398,58,0.69,9,0,2,118.1731,-115,308.13,40,0.53,-0.08,-0.06,68.33,59,0.0,0.0,0.91,0.0,0,0.0,,0,0,0,0,0,0,0,0,32.8,173.09,140.3,1,,191.0,175.0,4.0,1.0,6.0,1.444043321299639,47.75,0.6895306859205776,1.1888412017167382,0.3682373472949389,0.6056872037914692,1.0,1.0,1,1.5,11.379914257046428,13.0,2,0.020942408376963352,28.65
2024-05-06,LB_20240506_093100_SELL_0001,2024-05-06 13:31:01.055348900+00:00,2024-05-06 13:31:00+00:00,2024-05-06 13:31:01+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,18047.5,60,60,TP,+30,10,50,09:32:44.301,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-06_NY.csv,-186,-184,-200,-207,-195,32,-186,-188,-6.933675585872409,1.0,0.290076335877863,261,338,-3,-1.333333333333333,-1.0,-3,-1.0,-3,-200,21.0,-24.0,-3.0,-10.296379245987309,-9,-15,-3,-1,1,0.6,0,0.4,0.650022421648354,0.666666666666667,0.02,0.008849557522124,1,0.4,5.55291740487556,0.47382108497577,-0.536461882587818,0.910278594225394,0.101903695408735,19.4097503754162,6,0.01063829787234,,186,14,7,338,114,81,0.224852071005917,0.43859649122807,0.45679012345679,3,0.5,1.0,0.00887573964497,0.166666666666667,2.0,0.075268817204301,0.5,11,1,1002,3,1.2,2,1.0,4.12310562561766,7.34846922834954,10.0,1.009950493836207,3,0,1.0,0,1,,105,15,347,-179,2412,5019,-341,162,14.21,8,0,1,61.0553,-120,29.11,15,0.14,-0.52,-0.07,56.67,39,0.0,0.0,0.54,0.0,0,0.0,,0,0,0,0,0,0,0,0,8.48,55.35,46.87,1,,186.0,188.0,3.0,1.333333333333333,3.0,0.8875739644970414,62.0,0.5502958579881657,1.2950191570881227,0.35842293906810035,0.621,1.0,1.0,1,1.0,10.296379245987309,9.0,3,0.016129032258064516,43.4
2024-05-10,LB_20240510_093420_BUY_0001,2024-05-10 13:34:21.121966900+00:00,2024-05-10 13:34:20+00:00,2024-05-10 13:34:21+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,18301.25,60,60,SL,-60,60,0,09:35:00.131,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-10_NY.csv,181,185,189,210,212,181,-8,177,6.814161527374841,1.0,6.323529411764706,178,249,2,1.0,0.6,2,0.666666666666667,2,189,15.0,20.0,35.0,17.679814233385663,8,0,26,2,0,1.0,0,0.0,0.0,0.75,0.010582010582011,0.006779661016949,1,0.4,10.44917332111696,-0.130604221501985,-1.463364916255696,0.947321796870109,0.061551543694401,29.8070695887141,9,1.0,,181,8,21,249,46,59,0.136546184738956,0.41304347826087,0.322033898305085,2,0.0,0.0,0.008032128514056,0.0,,0.044198895027624,2.625,0,0,0,-17,0.6,4,,2.44948974278318,4.89897948556636,6.6332495807108,0.904534033733291,1,0,1.0,0,1,,75,25,1210,380,1286,2183,145,235,1.18,11,2,0,261.122,-175,-115.86,100,0.33,-0.31,-0.07,68.33,59,-0.73,-0.06,0.91,0.57,1,1.0,,0,0,0,0,0,0,0,0,8.89,121.97,113.07,1,,181.0,177.0,2.0,1.0,2.0,0.8032128514056225,90.5,0.7269076305220884,1.398876404494382,0.34806629834254144,0.6666666666666666,1.0,1.0,1,1.0,17.679814233385663,8.0,3,0.011049723756906077,72.4
2024-05-20,LB_20240520_093220_BUY_0001,2024-05-20 13:32:21.062444+00:00,2024-05-20 13:32:20+00:00,2024-05-20 13:32:21+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,18661.25,60,60,SL,-60,60,0,09:33:42.576,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-20_NY.csv,117,116,213,254,266,117,-16,118,4.078697443547872,1.0,3.25,206,221,2,1.666666666666667,1.0,2,1.0,2,213,9.0,11.0,20.0,12.208651932544257,15,10,19,0,1,1.0,0,0.571428571428571,0.954434002924965,0.384615384615385,0.023474178403756,0.011037527593819,1,0.3,4.871044337632552,0.497507222696314,-0.710460905260135,0.914427665071404,0.138577563632555,16.886841906521,6,0.998114590970986,,117,96,41,221,232,119,0.235294117647059,0.293103448275862,0.327731092436975,2,1.5,0.0,0.009049773755656,0.75,0.0,0.820512820512821,0.427083333333333,25,4,989,-6,1.0,1,32.0,5.19615242270663,6.48074069840786,8.88819441731559,1.432003111516312,2,0,1.0,0,1,,45,35,1682,260,-207,3322,526,-266,1.66,11,2,0,141.0624,-100,4.62,55,0.78,-0.15,-0.16,41.67,34,-0.75,-0.16,0.93,0.0,1,1.0,,0,0,0,0,0,0,0,0,17.89,62.44,44.55,1,,117.0,118.0,2.0,1.666666666666667,2.0,0.9049773755656109,58.5,0.5294117647058824,1.0728155339805825,0.6068376068376068,0.7154929577464789,1.0,1.0,1,1.0,12.208651932544257,15.0,2,0.017094017094017096,46.800000000000004
2024-05-28,LB_20240528_093142_BUY_0001,2024-05-28 13:31:43.048095900+00:00,2024-05-28 13:31:42+00:00,2024-05-28 13:31:43+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,18936.25,60,60,TP,+30,5,45,09:32:41.553,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-05-28_NY.csv,123,169,189,197,381,123,3,77,2.625166847913332,0.96078431372549,2.64,255,273,2,1.333333333333333,0.8,0,0.666666666666667,2,189,9.0,9.0,18.0,11.416576527852891,13,11,16,1,0,1.0,0,0.0,0.0,1.0,0.021164021164021,0.009501187648456,2,0.6,3.77005234920548,1.239899589519503,1.022303229838856,0.846507473633432,0.163872363439697,12.0913413014625,4,1.0,,123,66,8,273,148,108,0.274725274725275,0.277027027027027,0.462962962962963,2,1.0,0.0,0.007326007326007,0.5,0.0,0.536585365853659,0.121212121212121,19,3,1297,-5,0.8,3,9.0,3.3166247903554,6.08276253029822,10.295630140987,0.789076364767037,2,0,1.0,0,1,,45,40,3047,471,494,4362,224,247,0.93,11,3,0,103.0481,-90,-13.59,45,0.89,-0.15,-0.05,36.67,33,0.0,0.0,0.81,0.0,0,0.0,,0,0,0,0,0,0,0,0,16.36,48.1,31.74,1,,123.0,77.0,2.0,1.333333333333333,0.0,0.7326007326007326,61.5,0.45054945054945056,1.0705882352941176,0.5121951219512195,0.6253968253968254,1.0,1.0,1,0.0,11.416576527852891,13.0,2,0.016260162601626018,49.2
2024-06-05,LB_20240605_093547_SELL_0002,2024-06-05 13:35:48.054540900+00:00,2024-06-05 13:35:47+00:00,2024-06-05 13:35:48+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,BUY,SELL,18817.5,60,60,TP,+30,5,30,09:37:19.057,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-06-05_NY.csv,-263,-307,-322,-316,-338,9,-263,-219,-7.625650981202437,1.0,0.195718654434251,319,391,-4,-2.0,-1.2,-3,-1.333333333333333,-4,-322,24.0,-29.0,-5.0,-14.265256530623516,-14,-20,-10,-2,0,0.6,0,0.0,0.0,1.0,0.018633540372671,0.011811023622047,3,0.9,5.2182656292448,-0.030351702913897,-0.098159926527743,0.891660972686285,0.081957254100624,20.7535012136523,4,0.004473408074225,-1.0,263,59,-6,391,117,60,0.163682864450128,0.247863247863248,0.55,4,1.0,0.0,0.010230179028133,0.25,0.0,0.224334600760456,-0.101694915254237,8,1,781,1,1.2,2,1.0,4.35889894354067,7.41619848709566,9.0,1.186342028003477,2,0,1.0,0,1,296.0,120,25,2055,-413,1518,1698,26,-439,0.52,9,0,2,348.0545,-145,93.24,25,0.21,-0.2,0.02,55.0,71,-0.06,-0.01,0.46,0.55,1,0.0,,0,0,0,0,0,0,0,0,18.74,54.54,35.8,1,296.0,263.0,219.0,4.0,2.0,3.0,1.0230179028132993,65.75,0.6726342710997443,1.225705329153605,0.40811153358681873,0.5888198757763975,1.0,1.0,1,0.75,14.265256530623516,14.0,2,0.015209125475285171,39.449999999999996
2024-06-06,LB_20240606_093413_BUY_0001,2024-06-06 13:34:14.079319+00:00,2024-06-06 13:34:13+00:00,2024-06-06 13:34:14+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,19107.5,60,60,TP,+30,0,45,09:35:17.279,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-06-06_NY.csv,121,148,161,178,177,121,-9,94,3.455518124608277,0.992094861660079,6.041666666666667,160,169,2,1.0,1.0,2,0.0,2,161,14.0,2.0,16.0,6.597884000608921,8,4,14,1,-1,0.6,0,0.4,0.91829583405449,0.625,0.018633540372671,0.01038062283737,1,0.2,4.941449089386656,0.280082514057273,-0.645219844054153,0.941834064043121,0.083574364439032,19.1655665514499,6,0.895722332166235,,121,40,17,169,120,55,0.142011834319527,0.333333333333333,0.345454545454545,2,0.5,1.0,0.011834319526627,0.25,2.0,0.330578512396694,0.425,17,2,934,3,1.0,1,1.0,3.46410161513775,6.0,9.32737905308882,0.909717652294682,3,0,1.0,0,1,,70,10,548,162,1557,2287,-227,389,0.71,9,0,0,254.0793,-80,-53.3,10,0.14,-0.3,0.1,73.33,63,-0.18,-0.02,1.05,0.76,3,0.33,,0,0,0,0,0,0,0,0,31.29,79.32,48.03,1,,121.0,94.0,2.0,1.0,2.0,1.183431952662722,60.5,0.7159763313609467,1.05625,0.44352617079889806,0.6633540372670808,1.0,1.0,1,1.0,6.597884000608921,8.0,3,0.01652892561983471,48.400000000000006
2024-06-11,LB_20240611_093350_BUY_0001,2024-06-11 13:33:51.059816+00:00,2024-06-11 13:33:50+00:00,2024-06-11 13:33:51+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,19073.75,60,60,TP,+60,0,60,09:40:00.000,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-06-11_NY.csv,262,282,288,290,276,262,-9,242,10.119498657595736,1.0,3.339285714285714,436,486,5,2.0,1.2,5,1.666666666666667,5,288,10.0,6.0,16.0,10.307518927353637,8,5,12,8,0,1.0,0,0.666666666666667,0.811278124459133,0.75,0.020833333333333,0.010600706713781,1,1.0,4.571803426229488,-0.7989490461176,-0.307622134170216,0.85656642114372,0.155753337571519,14.6693320446357,3,1.0,,262,26,2,486,80,78,0.230452674897119,0.3375,0.487179487179487,5,0.5,0.0,0.010288065843621,0.1,0.0,0.099236641221374,0.076923076923077,50,5,2795,0,1.2,3,1.0,5.29150262212918,6.2449979983984,8.71779788708135,1.486783883350054,2,0,1.0,0,1,,50,30,2855,423,619,4451,413,10,0.59,11,1,0,231.0598,-80,-37.98,30,0.6,-0.15,-0.09,70.0,50,0.0,-0.03,1.4,0.89,2,0.0,,0,0,0,0,0,0,0,0,27.55,59.82,32.27,1,,262.0,242.0,5.0,2.0,5.0,1.02880658436214,52.4,0.5390946502057613,1.114678899082569,0.366412213740458,0.6041666666666666,1.0,1.0,1,1.0,10.307518927353637,8.0,1,0.019083969465648856,26.2
2024-06-13,LB_20240613_093209_BUY_0001,2024-06-13 13:32:10.037595900+00:00,2024-06-13 13:32:09+00:00,2024-06-13 13:32:10+00:00,discovery,C_MIXED_PATH,TP/SL con excursión intermedia; no cumple A ni B estricta,SELL,BUY,19647.5,60,60,TP,+30,0,40,09:34:02.685,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-06-13_NY.csv,136,139,150,163,286,136,-2,133,6.125635571723989,1.0,4.317073170731707,164,218,3,1.0,0.8,2,1.0,3,150,12.0,3.0,15.0,8.213216821409066,8,5,10,1,0,0.8,1,0.4,0.650022421648354,0.875,0.02,0.009316770186335,2,0.5,2.977098106629128,-0.198482610056777,-0.221262390243373,0.889376085090176,0.146586564718733,11.7737691464395,4,1.0,,136,14,13,218,104,125,0.188073394495413,0.432692307692308,0.448,3,0.0,0.0,0.013761467889908,0.0,,0.102941176470588,0.928571428571429,10,3,823,0,0.6,2,1.0,3.74165738677394,5.65685424949238,10.5356537528527,0.869917672401682,1,0,1.0,0,1,,60,15,769,285,1840,3326,108,177,1.49,10,1,0,130.0376,-75,-48.57,15,0.25,-0.37,-0.03,53.33,47,-0.27,-0.03,0.89,0.0,0,0.0,,0,0,0,0,0,0,0,0,30.43,37.6,7.17,1,,136.0,133.0,3.0,1.0,2.0,1.3761467889908257,45.333333333333336,0.6238532110091743,1.329268292682927,0.36764705882352944,0.652,1.0,1.0,1,0.6666666666666666,8.213216821409066,8.0,2,0.022058823529411766,31.733333333333334
2024-06-14,LB_20240614_093644_BUY_0001,2024-06-14 13:36:45.081257900+00:00,2024-06-14 13:36:44+00:00,2024-06-14 13:36:45+00:00,discovery,B_CLEAN_BREAKOUT,SL; MFE<=10; MAE>=SL inicial,SELL,BUY,19587.5,60,60,SL,-60,60,0,09:40:04.431,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-06-14_NY.csv,154,166,185,205,203,154,-28,142,7.434036315842095,1.0,5.052631578947368,192,230,2,1.0,0.8,1,0.333333333333333,2,185,8.0,3.0,11.0,9.036032977691562,6,3,10,6,0,0.8,0,0.0,0.0,1.0,0.016216216216216,0.008955223880597,2,0.4,4.89573255599448,-1.097755949658812,0.510786573627583,0.864154366196258,0.128758486905917,16.1449224088211,4,1.0,,154,31,20,230,105,78,0.165217391304348,0.352380952380952,0.371794871794872,3,0.5,0.5,0.01304347826087,0.166666666666667,1.0,0.201298701298701,0.645161290322581,20,1,904,1,0.8,3,1.0,2.64575131106459,4.47213595499958,8.0,0.810092587300982,3,0,1.0,0,1,,40,15,1655,207,553,2333,-115,322,0.33,10,0,0,405.0813,-55,-37.44,15,0.38,-0.13,0.05,51.67,66,-0.45,-0.03,1.29,0.78,4,0.33,,0,0,0,0,0,0,0,0,14.92,81.26,66.34,1,,154.0,142.0,2.0,1.0,1.0,0.8695652173913043,77.0,0.6695652173913044,1.1979166666666667,0.4004329004329004,0.6648648648648648,1.0,1.0,1,0.5,9.036032977691562,6.0,2,0.012987012987012988,61.6
2024-07-08,LB_20240708_093223_BUY_0001,2024-07-08 13:32:24.063515+00:00,2024-07-08 13:32:23+00:00,2024-07-08 13:32:24+00:00,discovery,A_TRUE_ABSORPTION,TP; MAE<=10; MFE>=TP inicial,SELL,BUY,20642.5,60,60,TP,+60,0,60,09:34:41.028,True,C:\Users\k_99_\Desktop\codding\data_footprint_generator\trade_results_score\score_trade_result_2024-07-08_NY.csv,141,190,202,207,414,141,-4,92,3.268840801598923,1.0,2.658823529411765,288,311,3,1.666666666666667,1.2,1,0.666666666666667,3,202,15.0,4.0,19.0,12.905668252775692,15,10,17,0,1,0.4,0,0.0,0.0,1.0,0.024752475247525,0.00936329588015,2,0.7,4.223703333494528,0.77052595648323,0.650903569900156,0.875618440110027,0.132899240337257,15.572344527735,7,0.999081726354454,,141,61,5,311,223,147,0.273311897106109,0.36322869955157,0.482993197278912,3,1.0,0.5,0.009646302250804,0.333333333333333,0.5,0.432624113475177,0.081967213114754,6,1,795,2,1.2,2,1.0,6.6332495807108,9.79795897113271,11.3137084989848,1.436140661634501,3,0,1.0,0,1,,75,25,2288,498,2573,3791,-29,527,1.04,11,2,0,144.0635,-95,-94.31,20,0.33,-0.22,0.01,50.0,38,0.5,0.01,0.67,0.0,0,0.0,,0,0,0,0,0,0,0,0,6.88,63.52,56.63,1,,141.0,92.0,3.0,1.666666666666667,1.0,0.9646302250803859,47.0,0.4533762057877814,1.0798611111111112,0.47754137115839246,0.6148514851485148,1.0,1.0,1,0.3333333333333333,12.905668252775692,15.0,2,0.02127659574468085,32.9
