BurstId,fecha,burst_side,hard_fail,S,Q,evaluable,Q_K,Q_B,Q_F,S_K,S_B,S_F,r_K1,u_K1,q_K1,r_K2,u_K2,q_K2,r_K3,u_K3,q_K3,r_K4,u_K4,q_K4,r_K5,u_K5,q_K5,r_K6,u_K6,q_K6,r_B1,u_B1,q_B1,r_B2,u_B2,q_B2,r_B3,u_B3,q_B3,r_B4,u_B4,q_B4,r_B5,u_B5,q_B5,r_F1,u_F1,q_F1,r_F2,u_F2,q_F2
LB_20221027_093628_SELL_0001,2022-10-27,SELL,,-0.42449063811783866,0.9982666666666667,True,1.0,0.9948,1.0,-0.8016650286920783,-0.29801355420913,-0.17379333145230774,-0.9800000000000001,-0.9800000000000001,1.0,-21.0,-0.8441081041207334,1.0,-15.180000000000001,-0.8780249251745929,1.0,-1.0,-1.0,1.0,-0.9650000000000001,-0.9650000000000001,1.0,-0.14285714285714285,-0.14285714285714285,1.0,5.0,0.6464819337624415,1.0,-3.8817500000000025,-0.7392420896431139,1.0,-3.8125,-0.8954454290842248,1.0,-0.0,-0.0,1.0,-0.08344357431006318,-0.5018621860807528,0.974,-0.06343283582089553,-0.06343283582089553,1.0,-7.284000000000003,-0.28415382708371995,1.0
LB_20221028_093127_BUY_0001,2022-10-28,BUY,,-0.2506978552146481,0.993,True,1.0,0.9789999999999999,1.0,-0.13791900003840918,-0.0658664131466784,-0.5483081524588567,-0.7859999999999999,-0.7859999999999999,1.0,6.0,0.3389813455441767,1.0,-11.997999999999996,-0.793390082616737,1.0,0.05789473684210533,0.05789473684210533,1.0,0.10500000000000007,0.10500000000000007,1.0,0.25,0.25,1.0,3.0,0.4313372698755846,1.0,-1.3850099999999963,-0.3261683610404892,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.07038392790681551,-0.4345009745684874,0.8949999999999999,-0.13317757009345793,-0.13317757009345793,1.0,-49.651,-0.9634387348242553,1.0
LB_20221103_093349_BUY_0001,2022-11-03,BUY,,-0.5144804077907198,1.0,True,1.0,1.0,1.0,-0.9729574601708896,-0.23067353352170258,-0.3398102296795671,-1.0,-1.0,1.0,-28.0,-0.9284529184141345,1.0,-16.916000000000004,-0.9092918426112033,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,7.0,0.79205527771202,1.0,-4.68641,-0.8162535287864102,1.0,-3.4285714285714284,-0.8624568742811554,1.0,-0.0,-0.0,1.0,-0.04133241348059434,-0.2667125422529674,1.0,-0.08317929759704251,-0.08317929759704251,1.0,-17.141000000000005,-0.5964411617620917,1.0
LB_20230321_093130_BUY_0001,2023-03-21,BUY,,-0.3225794051967324,1.0,True,1.0,1.0,1.0,-0.8083574177836356,-0.16561663551603267,0.006235837709471167,-1.0,-1.0,1.0,-6.0,-0.3389813455441767,1.0,-6.266,-0.5111631611576365,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,7.0,0.79205527771202,1.0,-4.45933,-0.7968717689981026,1.0,-2.0833333333333335,-0.6593521627123083,1.0,-0.041666666666666664,-0.041666666666666664,1.0,-0.018579593963500576,-0.12224785691510578,1.0,0.008620689655172414,0.008620689655172414,1.0,0.096,0.00385098576376992,1.0
LB_20230328_093202_SELL_0001,2023-03-28,SELL,,0.10522132333659671,0.9591333333333333,True,1.0,0.8774,1.0,0.3908951317056903,0.04529482968210885,-0.12052599137800901,0.2260000000000002,0.2260000000000002,1.0,12.0,0.6080882697586234,1.0,3.6900000000000013,0.3205983099492015,1.0,0.533684210526316,0.533684210526316,1.0,0.5570000000000002,0.5570000000000002,1.0,0.1,0.1,1.0,6.0,0.7273497754297724,1.0,-3.2607300000000006,-0.6623628996800257,1.0,-1.565217391304348,-0.5333265893734622,1.0,-0.0,-0.0,1.0,0.12962869347589903,0.6948138620342598,0.3869999999999999,0.10644677661169415,0.10644677661169415,1.0,-9.03899999999999,-0.3474987593677122,1.0
LB_20230403_093250_BUY_0001,2023-04-03,BUY,,-0.2696982463671091,0.9952,True,1.0,0.9856,1.0,-0.3250905630834969,-0.2924165752561835,-0.1915876007616468,-0.7400000000000002,-0.7400000000000002,1.0,-17.0,-0.7615941559557649,1.0,-6.748000000000002,-0.5425138158466515,1.0,0.8494736842105264,0.8494736842105264,1.0,-0.665,-0.665,1.0,-0.09090909090909091,-0.09090909090909091,1.0,2.6666666666666665,0.3886903736494374,1.0,-1.3925533333333335,-0.32781501253977946,1.0,-1.9333333333333333,-0.6259120696690257,1.0,-0.0,-0.0,1.0,-0.2203144828877401,-0.8970461677215494,0.9280000000000002,-0.14685314685314685,-0.14685314685314685,1.0,-6.004666666666668,-0.23632205467014675,1.0
LB_20230404_093600_SELL_0001,2023-04-04,SELL,,0.1953143221606921,0.9624,True,1.0,0.8872,1.0,0.16373214873859623,-0.03129063124520661,0.4535014489886868,0.13599999999999995,0.13599999999999995,1.0,-1.0,-0.05875577597851059,1.0,0.5699999999999997,0.05128798729553722,1.0,0.9336842105263158,0.9336842105263158,1.0,-0.021000000000000085,-0.021000000000000085,1.0,-0.058823529411764705,-0.058823529411764705,1.0,4.5,0.5994624568881577,1.0,-3.3184900000000046,-0.6702131258144693,1.0,-1.4583333333333333,-0.5036365254057835,1.0,-0.0,-0.0,1.0,0.06732232085710536,0.4179340381060621,0.43599999999999994,0.14551083591331268,0.14551083591331268,1.0,24.9225,0.7614920620640608,1.0
LB_20230419_093353_SELL_0001,2023-04-19,SELL,,-0.16909112233365367,1.0,True,1.0,1.0,1.0,-0.8516939383388477,-0.19923405802237912,0.5436546293602658,-1.0,-1.0,1.0,-11.0,-0.5696866563673079,1.0,-6.716000000000001,-0.540476973665778,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,3.5,0.4918225254206079,1.0,-3.370995,-0.6772214259117013,1.0,-1.8888888888888888,-0.6155309201478908,1.0,-0.0,-0.0,1.0,-0.029908789209215827,-0.19524046947291143,1.0,0.273972602739726,0.273972602739726,1.0,28.339000000000006,0.8133366559808055,1.0
LB_20230426_093201_SELL_0001,2023-04-26,SELL,,-0.1481443062110335,0.9913333333333334,True,1.0,0.974,1.0,-0.34833794794626605,-0.22881267637433952,0.13271770568750513,-0.7,-0.7,1.0,-16.0,-0.7357623128722589,1.0,-8.820000000000002,-0.6608443221737582,1.0,0.7842105263157896,0.7842105263157896,1.0,-0.725,-0.725,1.0,-0.05263157894736842,-0.05263157894736842,1.0,2.4,0.3533186909855396,1.0,-1.628422,-0.37826294215424505,1.0,-1.6808510638297873,-0.5640297066750419,1.0,-0.0,-0.0,1.0,-0.09462126475230472,-0.5550894240279503,0.8700000000000001,0.07666098807495741,0.07666098807495741,1.0,4.763,0.18877442330005287,1.0
LB_20230503_093500_BUY_0001,2023-05-03,BUY,,0.4522726220430486,0.9379333333333334,True,1.0,0.8138,1.0,0.7088162875547219,0.2138158126721524,0.4341857659022713,0.8620000000000001,0.8620000000000001,1.0,7.0,0.3899700444704462,1.0,8.467,0.642559259805254,1.0,0.9273684210526316,0.9273684210526316,1.0,0.931,0.931,1.0,0.5,0.5,1.0,0.6,0.09204640711160382,1.0,-0.5084299999999999,-0.12363839428890191,1.0,0.26595744680851063,0.10072114457394153,1.0,-0.0,-0.0,1.0,0.80108261828799,0.9999499059641187,0.06899999999999999,0.25333333333333335,0.25333333333333335,1.0,17.8734,0.6150381984712092,1.0
LB_20230511_093202_SELL_0001,2023-05-11,SELL,,-0.06244747258248354,0.9952,True,1.0,0.9856,1.0,0.022608633591176357,-0.16012437469685198,-0.04982667664177498,-0.7619999999999998,-0.7619999999999998,1.0,1.0,0.05875577597851059,1.0,-2.3760000000000003,-0.21077064109811955,1.0,0.86,0.86,1.0,0.02300000000000022,0.02300000000000022,1.0,0.16666666666666666,0.16666666666666666,1.0,5.0,0.6464819337624415,1.0,-3.9309788888888924,-0.7446508862410444,1.0,-0.6052631578947368,-0.22602835227867094,1.0,-0.0,-0.0,1.0,-0.07838616854845011,-0.476424568726986,0.9279999999999999,-0.023578363384188627,-0.023578363384188627,1.0,-1.900111111111111,-0.07607498989936133,1.0
LB_20230518_093436_BUY_0001,2023-05-18,BUY,,-0.19115915136576764,1.0,True,1.0,1.0,1.0,-0.40967591976313417,-0.1144819020894277,-0.04931963224474095,-0.9640000000000001,-0.9640000000000001,1.0,-3.0,-0.17466124876398173,1.0,-1.6730000000000005,-0.14953712695768057,1.0,-1.0,-1.0,1.0,-0.027000000000000135,-0.027000000000000135,1.0,-0.14285714285714285,-0.14285714285714285,1.0,5.428571428571429,0.6832395396367219,1.0,-3.6080299999999963,-0.7073706238434376,1.0,-1.3191489361702127,-0.4631205406114977,1.0,-0.0,-0.0,1.0,-0.01290908259118519,-0.08515788562892512,1.0,-0.05338078291814947,-0.05338078291814947,1.0,-1.129,-0.04525848157133243,1.0
LB_20230522_093356_BUY_0001,2023-05-22,BUY,,0.20138439586350879,0.9623333333333334,True,1.0,0.8869999999999999,1.0,0.3111195118256777,0.029236643860551203,0.26379703190429754,0.21400000000000005,0.21400000000000005,1.0,9.0,0.48493131212145274,1.0,1.7750000000000008,0.15850505707822743,1.0,0.6389473684210527,0.6389473684210527,1.0,0.2870000000000001,0.2870000000000001,1.0,0.08333333333333333,0.08333333333333333,1.0,5.142857142857143,0.6590932683036083,1.0,-3.0981742857142884,-0.6394712935050236,1.0,-1.9215686274509804,-0.6231852936565415,1.0,-0.0,-0.0,1.0,0.14704545482717366,0.7497465381607129,0.43499999999999994,0.18701700154559506,0.18701700154559506,1.0,8.843285714285717,0.340577062263,1.0
LB_20230526_093357_BUY_0001,2023-05-26,BUY,,0.07228594203137038,0.9721333333333333,True,1.0,0.9164,1.0,0.07175045583924126,-0.15220256416973185,0.29730993442460174,-0.05999999999999979,-0.05999999999999979,1.0,0.0,0.0,1.0,0.4410000000000004,0.03969468549984362,1.0,0.5126315789473685,0.5126315789473685,1.0,-0.0030000000000001137,-0.0030000000000001137,1.0,-0.058823529411764705,-0.058823529411764705,1.0,27.0,0.9995068966195351,1.0,-18.172855,-0.9997228300188069,1.0,-4.964285714285714,-0.9550604062264036,1.0,-0.0,-0.0,1.0,0.02975522760274911,0.19426351877701617,0.5819999999999999,0.0729483282674772,0.0729483282674772,1.0,14.424500000000004,0.5216715405817263,1.0
LB_20230531_093156_BUY_0001,2023-05-31,BUY,,0.5433822447538863,0.9368666666666666,True,1.0,0.8106,1.0,0.8480267041647767,0.22754752329479536,0.5545725068020869,0.9059999999999999,0.9059999999999999,1.0,23.0,0.8747457142200448,1.0,16.579,0.9038881949791412,1.0,0.9505263157894737,0.9505263157894737,1.0,0.953,0.953,1.0,0.5,0.5,1.0,0.75,0.11487526582261474,1.0,-0.44740749999999996,-0.10892478535340126,1.0,0.3488372093023256,0.13178713600484143,1.0,-0.0,-0.0,1.0,2.334205692340251,0.9999999999999217,0.05299999999999999,0.22209695603156707,0.22209695603156707,1.0,35.097,0.8870480575726069,1.0
LB_20230605_093500_BUY_0001,2023-06-05,BUY,,-0.4707449098711465,0.9998666666666667,True,1.0,0.9996,1.0,-0.7828362933126582,-0.30558460208477056,-0.3238138342160107,-0.9760000000000002,-0.9760000000000002,1.0,-28.0,-0.9284529184141345,1.0,-13.577000000000004,-0.8404537303507038,1.0,-1.0,-1.0,1.0,-0.841,-0.841,1.0,-0.1111111111111111,-0.1111111111111111,1.0,9.0,0.8819805750185247,1.0,-5.973615000000001,-0.897674991544255,1.0,-4.714285714285714,-0.9459111291447584,1.0,-0.0,-0.0,1.0,-0.09709789991897853,-0.566317464753364,0.998,-0.13503649635036497,-0.13503649635036497,1.0,-14.115500000000006,-0.5125911720816564,1.0
LB_20230622_093240_BUY_0001,2023-06-22,BUY,,0.5256033245263398,0.9340666666666667,True,1.0,0.8022,1.0,0.8214315667089557,0.26050100496848316,0.4948774019015806,0.982,0.982,1.0,11.0,0.5696866563673079,1.0,16.083000000000002,0.8953764280969528,1.0,0.9905263157894737,0.9905263157894737,1.0,0.991,0.991,1.0,0.5,0.5,1.0,0.4,0.06146089734288667,1.0,-0.0,-0.0,1.0,0.6470588235294118,0.24104412749952894,1.0,-0.0,-0.0,1.0,5.838789309863694,1.0,0.010999999999999998,0.18301610541727673,0.18301610541727673,1.0,27.860599999999998,0.8067386983858844,1.0
