BurstId,fecha,burst_side,hard_fail,S,Q,evaluable,Q_K,Q_B,Q_F,S_K,S_B,S_F,r_K1,u_K1,q_K1,r_K2,u_K2,q_K2,r_K3,u_K3,q_K3,r_K4,u_K4,q_K4,r_K5,u_K5,q_K5,r_K6,u_K6,q_K6,r_B1,u_B1,q_B1,r_B2,u_B2,q_B2,r_B3,u_B3,q_B3,r_B4,u_B4,q_B4,r_B5,u_B5,q_B5,r_F1,u_F1,q_F1,r_F2,u_F2,q_F2
LB_20220608_093102_SELL_0001,2022-06-08,SELL,,-0.0739927041226939,0.9659466666666666,True,1.0,0.8978400000000001,1.0,0.0026714374627744195,-0.1749785263639867,-0.049671023466869434,-0.011199999999999832,-0.011199999999999832,1.0,-4.0,-0.23104594868641892,1.0,1.0978000000000003,0.09854474890166177,1.0,0.9732631578947368,0.9732631578947368,1.0,-0.48019999999999996,-0.48019999999999996,1.0,-0.3333333333333333,-0.3333333333333333,1.0,1.3333333333333333,0.2022987192477524,1.0,-0.10999999999999999,-0.026880539251408545,1.0,-1.368421052631579,-0.477700012168498,1.0,-0.0,-0.0,1.0,-0.09850635721609222,-0.5726107996477794,0.4892,-0.040892193308550186,-0.040892193308550186,1.0,-1.4587333333333332,-0.05844985362518868,1.0
LB_20220627_093202_SELL_0001,2022-06-27,SELL,,0.14295091118649542,0.9393600000000001,True,1.0,0.8180799999999999,1.0,0.5301900927011548,-0.1021294050230673,0.0007920458813987612,0.8015999999999999,0.8015999999999999,1.0,17.0,0.7615941559557649,1.0,5.3313999999999995,0.44635166340905835,1.0,0.9738947368421053,0.9738947368421053,1.0,0.13520000000000004,0.13520000000000004,1.0,0.0625,0.0625,1.0,1.6,0.2412998295999727,1.0,-0.6060000000000001,-0.14704914673069364,1.0,-0.20833333333333334,-0.07900169154181194,1.0,-0.0,-0.0,1.0,-0.08838297301455623,-0.5258960164428037,0.09040000000000004,0.060041407867494824,0.060041407867494824,1.0,-1.4589200000000004,-0.0584573161046973,1.0
LB_20220718_093105_SELL_0001,2022-07-18,SELL,,0.19390809977457768,0.95392,True,1.0,0.86176,1.0,0.24075954645270317,-0.04168576176733498,0.3826505146383649,0.2484000000000007,0.2484000000000007,1.0,2.0,0.11710726941545656,1.0,1.5796000000000001,0.14130364338597476,1.0,0.8547368421052631,0.8547368421052631,1.0,0.05920000000000005,0.05920000000000005,1.0,0.023809523809523808,0.023809523809523808,1.0,7.333333333333333,0.8104040764044904,1.0,-4.150000000000004,-0.7675650085736739,1.0,-4.15,-0.9181320878879612,1.0,-0.0,-0.0,1.0,0.12174566796708401,0.6668642112204698,0.3087999999999999,0.108,0.108,1.0,19.644866666666665,0.6573010292767298,1.0
LB_20220719_093600_SELL_0001,2022-07-19,SELL,,-0.36298461496778495,1.0,True,1.0,1.0,1.0,-0.8324263812241727,-0.11625689134327388,-0.14027057233590842,-1.0,-1.0,1.0,-11.0,-0.5696866563673079,1.0,-5.037000000000001,-0.4248716309777282,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,8.333333333333334,0.8570304866377378,1.0,-6.106666666666672,-0.9038087689610863,1.0,-1.5806451612903225,-0.5375084903524258,1.0,-0.03225806451612903,-0.03225806451612903,1.0,0.005334386232417422,0.03526038047553382,1.0,-0.16930022573363432,-0.16930022573363432,1.0,-2.7846000000000006,-0.11124091893818254,1.0
LB_20220720_093414_BUY_0001,2022-07-20,BUY,,-0.44709566169072007,1.0,True,1.0,1.0,1.0,-0.9506751838459144,-0.2258099116589917,-0.16480188956725406,-1.0,-1.0,1.0,-25.0,-0.8996896062623845,1.0,-12.3348,-0.8043614968131022,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.15264375981490486,1.0,-0.8900000000000006,-0.2141725281762956,1.0,-3.0384615384615383,-0.8192772947755262,1.0,-0.11538461538461539,-0.11538461538461539,1.0,-0.020210778404423674,-0.1328588797734261,1.0,-0.08783783783783784,-0.08783783783783784,1.0,-6.1486,-0.24176594129667026,1.0
LB_20220726_093111_SELL_0001,2022-07-26,SELL,,-0.3329769622474328,0.9999466666666667,True,1.0,0.9998400000000001,1.0,-0.7274384609323642,-0.08909698917995094,-0.18239543662998328,-0.9992000000000001,-0.9992000000000001,1.0,-6.0,-0.3389813455441767,1.0,-9.633,-0.7001160867166754,1.0,-1.0,-1.0,1.0,-0.993,-0.993,1.0,-0.3333333333333333,-0.3333333333333333,1.0,10.0,0.911861488546731,1.0,-8.96,-0.9752625763020596,1.0,-2.1818181818181817,-0.679987565540678,1.0,-0.0,-0.0,1.0,0.0464583128654116,0.2979037073962518,0.9992000000000001,-0.06082725060827251,-0.06082725060827251,1.0,-7.824599999999999,-0.3039636226516941,1.0
LB_20220729_093500_SELL_0001,2022-07-29,SELL,,-0.48345878170890505,1.0,True,1.0,1.0,1.0,-0.8585930121983146,-0.07655003099842875,-0.5152333019299719,-1.0,-1.0,1.0,-7.0,-0.3899700444704462,1.0,-11.1038,-0.761588028719441,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,0.29833624997754543,1.0,-0.9100000000000001,-0.21883192404475327,1.0,-1.5454545454545454,-0.5279312900477519,1.0,-0.18181818181818182,-0.18181818181818182,1.0,0.038220449860588056,0.24749499094099775,1.0,-0.11926605504587157,-0.11926605504587157,1.0,-38.254200000000004,-0.9112005488140721,1.0
LB_20220801_093127_SELL_0001,2022-08-01,SELL,,-0.4388768485698571,0.9935333333333333,True,1.0,0.9805999999999999,1.0,-0.7546749710594695,-0.2605616454147427,-0.30139392923535924,-0.8516000000000001,-0.8516000000000001,1.0,-32.0,-0.9547009256211574,1.0,-18.0082,-0.9248822340689927,1.0,-1.0,-1.0,1.0,-0.7302,-0.7302,1.0,-0.06666666666666667,-0.06666666666666667,1.0,3.0,0.4313372698755846,1.0,-1.3399999999999999,-0.3163020991092159,1.0,-2.5789473684210527,-0.753065904869552,1.0,-0.0,-0.0,1.0,-0.12117880936893738,-0.66477749297053,0.9029999999999999,-0.14457831325301204,-0.14457831325301204,1.0,-12.3407,-0.4582095452177064,1.0
LB_20220804_093511_BUY_0001,2022-08-04,BUY,,-0.49070311713835824,1.0,True,1.0,1.0,1.0,-0.8797718153889318,-0.22641516845995885,-0.36592236756618396,-1.0,-1.0,1.0,-10.0,-0.5286252256434942,1.0,-10.8038,-0.7500056666900964,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,6.0,0.7273497754297724,1.0,-4.219999999999999,-0.7745027257549462,1.0,-1.7647058823529411,-0.5853666900491806,1.0,-0.5882352941176471,-0.5882352941176471,1.0,0.013445623479654407,0.08867909219220715,1.0,-0.10215053763440861,-0.10215053763440861,1.0,-18.4698,-0.6296941974979593,1.0
LB_20220809_093105_SELL_0001,2022-08-09,SELL,,0.04998912074905127,0.9658933333333334,True,1.0,0.89768,1.0,-0.014769852010273062,-0.20399414387084697,0.36873135812827385,-0.0012000000000000454,-0.0012000000000000454,1.0,-10.0,-0.5286252256434942,1.0,0.3819999999999992,0.03438856972220683,1.0,0.6936842105263158,0.6936842105263158,1.0,-0.2202,-0.2202,1.0,-0.06666666666666667,-0.06666666666666667,1.0,5.0,0.6464819337624415,1.0,-3.2966666666666655,-0.6672644464514351,1.0,-3.55,-0.8738170506308675,1.0,-0.0,-0.0,1.0,-0.019059261251633205,-0.12537115603437377,0.48839999999999995,0.0498812351543943,0.0498812351543943,1.0,21.0236,0.6875814811021533,1.0
LB_20220815_093300_BUY_0001,2022-08-15,BUY,,0.20649767328667235,0.9608533333333332,True,1.0,0.88256,1.0,0.27823003279533093,-0.03882585589835829,0.38008884296304435,0.10479999999999948,0.10479999999999948,1.0,5.0,0.28592027572016626,1.0,3.0034,0.2640714498738749,1.0,0.9795789473684211,0.9795789473684211,1.0,0.01120000000000001,0.01120000000000001,1.0,0.023809523809523808,0.023809523809523808,1.0,2.0,0.29833624997754543,1.0,-0.542,-0.13171002106773266,1.0,-1.0789473684210527,-0.388472680216061,1.0,-0.0,-0.0,1.0,0.004192543198024938,0.027717171814456786,0.41280000000000017,0.11847133757961784,0.11847133757961784,1.0,18.972360000000002,0.6417063483464709,1.0
LB_20220817_093558_BUY_0001,2022-08-17,BUY,,-0.012035719573046444,0.9781599999999999,True,1.0,0.93448,1.0,-0.08620232337806773,-0.31464763274615654,0.3647427974050849,-0.3544000000000001,-0.3544000000000001,1.0,-7.0,-0.3899700444704462,1.0,-0.45899999999999974,-0.04131306873029092,1.0,0.9425263157894737,0.9425263157894737,1.0,-0.5312,-0.5312,1.0,-0.14285714285714285,-0.14285714285714285,1.0,7.0,0.79205527771202,1.0,-4.739999999999998,-0.8205785252893444,1.0,-3.1578947368421053,-0.8336546070121552,1.0,-0.0,-0.0,1.0,-0.13448628991997225,-0.7110603091413029,0.6723999999999999,-0.019305019305019305,-0.019305019305019305,1.0,24.1856,0.7487906141151891,1.0
LB_20220831_093400_SELL_0001,2022-08-31,SELL,,-0.0068172881348782105,0.9612933333333333,True,1.0,0.8838799999999999,1.0,0.06075880215199173,-0.1255890085466041,0.04437834198997774,-0.22200000000000025,-0.22200000000000025,1.0,-3.0,-0.17466124876398173,1.0,-1.1594000000000009,-0.10403538752847392,1.0,0.9141052631578948,0.9141052631578948,1.0,-0.025600000000000022,-0.025600000000000022,1.0,-0.023255813953488372,-0.023255813953488372,1.0,2.6666666666666665,0.3886903736494374,1.0,-0.7599999999999999,-0.18365710282624143,1.0,-1.3888888888888888,-0.4836805809776735,1.0,-0.0,-0.0,1.0,-0.05514245071332488,-0.349297732578543,0.4193999999999999,-0.01090909090909091,-0.01090909090909091,1.0,2.4928,0.09966577488904639,1.0
LB_20220901_093124_SELL_0002,2022-09-01,SELL,,-0.17666216727768566,0.9934666666666666,True,1.0,0.9804,1.0,-0.2977593662009987,-0.08260834467552158,-0.14961879095653674,-0.8464000000000006,-0.8464000000000006,1.0,-10.0,-0.5286252256434942,1.0,-4.434600000000001,-0.37941060542977384,1.0,0.05515789473684196,0.05515789473684196,1.0,-0.04380000000000006,-0.04380000000000006,1.0,-0.043478260869565216,-0.043478260869565216,1.0,7.0,0.79205527771202,1.0,-5.705000000000003,-0.8841479328413615,1.0,-2.6315789473684212,-0.7615941559557649,1.0,-0.0,-0.0,1.0,0.07153309669343,0.44064508770749844,0.9019999999999998,-0.053475935828877004,-0.053475935828877004,1.0,-6.2545,-0.24576164608419648,1.0
LB_20220906_093405_BUY_0001,2022-09-06,BUY,,0.01750003099565101,0.9583733333333333,True,1.0,0.8751200000000001,1.0,0.1276694887336108,-0.1631812789496292,0.08801188320297142,0.24439999999999987,0.24439999999999987,1.0,-7.0,-0.3899700444704462,1.0,2.6258000000000004,0.23216268537413545,1.0,0.8269473684210527,0.8269473684210527,1.0,-0.07059999999999995,-0.07059999999999995,1.0,-0.07692307692307693,-0.07692307692307693,1.0,3.6666666666666665,0.5110150195573135,1.0,-2.183333333333333,-0.4881788188220361,1.0,-1.36,-0.47522647082237623,1.0,-0.0,-0.0,1.0,-0.05760553779891608,-0.3635161246610471,0.3756000000000001,0.03829787234042553,0.03829787234042553,1.0,3.4552666666666667,0.1377258940655173,1.0
LB_20220928_093328_SELL_0001,2022-09-28,SELL,,0.14245396426049156,0.9643466666666667,True,1.0,0.8930400000000001,1.0,0.1952696072995502,0.08562785436008025,0.1464644311218442,-0.04320000000000022,-0.04320000000000022,1.0,4.0,0.23104594868641892,1.0,0.7233999999999992,0.06505590563719829,1.0,0.49431578947368415,0.49431578947368415,1.0,0.32439999999999997,0.32439999999999997,1.0,0.1,0.1,1.0,9.0,0.8819805750185247,1.0,-6.120000000000003,-0.9044038396831011,1.0,-1.5384615384615385,-0.526011891011528,1.0,-0.0,-0.0,1.0,0.33535873948357453,0.9765744274765057,0.46519999999999995,0.12340425531914893,0.12340425531914893,1.0,4.267199999999998,0.1695246069245395,1.0
LB_20221011_093101_SELL_0001,2022-10-11,SELL,,0.5665230787217593,0.9344,True,1.0,0.8032,1.0,0.8458372422488166,0.2674115122371906,0.5863204816792709,0.9632000000000002,0.9632000000000002,1.0,31.0,0.9491891496740511,1.0,21.3582,0.9582027248714802,1.0,0.9766315789473684,0.9766315789473684,1.0,0.9778,0.9778,1.0,0.25,0.25,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,0.9230769230769231,0.3370575611859532,1.0,-0.0,-0.0,1.0,10.293207073597518,1.0,0.016,0.1744,0.1744,1.0,87.6894,0.9982409633585417,1.0
LB_20221018_093155_SELL_0001,2022-10-18,SELL,,-0.3340103547218854,0.9999333333333333,True,1.0,0.9997999999999999,1.0,-0.8316694450664772,-0.11192663470767947,-0.058434984391499564,-0.998,-0.998,1.0,-48.0,-0.9929690490514801,1.0,-15.0658,-0.8756476213473829,1.0,-1.0,-1.0,1.0,-0.9234,-0.9234,1.0,-0.2,-0.2,1.0,1.6666666666666667,0.2509348708138301,1.0,-0.9083333333333335,-0.2184440187770001,1.0,-1.2058823529411764,-0.42864483650169,1.0,-0.0,-0.0,1.0,-0.024945620664056558,-0.16347918907353737,0.999,-0.06761565836298933,-0.06761565836298933,1.0,-1.2288333333333332,-0.04925431042000979,1.0
LB_20221025_093119_BUY_0001,2022-10-25,BUY,,0.28440131533217183,0.944,True,1.0,0.8319999999999999,1.0,0.37869114219393657,-0.061657068928947845,0.5361698727315268,0.6352,0.6352,1.0,6.0,0.3389813455441767,1.0,3.7787999999999995,0.32775498130365366,1.0,0.8762105263157894,0.8762105263157894,1.0,0.06899999999999995,0.06899999999999995,1.0,0.025,0.025,1.0,10.0,0.911861488546731,1.0,-7.969999999999998,-0.9601702737121348,1.0,-3.9166666666666665,-0.9030176064226566,1.0,-0.0,-0.0,1.0,0.11543468996467082,0.6430410469433212,0.15999999999999945,0.16751269035532995,0.16751269035532995,1.0,37.3486,0.9048270551077237,1.0
LB_20221026_093108_SELL_0002,2022-10-26,SELL,,-0.5322464447850174,1.0,True,1.0,1.0,1.0,-0.9959124803422693,-0.055485274484300906,-0.5453415795284816,-1.0,-1.0,1.0,-41.0,-0.9840514675269681,1.0,-30.244799999999998,-0.9914234145266476,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.15264375981490486,1.0,-0.875,-0.21067156124418812,1.0,-1.4090909090909092,-0.4895395226698524,1.0,-0.09090909090909091,-0.09090909090909091,1.0,0.057176268318869676,0.3610500425867221,1.0,-0.1827956989247312,-0.1827956989247312,1.0,-37.775999999999996,-0.907887460132232,1.0
LB_20221027_093628_SELL_0001,2022-10-27,SELL,,-0.42118616597319564,0.9982666666666667,True,1.0,0.9948,1.0,-0.7909354663857008,-0.29777942851776035,-0.1748436030161258,-0.9800000000000001,-0.9800000000000001,1.0,-21.0,-0.8441081041207334,1.0,-15.187599999999998,-0.8781816172703941,1.0,-1.0,-1.0,1.0,-0.9663999999999999,-0.9663999999999999,1.0,-0.07692307692307693,-0.07692307692307693,1.0,5.0,0.6464819337624415,1.0,-3.88,-0.7390480355413442,1.0,-3.8125,-0.8954454290842248,1.0,-0.0,-0.0,1.0,-0.08324630526856927,-0.5008856117256744,0.974,-0.06343283582089553,-0.06343283582089553,1.0,-7.340999999999999,-0.2862543702113561,1.0
LB_20221028_093127_BUY_0001,2022-10-28,BUY,,-0.2506852182201213,0.9928933333333333,True,1.0,0.97868,1.0,-0.1374302709381291,-0.06627394274084658,-0.5483514409813881,-0.7864000000000001,-0.7864000000000001,1.0,6.0,0.3389813455441767,1.0,-11.971999999999998,-0.7925208659097931,1.0,0.059157894736842076,0.059157894736842076,1.0,0.10619999999999993,0.10619999999999993,1.0,0.25,0.25,1.0,3.0,0.4313372698755846,1.0,-1.3849999999999993,-0.3261661768006013,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.07076460329130287,-0.4365408067792162,0.8934,-0.13317757009345793,-0.13317757009345793,1.0,-49.6811,-0.9635253118693183,1.0
LB_20221103_093349_BUY_0001,2022-11-03,BUY,,-0.476560538708128,1.0,True,1.0,1.0,1.0,-0.8600567436454948,-0.22951501681897732,-0.3401098556599119,-0.9992000000000001,-0.9992000000000001,1.0,-28.0,-0.9284529184141345,1.0,-16.92,-0.9093542101255012,1.0,-1.0,-1.0,1.0,-0.99,-0.99,1.0,-0.3333333333333333,-0.3333333333333333,1.0,7.0,0.79205527771202,1.0,-4.6899999999999995,-0.8165461654834788,1.0,-3.4285714285714284,-0.8624568742811554,1.0,-0.0,-0.0,1.0,-0.040343429257882486,-0.2606273220422724,1.0,-0.08317929759704251,-0.08317929759704251,1.0,-17.1642,-0.5970404137227814,1.0
LB_20230321_093130_BUY_0001,2023-03-21,BUY,,-0.32221286820814005,1.0,True,1.0,1.0,1.0,-0.808321931541264,-0.1647410464905716,0.006424373407415572,-1.0,-1.0,1.0,-6.0,-0.3389813455441767,1.0,-6.2628,-0.5109502437034071,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,7.0,0.79205527771202,1.0,-4.369999999999997,-0.7887623936799326,1.0,-2.0833333333333335,-0.6593521627123083,1.0,-0.041666666666666664,-0.041666666666666664,1.0,-0.019152700362207602,-0.1259792871059705,1.0,0.008620689655172414,0.008620689655172414,1.0,0.1053999999999995,0.004228057159658732,1.0
LB_20230328_093202_SELL_0001,2023-03-28,SELL,,0.10369762725204464,0.9589599999999999,True,1.0,0.8768800000000001,1.0,0.3896185839612239,0.04200734324863316,-0.12053304545372309,0.23079999999999998,0.23079999999999998,1.0,12.0,0.6080882697586234,1.0,3.7115999999999993,0.32234253225433374,1.0,0.5349473684210526,0.5349473684210526,1.0,0.5582,0.5582,1.0,0.08333333333333333,0.08333333333333333,1.0,6.0,0.7273497754297724,1.0,-3.2550000000000012,-0.6615760652794904,1.0,-1.565217391304348,-0.5333265893734622,1.0,-0.0,-0.0,1.0,0.1247050046569856,0.677589595466346,0.3844,0.10644677661169415,0.10644677661169415,1.0,-9.0394,-0.34751286751914034,1.0
LB_20230403_093250_BUY_0001,2023-04-03,BUY,,-0.2679425387540357,0.9950933333333333,True,1.0,0.98528,1.0,-0.31986501746581436,-0.2921932179146558,-0.19176938088163686,-0.7336000000000001,-0.7336000000000001,1.0,-17.0,-0.7615941559557649,1.0,-6.7446,-0.5422977032250863,1.0,0.8513684210526316,0.8513684210526316,1.0,-0.6664,-0.6664,1.0,-0.06666666666666667,-0.06666666666666667,1.0,2.6666666666666665,0.3886903736494374,1.0,-1.39,-0.3272578619047849,1.0,-1.9333333333333333,-0.6259120696690257,1.0,-0.0,-0.0,1.0,-0.21988227870123914,-0.8964865316489059,0.9263999999999999,-0.14685314685314685,-0.14685314685314685,1.0,-6.014266666666667,-0.23668561491012685,1.0
LB_20230404_093600_SELL_0001,2023-04-04,SELL,,0.19919276214867224,0.96216,True,1.0,0.88648,1.0,0.1656347363105958,-0.021609292006931912,0.4535528421423528,0.13519999999999985,0.13519999999999985,1.0,-1.0,-0.05875577597851059,1.0,0.5784000000000002,0.05204245471165091,1.0,0.9279999999999999,0.9279999999999999,1.0,-0.019200000000000016,-0.019200000000000016,1.0,-0.043478260869565216,-0.043478260869565216,1.0,4.5,0.5994624568881577,1.0,-2.480000000000002,-0.541432518558064,1.0,-1.625,-0.5493849858298565,1.0,-0.0,-0.0,1.0,0.06108379422953853,0.3833085874651032,0.4324000000000002,0.14551083591331268,0.14551083591331268,1.0,24.9286,0.7615948483713929,1.0
LB_20230419_093353_SELL_0001,2023-04-19,SELL,,-0.16868731642338394,1.0,True,1.0,1.0,1.0,-0.8519762001647964,-0.1979621443408994,0.543876395235544,-1.0,-1.0,1.0,-11.0,-0.5696866563673079,1.0,-6.7426,-0.5421705446214706,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,3.5,0.4918225254206079,1.0,-3.3600000000000008,-0.6757638527697774,1.0,-1.8888888888888888,-0.6155309201478908,1.0,-0.0,-0.0,1.0,-0.02913887790519783,-0.19033847420743677,1.0,0.273972602739726,0.273972602739726,1.0,28.371699999999997,0.813780187731362,1.0
