BurstId,fecha,burst_side,hard_fail,S,Q,evaluable,Q_K,Q_B,Q_F,S_K,S_B,S_F,r_K1,u_K1,q_K1,r_K2,u_K2,q_K2,r_K3,u_K3,q_K3,r_K4,u_K4,q_K4,r_K5,u_K5,q_K5,r_K6,u_K6,q_K6,r_B1,u_B1,q_B1,r_B2,u_B2,q_B2,r_B3,u_B3,q_B3,r_B4,u_B4,q_B4,r_B5,u_B5,q_B5,r_F1,u_F1,q_F1,r_F2,u_F2,q_F2
LB_20220718_093105_SELL_0001,2022-07-18,SELL,,0.1904917290288768,0.9539181066666668,True,1.0,0.86175432,1.0,0.23522436942250832,-0.046401215856962864,0.38265203352108484,0.2494,0.2494,1.0,2.0,0.11710726941545656,1.0,1.58,0.1413389471195933,1.0,0.8226,0.8226,1.0,0.0592,0.0592,1.0,0.0217,0.0217,1.0,7.3333,0.8104023161652112,1.0,-4.4061,-0.7920733820094084,1.0,-4.15,-0.9181320878879612,1.0,-0.0,-0.0,1.0,0.122,0.667797074447344,0.3087716000000004,0.108,0.108,1.0,19.645,0.6573040670421697,1.0
LB_20220719_093600_SELL_0001,2022-07-19,SELL,,-0.2844127606111674,1.0,True,1.0,1.0,1.0,-0.5948966108482232,-0.11805536427951653,-0.14028630670576234,-0.9998,-0.9998,1.0,-11.0,-0.5696866563673079,1.0,-5.04,-0.4250930087220315,1.0,-1.0,-1.0,1.0,-0.24150000000000002,-0.24150000000000002,1.0,-0.33330000000000004,-0.33330000000000004,1.0,8.333300000000001,0.8570291250997284,1.0,-6.2628,-0.9105614052692683,1.0,-1.5806,-0.5374962871102044,1.0,-0.0323,-0.0323,1.0,0.005,0.03305174588216159,1.0,-0.1693,-0.1693,1.0,-2.7854,-0.11127261341152467,1.0
LB_20220720_093414_BUY_0001,2022-07-20,BUY,,-0.44751198698566275,1.0,True,1.0,1.0,1.0,-0.952475103854271,-0.22527410947149643,-0.1647867476312209,-1.0,-1.0,1.0,-26.0,-0.9103238769979454,1.0,-12.34,-0.8045267461276809,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.15264375981490486,1.0,-0.8843000000000001,-0.21284280352466278,1.0,-3.0385,-0.8192821000330422,1.0,-0.1154,-0.1154,1.0,-0.02,-0.1314894036146819,1.0,-0.0878,-0.0878,1.0,-6.1488000000000005,-0.24177349526244177,1.0
LB_20220726_093111_SELL_0001,2022-07-26,SELL,,-0.3331444896414944,0.9999488533333333,True,1.0,0.9998465599999999,1.0,-0.7274766102435222,-0.08963330288636288,-0.18232355579459814,-0.9995,-0.9995,1.0,-6.0,-0.3389813455441767,1.0,-9.63,-0.6999783159169556,1.0,-1.0,-1.0,1.0,-0.9931000000000001,-0.9931000000000001,1.0,-0.33330000000000004,-0.33330000000000004,1.0,10.0,0.911861488546731,1.0,-8.9534,-0.9751836254889111,1.0,-2.1818,-0.6799838510791167,1.0,-0.0,-0.0,1.0,0.046,0.29513947358948245,0.9992328,-0.0608,-0.0608,1.0,-7.821400000000001,-0.30384711158919625,1.0
LB_20220729_093500_SELL_0001,2022-07-29,SELL,,-0.4990793664606768,1.0,True,1.0,1.0,1.0,-0.8585690514721066,-0.12341060462286439,-0.5152584432870594,-1.0,-1.0,1.0,-7.0,-0.3899700444704462,1.0,-11.1,-0.7614442643621931,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,0.29833624997754543,1.0,-1.9921000000000002,-0.45177153560036437,1.0,-1.5455,-0.5279437485546046,1.0,-0.18180000000000002,-0.18180000000000002,1.0,0.038,0.24612601106310147,1.0,-0.1193,-0.1193,1.0,-38.2566,-0.9112168865741187,1.0
LB_20220801_093127_SELL_0001,2022-08-01,SELL,,-0.4378404689140578,0.9935248533333333,True,1.0,0.98057456,1.0,-0.7514844325499515,-0.26066547981001303,-0.3013714943822091,-0.8516,-0.8516,1.0,-32.0,-0.9547009256211574,1.0,-18.01,-0.9249056696785513,1.0,-1.0,-1.0,1.0,-0.7301000000000001,-0.7301000000000001,1.0,-0.0476,-0.0476,1.0,3.0,0.4313372698755846,1.0,-1.3454000000000002,-0.3174894579184817,1.0,-2.5789,-0.7530581127125561,1.0,-0.0,-0.0,1.0,-0.121,-0.6641170982946119,0.9028727999999999,-0.1446,-0.1446,1.0,-12.338600000000001,-0.4581429887644182,1.0
LB_20220804_093511_BUY_0001,2022-08-04,BUY,,-0.49223058803581665,1.0,True,1.0,1.0,1.0,-0.8798125112473828,-0.230938206334584,-0.365941046525483,-1.0,-1.0,1.0,-10.0,-0.5286252256434942,1.0,-10.81,-0.7502498418408029,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,6.0,0.7273497754297724,1.0,-5.2305,-0.8560787751351834,1.0,-1.5294,-0.5235167418475265,1.0,-0.5882000000000001,-0.5882000000000001,1.0,0.013000000000000001,0.08575470988001765,1.0,-0.1022,-0.1022,1.0,-18.4693,-0.629682093050966,1.0
LB_20220809_093105_SELL_0001,2022-08-09,SELL,,0.04983663352032996,0.9659052133333333,True,1.0,0.89771564,1.0,-0.010886093320583457,-0.20833205642552155,0.3687280503070949,-0.0009000000000000001,-0.0009000000000000001,1.0,-10.0,-0.5286252256434942,1.0,0.38,0.03420866571999353,1.0,0.6936,0.6936,1.0,-0.22010000000000002,-0.22010000000000002,1.0,-0.043500000000000004,-0.043500000000000004,1.0,5.0,0.6464819337624415,1.0,-3.464,-0.6893397489172246,1.0,-3.5500000000000003,-0.8738170506308676,1.0,-0.0,-0.0,1.0,-0.019,-0.12498541634195703,0.48857819999999996,0.0499,0.0499,1.0,21.0224,0.6875561006141898,1.0
LB_20220815_093300_BUY_0001,2022-08-15,BUY,,0.20996015965163103,0.9608429333333334,True,1.0,0.8825288,1.0,0.28627798793998527,-0.036502334868687314,0.3801048258835951,0.1048,0.1048,1.0,6.0,0.3389813455441767,1.0,3.0,0.26378658209573463,1.0,0.9796,0.9796,1.0,0.011300000000000001,0.011300000000000001,1.0,0.019200000000000002,0.019200000000000002,1.0,2.0,0.29833624997754543,1.0,-0.5434,-0.13204626799292588,1.0,-1.0789,-0.38845739650761013,1.0,-0.0,-0.0,1.0,0.006,0.03965574017955399,0.4126439999999999,0.11850000000000001,0.11850000000000001,1.0,18.9725,0.6417096517671902,1.0
LB_20220817_093558_BUY_0001,2022-08-17,BUY,,-0.008946472718798337,0.9781482666666667,True,1.0,0.9344448,1.0,-0.07746216951715269,-0.3140952377132244,0.36471798907398206,-0.35400000000000004,-0.35400000000000004,1.0,-7.0,-0.3899700444704462,1.0,-0.46,-0.04140297263246993,1.0,0.9426,0.9426,1.0,-0.5311,-0.5311,1.0,-0.09090000000000001,-0.09090000000000001,1.0,7.0,0.79205527771202,1.0,-4.7254000000000005,-0.8194094071402488,1.0,-3.1579,-0.8336552170511305,1.0,-0.0,-0.0,1.0,-0.134,-0.7094668420867627,0.6722239999999999,-0.0193,-0.0193,1.0,24.1825,0.7487359781479641,1.0
LB_20220831_093400_SELL_0001,2022-08-31,SELL,,-0.005985757148284608,0.9612772,True,1.0,0.8838316,1.0,0.060808319013141994,-0.1231643643172979,0.044398773859302076,-0.22260000000000002,-0.22260000000000002,1.0,-3.0,-0.17466124876398173,1.0,-1.16,-0.10408883715716634,1.0,0.914,0.914,1.0,-0.0256,-0.0256,1.0,-0.0222,-0.0222,1.0,2.6667,0.3886947270755979,1.0,-0.7616,-0.18403496830869678,1.0,-1.3889,-0.48368381541747174,1.0,-0.0,-0.0,1.0,-0.053,-0.33679776493591884,0.4191580000000001,-0.0109,-0.0109,1.0,2.4936000000000003,0.09969754771860415,1.0
LB_20220901_093124_SELL_0002,2022-09-01,SELL,,-0.17633135734486102,0.99348884,True,1.0,0.98046652,1.0,-0.29704685724404106,-0.0822673937189546,-0.14967982107158742,-0.8460000000000001,-0.8460000000000001,1.0,-10.0,-0.5286252256434942,1.0,-4.43,-0.37905591782075204,1.0,0.055200000000000006,0.055200000000000006,1.0,-0.0438,-0.0438,1.0,-0.04,-0.04,1.0,7.0,0.79205527771202,1.0,-5.719600000000001,-0.8849244509685565,1.0,-2.6316,-0.7615975157300274,1.0,-0.0,-0.0,1.0,0.07200000000000001,0.443129720391791,0.9023325999999999,-0.053500000000000006,-0.053500000000000006,1.0,-6.2571,-0.24585964214317482,1.0
LB_20220906_093405_BUY_0001,2022-09-06,BUY,,0.01625002200791957,0.9583631066666666,True,1.0,0.8750893200000001,1.0,0.1295417442834569,-0.1688052811877036,0.0880136029280054,0.24500000000000002,0.24500000000000002,1.0,-7.0,-0.3899700444704462,1.0,2.63,0.23252051017118752,1.0,0.8270000000000001,0.8270000000000001,1.0,-0.07060000000000001,-0.07060000000000001,1.0,-0.06670000000000001,-0.06670000000000001,1.0,3.6667,0.511018808591742,1.0,-2.3567,-0.5197828003070537,1.0,-1.36,-0.47522647082237623,1.0,-0.0,-0.0,1.0,-0.057,-0.36003594340083017,0.37544659999999996,0.0383,0.0383,1.0,3.4553000000000003,0.1377272058560108,1.0
LB_20220928_093328_SELL_0001,2022-09-28,SELL,,0.14148862496389744,0.96432616,True,1.0,0.89297848,1.0,0.19241615785913876,0.0856322203355107,0.14641749669704285,-0.0434,-0.0434,1.0,4.0,0.23104594868641892,1.0,0.72,0.06475099846841367,1.0,0.4944,0.4944,1.0,0.3244,0.3244,1.0,0.0833,0.0833,1.0,9.0,0.8819805750185247,1.0,-6.1168000000000005,-0.9042613423816515,1.0,-1.5385,-0.5260224624058863,1.0,-0.0,-0.0,1.0,0.335,0.9764643314465666,0.46489239999999993,0.12340000000000001,0.12340000000000001,1.0,4.2649,0.1694349933940857,1.0
LB_20221011_093101_SELL_0001,2022-10-11,SELL,,0.5665448839823254,0.93438812,True,1.0,0.80316436,1.0,0.8459008567204691,0.2674130668281472,0.5863207283983598,0.9635,0.9635,1.0,31.0,0.9491891496740511,1.0,21.36,0.9582159906487632,1.0,0.9767,0.9767,1.0,0.9778,0.9778,1.0,0.25,0.25,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,0.9231,0.337065334140736,1.0,-0.0,-0.0,1.0,10.244,1.0,0.0158218,0.1744,0.1744,1.0,87.69290000000001,0.9982414567967196,1.0
LB_20221018_093155_SELL_0001,2022-10-18,SELL,,-0.330906984876194,0.99993168,True,1.0,0.9997950400000001,1.0,-0.8222008105230391,-0.11208365153047177,-0.05843649257507129,-0.9981000000000001,-0.9981000000000001,1.0,-48.0,-0.9929690490514801,1.0,-15.07,-0.8757358140867544,1.0,-1.0,-1.0,1.0,-0.9235000000000001,-0.9235000000000001,1.0,-0.1429,-0.1429,1.0,1.6667,0.2509396760983674,1.0,-0.9102,-0.21887846803181177,1.0,-1.2059,-0.4286503102536543,1.0,-0.0,-0.0,1.0,-0.025,-0.16382915546526017,0.9989752,-0.06760000000000001,-0.06760000000000001,1.0,-1.2293,-0.04927298515014256,1.0
LB_20221025_093119_BUY_0001,2022-10-25,BUY,,0.2833063715129619,0.9440384666666667,True,1.0,0.8321154,1.0,0.37863879729600586,-0.0648693910318658,0.5361497082747456,0.6347,0.6347,1.0,6.0,0.3389813455441767,1.0,3.7800000000000002,0.3278514382318583,1.0,0.8762000000000001,0.8762000000000001,1.0,0.06910000000000001,0.06910000000000001,1.0,0.025,0.025,1.0,10.0,0.911861488546731,1.0,-8.900400000000001,-0.9745405403595006,1.0,-3.9167,-0.9030199441458153,1.0,-0.0,-0.0,1.0,0.115,0.6413520407992559,0.16057699999999955,0.1675,0.1675,1.0,37.3448,0.9047994165494911,1.0
LB_20221026_093108_SELL_0002,2022-10-26,SELL,,-0.5323479463363886,1.0,True,1.0,1.0,1.0,-0.9959112492908645,-0.05578956463332961,-0.5453430250849716,-1.0,-1.0,1.0,-41.0,-0.9840514675269681,1.0,-30.240000000000002,-0.9914160282182191,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,1.0,0.15264375981490486,1.0,-0.8772000000000001,-0.2111853770496893,1.0,-1.4091,-0.48954214933269385,1.0,-0.09090000000000001,-0.09090000000000001,1.0,0.057,0.36003594340083017,1.0,-0.18280000000000002,-0.18280000000000002,1.0,-37.775800000000004,-0.9078860501699432,1.0
LB_20221027_093628_SELL_0001,2022-10-27,SELL,,-0.42110831046906744,0.9982744933333333,True,1.0,0.99482348,1.0,-0.7908231939977092,-0.29757512401141,-0.17492661339808313,-0.9794,-0.9794,1.0,-21.0,-0.8441081041207334,1.0,-15.19,-0.8782310598655215,1.0,-1.0,-1.0,1.0,-0.9663,-0.9663,1.0,-0.07690000000000001,-0.07690000000000001,1.0,5.0,0.6464819337624415,1.0,-3.8818,-0.7392476322430924,1.0,-3.8125,-0.8954454290842248,1.0,-0.0,-0.0,1.0,-0.083,-0.49966449249217415,0.9741173999999999,-0.0634,-0.0634,1.0,-7.3464,-0.28645322679616625,1.0
LB_20221028_093127_BUY_0001,2022-10-28,BUY,,-0.25076228674364304,0.9928977866666666,True,1.0,0.97869336,1.0,-0.13739542063003427,-0.06652576729377534,-0.5483656723071195,-0.7863,-0.7863,1.0,6.0,0.3389813455441767,1.0,-11.97,-0.7924538693243822,1.0,0.0592,0.0592,1.0,0.1062,0.1062,1.0,0.25,0.25,1.0,3.0,0.4313372698755846,1.0,-1.385,-0.3261661768006014,1.0,0.0,0.0,1.0,-0.0,-0.0,1.0,-0.07100000000000001,-0.4377999295438599,0.8934668,-0.1332,-0.1332,1.0,-49.6832,-0.963531344614239,1.0
LB_20221103_093349_BUY_0001,2022-11-03,BUY,,-0.47642507201710266,1.0,True,1.0,1.0,1.0,-0.8601178547566061,-0.22903328213894952,-0.34012407915575255,-0.9995,-0.9995,1.0,-28.0,-0.9284529184141345,1.0,-16.92,-0.9093542101255012,1.0,-1.0,-1.0,1.0,-0.9901000000000001,-0.9901000000000001,1.0,-0.33330000000000004,-0.33330000000000004,1.0,7.0,0.79205527771202,1.0,-4.6864,-0.8162527130567172,1.0,-3.4286000000000003,-0.8624596555092039,1.0,-0.0,-0.0,1.0,-0.04,-0.25850931984084663,1.0,-0.08320000000000001,-0.08320000000000001,1.0,-17.1645,-0.597048158311505,1.0
LB_20230321_093130_BUY_0001,2023-03-21,BUY,,-0.3226711998620448,1.0,True,1.0,1.0,1.0,-0.8082908725051366,-0.16616884678506116,0.006446119704063382,-1.0,-1.0,1.0,-6.0,-0.3389813455441767,1.0,-6.26,-0.5107638894866439,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,7.0,0.79205527771202,1.0,-4.4593,-0.7968690925360487,1.0,-2.0833,-0.6593450027593202,1.0,-0.0417,-0.0417,1.0,-0.019,-0.12498541634195703,1.0,0.0086,0.0086,1.0,0.10700000000000001,0.004292239408126764,1.0
LB_20230328_093202_SELL_0001,2023-03-28,SELL,,0.1012157806466067,0.9589743733333332,True,1.0,0.8769231200000001,1.0,0.3821836125358886,0.042062485965663574,-0.1205987565617321,0.2311,0.2311,1.0,12.0,0.6080882697586234,1.0,3.71,0.3222134054567087,1.0,0.535,0.535,1.0,0.5582,0.5582,1.0,0.0385,0.0385,1.0,6.0,0.7273497754297724,1.0,-3.2607000000000004,-0.6623587839271532,1.0,-1.5652000000000001,-0.533321860420366,1.0,-0.0,-0.0,1.0,0.125,0.6786432987460647,0.38461559999999995,0.10640000000000001,0.10640000000000001,1.0,-9.0418,-0.3475975131234642,1.0
LB_20230403_093250_BUY_0001,2023-04-03,BUY,,-0.2676127527515048,0.9950940266666667,True,1.0,0.98528208,1.0,-0.3186891772233677,-0.2923348156089256,-0.19181426542222096,-0.734,-0.734,1.0,-17.0,-0.7615941559557649,1.0,-6.75,-0.5426409073844413,1.0,0.8514,0.8514,1.0,-0.6665,-0.6665,1.0,-0.058800000000000005,-0.058800000000000005,1.0,2.6667,0.3886947270755979,1.0,-1.3926,-0.32782519332947996,1.0,-1.9333,-0.6259043653095844,1.0,-0.0,-0.0,1.0,-0.22,-0.8966392464811617,0.9264104,-0.1469,-0.1469,1.0,-6.0154000000000005,-0.23672853084444193,1.0
LB_20230404_093600_SELL_0001,2023-04-04,SELL,,0.19409238711099863,0.9621617466666667,True,1.0,0.8864852400000001,1.0,0.16703839668391773,-0.03830865953661829,0.4535474241856965,0.13470000000000001,0.13470000000000001,1.0,-1.0,-0.05875577597851059,1.0,0.58,0.05218615608201702,1.0,0.9279000000000001,0.9279000000000001,1.0,-0.0193,-0.0193,1.0,-0.0345,-0.0345,1.0,4.5,0.5994624568881577,1.0,-3.3185000000000002,-0.6702144721536147,1.0,-1.4583000000000002,-0.5036270715756375,1.0,-0.0,-0.0,1.0,0.061,0.38283578915800304,0.43242619999999976,0.14550000000000002,0.14550000000000002,1.0,24.9286,0.7615948483713929,1.0
LB_20230419_093353_SELL_0001,2023-04-19,SELL,,-0.16871374495050814,1.0,True,1.0,1.0,1.0,-0.8519486429453856,-0.19807726595387729,0.5438846740477385,-1.0,-1.0,1.0,-11.0,-0.5696866563673079,1.0,-6.74,-0.5420052013050056,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,3.5,0.4918225254206079,1.0,-3.371,-0.677222087540913,1.0,-1.8889,-0.6155335426548619,1.0,-0.0,-0.0,1.0,-0.029,-0.18945322499421952,1.0,0.274,0.274,1.0,28.370900000000002,0.813769348095477,1.0
LB_20230426_093201_SELL_0001,2023-04-26,SELL,,-0.1458062797496158,0.9912053466666667,True,1.0,0.9736160399999999,1.0,-0.34048880946069854,-0.23006950320095926,0.13313947341281043,-0.7041000000000001,-0.7041000000000001,1.0,-15.0,-0.7075961192380658,1.0,-8.81,-0.6603367375261255,1.0,0.785,0.785,1.0,-0.7256,-0.7256,1.0,-0.0303,-0.0303,1.0,2.4,0.3533186909855396,1.0,-1.6284,-0.37825833415580457,1.0,-1.6809,-0.5640423864315854,1.0,-0.0,-0.0,1.0,-0.096,-0.5613654864029457,0.8680802,0.0767,0.0767,1.0,4.7838,0.18957894682562088,1.0
LB_20230503_093500_BUY_0001,2023-05-03,BUY,,0.43571809501085373,0.9378829999999999,True,1.0,0.8136490000000001,1.0,0.6591450555301129,0.2137403883915995,0.43426884111084885,0.8641000000000001,0.8641000000000001,1.0,6.0,0.3389813455441767,1.0,8.46,0.6421889876365008,1.0,0.928,0.928,1.0,0.9316000000000001,0.9316000000000001,1.0,0.25,0.25,1.0,0.6,0.09204640711160382,1.0,-0.5084000000000001,-0.123631173552558,1.0,0.266,0.10073715071788798,1.0,-0.0,-0.0,1.0,0.635,0.9995495576810637,0.06824500000000001,0.2533,0.2533,1.0,17.8814,0.6152376822216977,1.0
LB_20230511_093202_SELL_0001,2023-05-11,SELL,,-0.06679956509895822,0.9953680533333333,True,1.0,0.98610416,1.0,0.011265404286220306,-0.16176899712390824,-0.04989510245918673,-0.7643000000000001,-0.7643000000000001,1.0,2.0,0.11710726941545656,1.0,-2.38,-0.2111148436981347,1.0,0.8603000000000001,0.8603000000000001,1.0,0.0239,0.0239,1.0,0.0417,0.0417,1.0,5.0,0.6464819337624415,1.0,-3.931,-0.744653185046606,1.0,-0.6053000000000001,-0.22604163699320748,1.0,-0.0,-0.0,1.0,-0.08,-0.4846320973421691,0.9305208,-0.0236,-0.0236,1.0,-1.903,-0.07619020491837346,1.0
