sample_session,BurstId,burst_timestamp_exchange,burst_price,sample_window_start,sample_window_end,timestamp_exchange,timestamp_receive,sequence,raw_ordinal,order_id,event_type,event_subtype,side,price,price_before,qty_before,qty_change,qty_after,trade_qty,event_size,queue_ahead_estimate,queue_estimate_kind,state_known_before,cycle_origin_add_observed,price_changed_inferred,size_changed_inferred,fill_cancel_pair_explicitly_reconciled,fill_cancel_relation,fill_book_effect_reconciled,fill_book_effect_event,reconciliation_status
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4804,OID_1f88c2258ad8,F,RESTING_ORDER_FILL,A,13681.0,13681.0,1.0,0.0,1.0,1.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4805,OID_567e319fd67a,F,RESTING_ORDER_FILL,A,13681.0,13681.0,1.0,0.0,1.0,1.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4806,OID_69e78dccabe2,F,RESTING_ORDER_FILL,A,13681.0,13681.0,1.0,0.0,1.0,1.0,1.0,3.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4807,OID_28dd1f134465,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,4.0,4.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4808,OID_86c5a6ea198c,F,RESTING_ORDER_FILL,A,13681.25,,,0.0,,2.0,2.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,EXPLICIT_FILL_LEFT_CENSORED_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4809,OID_292ada03e7c6,F,RESTING_ORDER_FILL,A,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,EXPLICIT_FILL_LEFT_CENSORED_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4810,OID_f8caebf52b61,F,RESTING_ORDER_FILL,A,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,EXPLICIT_FILL_LEFT_CENSORED_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4811,OID_900de7887f92,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4812,OID_d24f64cc0389,F,RESTING_ORDER_FILL,A,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,EXPLICIT_FILL_LEFT_CENSORED_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4813,OID_55ec0f9af88a,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430575115+00:00,112884992,4814,OID_e6eedd4a6d72,F,RESTING_ORDER_FILL,A,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,EXPLICIT_FILL_LEFT_CENSORED_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430992822+00:00,112884993,4815,OID_a32cc27d12f5,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.430992822+00:00,112884993,4816,OID_dfd4dcff83b3,F,RESTING_ORDER_FILL,A,13681.25,13681.25,1.0,0.0,1.0,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,1,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431005447+00:00,112884994,4817,OID_42b505b218c4,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431005447+00:00,112884994,4818,OID_672db8f99645,F,RESTING_ORDER_FILL,A,13681.25,13681.25,1.0,0.0,1.0,1.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431005447+00:00,112884994,4819,OID_22c31adf6121,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431005447+00:00,112884994,4820,OID_f2165d270bc6,F,RESTING_ORDER_FILL,A,13681.25,13681.25,1.0,0.0,1.0,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,1,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431010977+00:00,112884995,4821,OID_fe920de13d86,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,2.0,2.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431010977+00:00,112884995,4822,OID_5109b499b83d,F,RESTING_ORDER_FILL,A,13681.25,13681.25,1.0,0.0,1.0,1.0,1.0,1.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431010977+00:00,112884995,4823,OID_b496a3330079,F,RESTING_ORDER_FILL,A,13681.25,13681.25,1.0,0.0,1.0,1.0,1.0,2.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431010977+00:00,112884995,4824,OID_03953c22fe7f,T,AGGRESSOR_TRADE,B,13681.25,,,0.0,,1.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,0,NOT_APPLICABLE,0,,EXPLICIT_TRADE_NO_RESTING_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431010977+00:00,112884995,4825,OID_c62ec0daad9d,F,RESTING_ORDER_FILL,A,13681.25,13681.25,1.0,0.0,1.0,1.0,1.0,3.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED_FILL_NO_DIRECT_BOOK_CHANGE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4864,OID_4cf511a8bbd9,C,FILL_BOOK_DECREMENT,A,13680.25,,,0.0,,0.0,2.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4865,OID_dbbacc2a5109,C,FILL_BOOK_DECREMENT,A,13680.25,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4866,OID_c10da6384b10,C,FILL_BOOK_DECREMENT,A,13680.25,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4867,OID_6729b9488015,C,FILL_BOOK_DECREMENT,A,13680.25,,,0.0,,0.0,2.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4868,OID_fe4e4370a0e0,C,FILL_BOOK_DECREMENT,A,13680.25,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4869,OID_94e610c3053b,C,FILL_BOOK_DECREMENT,A,13680.5,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4870,OID_b7ade455b288,C,FILL_BOOK_DECREMENT,A,13680.5,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4871,OID_33130840f7ab,C,FILL_BOOK_DECREMENT,A,13680.5,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431177847+00:00,112884998,4872,OID_929f56c77f0a,C,FILL_BOOK_DECREMENT,A,13680.5,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4873,OID_51ffe0760363,C,FILL_BOOK_DECREMENT,A,13680.5,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4874,OID_27c4d3d38b79,C,FILL_BOOK_DECREMENT,A,13680.5,,,0.0,,0.0,2.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4875,OID_1d23dcb003bd,C,FILL_BOOK_DECREMENT,A,13680.5,13680.5,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4876,OID_92d1d0f8c788,C,FILL_BOOK_DECREMENT,A,13680.75,,,0.0,,0.0,2.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4877,OID_2eda0246ec36,C,FILL_BOOK_DECREMENT,A,13680.75,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4878,OID_267d3a03ed78,C,FILL_BOOK_DECREMENT,A,13680.75,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4879,OID_9e17aa19e58a,C,FILL_BOOK_DECREMENT,A,13680.75,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4880,OID_d769793ea11b,C,FILL_BOOK_DECREMENT,A,13680.75,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4881,OID_8b552ae15f04,C,FILL_BOOK_DECREMENT,A,13680.75,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4882,OID_2ade23af9e51,C,FILL_BOOK_DECREMENT,A,13680.75,13680.75,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4883,OID_ff089c1f19ed,C,FILL_BOOK_DECREMENT,A,13680.75,13680.75,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4884,OID_19d46387bf7d,C,FILL_BOOK_DECREMENT,A,13680.75,13680.75,1.0,-1.0,0.0,0.0,1.0,0.0,LOWER_BOUND_OBSERVED_ORDERS_ONLY,1,1,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,RECONCILED
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4885,OID_5cc7ea26985a,C,FILL_BOOK_DECREMENT,A,13681.0,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4886,OID_6eddd69b00a7,C,FILL_BOOK_DECREMENT,A,13681.0,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4887,OID_7c58912ce84c,C,FILL_BOOK_DECREMENT,A,13681.0,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4888,OID_d46b43ee6827,C,FILL_BOOK_DECREMENT,A,13681.0,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4889,OID_419c1ab32e33,C,FILL_BOOK_DECREMENT,A,13681.0,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
2023-05-18,LB_20230518_093436_BUY_0001,2023-05-18 13:34:36+00:00,13681.25,2023-05-18 13:34:35.750000+00:00,2023-05-18 13:34:36.750000+00:00,2023-05-18 13:34:36.429631201+00:00,2023-05-18 13:34:36.431186859+00:00,112884999,4890,OID_9a885188f401,C,FILL_BOOK_DECREMENT,A,13681.0,,,0.0,,0.0,1.0,,UNAVAILABLE_INITIAL_QUEUE_MISSING,0,0,,,1,EXACT_GROUP_FILL_C_MATCH,1,C,LEFT_CENSORED_CANCEL_NO_PRIOR_STATE
