request_id,pilot_stage,selection_seed,selection_hash,fecha,year,BurstId,family_label_only,burst_side,burst_price,reference_level,burst_timestamp_utc,strategy_decision_timestamp_utc,strict_feature_cutoff_utc_exclusive,dataset,schema,symbols,stype_in,stype_out,resolved_instrument_id,resolved_raw_symbol,symbology_resolution_status,start_utc,end_utc_exclusive,causal_cutoff_utc_inclusive,requested_hours,require_snapshot,holiday_exclusion_pass,predictor_policy,same_millisecond_policy,event_packet_policy
NQ_MBO_SNAPSHOT_2022-04-05_LB_20220405_093200_BUY_0001,TECHNICAL_6,MBO_SNAPSHOT_PILOT_V1_20260723,0e7f5e46b5890a4f8319be969b4ee8cae22c978f73fa0038b4421422c065a1b1,2022-04-05,2022,LB_20220405_093200_BUY_0001,A_TRUE_ABSORPTION,BUY,15135.0,15130.0,2022-04-05T13:32:00.000000Z,2022-04-05T13:32:01.026000Z,2022-04-05T13:32:01.026000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-04-05T00:00:00.000000Z,2022-04-05T13:32:01.026000Z,2022-04-05T13:32:01.025999999Z,13.533618333333333,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2022-08-31_LB_20220831_093400_SELL_0001,TECHNICAL_6,MBO_SNAPSHOT_PILOT_V1_20260723,084924b3c8bf0f485a80d2e7b0deff6872c43a740ef84af9d851307bea495349,2022-08-31,2022,LB_20220831_093400_SELL_0001,B_CLEAN_BREAKOUT,SELL,12430.0,12435.0,2022-08-31T13:34:00.000000Z,2022-08-31T13:34:01.039000Z,2022-08-31T13:34:01.039000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2022-08-31T00:00:00.000000Z,2022-08-31T13:34:01.039000Z,2022-08-31T13:34:01.038999999Z,13.566955277777778,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-05-18_LB_20230518_093436_BUY_0001,TECHNICAL_6,MBO_SNAPSHOT_PILOT_V1_20260723,3daa91090e6a32bedf99e2dbc9f6d8ac4797c56675f9aa8239fd7dbe53705b11,2023-05-18,2023,LB_20230518_093436_BUY_0001,B_CLEAN_BREAKOUT,BUY,13681.25,13668.75,2023-05-18T13:34:36.000000Z,2023-05-18T13:34:37.130016Z,2023-05-18T13:34:37.130000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-05-18T00:00:00.000000Z,2023-05-18T13:34:37.130000Z,2023-05-18T13:34:37.129999999Z,13.576980555555554,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2023-08-29_LB_20230829_093105_SELL_0001,TECHNICAL_6,MBO_SNAPSHOT_PILOT_V1_20260723,422f614a7d7f5b66e694e8efe5f81c560f9faa5a5815040b5e2bba8df335d136,2023-08-29,2023,LB_20230829_093105_SELL_0001,A_TRUE_ABSORPTION,SELL,15073.75,15073.75,2023-08-29T13:31:05.000000Z,2023-08-29T13:31:06.065128Z,2023-08-29T13:31:06.065000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2023-08-29T00:00:00.000000Z,2023-08-29T13:31:06.065000Z,2023-08-29T13:31:06.064999999Z,13.51835138888889,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2024-05-02_LB_20240502_093112_SELL_0001,TECHNICAL_6,MBO_SNAPSHOT_PILOT_V1_20260723,2cf575c28227ebff2e925d575c43cdaa30d351a120bae5ce1bfd30174d232e26,2024-05-02,2024,LB_20240502_093112_SELL_0001,B_CLEAN_BREAKOUT,SELL,17571.25,17575.0,2024-05-02T13:31:12.000000Z,2024-05-02T13:31:13.136347Z,2024-05-02T13:31:13.136000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2024-05-02T00:00:00.000000Z,2024-05-02T13:31:13.136000Z,2024-05-02T13:31:13.135999999Z,13.520315555555555,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
NQ_MBO_SNAPSHOT_2024-07-16_LB_20240716_093212_BUY_0001,TECHNICAL_6,MBO_SNAPSHOT_PILOT_V1_20260723,2d3d79e8bb14b1f89f2b259ceaa9c8e2f8ff73fd36cdbebe5d4ec3f516cbd44a,2024-07-16,2024,LB_20240716_093212_BUY_0001,A_TRUE_ABSORPTION,BUY,20660.0,20657.5,2024-07-16T13:32:12.000000Z,2024-07-16T13:32:13.083597Z,2024-07-16T13:32:13.083000Z,GLBX.MDP3,mbo,NQ.v.0,continuous,instrument_id,,,PENDING_METADATA_RESOLUTION,2024-07-16T00:00:00.000000Z,2024-07-16T13:32:13.083000Z,2024-07-16T13:32:13.082999999Z,13.5369675,True,True,PREDECISION_ONLY_NO_MFE_MAE_TP_SL_PNL,EXCLUDE_ENTIRE_DECISION_MILLISECOND,ONLY_F_LAST_COMPLETED_BEFORE_EXCLUSIVE_CUTOFF
