request_id,pilot_stage,fecha,BurstId,family_label_only,burst_side,start_utc,end_utc_exclusive,requested_hours,estimated_cost_usd
NQ_MBO_SNAPSHOT_2022-04-05_LB_20220405_093200_BUY_0001,TECHNICAL_6,2022-04-05,LB_20220405_093200_BUY_0001,A_TRUE_ABSORPTION,BUY,2022-04-05T00:00:00.000000Z,2022-04-05T13:32:01.026000Z,13.533618333333331,0.191819049418
NQ_MBO_SNAPSHOT_2022-08-31_LB_20220831_093400_SELL_0001,TECHNICAL_6,2022-08-31,LB_20220831_093400_SELL_0001,B_CLEAN_BREAKOUT,SELL,2022-08-31T00:00:00.000000Z,2022-08-31T13:34:01.039000Z,13.566955277777778,0.293461239338
NQ_MBO_SNAPSHOT_2023-05-18_LB_20230518_093436_BUY_0001,TECHNICAL_6,2023-05-18,LB_20230518_093436_BUY_0001,B_CLEAN_BREAKOUT,BUY,2023-05-18T00:00:00.000000Z,2023-05-18T13:34:37.130000Z,13.576980555555554,0.177762423456
NQ_MBO_SNAPSHOT_2023-08-29_LB_20230829_093105_SELL_0001,TECHNICAL_6,2023-08-29,LB_20230829_093105_SELL_0001,A_TRUE_ABSORPTION,SELL,2023-08-29T00:00:00.000000Z,2023-08-29T13:31:06.065000Z,13.51835138888889,0.21898432821
NQ_MBO_SNAPSHOT_2024-05-02_LB_20240502_093112_SELL_0001,TECHNICAL_6,2024-05-02,LB_20240502_093112_SELL_0001,B_CLEAN_BREAKOUT,SELL,2024-05-02T00:00:00.000000Z,2024-05-02T13:31:13.136000Z,13.520315555555555,0.300296352804
NQ_MBO_SNAPSHOT_2024-07-16_LB_20240716_093212_BUY_0001,TECHNICAL_6,2024-07-16,LB_20240716_093212_BUY_0001,A_TRUE_ABSORPTION,BUY,2024-07-16T00:00:00.000000Z,2024-07-16T13:32:13.083000Z,13.5369675,0.251008790731
