trade_id,Input_VERSION,fecha,decision_timestamp,feature_timestamp,entry_timestamp,EntryBar,Side,Signal_Source,Speed_Profile,Side_AtEntry,Signal_Source_AtEntry,Speed_Profile_AtEntry,Entry_price,SL_price_AtEntry,TP_price_AtEntry,SL_ticks_AtEntry,TP_ticks_AtEntry,or_low,or_high,range,OR_Low_AtEntry,OR_High_AtEntry,OR_Range_AtEntry,VWAP_AtEntry,Body_AtEntry,Volume_AtEntry,Delta_AtEntry,Cumulative_Delta_AtEntry,Cumulative_Delta_Source_AtEntry,Cvd_Current_AtEntry,Cvd_Peak_AtEntry,Cvd_Pullback_Pct_AtEntry,Cvd_Label_AtEntry,Cvd_Total_Samples_AtEntry,Previous_Volume_AtEntry,Previous_Delta_AtEntry,Volume_Increasing_AtEntry,Delta_Change_AtEntry,Delta_With_Side_AtEntry,Price_Accepted_After_Imbalance_AtEntry,Price_Rejected_After_Imbalance_AtEntry,BreakOut_SPEED_AtEntry,BreakOut_TICKS_PER_SEC_AtEntry,Speed_Elapsed_SECONDS_AtEntry,Speed_Replay_Fallback_AtEntry,Speed_Timing_Source_AtEntry,Range_OK_AtEntry,Body_OK_AtEntry,Volume_OK_AtEntry,Delta_OK_AtEntry,Time_OK_AtEntry,VWAP_OK_AtEntry,Speed_OK_AtEntry,Score_AtEntry,Raw_Speed_Label_AtEntry,APlus_Structure_AtEntry,APlus_Absorption_AtEntry,APlus_Speed_AtEntry,APlus_Speed_Setup_Confirmed_AtEntry,Buy_Imbalance_Count_AtEntry,Sell_Imbalance_Count_AtEntry,Execution_Side_Imbalance_Count_AtEntry,Imbalance_Group_3_AtEntry,Imbalance_Group_Price_AtEntry,Imbalance_Count_AtEntry,Speed_Ignored_By_Structure_AtEntry,feature_timestamp_utc,entry_timestamp_utc
2022-04-04|09:35:10.909,reconstructed-causal-v1-from-legacy-v11,2022-04-04,09:35:10.909,09:35:10.909,09:35:10.909,2315,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,14925.00,14909.75,14940.25,61,61,14893.75,14916.25,90,14893.75,14916.25,90,14892.04,35,801,247,-158,SessionDeltaSum,-158,-158,0,Excelente,1,2307,127,FALSE,120,TRUE,FALSE,FALSE,normal speed,3.21,10.909,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-04-04T13:35:10.909000+00:00,2022-04-04T13:35:10.909000+00:00
2022-04-05|09:32:05.515,reconstructed-causal-v1-from-legacy-v11,2022-04-05,09:32:05.515,09:32:05.515,09:32:05.515,2312,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,15133.75,15128.75,15138.75,20,20,15096.25,15130.00,135,15096.25,15130.00,135,15138.64,15,818,238,-189,SessionDeltaSum,-189,-189,0,Excelente,1,2699,-85,FALSE,323,TRUE,FALSE,FALSE,normal speed,2.72,5.515,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,2,0,2,,,2,FALSE,2022-04-05T13:32:05.515000+00:00,2022-04-05T13:32:05.515000+00:00
2022-04-06|09:36:07.030,reconstructed-causal-v1-from-legacy-v11,2022-04-06,09:36:07.030,09:36:07.030,09:36:07.030,2316,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,14580.00,14585.00,14575.00,20,20,14595.00,14635.00,160,14595.00,14635.00,160,14666.74,20,800,-246,-3309,SessionDeltaSum,-3309,-3309,0,Excelente,1,4560,-688,FALSE,442,FALSE,FALSE,FALSE,normal speed,2.84,7.03,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-04-06T13:36:07.030000+00:00,2022-04-06T13:36:07.030000+00:00
2022-04-07|09:33:42.260,reconstructed-causal-v1-from-legacy-v11,2022-04-07,09:33:42.260,09:33:42.260,09:33:42.260,2313,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,14511.25,14506.25,14516.25,20,20,14460.00,14490.00,120,14460.00,14490.00,120,14519.32,85,2268,302,-687,SessionDeltaSum,-687,-687,0,Excelente,1,2219,239,TRUE,63,TRUE,FALSE,FALSE,normal speed,2.01,42.26,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-04-07T13:33:42.260000+00:00,2022-04-07T13:33:42.260000+00:00
2022-04-08|09:33:45.425,reconstructed-causal-v1-from-legacy-v11,2022-04-08,09:33:45.425,09:33:45.425,09:33:45.425,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,14415.00,14420.00,14410.00,20,20,14441.25,14473.75,130,14441.25,14473.75,130,14543.43,105,2470,-106,-2044,SessionDeltaSum,-2044,-2044,0,Excelente,1,3867,-395,FALSE,289,FALSE,FALSE,FALSE,normal speed,2.31,45.425,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-04-08T13:33:45.425000+00:00,2022-04-08T13:33:45.425000+00:00
2022-04-11|09:32:08.687,reconstructed-causal-v1-from-legacy-v11,2022-04-11,09:32:08.687,09:32:08.687,09:32:08.687,2311,SELL,BREAKOUT,POTENTIAL_RUNNER,SELL,BREAKOUT,POTENTIAL_RUNNER,14142.50,14157.50,14135.00,60,30,14153.75,14177.50,95,14153.75,14177.50,95,14202.55,45,1093,-369,-1531,SessionDeltaSum,-1531,-1531,0,Excelente,1,3231,-393,FALSE,24,FALSE,FALSE,FALSE,A+ speed,5.18,8.687,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,A+ speed,FALSE,FALSE,TRUE,FALSE,0,4,4,,,4,FALSE,2022-04-11T13:32:08.687000+00:00,2022-04-11T13:32:08.687000+00:00
2022-04-12|09:33:09.118,reconstructed-causal-v1-from-legacy-v11,2022-04-12,09:33:09.118,09:33:09.118,09:33:09.118,2313,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,14148.75,14153.75,14143.75,20,20,14163.75,14203.75,160,14163.75,14203.75,160,14101.73,45,906,-110,2831,SessionDeltaSum,2831,2831,0,Excelente,1,2813,311,FALSE,-421,TRUE,FALSE,FALSE,normal speed,4.94,9.118,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,1,1,1,,,1,FALSE,2022-04-12T13:33:09.118000+00:00,2022-04-12T13:33:09.118000+00:00
2022-04-13|09:31:12.461,reconstructed-causal-v1-from-legacy-v11,2022-04-13,09:31:12.461,09:31:12.461,09:31:12.461,2311,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,13923.75,13928.75,13918.75,20,20,13938.75,13962.50,95,13938.75,13962.50,95,14010.51,60,1088,-240,-1754,SessionDeltaSum,-1754,-1754,0,Excelente,1,4706,-236,FALSE,-4,TRUE,FALSE,FALSE,normal speed,4.82,12.461,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-04-13T13:31:12.461000+00:00,2022-04-13T13:31:12.461000+00:00
2022-04-14|09:35:02.895,reconstructed-causal-v1-from-legacy-v11,2022-04-14,09:35:02.895,09:35:02.895,09:35:02.895,2315,BUY,BREAKOUT,POTENTIAL_RUNNER,BUY,BREAKOUT,POTENTIAL_RUNNER,14235.00,14220.00,14242.50,60,30,14202.50,14228.75,105,14202.50,14228.75,105,14227.64,25,945,419,-878,SessionDeltaSum,-878,-878,0,Excelente,1,3082,22,FALSE,397,TRUE,FALSE,FALSE,A+ speed,8.64,2.895,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,A+ speed,FALSE,FALSE,TRUE,FALSE,3,0,3,,,3,FALSE,2022-04-14T13:35:02.895000+00:00,2022-04-14T13:35:02.895000+00:00
2022-04-18|09:36:21.390,reconstructed-causal-v1-from-legacy-v11,2022-04-18,09:36:21.390,09:36:21.390,09:36:21.390,936,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,13925.00,13920.00,13930.00,20,20,13848.75,13897.50,195,13848.75,13897.50,195,13841.47,55,968,-12,-549,SessionDeltaSum,-549,-549,0,Excelente,1,3024,-362,FALSE,350,FALSE,FALSE,FALSE,normal speed,2.57,21.39,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,7,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-04-18T13:36:21.390000+00:00,2022-04-18T13:36:21.390000+00:00
2022-04-19|09:31:07.026,reconstructed-causal-v1-from-legacy-v11,2022-04-19,09:31:07.026,09:31:07.026,09:31:07.026,2311,BUY,BREAKOUT,POTENTIAL_RUNNER,BUY,BREAKOUT,POTENTIAL_RUNNER,13906.25,13891.25,13921.25,60,60,13866.25,13896.25,120,13866.25,13896.25,120,13920.45,40,800,190,-276,SessionDeltaSum,-276,-276,0,Excelente,1,4837,675,FALSE,-485,FALSE,FALSE,FALSE,A+ speed,5.69,7.026,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,A+ speed,FALSE,FALSE,TRUE,FALSE,0,0,0,,,0,FALSE,2022-04-19T13:31:07.026000+00:00,2022-04-19T13:31:07.026000+00:00
2022-04-20|09:35:02.214,reconstructed-causal-v1-from-legacy-v11,2022-04-20,09:35:02.214,09:35:02.214,09:35:02.214,2315,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,14213.75,14218.75,14208.75,20,20,14226.25,14267.50,165,14226.25,14267.50,165,14203.79,10,1013,55,2672,SessionDeltaSum,2672,2672,0,Excelente,1,3006,80,FALSE,-25,FALSE,FALSE,FALSE,normal speed,4.52,2.214,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,1,1,1,,,1,FALSE,2022-04-20T13:35:02.214000+00:00,2022-04-20T13:35:02.214000+00:00
2022-04-21|09:31:13.201,reconstructed-causal-v1-from-legacy-v11,2022-04-21,09:31:13.201,09:31:13.201,09:31:13.201,2311,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,14205.00,14200.00,14210.00,20,20,14165.00,14197.50,130,14165.00,14197.50,130,14145.96,30,1247,199,257,SessionDeltaSum,257,257,0,Excelente,1,4661,485,FALSE,-286,FALSE,FALSE,FALSE,normal speed,2.27,13.201,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-04-21T13:31:13.201000+00:00,2022-04-21T13:31:13.201000+00:00
2022-04-22|09:33:06.881,reconstructed-causal-v1-from-legacy-v11,2022-04-22,09:33:06.881,09:33:06.881,09:33:06.881,2313,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,13746.25,13741.25,13751.25,20,20,13710.00,13742.50,130,13710.00,13742.50,130,13717.49,15,800,210,-1017,SessionDeltaSum,-1017,-1017,0,Excelente,1,3117,81,FALSE,129,TRUE,FALSE,FALSE,normal speed,2.18,6.881,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-04-22T13:33:06.881000+00:00,2022-04-22T13:33:06.881000+00:00
2022-04-25|09:32:33.353,reconstructed-causal-v1-from-legacy-v11,2022-04-25,09:32:33.353,09:32:33.353,09:32:33.353,2312,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,13320.00,13315.00,13325.00,20,20,13273.75,13302.50,115,13273.75,13302.50,115,13263.93,70,1792,332,640,SessionDeltaSum,640,640,0,Excelente,1,3945,15,FALSE,317,TRUE,FALSE,FALSE,normal speed,2.1,33.353,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-04-25T13:32:33.353000+00:00,2022-04-25T13:32:33.353000+00:00
2022-04-26|09:32:14.401,reconstructed-causal-v1-from-legacy-v11,2022-04-26,09:32:14.401,09:32:14.401,09:32:14.401,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,13400.00,13405.00,13395.00,20,20,13413.75,13451.25,150,13413.75,13451.25,150,13479.19,30,908,-90,253,SessionDeltaSum,253,253,0,Excelente,1,3592,-504,FALSE,414,FALSE,FALSE,FALSE,normal speed,2.08,14.401,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-04-26T13:32:14.401000+00:00,2022-04-26T13:32:14.401000+00:00
2022-04-27|09:32:12.238,reconstructed-causal-v1-from-legacy-v11,2022-04-27,09:32:12.238,09:32:12.238,09:32:12.238,2312,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,13077.50,13069.75,13085.25,31,31,13010.00,13070.00,240,13010.00,13070.00,240,13075.16,30,800,88,1380,SessionDeltaSum,1380,1380,0,Excelente,1,3906,4,FALSE,84,TRUE,FALSE,FALSE,normal speed,2.45,12.238,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-04-27T13:32:12.238000+00:00,2022-04-27T13:32:12.238000+00:00
2022-04-28|09:31:07.264,reconstructed-causal-v1-from-legacy-v11,2022-04-28,09:31:07.264,09:31:07.264,09:31:07.264,2311,BUY,BREAKOUT,POTENTIAL_RUNNER,BUY,BREAKOUT,POTENTIAL_RUNNER,13276.25,13261.25,13291.25,60,60,13211.25,13266.25,220,13211.25,13266.25,220,13253.57,40,804,168,862,SessionDeltaSum,862,862,0,Excelente,1,4345,437,FALSE,-269,FALSE,FALSE,FALSE,A+ speed,5.51,7.264,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,A+ speed,FALSE,FALSE,TRUE,FALSE,0,0,0,,,0,FALSE,2022-04-28T13:31:07.264000+00:00,2022-04-28T13:31:07.264000+00:00
2022-04-29|09:31:12.023,reconstructed-causal-v1-from-legacy-v11,2022-04-29,09:31:12.023,09:31:12.023,09:31:12.023,2311,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,13255.00,13260.00,13250.00,20,20,13263.75,13292.50,115,13263.75,13292.50,115,13316.81,35,1246,-302,101,SessionDeltaSum,101,101,0,Excelente,1,5377,-79,FALSE,-223,TRUE,FALSE,FALSE,normal speed,2.91,12.023,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-04-29T13:31:12.023000+00:00,2022-04-29T13:31:12.023000+00:00
2022-05-02|09:36:13.685,reconstructed-causal-v1-from-legacy-v11,2022-05-02,09:36:13.685,09:36:13.685,09:36:13.685,2316,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,12790.00,12795.00,12785.00,20,20,12838.75,12890.00,205,12838.75,12890.00,205,12876.37,55,1111,-175,-1073,SessionDeltaSum,-1073,-1073,0,Excelente,1,4280,280,FALSE,-455,TRUE,FALSE,FALSE,normal speed,4.02,13.685,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-05-02T13:36:13.685000+00:00,2022-05-02T13:36:13.685000+00:00
2022-05-03|09:37:05.258,reconstructed-causal-v1-from-legacy-v11,2022-05-03,09:37:05.258,09:37:05.258,09:37:05.258,2317,SELL,BREAKOUT,POTENTIAL_RUNNER,SELL,BREAKOUT,POTENTIAL_RUNNER,13002.50,13017.50,12995.00,60,30,13022.50,13075.00,210,13022.50,13075.00,210,13069.31,35,800,-214,-350,SessionDeltaSum,-350,-350,0,Excelente,1,4704,-60,FALSE,-154,TRUE,FALSE,FALSE,A+ speed,6.66,5.258,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,A+ speed,FALSE,FALSE,TRUE,FALSE,0,1,1,,,1,FALSE,2022-05-03T13:37:05.258000+00:00,2022-05-03T13:37:05.258000+00:00
2022-05-04|09:33:09.866,reconstructed-causal-v1-from-legacy-v11,2022-05-04,09:33:09.866,09:33:09.866,09:33:09.866,2313,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,13070.00,13075.25,13064.75,21,21,13083.75,13115.00,125,13083.75,13115.00,125,13114.63,45,800,-272,-589,SessionDeltaSum,-589,-589,0,Excelente,1,2304,-26,FALSE,-246,TRUE,FALSE,FALSE,normal speed,4.56,9.866,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-05-04T13:33:09.866000+00:00,2022-05-04T13:33:09.866000+00:00
2022-05-05|09:32:16.903,reconstructed-causal-v1-from-legacy-v11,2022-05-05,09:32:16.903,09:32:16.903,09:32:16.903,2312,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,13308.75,13313.75,13303.75,20,20,13317.50,13346.25,115,13317.50,13346.25,115,13426.30,35,1029,-265,-1135,SessionDeltaSum,-1135,-1135,0,Excelente,1,3656,-350,FALSE,85,FALSE,FALSE,FALSE,normal speed,2.07,16.903,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-05-05T13:32:16.903000+00:00,2022-05-05T13:32:16.903000+00:00
2022-05-06|09:33:14.688,reconstructed-causal-v1-from-legacy-v11,2022-05-06,09:33:14.688,09:33:14.688,09:33:14.688,2313,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,12720.00,12725.00,12715.00,20,20,12740.00,12786.25,185,12740.00,12786.25,185,12795.08,35,921,-101,-1033,SessionDeltaSum,-1033,-1033,0,Excelente,1,3453,-411,FALSE,310,FALSE,FALSE,FALSE,normal speed,2.38,14.688,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,1,1,,,1,FALSE,2022-05-06T13:33:14.688000+00:00,2022-05-06T13:33:14.688000+00:00
2022-05-09|09:31:11.376,reconstructed-causal-v1-from-legacy-v11,2022-05-09,09:31:11.376,09:31:11.376,09:31:11.376,2311,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12487.50,12482.50,12492.50,20,20,12442.50,12481.25,155,12442.50,12481.25,155,12466.61,25,929,197,-1808,SessionDeltaSum,-1808,-1808,0,Excelente,1,5479,123,FALSE,74,TRUE,FALSE,FALSE,normal speed,2.2,11.376,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-05-09T13:31:11.376000+00:00,2022-05-09T13:31:11.376000+00:00
2022-05-10|09:35:03.201,reconstructed-causal-v1-from-legacy-v11,2022-05-10,09:35:03.201,09:35:03.201,09:35:03.201,2315,SELL,BREAKOUT,POTENTIAL_RUNNER,SELL,BREAKOUT,POTENTIAL_RUNNER,12470.00,12485.00,12455.00,60,60,12487.50,12540.00,210,12487.50,12540.00,210,12409.63,35,800,46,-144,SessionDeltaSum,-144,-144,0,Excelente,1,3199,-241,FALSE,287,FALSE,FALSE,FALSE,A+ speed,10.93,3.201,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,7,A+ speed,FALSE,FALSE,TRUE,FALSE,1,1,1,,,1,FALSE,2022-05-10T13:35:03.201000+00:00,2022-05-10T13:35:03.201000+00:00
2022-05-11|09:31:17.180,reconstructed-causal-v1-from-legacy-v11,2022-05-11,09:31:17.180,09:31:17.180,09:31:17.180,2311,BUY,BREAKOUT,POTENTIAL_RUNNER,BUY,BREAKOUT,POTENTIAL_RUNNER,12283.75,12268.75,12291.25,60,30,12212.50,12258.75,185,12212.50,12258.75,185,12333.27,100,1796,618,794,SessionDeltaSum,794,794,0,Excelente,1,3799,-81,FALSE,699,TRUE,FALSE,FALSE,A+ speed,5.82,17.18,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,A+ speed,FALSE,FALSE,TRUE,FALSE,0,0,0,,,0,FALSE,2022-05-11T13:31:17.180000+00:00,2022-05-11T13:31:17.180000+00:00
2022-05-12|09:31:13.391,reconstructed-causal-v1-from-legacy-v11,2022-05-12,09:31:13.391,09:31:13.391,09:31:13.391,2311,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11860.00,11853.50,11866.50,26,26,11785.00,11852.50,270,11785.00,11852.50,270,11855.71,30,1678,26,-201,SessionDeltaSum,-201,-201,0,Excelente,1,8204,372,FALSE,-346,FALSE,FALSE,FALSE,normal speed,2.24,13.391,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,1,1,,,1,FALSE,2022-05-12T13:31:13.391000+00:00,2022-05-12T13:31:13.391000+00:00
2022-05-13|09:31:09.043,reconstructed-causal-v1-from-legacy-v11,2022-05-13,09:31:09.043,09:31:09.043,09:31:09.043,2311,BUY,BREAKOUT,POTENTIAL_RUNNER,BUY,BREAKOUT,POTENTIAL_RUNNER,12155.00,12140.00,12170.00,60,60,12122.50,12142.50,80,12122.50,12142.50,80,12133.81,50,879,265,373,SessionDeltaSum,373,373,0,Excelente,1,4283,205,FALSE,60,TRUE,FALSE,FALSE,A+ speed,5.53,9.043,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,A+ speed,FALSE,FALSE,TRUE,FALSE,1,0,1,,,1,FALSE,2022-05-13T13:31:09.043000+00:00,2022-05-13T13:31:09.043000+00:00
2022-05-16|09:31:11.255,reconstructed-causal-v1-from-legacy-v11,2022-05-16,09:31:11.255,09:31:11.255,09:31:11.255,2311,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12328.75,12323.75,12333.75,20,20,12281.25,12318.75,150,12281.25,12318.75,150,12320.27,40,961,179,-1031,SessionDeltaSum,-1031,-1031,0,Excelente,1,4421,-507,FALSE,686,TRUE,FALSE,FALSE,normal speed,3.55,11.255,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-05-16T13:31:11.255000+00:00,2022-05-16T13:31:11.255000+00:00
2022-05-17|09:35:05.255,reconstructed-causal-v1-from-legacy-v11,2022-05-17,09:35:05.255,09:35:05.255,09:35:05.255,2315,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12511.25,12506.25,12516.25,20,20,12473.75,12506.25,130,12473.75,12506.25,130,12461.95,20,801,25,905,SessionDeltaSum,905,905,0,Excelente,1,2793,-443,FALSE,468,TRUE,FALSE,FALSE,normal speed,3.81,5.255,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,2,1,2,,,2,FALSE,2022-05-17T13:35:05.255000+00:00,2022-05-17T13:35:05.255000+00:00
2022-05-18|09:32:11.281,reconstructed-causal-v1-from-legacy-v11,2022-05-18,09:32:11.281,09:32:11.281,09:32:11.281,2312,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,12378.75,12373.75,12383.75,20,20,12351.25,12372.50,85,12351.25,12372.50,85,12442.62,25,826,128,-2841,SessionDeltaSum,-2841,-2841,0,Excelente,1,2890,162,FALSE,-34,FALSE,FALSE,FALSE,normal speed,2.22,11.281,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-05-18T13:32:11.281000+00:00,2022-05-18T13:32:11.281000+00:00
2022-05-19|09:33:21.899,reconstructed-causal-v1-from-legacy-v11,2022-05-19,09:33:21.899,09:33:21.899,09:33:21.899,2313,BUY,BREAKOUT,SCALP_NORMAL,BUY,BREAKOUT,SCALP_NORMAL,11920.00,11915.00,11925.00,20,20,11865.00,11902.50,150,11865.00,11902.50,150,11820.80,70,1343,141,1172,SessionDeltaSum,1172,1172,0,Excelente,1,3531,-79,FALSE,220,TRUE,FALSE,FALSE,normal speed,3.2,21.899,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,1,0,1,,,1,FALSE,2022-05-19T13:33:21.899000+00:00,2022-05-19T13:33:21.899000+00:00
2022-05-20|09:35:03.788,reconstructed-causal-v1-from-legacy-v11,2022-05-20,09:35:03.788,09:35:03.788,09:35:03.788,2315,SELL,BREAKOUT,POTENTIAL_RUNNER,SELL,BREAKOUT,POTENTIAL_RUNNER,11986.25,12001.25,11978.75,60,30,12011.25,12047.50,145,12011.25,12047.50,145,12033.28,55,918,-362,610,SessionDeltaSum,610,610,0,Excelente,1,2507,241,FALSE,-603,TRUE,FALSE,FALSE,A+ speed,14.52,3.788,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,A+ speed,FALSE,FALSE,TRUE,FALSE,0,3,3,,,3,FALSE,2022-05-20T13:35:03.788000+00:00,2022-05-20T13:35:03.788000+00:00
2022-05-23|09:37:14.401,reconstructed-causal-v1-from-legacy-v11,2022-05-23,09:37:14.401,09:37:14.401,09:37:14.401,2317,SELL,BREAKOUT,SCALP_NORMAL,SELL,BREAKOUT,SCALP_NORMAL,11837.50,11842.50,11832.50,20,20,11855.00,11900.00,180,11855.00,11900.00,180,11926.04,70,809,-293,-2053,SessionDeltaSum,-2053,-2053,0,Excelente,1,2829,-303,FALSE,10,FALSE,FALSE,FALSE,normal speed,4.86,14.401,FALSE,MarketTradeTime,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,normal speed,FALSE,FALSE,FALSE,FALSE,0,2,2,,,2,FALSE,2022-05-23T13:37:14.401000+00:00,2022-05-23T13:37:14.401000+00:00
