source_type,source,line,name,classification,reason
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,729,"legacy_ticks = abs((float(row[""TP""]) - float(row[""ENTRY""])) / 0.25)",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,731,"if legacy_result == ""SL"" and row.get(""ENTRY"") and row.get(""SL""):",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,732,"legacy_ticks = -abs((float(row[""ENTRY""]) - float(row[""SL""])) / 0.25)",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,736,"""SL_price"": row.get(""SL""),",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,738,"""TP_price"": row.get(""TP""),",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,739,"""result TP SL BE"": legacy_ticks if legacy_ticks is not None else legacy_result,",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,743,"row[""result TP SL BE""] = row.get(""result TP SL BE"") or ""OPEN""",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,744,"row[""Exit_price""] = row.get(""Exit_price"") or calculate_exit_price(row)",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,748,def calculate_exit_price(row):,SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,749,"result_label = str(row.get(""Result_Label"") or row.get(""RESULT"") or """").strip().upper()",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,751,"if result_label == ""TP"":",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,752,"return row.get(""TP_price"") or row.get(""TP"") or """"",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,754,"if result_label == ""SL"":",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,755,"return row.get(""SL_price"") or row.get(""SL"") or """"",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,757,"if result_label != ""EXIT"":",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,790,"""SL_price"",",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,792,"""TP_price"",",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,793,"""SL_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,794,"""TP_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,795,"""Exit_price"",",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,796,"""result TP SL BE"",",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,799,"""MAE_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,800,"""MFE_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,832,"""Largest_MAE_pullback_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,833,"""Largest_MFE_pullup_ticks"",",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,834,"""Number_of_Pullbacks_during_Trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,835,"""Number_of_PullUps_during_Trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)during($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,836,"""Max_Speed_MAE_during_trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)mae($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,837,"""Max_Speed_MFE_during_trade"",",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,843,"mfe_index = headers.index(""MFE_ticks"") + 1",SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,844,headers[mfe_index:mfe_index] = trade_path_headers,SUSPECT,contains forbidden future/outcome token `(^|_)mfe($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,859,path = expected_result_path(date),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,920,def update_score_workbook():,SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,947,"result = read_trade_result(expected_result_path(date), date)",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,953,"result.setdefault(key, value)",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,955,"missing_result_file = result.get(""result TP SL BE"") in (""NO_CSV"", ""EMPTY_CSV"")",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,958,if header not in result:,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,959,if missing_result_file:,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,963,value = to_number(result.get(header)),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,965,"if value is None and header != ""result TP SL BE"":",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,970,"result_col = headers.index(""result TP SL BE"") + 1",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,971,result_letter = get_column_letter(result_col),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,974,"ws[""B1""] = ""profit factor""",SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,975,"ws[""A2""] = f'=IF((COUNTIF({result_letter}{first_row}:{result_letter}{last_row},"">0"")+COUNTIF({result_letter}{first_row}:{result_letter}{last_row},""<0""))=0,"""",COUNTIF({result_letter",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,976,"ws[""B2""] = f'=IF(ABS(SUMIF({result_letter}{first_row}:{result_letter}{last_row},""<0"",{result_letter}{first_row}:{result_letter}{last_row}))=0,IF(SUMIF({result_letter}{first_row}:{r",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,981,"ws.cell(row=row_idx, column=result_col).number_format = ""+0.##;-0.##;0""",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1052,def reset_replay_run_state(output_folder):,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1074,state_path = Path(RESULTS_FOLDER) / file_name,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1075,if not state_path.exists():,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1077,backup_path = state_path.with_name(,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1078,"f""{state_path.stem}_backup_{timestamp}{state_path.suffix}""",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1080,"shutil.move(str(state_path), str(backup_path))",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1113,"""--reset-state"",",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1202,if args.reset_state and args.compare_only:,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1203,"print(""WARNING: --reset-state se ignora en --compare-only."")",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1204,elif args.reset_state:,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1206,reset_replay_run_state(output_folder),SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1266,"""Comparacion: campos operativos (entrada/SL/TP/salida/resultado/score)."",",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,04_run_replay_score_trade_results_dst_2025_2026_after_sync.py,1325,update_score_workbook(),SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,05_footprint_generator_after_sync.py,181,current = [indices[0]],SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_footprint_generator_after_sync.py,184,if idx - current[-1] <= allow_gap + 1:,SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_footprint_generator_after_sync.py,185,current.append(idx),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_footprint_generator_after_sync.py,187,groups.append(current),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_footprint_generator_after_sync.py,188,current = [idx],SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_footprint_generator_after_sync.py,190,groups.append(current),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_footprint_generator_after_sync.py,195,"if mode == ""winner"":",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,196,"winner_volume = bid if side == ""sell"" else ask",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,197,return winner_volume >= IMBALANCE_MIN_VOLUME,SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,210,"def detect_diagonal_imbalances(prices, minutes, matrix, volume_filter_mode=""winner""):",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,223,- winner: el lado ganador debe ser >= IMBALANCE_MIN_VOLUME.,SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,314,zone_max_winner_volume = 0,SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,324,"zone_max_winner_volume = max(zone_max_winner_volume, bid)",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,326,"zone_max_winner_volume = max(zone_max_winner_volume, ask)",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,360,"""zone_max_winner_volume"": zone_max_winner_volume,",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,409,"""passes_winner"": passes_volume_filter(""sell"", bid, ask, ""winner""),",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,429,"""passes_winner"": passes_volume_filter(""buy"", bid, ask, ""winner""),",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,440,"def build_footprint(df, volume_filter_mode=""winner""):",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,705,"f""Volumen max ganador zona: {imbalance['zone_max_winner_volume']}\n""",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,820,"""passes_winner"",",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_footprint_generator_after_sync.py,846,"candidate[""passes_winner""],",SUSPECT,contains forbidden future/outcome token `(^|_)winner($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,25,"STATE_PATH = PROJECT_DIR / ""sync_ladder_state.json""",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,63,result = ctypes.windll.kernel32.SetThreadExecutionState(flags),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,64,self.enabled = bool(result),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,71,def refresh(self):,SUSPECT,contains forbidden future/outcome token `(^|_)refresh($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,75,"def __exit__(self, exc_type, exc, tb):",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,82,"current = date(year, month, 1)",SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,83,days_until = (weekday - current.weekday()) % 7,SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,84,return current + timedelta(days=days_until + 7 * (n - 1)),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,89,"current = date(year + 1, 1, 1) - timedelta(days=1)",SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,91,"current = date(year, month + 1, 1) - timedelta(days=1)",SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,92,return current - timedelta(days=(current.weekday() - weekday) % 7),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,121,def market_closed_dates_for_year(year):,SUSPECT,contains forbidden future/outcome token `(^|_)closed($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,139,"def market_closed_dates(start_date, end_date):",SUSPECT,contains forbidden future/outcome token `(^|_)closed($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,140,closed = set(),SUSPECT,contains forbidden future/outcome token `(^|_)closed($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,142,closed.update(market_closed_dates_for_year(year)),SUSPECT,contains forbidden future/outcome token `(^|_)closed($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,143,return closed,SUSPECT,contains forbidden future/outcome token `(^|_)closed($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,177,"closed = market_closed_dates(start_date, end_date)",SUSPECT,contains forbidden future/outcome token `(^|_)closed($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,179,current = start_date,SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,180,while current <= end_date:,SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,182,current.weekday() < 5,SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,183,and current not in closed,SUSPECT,contains forbidden future/outcome token `(^|_)closed($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,184,and (not dst_only or is_ny_dst_trading_day(current)),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,186,dates.append(current.isoformat()),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,187,current += timedelta(days=1),SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,234,"key = f""{next_index:02d}_current_1m_{start_date:%Y%m%d}_{last_replay_date:%Y%m%d}""",SUSPECT,contains forbidden future/outcome token `(^|_)current($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,299,"return len(list(x1_folder.glob(""score_trade_result_*_NY.csv"")))",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,323,"def write_state(status, stage=None, **extra):",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,325,"""updated_at"": datetime.now().isoformat(timespec=""seconds""),",SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,327,"""state_file"": str(STATE_PATH),",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,346,payload.update(extra),SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,347,"STATE_PATH.write_text(json.dumps(payload, indent=2, ensure_ascii=False), encoding=""utf-8"")",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,350,"def classify_stage_outcome(stage, failures):",SUSPECT,contains forbidden future/outcome token `(^|_)outcome($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,384,replay_sync.destination_result_path(,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,390,replay_sync.sync_result_path(date_iso).unlink(missing_ok=True),SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,426,"path = replay_sync.destination_result_path(stage[""output_folder""], date_iso, run_name)",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,430,enriched.update(row),SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,585,"print(f""Estado: {STATE_PATH}"")",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,624,"write_state(""prepared"", stages[0] if stages else None, stage_count=len(stages))",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,645,# ladder; se reportan al final para un re-run sin --force que los rellene.,SUSPECT,contains forbidden future/outcome token `(^|_)final($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,656,blocker.refresh(),SUSPECT,contains forbidden future/outcome token `(^|_)refresh($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,659,"write_state(""running"", stage)",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,708,"real_divergences, gap_dates = classify_stage_outcome(stage, failures)",SUSPECT,contains forbidden future/outcome token `(^|_)outcome($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,717,write_state(,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,751,"print(f""Estado para Codex: {STATE_PATH}"")",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,765,"write_state(""desync_retry"", stage, diverging=diverging, attempt=desync_attempt)",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,771,write_state(,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,788,write_state(,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,800,telegram.send_progress_update(,SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,820,write_state(,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,843,write_state(,SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,869,"def __exit__(self, exc_type, exc, tb):",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,05_run_replay_sync_ladder_after_sync.py,878,"write_state(""cancelled"")",SUSPECT,contains forbidden future/outcome token `(^|_)state($|_)`
code_match,06b_patch_missing_dates.py,1,"""""""Agrega fechas nuevas al CSV de la estrategia desde score_trade_result.",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06b_patch_missing_dates.py,3,No requiere replay si el score_trade_result ya existe para la fecha.,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06b_patch_missing_dates.py,38,"src = rs.RESULTS_FOLDER / f""score_trade_result_{date_str}_NY.csv""",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06b_patch_missing_dates.py,40,"print(f""  SKIP {date_str}: score_trade_result no existe (corre replay primero)"")",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06b_patch_missing_dates.py,53,"exit_p    = r.get(""Exit_price"", """").strip()",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,06b_patch_missing_dates.py,54,"ticks_raw = r.get(""result TP SL BE"", """").strip()",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06b_patch_missing_dates.py,55,"result    = r.get(""Result_Label"", """").strip()",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06b_patch_missing_dates.py,61,"motivo = ""SL"" if result == ""SL"" else ""TP"" if result in (""TP"", ""TRAIL"") else ""OPEN""",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06b_patch_missing_dates.py,65,"f.write(""fecha,side,contratos,entry_fill,exit_fill,ticks,pnl_usd,exit_motivo\n"")",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,06b_patch_missing_dates.py,67,"f.write(f""{date_str},{side},{CONTRACTS},{entry},{exit_p},""",SUSPECT,contains forbidden future/outcome token `(^|_)exit($|_)`
code_match,06_metric_analisis_after_sync.py,27,"PROFIT_ZONE_FILL = ""C6EFCE""",SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,06_metric_analisis_after_sync.py,30,"SL_LINE_COLOR = ""C00000""",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,06_metric_analisis_after_sync.py,31,"TP_LINE_COLOR = ""00B050""",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,06_metric_analisis_after_sync.py,33,"SL_MARKER_FILL = ""FF0000""",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,06_metric_analisis_after_sync.py,34,"TP_MARKER_FILL = ""00B050""",SUSPECT,contains forbidden future/outcome token `(^|_)tp($|_)`
code_match,06_metric_analisis_after_sync.py,77,"sl = row.get(""SL_price"")",SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,06_metric_analisis_after_sync.py,78,if entry is None or sl is None:,SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,06_metric_analisis_after_sync.py,80,return round_to_tick(abs(float(entry) - float(sl))),SUSPECT,contains forbidden future/outcome token `(^|_)sl($|_)`
code_match,06_metric_analisis_after_sync.py,83,def calculate_profit_factor(rows):,SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,06_metric_analisis_after_sync.py,84,gross_profit = 0.0,SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,06_metric_analisis_after_sync.py,96,gross_profit += risk_ticks,SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,06_metric_analisis_after_sync.py,101,"return ""INF"" if gross_profit > 0 else None",SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,06_metric_analisis_after_sync.py,103,return gross_profit / gross_loss,SUSPECT,contains forbidden future/outcome token `(^|_)profit($|_)`
code_match,06_metric_analisis_after_sync.py,313,breakout.update(,SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,06_metric_analisis_after_sync.py,322,breakout.update(,SUSPECT,contains forbidden future/outcome token `(^|_)update(d)?($|_)`
code_match,06_metric_analisis_after_sync.py,345,result = {,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,352,return result,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,354,return result,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,356,return result,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,367,return result,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,383,"result[""Imbalance detected""] = True",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,384,"result[""imbalance_price""] = price",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,385,"result[""imbalance_zone""] = ""UPPER_50""",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,386,return result,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,389,"result[""Imbalance detected""] = True",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,390,"result[""imbalance_price""] = price",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,391,"result[""imbalance_zone""] = ""LOWER_50""",SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,392,return result,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
code_match,06_metric_analisis_after_sync.py,394,return result,SUSPECT,contains forbidden future/outcome token `(^|_)result($|_)`
