avg_loss,avg_rr,avg_win,case,dd,expectancy,max_l_streak,max_w_streak,months,pf,profit,std,trades,trades_per_month,wr
-29.455555555555556,1.077590806145467,31.741035856573706,before_leaky_final_CVD_Excelente_TP100_SL40,120.0,15.543859649122806,4,25,39,3.005281026027914,5316.0,30.9569203129882,342,8.76923076923077,73.39181286549707
,,,recomputed_legacy_final_CVD_Excelente_TP100_SL40,120.0,15.543859649122806,4,25,39,3.005281026027914,5316.0,,342,8.76923076923077,73.39181286549707
,,,after_causal_Cvd_Label_AtEntry_Excelente_TP100_SL40,435.0,3.4663120567375887,9,6,39,1.2720567770665183,1955.0,,564,14.461538461538462,51.24113475177305
,,,after_causal_all_entry_trades_TP100_SL40,435.0,3.4663120567375887,9,6,39,1.2720567770665183,1955.0,,564,14.461538461538462,51.24113475177305
