,consumption_initial_depth_ratio_250ms,consumption_initial_depth_ratio_250ms,consumption_initial_depth_ratio_250ms,consumption_initial_depth_ratio_250ms,withdrawal_initial_depth_ratio_250ms,withdrawal_initial_depth_ratio_250ms,withdrawal_initial_depth_ratio_250ms,withdrawal_initial_depth_ratio_250ms,durable_refill_removed_ratio_250ms,durable_refill_removed_ratio_250ms,durable_refill_removed_ratio_250ms,durable_refill_removed_ratio_250ms,initial_queue_survival_ratio_250ms,initial_queue_survival_ratio_250ms,initial_queue_survival_ratio_250ms,initial_queue_survival_ratio_250ms,impact_efficiency_250ms,impact_efficiency_250ms,impact_efficiency_250ms,impact_efficiency_250ms,depletion_persistence_share_500ms,depletion_persistence_share_500ms,depletion_persistence_share_500ms,depletion_persistence_share_500ms,absorption_motif_share_500ms,absorption_motif_share_500ms,absorption_motif_share_500ms,absorption_motif_share_500ms,breakout_motif_share_500ms,breakout_motif_share_500ms,breakout_motif_share_500ms,breakout_motif_share_500ms
,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std,count,mean,median,std
family,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A_TRUE_ABSORPTION,29,0.5916603706958142,0.6,0.3879153341893499,29,1.163707522181594,0.9375,0.9148780772071492,29,0.1611230123834888,0.11538461538461539,0.17526569645532802,29,0.18626857071243239,0.0,0.3125225095772874,29,1.7499795130059963,1.532544378698225,1.6597289749420476,29,0.698863290137931,0.817796282,0.3232982575324459,29,0.027239554825761722,0.0,0.06743309674007522,29,0.07118888189415644,0.0,0.15691667624421912
B_CLEAN_BREAKOUT,41,0.7353166539908105,0.6470588235294118,0.5706618171630231,41,1.35735271715903,0.9166666666666666,1.3661261017417128,41,0.15522951131500878,0.1,0.17849316324297718,41,0.14952646837383265,0.0,0.2962815784228654,41,2.3369637355539035,2.1386138613861387,2.0006901416515532,41,0.7746766359024391,0.920697894,0.295601019248144,41,0.017743545856511198,0.0,0.06385734762203638,41,0.08928078786470633,0.0,0.21702820139223003
