date,symbol,lvn_count,lvn_ids,lvn_prices,context_profile_shape,context_prob_P,context_prob_b,context_prob_D,reason
2026-06-17,NQ,1,FIRST_MINUTE_0930_0931_LVN_01,30508.75,unknown,0.0516672285667318,0.05391853179000065,0.06893227732004073,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
2026-06-25,NQ,4,FIRST_MINUTE_0930_0931_LVN_01|FIRST_MINUTE_0930_0931_LVN_02|FIRST_MINUTE_0930_0931_LVN_03|FIRST_MINUTE_0930_0931_LVN_04,30133.75|30161.25|30165.00|30181.25,trend_down,0.05057875345727001,0.05031414925042197,0.052627081417026045,LVN_DETECTED_BUT_NOT_RETESTED_BEFORE_0940
