date,symbol,rth_open,open_vs_context_value,open_vs_context_poc,premarket_high,premarket_low,premarket_range_ticks,or_high,or_low,or_width_ticks,or_delta,or_volume,or_vwap,minute_profile_poc,previous_rth_close,gap_points,gap_ticks,gap_available,atr_points,atr_ticks,atr_available,context_profile_start,context_profile_end,context_has_data,context_hvn_count,context_lvn_count,context_hvn_prices,context_lvn_prices,context_total_volume,context_bid_volume,context_ask_volume,context_delta,context_poc,context_poc_volume,context_vah,context_val,context_value_area_actual_pct,context_high,context_low,context_level_step,context_level_step_ticks,context_profile_width_ticks,context_value_area_width_ticks,context_price_level_count,context_occupied_price_level_count,context_empty_level_count,context_upper_volume,context_lower_volume,context_upper_lower_ratio,context_upper_volume_share,context_lower_volume_share,context_center_of_mass,context_skewness,context_kurtosis_excess,context_entropy,context_max_level_volume_share,context_volume_slope,context_poc_position,context_center_of_mass_position,context_source_rows,context_profile_shape,context_shape_confidence_score,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,context_distribution_count,context_double_mode_separation,context_double_valley_depth,context_shape_probability_type,minute_profile_start,minute_profile_end,minute_has_data,minute_hvn_count,minute_lvn_count,minute_hvn_prices,minute_lvn_prices,minute_total_volume,minute_bid_volume,minute_ask_volume,minute_delta,minute_poc,minute_poc_volume,minute_vah,minute_val,minute_value_area_actual_pct,minute_high,minute_low,minute_level_step,minute_level_step_ticks,minute_profile_width_ticks,minute_value_area_width_ticks,minute_price_level_count,minute_occupied_price_level_count,minute_empty_level_count,minute_upper_volume,minute_lower_volume,minute_upper_lower_ratio,minute_upper_volume_share,minute_lower_volume_share,minute_center_of_mass,minute_skewness,minute_kurtosis_excess,minute_entropy,minute_max_level_volume_share,minute_volume_slope,minute_poc_position,minute_center_of_mass_position,minute_source_rows,minute_profile_shape,minute_shape_confidence_score,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown,minute_distribution_count,minute_double_mode_separation,minute_double_valley_depth,minute_shape_probability_type,first_minute_lvn_count,retest_event_count,has_any_retest
2022-06-15,NQ,11487.5,INSIDE_VALUE,ABOVE_POC,11517.5,11433.75,335.0,11520.0,11471.25,195.0,-93.0,4621.0,11495.350573468946,11488.75,,,,False,,,False,08:30:00,09:30:00,True,1,0,11502.50,,25934.0,12662.0,13272.0,610.0,11486.25,1152.0,11508.75,11473.75,0.7088763784992673,11517.5,11433.75,1.25,5.0,335.0,140.0,68,68,0,11382.0,13400.0,0.8494029850746269,0.43888331919487933,0.5166962288887175,11483.457141204597,-0.5352513939121082,-0.06149260777680565,0.9348030569356707,0.044420451916403175,0.18037683823529405,0.6268656716417911,0.5935181039354873,594,trend_up,0.5888715117729341,0.061252818833017766,0.055682774255043574,0.05545581288284349,0.07632238121083522,0.5888715117729341,0.056536056500064824,0.10587864454526114,3,0.19402985074626866,0.1865357643758766,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,3,0,11475.00|11488.75|11495.00,,4621.0,2357.0,2264.0,-93.0,11488.75,244.0,11508.75,11478.75,0.7195412248431076,11520.0,11471.25,1.25,5.0,195.0,120.0,40,40,0,2918.0,1459.0,2.0,0.6314650508547933,0.31573252542739666,11495.350573468946,-0.06353466198066623,-1.1552034553979575,0.9709238044635723,0.05280242371781,-0.015211415433826514,0.358974358974359,0.4943707378245353,40,double,0.47958859355584116,0.06518215161577781,0.05972668416169195,0.05874647446426574,0.47958859355584116,0.08842239516733891,0.10564906274817974,0.14268463828690453,3,0.41025641025641024,0.5630461922596754,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2022-06-16,NQ,11330.0,INSIDE_VALUE,BELOW_POC,11425.0,11320.0,420.0,11331.25,11310.0,85.0,-392.0,4892.0,11321.559178250205,11316.25,,,,False,,,False,08:30:00,09:30:00,True,4,0,11343.75|11370.00|11405.00|11420.00,,26465.0,12830.0,13635.0,805.0,11333.75,589.0,11387.5,11323.75,0.7169469110145475,11425.0,11320.0,1.25,5.0,420.0,255.0,85,85,0,22855.0,3021.0,7.565375703409467,0.8635934252786699,0.1141507651615341,11368.564849801625,0.16759663157455093,-1.0555487535700068,0.9792054893748613,0.022255809559795958,-0.11610255505052748,0.13095238095238096,0.46252237906309823,603,double,0.41158566069258246,0.05430054921769447,0.05393450164686362,0.05387901021350685,0.41158566069258246,0.05999888562611818,0.2276947711029946,0.1386066215002398,3,0.34523809523809523,0.6478439425051334,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,0,0,,,4892.0,2642.0,2250.0,-392.0,11316.25,457.0,11326.25,11312.5,0.7082992641046607,11331.25,11310.0,1.25,5.0,85.0,55.0,18,18,0,3472.0,963.0,3.60539979231568,0.7097301717089125,0.19685200327064595,11321.559178250205,-0.017669798426291353,-1.3397418590665788,0.9543730225162899,0.09341782502044153,0.14035087719298245,0.29411764705882354,0.5439613294214188,18,double,0.6440901821788649,0.03941098431533564,0.0347020543963653,0.033774315715727955,0.6440901821788649,0.17579055626003115,0.036434295892361086,0.035797611241314004,2,0.5294117647058824,0.6125654450261779,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2022-06-17,NQ,11191.25,INSIDE_VALUE,ABOVE_POC,11293.75,11168.75,500.0,11225.0,11185.0,160.0,466.0,7184.0,11208.561560412027,11215.0,,,,False,,,False,08:30:00,09:30:00,True,5,0,11187.50|11237.50|11261.25|11272.50|11290.00,,38183.0,18607.0,19576.0,969.0,11187.5,1206.0,11241.25,11170.0,0.7082995050153209,11293.75,11168.75,1.25,5.0,500.0,285.0,101,101,0,29732.0,7245.0,4.1037957211870255,0.7786711363695885,0.18974412696749862,11218.48774323652,0.5452880854420914,-0.948563796617607,0.9601761781129694,0.03158473666291282,-0.1882651390687795,0.15,0.3979019458921539,545,trend_down,0.6476664661507041,0.052220374635573795,0.05176135152074775,0.05169408018608325,0.06083526648831425,0.05296664452886659,0.6476664661507041,0.08285581648971023,3,0.05,0.35822745584133875,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,1,0,11215.00,,7184.0,3359.0,3825.0,466.0,11215.0,762.0,11225.0,11201.25,0.705456570155902,11225.0,11185.0,1.25,5.0,160.0,95.0,33,33,0,2185.0,4237.0,0.515695067264574,0.3041481069042316,0.58978285077951,11208.561560412027,-0.5279768495866015,-1.0289031733537837,0.9274700071191837,0.10606904231625836,0.14364815360646763,0.75,0.5890390103006666,33,trend_up,0.4933184876619628,0.06535053618278842,0.06307337189648411,0.06330945036070977,0.08102683702882786,0.4933184876619628,0.06605466719234968,0.16786664967687737,3,0.125,0.22096881220968811,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2022-06-21,NQ,11481.25,INSIDE_VALUE,ABOVE_POC,11492.5,11456.25,145.0,11503.75,11478.75,100.0,-47.0,6883.0,11488.822824349847,11487.5,,,,False,,,False,08:30:00,09:30:00,True,2,1,11460.00|11466.25,11462.50,15361.0,7826.0,7535.0,-291.0,11480.0,1575.0,11485.0,11473.75,0.7187032094264696,11492.5,11456.25,1.25,5.0,145.0,45.0,30,30,0,5398.0,8388.0,0.6435383881735813,0.3514094134496452,0.5460581993359808,11477.350351539613,-0.8611933825249519,0.46448497771181296,0.8869715641938516,0.10253238721437406,0.149773681515617,0.6551724137931034,0.5820786631617451,344,trend_up,0.4605664455651134,0.1004687701788571,0.06321661792529384,0.0696938037876687,0.06161995159880323,0.4605664455651134,0.06451642041123483,0.17991799053302882,1,0.0,0.0,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,11481.25|11498.75,,6883.0,3465.0,3418.0,-47.0,11487.5,764.0,11491.25,11481.25,0.7161121603951766,11503.75,11478.75,1.25,5.0,100.0,40.0,21,21,0,3124.0,2995.0,1.0430717863105174,0.45387185820136566,0.4351300305099521,11488.822824349847,0.6020735566235501,-0.6992172977402316,0.9036541749715855,0.11099811128868226,-0.22718773373223627,0.35,0.4029129739938799,21,trend_down,0.6682169540383437,0.053144886744703794,0.048212931933474604,0.04982311512889751,0.05792564830446999,0.048776349347224746,0.6682169540383437,0.07390011450288564,3,0.25,0.08250497017892644,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2022-06-22,NQ,11471.25,INSIDE_VALUE,ABOVE_POC,11490.0,11365.0,500.0,11485.0,11447.5,150.0,28.0,5744.0,11464.160645891365,11471.25,,,,False,,,False,08:30:00,09:30:00,True,6,2,11396.25|11405.00|11410.00|11430.00|11458.75|11472.50,11387.50|11487.50,32894.0,15281.0,17613.0,2332.0,11410.0,961.0,11472.5,11388.75,0.7069070347175777,11490.0,11365.0,1.25,5.0,500.0,335.0,101,101,0,18169.0,13764.0,1.320037779715199,0.5523499726393871,0.41843497294339393,11421.241867817838,0.24757802372833992,-1.1059965201519235,0.959639654203813,0.029215054417218944,-0.09980624676901186,0.36,0.4499349425427063,494,double,0.3560440776077141,0.06345006361069665,0.05651275007583064,0.056137924462503895,0.3560440776077141,0.06263523893609028,0.22925475472563495,0.17596519058152943,3,0.23,0.8860207844451894,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,1,0,11471.25,,5744.0,2858.0,2886.0,28.0,11471.25,460.0,11476.25,11456.25,0.7219707520891365,11485.0,11447.5,1.25,5.0,150.0,80.0,31,31,0,1120.0,4164.0,0.2689721421709894,0.19498607242339833,0.7249303621169917,11464.160645891365,0.02854920639139447,-0.9118965068936951,0.9497215398144375,0.08008356545961003,-0.12624035764375877,0.6333333333333333,0.44428389043639377,31,trend_down,0.3408247915328817,0.06927432685933331,0.06519507028921967,0.06640864330832091,0.1342347850762476,0.070637867397962,0.3408247915328817,0.25342451553603473,3,0.3,0.2648114901256733,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2022-06-23,NQ,11661.25,INSIDE_VALUE,BELOW_POC,11683.75,11611.25,290.0,11675.0,11643.75,125.0,-192.0,5314.0,11660.541023710952,11661.25,,,,False,,,False,08:30:00,09:30:00,True,2,2,11663.75|11677.50,11636.25|11655.00,21789.0,10965.0,10824.0,-141.0,11677.5,949.0,11682.5,11630.0,0.7174721189591078,11683.75,11611.25,1.25,5.0,290.0,210.0,59,59,0,1872.0,18968.0,0.09869253479544496,0.0859149111937216,0.8705310018816834,11648.162318142182,0.07638502890578559,-1.4934924661186508,0.9547640854006965,0.043554086924594976,0.020619385258345033,0.9137931034482759,0.5091354226507848,442,unknown,0.532820236700069,0.05568556515423927,0.05539789118390174,0.05543157676196907,0.11637859027345332,0.10364091615328606,0.08064522377308163,0.532820236700069,3,0.1896551724137931,0.4305381727158949,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,3,1,11647.50|11661.25|11671.25,11651.25,5314.0,2753.0,2561.0,-192.0,11661.25,859.0,11666.25,11653.75,0.7094467444486263,11675.0,11643.75,1.25,5.0,125.0,50.0,26,26,0,1931.0,2524.0,0.7650554675118859,0.3633797515995484,0.4749717726759503,11660.541023710952,-0.21764613491868925,0.08604991945828333,0.8888727413770552,0.1616484757245013,0.049321910788732694,0.56,0.5373127587504568,26,D,0.4219859435650515,0.4219859435650515,0.06040312764694469,0.07438789439240977,0.057439087812263735,0.14418417679723414,0.07134354386022115,0.17025622592587503,1,0.0,0.0,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,1,3,True
2022-06-24,NQ,11850.0,INSIDE_VALUE,ABOVE_POC,11856.25,11817.5,155.0,11868.75,11847.5,85.0,207.0,4463.0,11858.671577414296,11860.0,,,,False,,,False,08:30:00,09:30:00,True,2,0,11825.00|11846.25,,12069.0,6134.0,5935.0,-199.0,11846.25,1129.0,11855.0,11828.75,0.7167122379650344,11856.25,11817.5,1.25,5.0,155.0,105.0,32,32,0,2905.0,8035.0,0.3615432482887368,0.24069931228767918,0.6657552406993122,11838.086109039688,-0.16352440558112,-1.384712118906764,0.9415551073230027,0.09354544701300853,0.05884884048635157,0.7419354838709677,0.5312544268306679,300,double,0.8576391338433154,0.01870888422529099,0.017968305782831925,0.018056485240697487,0.8576391338433154,0.04746776906739352,0.022192064161974463,0.017967357678496092,3,0.5483870967741935,0.7753992524634726,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,1,0,11860.00,,4463.0,2128.0,2335.0,207.0,11860.0,831.0,11861.25,11855.0,0.7429979834192247,11868.75,11847.5,1.25,5.0,85.0,25.0,18,18,0,1062.0,2570.0,0.4132295719844358,0.23795653148106655,0.5758458436029577,11858.671577414296,0.06513868018028532,0.28349257737827216,0.8421942406659042,0.1861976249159758,0.041199569320412945,0.5882352941176471,0.5257212900845094,18,unknown,0.4305594713130845,0.17582804499527538,0.057493637756306205,0.07811017370228415,0.057418174905560955,0.12647813289182977,0.07411236443565906,0.4305594713130845,1,0.0,0.0,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2022-06-27,NQ,12190.0,ABOVE_VAH,ABOVE_POC,12197.5,12148.75,195.0,12211.25,12173.75,150.0,692.0,6438.0,12192.865602671638,12190.0,,,,False,,,False,08:30:00,09:30:00,True,1,0,12190.00,,20124.0,9597.0,10527.0,930.0,12173.75,897.0,12182.5,12153.75,0.7251540449214868,12197.5,12148.75,1.25,5.0,195.0,115.0,40,40,0,7715.0,11512.0,0.670170257123002,0.38337308686145893,0.5720532697276883,12171.86450258398,0.12262668602563673,-1.1040271785345541,0.9537009012444411,0.044573643410852716,-0.08276776246023333,0.5128205128205128,0.47414364274830006,400,unknown,0.4390270256043527,0.08392815250713581,0.06559883392377742,0.06953106456213173,0.06620554499875173,0.07778830051010653,0.19792107789374397,0.4390270256043527,3,0.05128205128205128,0.021725826193390474,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,12190.00|12206.25,,6438.0,2873.0,3565.0,692.0,12190.0,1023.0,12205.0,12183.75,0.7214973594283939,12211.25,12173.75,1.25,5.0,150.0,85.0,31,31,0,3177.0,2238.0,1.4195710455764075,0.4934762348555452,0.34762348555452005,12192.865602671638,0.2500724157744756,-0.5779337335267964,0.9212114980207872,0.15890027958993477,0.01113305269132533,0.43333333333333335,0.5097494045770145,31,D,0.3463247289263711,0.3463247289263711,0.08354006587784414,0.06461124543163561,0.0626657793958664,0.11100313072151219,0.09384044965358565,0.2380145999931849,1,0.0,0.0,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
2022-06-28,NQ,12065.0,INSIDE_VALUE,BELOW_POC,12083.75,12043.75,160.0,12088.75,12047.5,165.0,42.0,4750.0,12065.300789473684,12058.75,,,,False,,,False,08:30:00,09:30:00,True,1,1,12055.00,12057.50,16224.0,8235.0,7989.0,-246.0,12076.25,1396.0,12080.0,12063.75,0.7191814595660749,12083.75,12043.75,1.25,5.0,160.0,65.0,33,33,0,3488.0,11340.0,0.3075837742504409,0.21499013806706113,0.6989644970414202,12068.701768984221,-0.7068322237973518,-0.22906818272052965,0.9217275933514056,0.08604536489151873,0.24619616015200038,0.8125,0.6237942246055355,354,trend_up,0.7423449096903766,0.037888278403118064,0.037408891234903915,0.037485696687935215,0.0675671850104278,0.7423449096903766,0.03775987808348105,0.03954516088975746,3,0.25,0.2601453664445791,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,3,2,12063.75|12081.25|12086.25,12072.50|12078.75,4750.0,2354.0,2396.0,42.0,12058.75,341.0,12068.75,12050.0,0.7031578947368421,12088.75,12047.5,1.25,5.0,165.0,75.0,34,34,0,2890.0,1519.0,1.902567478604345,0.608421052631579,0.3197894736842105,12065.300789473684,0.6349458338000095,-0.8188705912726975,0.9281005469871885,0.07178947368421053,-0.15868306266788232,0.2727272727272727,0.4315342902711233,34,trend_down,0.47179050361720537,0.06717966084012306,0.06515689093025914,0.0648209575742111,0.07781367218818445,0.06797302553591276,0.47179050361720537,0.18526528931410408,3,0.12121212121212122,0.1663265306122449,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,2,2,True
2022-06-29,NQ,11670.0,INSIDE_VALUE,AT_POC,11693.75,11637.5,225.0,11691.25,11651.25,160.0,-442.0,6216.0,11668.560167310166,11673.75,,,,False,,,False,08:30:00,09:30:00,True,1,0,11670.00,,25035.0,12399.0,12636.0,237.0,11670.0,1120.0,11676.25,11650.0,0.7158777711204314,11693.75,11637.5,1.25,5.0,225.0,105.0,46,46,0,10024.0,13891.0,0.7216183140162695,0.40039944078290396,0.5548631915318554,11667.046684641502,0.06754027003512668,-0.8317066177178023,0.943412825728512,0.04473736768524066,0.070553472313995,0.5777777777777777,0.5252743936267021,517,unknown,0.44612557920516516,0.07380171413176574,0.06025695131647004,0.061755375283138354,0.11922040004641699,0.16572382807302125,0.07311615194402246,0.44612557920516516,3,0.26666666666666666,0.28253643569419584,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,09:30:00,09:31:00,True,2,0,11660.00|11673.75,,6216.0,3329.0,2887.0,-442.0,11673.75,489.0,11686.25,11660.0,0.7617438867438867,11691.25,11651.25,1.25,5.0,160.0,105.0,33,33,0,1701.0,4026.0,0.4225037257824143,0.27364864864864863,0.6476833976833977,11668.560167310166,0.12968579395892696,-0.8748031847724982,0.9260906745606134,0.07866795366795366,-0.14627691567424517,0.5625,0.4327541827541609,33,trend_down,0.4390802808771556,0.07512472204071538,0.06659225931944629,0.06943612369427345,0.06852301506583948,0.070444701819397,0.4390802808771556,0.21079889718317274,3,0.09375,0.033607681755829955,MATHEMATICAL_PROTOTYPE_NOT_CALIBRATED,0,0,False
