fecha,year,BurstId,burst_side,cutoff_utc,late_received_predecision_exchange_records,eligible,exclusion_reason,attacked_side,L0,Q0,initial_order_count,F_dep,C_dep,fill_initial_depth_ratio,fill_depletion_share,ADD_qty,MODIFY_add_qty,MODIFY_remove_qty,Q_end,terminal_depth_ratio,initial_queue_survival_qty,initial_queue_survival_ratio,durable_refill_qty,durable_refill_initial_depth_ratio,queue_zero,never_ceded,ceded_terminal,zero_duration_s,longest_zero_s,committed_packets,unknown_state_rows,clear_rows,fill_without_c_qty,excluded_terminal_packet_records,base_label,low_425_label,high_575_label,information_status
2023-09-15,2023,LB_20230915_093253_SELL_0001,SELL,2023-09-15T13:32:54.037000+00:00,0,True,,B,15585.75,4.0,3,19.0,62.0,4.75,0.2345679012345679,79.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.7298099999999988,0.373973,6709,0,0,1.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-09-19,2023,LB_20230919_093101_SELL_0001,SELL,2023-09-19T13:31:02.011000+00:00,0,True,,B,15330.0,2.0,2,40.0,89.0,20.0,0.31007751937984496,128.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,3.0029299999999837,1.891899,8647,0,0,1.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-09-22,2023,LB_20230922_093553_SELL_0001,SELL,2023-09-22T13:35:54.074000+00:00,0,True,,B,14908.25,2.0,2,5.0,30.0,2.5,0.14285714285714285,36.0,4.0,1.0,6.0,3.0,0.0,0.0,6.0,3.0,True,False,False,2.2225139999999994,1.08026,4006,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-09-26,2023,LB_20230926_093118_SELL_0002,SELL,2023-09-26T13:31:19.035000+00:00,0,True,,B,14817.0,1.0,1,11.0,94.0,11.0,0.10476190476190476,104.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.038795999999984,3.571761,7892,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-09-27,2023,LB_20230927_093102_BUY_0001,BUY,2023-09-27T13:31:03.091000+00:00,0,True,,A,14777.25,1.0,1,14.0,85.0,14.0,0.1414141414141414,93.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,3.2984180000000003,1.8736000000000002,6344,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-10-02,2023,LB_20231002_093150_BUY_0001,BUY,2023-10-02T13:31:51.110000+00:00,0,True,,A,14879.5,3.0,3,3.0,24.0,1.0,0.1111111111111111,23.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.660817000000006,4.602181,4977,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-10-16,2023,LB_20231016_093102_BUY_0001,BUY,2023-10-16T13:31:03.023000+00:00,5,True,,A,15190.25,4.0,4,33.0,168.0,8.25,0.16417910447761194,193.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,2.8110630000000016,1.9868190000000001,7997,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-10-27,2023,LB_20231027_093329_BUY_0001,BUY,2023-10-27T13:33:30.047000+00:00,0,True,,A,14345.0,6.0,6,11.0,61.0,1.8333333333333333,0.1527777777777778,64.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.778683999999996,4.625143,9582,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2023-11-02,2023,LB_20231102_093203_SELL_0001,SELL,2023-11-02T13:32:04.053000+00:00,0,True,,B,14908.25,3.0,3,12.0,33.0,4.0,0.26666666666666666,40.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.800091999999998,4.485955,5720,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-03-18,2024,LB_20240318_093121_BUY_0001,BUY,2024-03-18T13:31:22.022000+00:00,0,True,,A,18299.75,3.0,3,31.0,137.0,10.333333333333334,0.18452380952380953,167.0,13.0,9.0,6.0,2.0,0.0,0.0,6.0,2.0,True,False,False,1.9025400000000072,0.713831,8737,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-02,2024,LB_20240402_093358_SELL_0002,SELL,2024-04-02T13:33:59.018000+00:00,11,True,,B,18265.0,1.0,1,27.0,29.0,27.0,0.48214285714285715,51.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.346772999999992,1.142661,7077,0,0,2.0,1,C_VARIABLE,B_BREAKOUT_LIMPIO,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-04,2024,LB_20240404_093500_BUY_0001,BUY,2024-04-04T13:35:01.015000+00:00,4,True,,A,18552.75,5.0,5,12.0,82.0,2.4,0.1276595744680851,86.0,21.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,2.949153999999995,2.544857,4233,0,0,2.0,7,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-05,2024,LB_20240405_093248_SELL_0001,SELL,2024-04-05T13:32:49.026000+00:00,1,True,,B,18150.5,4.0,4,0.0,9.0,0.0,0.0,11.0,10.0,8.0,8.0,2.0,1.0,0.25,7.0,1.75,False,True,False,0.0,0.0,5281,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-09,2024,LB_20240409_093342_SELL_0001,SELL,2024-04-09T13:33:43.035000+00:00,0,True,,B,18377.75,1.0,1,36.0,133.0,36.0,0.21301775147928995,162.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,3.293298999999995,1.858843,6504,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-17,2024,LB_20240417_093502_SELL_0001,SELL,2024-04-17T13:35:03.057000+00:00,0,True,,B,17922.5,5.0,5,29.0,166.0,5.8,0.14871794871794872,188.0,13.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,1.4539789999999997,0.530404,6317,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-18,2024,LB_20240418_093109_SELL_0001,SELL,2024-04-18T13:31:10.042000+00:00,5,True,,B,17659.75,3.0,3,15.0,76.0,5.0,0.16483516483516483,95.0,16.0,17.0,7.0,2.3333333333333335,0.0,0.0,7.0,2.3333333333333335,True,False,False,2.7006879999999986,1.504312,8087,0,0,1.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-23,2024,LB_20240423_093145_BUY_0001,BUY,2024-04-23T13:31:46.110000+00:00,0,True,,A,17444.75,4.0,4,9.0,76.0,2.25,0.10588235294117647,87.0,6.0,5.0,7.0,1.75,0.0,0.0,7.0,1.75,True,False,False,0.5714179999999999,0.485199,6938,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-04-26,2024,LB_20240426_093151_SELL_0001,SELL,2024-04-26T13:31:52.036000+00:00,3,True,,B,17674.25,6.0,6,6.0,59.0,1.0,0.09230769230769231,67.0,6.0,7.0,7.0,1.1666666666666667,0.0,0.0,7.0,1.1666666666666667,True,False,False,0.066545,0.02266,9763,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-05-02,2024,LB_20240502_093112_SELL_0001,SELL,2024-05-02T13:31:13.136000+00:00,0,True,,B,17570.0,2.0,2,23.0,60.0,11.5,0.27710843373493976,69.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.347847999999991,2.254825,8098,0,0,14.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-05-03,2024,LB_20240503_093157_SELL_0001,SELL,2024-05-03T13:31:58.173000+00:00,7,True,,B,17936.5,3.0,3,10.0,105.0,3.3333333333333335,0.08695652173913043,119.0,16.0,19.0,4.0,1.3333333333333333,0.0,0.0,4.0,1.3333333333333333,True,False,False,1.3478269999999997,0.558049,8823,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-05-10,2024,LB_20240510_093420_BUY_0001,BUY,2024-05-10T13:34:21.121000+00:00,0,True,,A,18301.0,2.0,2,9.0,43.0,4.5,0.17307692307692307,49.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,0.8740639999999997,0.240087,4104,0,0,1.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-05-20,2024,LB_20240520_093220_BUY_0001,BUY,2024-05-20T13:32:21.062000+00:00,0,True,,A,18661.5,17.0,3,1.0,27.0,0.058823529411764705,0.03571428571428571,39.0,10.0,37.0,2.0,0.11764705882352941,0.0,0.0,2.0,0.11764705882352941,True,False,False,0.003526,0.003528,4307,0,0,1.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-05-28,2024,LB_20240528_093142_BUY_0001,BUY,2024-05-28T13:31:43.048000+00:00,2,True,,A,18935.25,5.0,5,32.0,96.0,6.4,0.25,122.0,12.0,5.0,7.0,1.4,0.0,0.0,7.0,1.4,True,False,False,2.3755409999999957,0.587078,5056,0,0,1.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-06-05,2024,LB_20240605_093547_SELL_0002,SELL,2024-06-05T13:35:48.054000+00:00,0,True,,B,18817.25,2.0,2,15.0,31.0,7.5,0.32608695652173914,38.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,3.369429000000003,1.91153,4551,0,0,3.0,3,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-06-06,2024,LB_20240606_093413_BUY_0001,BUY,2024-06-06T13:34:14.079000+00:00,0,True,,A,19107.0,6.0,6,5.0,28.0,0.8333333333333334,0.15151515151515152,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.30139599999998,2.625375,2967,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-06-11,2024,LB_20240611_093350_BUY_0001,BUY,2024-06-11T13:33:51.059000+00:00,0,True,,A,19073.5,3.0,2,21.0,40.0,7.0,0.3442622950819672,58.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.1938939999999825,2.831191,6606,0,0,2.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-06-13,2024,LB_20240613_093209_BUY_0001,BUY,2024-06-13T13:32:10.037000+00:00,4,True,,A,19647.25,5.0,5,0.0,4.0,0.0,0.0,7.0,6.0,6.0,8.0,1.6,2.0,0.4,6.0,1.2,False,True,False,0.0,0.0,6977,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-06-14,2024,LB_20240614_093644_BUY_0001,BUY,2024-06-14T13:36:45.081000+00:00,0,True,,A,19586.75,4.0,4,23.0,62.0,5.75,0.27058823529411763,82.0,20.0,16.0,6.0,1.5,0.0,0.0,6.0,1.5,True,False,False,1.4908599999999999,0.300969,3723,0,0,1.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-07-08,2024,LB_20240708_093223_BUY_0001,BUY,2024-07-08T13:32:24.063000+00:00,0,True,,A,20642.75,2.0,2,1.0,9.0,0.5,0.1,16.0,2.0,1.0,9.0,4.5,0.0,0.0,9.0,4.5,True,False,False,0.011434,0.011445,6493,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-07-12,2024,LB_20240712_093101_BUY_0001,BUY,2024-07-12T13:31:02.044000+00:00,4,True,,A,20469.5,4.0,4,16.0,98.0,4.0,0.14035087719298245,110.0,51.0,44.0,7.0,1.75,0.0,0.0,7.0,1.75,True,False,False,1.023821000000001,0.971246,9824,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-07-16,2024,LB_20240716_093212_BUY_0001,BUY,2024-07-16T13:32:13.083000+00:00,0,True,,A,20660.25,4.0,4,12.0,35.0,3.0,0.2553191489361702,45.0,6.0,5.0,3.0,0.75,0.0,0.0,3.0,0.75,True,False,False,2.393866999999996,1.412919,5945,0,0,0.0,3,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-07-18,2024,LB_20240718_093155_SELL_0001,SELL,2024-07-18T13:31:56.057000+00:00,2,True,,B,20112.0,2.0,2,12.0,93.0,6.0,0.11428571428571428,103.0,8.0,5.0,3.0,1.5,0.0,0.0,3.0,1.5,True,False,False,2.3269309999999965,0.743647,7936,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-07-22,2024,LB_20240722_093156_SELL_0001,SELL,2024-07-22T13:31:57.031000+00:00,0,True,,B,19899.0,1.0,1,15.0,58.0,15.0,0.2054794520547945,78.0,8.0,9.0,5.0,5.0,0.0,0.0,5.0,5.0,True,False,False,0.12438599999999983,0.027109,8371,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-07-26,2024,LB_20240726_093346_SELL_0001,SELL,2024-07-26T13:33:47.092000+00:00,0,True,,B,19116.75,3.0,3,4.0,41.0,1.3333333333333333,0.08888888888888889,50.0,9.0,7.0,10.0,3.3333333333333335,1.0,0.3333333333333333,10.0,3.3333333333333335,True,False,False,0.032489,0.011036,5659,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-07-30,2024,LB_20240730_093638_BUY_0001,BUY,2024-07-30T13:36:39.134000+00:00,3,True,,A,19300.0,1.0,1,1.0,9.0,1.0,0.1,18.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,9.0,True,False,False,0.018644,0.01866,3918,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-08-08,2024,LB_20240808_093753_SELL_0001,SELL,2024-08-08T13:37:54.045000+00:00,0,True,,B,18164.25,2.0,2,7.0,22.0,3.5,0.2413793103448276,24.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.327603999999995,4.183872,5050,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-08-13,2024,LB_20240813_093126_BUY_0001,BUY,2024-08-13T13:31:27.070000+00:00,4,True,,A,18850.75,1.0,1,3.0,7.0,3.0,0.3,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,True,4.939171000000012,4.509301,5135,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
2024-08-14,2024,LB_20240814_093352_SELL_0001,SELL,2024-08-14T13:33:53.036000+00:00,0,True,,B,19116.5,1.0,1,2.0,29.0,2.0,0.06451612903225806,56.0,2.0,2.0,26.0,26.0,0.0,0.0,26.0,26.0,True,False,False,0.3718120000000001,0.192289,4669,0,0,0.0,1,C_VARIABLE,C_VARIABLE,C_VARIABLE,MECHANICAL_OUTCOME_ONLY_NEVER_PREDICTOR
