feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
minute_from_open,38,61,3.132894736842105,3.0,1.6246944126715477,1.2016666666666667,1.6791666666666667,4.324999999999999,5.033333333333333,3.3734972677595634,3.2,1.9148575448638574,1.0333333333333334,1.7166666666666666,5.016666666666667,5.983333333333333,-0.13295354068287069,-0.03968938740293356,0.9089732528041415,0.7432932422552707,0.8508379067499722,0.5056208035919225,0.5215230136750654,0.5312343828085957,-0.9331573554788611,0.43788053638193697,0.9570804329378665,1.0,0.03968938740293356
Dist_VAH_Ticks,38,61,-7.2105263157894735,0.5,15.956288084803267,-29.3,-21.75,7.0,10.0,-5.983606557377049,-4.0,16.327371500314726,-23.0,-19.0,6.0,12.0,-0.07579741811093771,-0.038395168248490076,0.7157031924072477,0.7513813639990654,0.6969279566986499,0.7132851266789526,0.714589624004151,0.7151424287856072,-7.796419327006039,5.087154874892145,0.9570804329378665,1.0,0.038395168248490076
ContractsPerSecond,38,61,339.7631578947368,307.0,130.15135351655246,213.8,255.75,386.25,519.4000000000004,336.655737704918,303.0,137.4040131929561,218.0,244.0,379.0,502.0,0.023071998353593404,0.03796376186367558,0.9124245038826575,0.7542782839761758,0.9665635643570669,0.9102520651249473,0.9113386296752383,0.9205397301349325,-47.6093399482312,58.059771354616,0.9570804329378665,1.0,0.03796376186367558
weekday_index,38,61,1.9736842105263157,2.0,1.533179739560241,0.0,0.25,3.0,4.0,1.8688524590163935,2.0,1.3099034294693328,0.0,1.0,3.0,4.0,0.07491835084115431,0.036669542709232096,0.7812769628990508,0.7576299315014591,0.8410402206526043,0.7277990595866417,0.7177550426490882,0.769615192403798,-0.4905629853321831,0.7092428817946506,0.9570804329378665,1.0,0.036669542709232096
signed_delta_1s,38,61,188.5,177.0,64.65908518759987,130.0,146.5,190.0,297.00000000000006,184.0,173.0,60.43040073781849,130.0,148.0,202.0,253.0,0.0724901540778626,0.03537532355478861,0.8735979292493529,0.7707119602703968,0.8166815934663763,0.7308788481877463,0.7265241521614464,0.729135432283858,-18.66092536669543,30.86056945642794,0.9570804329378665,1.0,0.03537532355478861
Velocity1s,38,61,-0.3684210526315789,1.0,3.6049594414750277,-5.3,-3.0,2.0,4.0,0.0,0.0,5.300943312279429,-6.0,-4.0,3.0,6.0,-0.07795009937229487,-0.03278688524590164,0.8528904227782571,0.7860375757346489,0.783523722386583,0.6818208339845073,0.7068591941228477,0.6981509245377311,-2.100150992234685,1.3979400345125097,0.9570804329378665,1.0,0.03278688524590164
TicksPerSecond,38,61,-0.3684210526315789,1.0,3.6049594414750277,-5.3,-3.0,2.0,4.0,0.0,0.0,5.300943312279429,-6.0,-4.0,3.0,6.0,-0.07795009937229487,-0.03278688524590164,0.8528904227782571,0.7860375757346489,0.783523722386583,0.6818208339845073,0.7068591941228477,0.735632183908046,-2.156945642795513,1.378440465918895,0.9570804329378665,1.0,0.03278688524590164
DeltaPercentile,38,61,0.996525950146948,1.0,0.007329904367670693,0.9863319672131148,1.0,1.0,1.0,0.996036021808516,1.0,0.00884975330594027,0.98989898989899,0.996666666666667,1.0,1.0,0.05900687152364827,0.03192407247627265,0.907679033649698,0.7343791786058286,0.9996171564357076,0.7661799366682814,0.7758519874111255,0.777111444277861,-0.0026745873515541057,0.0035766565955226,0.9570804329378665,1.0,0.03192407247627265
Velocity5s,38,61,-0.057894736842105256,0.4,1.316759244334027,-1.6,-1.2,0.8,1.3800000000000026,-0.06885245901639346,-0.4,1.5444029033477154,-2.0,-1.2,1.0,1.6,0.00749626255736655,-0.030629853321829163,0.7920621225194132,0.8007928319948684,0.8741344479736579,0.9700563976578408,0.9711391933929708,0.9740129935032483,-0.5442795513373597,0.5825754961173425,0.9570804329378665,1.0,0.030629853321829163
Delta1s,38,61,-1.9736842105263157,123.5,201.66650110303604,-244.9,-172.0,178.0,190.0,-4.491803278688525,-124.0,195.06816098916295,-210.0,-175.0,164.0,220.0,0.012742805140977457,0.030198446937014668,0.8537532355478861,0.8039439494502415,0.9511540441494548,0.9513746069367314,0.9509603944739786,0.9410294852573713,-78.90936151855047,77.99042277825701,0.9570804329378665,1.0,0.030198446937014668
Acceleration3s,38,61,-0.07894736842105254,0.0,1.2602354766528792,-1.7666666666666668,-1.0,0.9166666666666667,1.666666666666667,0.04918032786885246,0.0,1.728664722942913,-1.666666666666667,-1.0,1.0,1.666666666666667,-0.08178725158764057,-0.029335634167385678,0.9344262295081966,0.8088578816461807,0.9999849382679288,0.6716233832573173,0.6931560082759871,0.7311344327836082,-0.7209879206212253,0.4498382226056946,0.9570804329378665,1.0,0.029335634167385678
Delta3s,38,61,2.5789473684210527,167.0,234.4904344938878,-264.5,-208.75,205.75,237.60000000000014,-2.8852459016393444,-154.0,228.7837478464948,-241.0,-193.0,191.0,257.0,0.023656855468437935,0.028472821397756688,0.8537532355478861,0.8151025379784738,0.47922759198009385,0.9096830759715123,0.9091009105264245,0.9070464767616192,-90.27556082830026,98.25119715271776,0.9570804329378665,1.0,0.028472821397756688
CumulativeDeltaWindow,38,61,2.5789473684210527,167.0,234.4904344938878,-264.5,-208.75,205.75,237.60000000000014,-2.8852459016393444,-154.0,228.7837478464948,-241.0,-193.0,191.0,257.0,0.023656855468437935,0.028472821397756688,0.8537532355478861,0.8151025379784738,0.47922759198009385,0.9096830759715123,0.9091009105264245,0.8970514742628686,-94.1463977566868,96.33078084555646,0.9570804329378665,1.0,0.028472821397756688
Sell_Imbalance_Count_AtEntry,38,61,0.5526315789473685,0.0,0.9211440718682284,0.0,0.0,1.0,2.0,0.4098360655737705,0.0,0.6677586684905424,0.0,0.0,1.0,1.0,0.18442930065898247,0.028041415012942193,0.8692838654012078,0.7800844293011104,0.8474669214567936,0.4100838966998087,0.37437671112461957,0.4357821089455272,-0.16954270923209663,0.4948878343399479,0.9570804329378665,1.0,0.028041415012942193
Delta2s,38,61,-5.7105263157894735,129.5,219.81760349235205,-275.3,-197.5,181.0,213.50000000000003,-1.7049180327868851,-134.0,216.06120616330728,-242.0,-182.0,188.0,231.0,-0.018416444813714638,-0.025884383088869714,0.8274374460742018,0.8319027208842292,0.8673121256653861,0.9295060552854946,0.9291752140059703,0.9255372313843079,-90.23345556514236,80.56911130284728,0.9570804329378665,1.0,0.025884383088869714
