feature,n_A,n_B,A_mean,A_median,A_std,A_p10,A_p25,A_p75,A_p90,B_mean,B_median,B_std,B_p10,B_p25,B_p75,B_p90,cohens_d_A_minus_B,cliffs_delta_A_minus_B,overlap_coefficient,mann_whitney_p,ks_p,welch_t_p,anova_p,permutation_p,mean_diff_bootstrap_ci_low,mean_diff_bootstrap_ci_high,mann_whitney_q_bh,permutation_q_bh,abs_cliffs_delta
execution_cvd_alignment,38,75,-0.3684210526315789,-1.0,0.9421382417521512,-1.0,-1.0,1.0,1.0,-0.09333333333333334,-1.0,1.0023396054654752,-1.0,-1.0,1.0,1.0,-0.27993554349935723,-0.1375438596491228,0.8624561403508773,0.1626548691691042,0.6646702347565282,0.15528370059017266,0.16255953898533104,0.2158920539730135,-0.6449122807017543,0.07077192982455814,1.0,0.9936212449330889,0.1375438596491228
Delta_Change_AtEntry,38,75,-112.71052631578948,-109.0,353.73855881753985,-553.0,-342.25,62.0,334.00000000000017,-15.72,-76.0,388.1832445525584,-508.8,-271.0,284.5,471.8000000000005,-0.25723418234543977,-0.12982456140350876,0.7284210526315789,0.26216586453595647,0.3713046805507289,0.18659955405181736,0.19909261456919292,0.20339830084957522,-231.8059736842105,49.77162280701741,1.0,0.9936212449330889,0.12982456140350876
signed_velocity_1s,38,75,3.210526315789474,3.0,1.596582409768019,1.7000000000000002,2.0,4.0,6.0,3.973333333333333,4.0,2.9863352454468672,1.0,2.0,5.0,6.6000000000000085,-0.29262735622367325,-0.12947368421052632,0.8663157894736843,0.257299510531501,0.7646027250923648,0.07968953226104408,0.1444997277691663,0.16391804097951024,-1.6068333333333331,0.09754385964912293,1.0,0.9936212449330889,0.12947368421052632
BuySellRatio,38,75,2.4493463433314697,2.479874213836478,2.4128423703805955,0.247214337396338,0.3056750941366325,4.190224159402242,5.614968652037619,2.0914502802356116,0.488063660477454,2.0328870533235377,0.1910645339216766,0.2461324988190835,3.876040703052729,4.755338945502881,0.16516090173059988,0.12736842105263158,0.7122807017543861,0.2713243137709257,0.47580367567091025,0.43582787227024194,0.40862976674936385,0.41179410294852575,-0.5411587149581704,1.2039487580890706,1.0,0.9936212449330889,0.12736842105263158
vwap_poc_spread_ticks,38,75,3.619199390111351,2.751732427888456,3.0861133321000596,0.3112853857536047,1.1566430650858424,5.517073072005267,8.126674531770082,4.449737159294673,3.2710843373493983,4.2544861816914175,1.042175593713588,1.8753015226757546,6.200157203072144,8.112612262440711,-0.21273612963629912,-0.12,0.8207017543859649,0.300112672031821,0.17617246261775912,0.2392560242163902,0.2876685300059251,0.30934532733633185,-2.226039837749207,0.5154062932884655,1.0,0.9936212449330889,0.12
month_index,38,75,6.157894736842105,6.0,2.0733354220685043,4.0,5.0,8.0,9.0,6.6,6.0,2.066463227417868,4.0,5.0,8.0,10.0,-0.21370580062026412,-0.11614035087719299,0.8192982456140351,0.3108629390908816,0.7471519401505455,0.28716232272649783,0.2854881810554554,0.28385807096451776,-1.21830701754386,0.33917543859648935,1.0,0.9936212449330889,0.11614035087719299
signed_velocity_decay_1_5,38,75,-2.1210526315789475,-1.8,1.2576593219660175,-4.2,-2.95,-1.05,-0.7399999999999992,-2.693333333333333,-2.4,2.494390102205744,-5.2,-3.3,-1.2,-0.4,0.2646719430462383,0.11473684210526315,0.78,0.3213091738105808,0.5297189700767465,0.10777839423820253,0.18650678389166875,0.1794102948525737,-0.11147894736842066,1.2593175438596491,1.0,0.9936212449330889,0.11473684210526315
Dist_LVN_Ticks,38,75,0.18421052631578946,0.0,1.0095560479439742,-1.0,-1.0,1.0,1.3000000000000043,0.37333333333333335,1.0,1.049753295770955,-1.0,0.0,1.0,1.0,-0.18245808110327003,-0.10842105263157895,0.8228070175438595,0.327580462644939,0.8639583269587356,0.3561972956834871,0.36148653244317946,0.38830584707646176,-0.5856228070175439,0.2059649122807018,1.0,0.9936212449330889,0.10842105263157895
Volume_AtEntry,38,75,1698.1315789473683,1389.0,1232.7394711944137,497.20000000000005,655.75,2587.75,3539.400000000001,1984.7866666666666,1587.0,1422.5495316824965,407.2,754.5,3162.0,4083.0000000000014,-0.21043209288604406,-0.10666666666666667,0.832280701754386,0.3571947204636172,0.7331060516213115,0.2711457421506268,0.29289483580223363,0.2978510744627686,-797.7240789473682,214.72422807017534,1.0,0.9936212449330889,0.10666666666666667
distance_nearest_profile_reference_ticks,38,75,0.3157894736842105,0.0,0.5744686455769947,0.0,0.0,0.75,1.0,0.41333333333333333,0.0,0.5717052097426145,0.0,0.0,1.0,1.0,-0.1703442504537113,-0.10105263157894737,0.8771929824561404,0.2911958289385198,0.8776558706295721,0.3957907837634622,0.39412740518331385,0.5007496251874063,-0.30983333333333335,0.11439473684210522,1.0,0.9936212449330889,0.10105263157894737
TradesPerSecond,38,75,274.07894736842104,262.5,101.54891820226945,157.1,203.75,302.5,426.6,267.8666666666667,233.0,125.62313151315392,152.20000000000002,179.5,307.5,439.00000000000006,0.052581957634591815,0.10035087719298245,0.7814035087719298,0.3864495670110546,0.34466576607940735,0.7778110781697377,0.7922152153869355,0.7731134432783608,-37.40284210526317,50.64100877192985,1.0,0.9936212449330889,0.10035087719298245
Dist_OR_Low_Ticks,38,75,8.5,12.0,18.35939997841889,-15.6,-6.0,22.75,32.20000000000002,12.746666666666666,16.0,21.257808316343773,-9.6,-5.5,30.0,36.0,-0.2088084351784642,-0.0943859649122807,0.8340350877192984,0.4152305530583129,0.690493096675794,0.2743047434998287,0.29661639673741097,0.30184907546226886,-11.92959649122807,3.0163157894736763,1.0,0.9936212449330889,0.0943859649122807
acceleration_velocity_ratio,38,75,0.5728070175438597,0.7083333333333333,0.8534105843114957,0.0,0.5,1.0,1.0,0.47553439153439153,0.8,1.3090607346110126,-0.19999999999999987,0.41666666666666663,1.0,1.1571428571428575,0.0826484932380697,-0.08596491228070176,0.8842105263157893,0.45021818344514186,0.5413284831479974,0.6360965179698718,0.6788940720189264,0.7166416791604198,-0.2927604427736007,0.4857655875800612,1.0,0.9936212449330889,0.08596491228070176
Cumulative_Delta_AtEntry,38,75,180.8684210526316,380.5,1929.5069692491975,-2265.0,-1311.75,1456.5,2786.6000000000013,-128.25333333333333,-219.0,1612.931024256465,-2390.4,-1262.5,1182.0,1863.2000000000003,0.17920889550008007,0.0856140350877193,0.7526315789473684,0.46027011284276564,0.4833045760787926,0.39921539737943945,0.3700683750712176,0.36531734132933535,-380.7716315789474,1025.3193859649111,1.0,0.9936212449330889,0.0856140350877193
BreakOut_TICKS_PER_SEC_AtEntry,38,75,5.8392105263157905,1.19,8.661057104689762,0.372,0.5725,9.1325,19.614,6.2608,0.93,13.688384379426191,0.06800000000000006,0.52,4.85,16.08600000000001,-0.034431909607886904,0.08385964912280702,0.9217543859649122,0.4694592869794263,0.7576148701466643,0.8423706724569369,0.8630295142366778,0.872063968015992,-4.501387982456138,3.2110440350877196,1.0,0.9936212449330889,0.08385964912280702
delta_persistence_1_3,38,75,0.4065745155909496,0.4022373086972751,0.06739819264831169,0.3339754674782689,0.3630924325739723,0.44073498964803315,0.4668287749669091,0.39772146984441126,0.3888888888888889,0.056457612822072754,0.3333333333333333,0.358628591574123,0.4373292349726776,0.46329004329004336,0.1467550043423887,0.08385964912280702,0.7687719298245613,0.46954706621529607,0.21173191282188777,0.4892766629168963,0.46266841475086645,0.4497751124437781,-0.014537271794654886,0.034847335381133576,1.0,0.9936212449330889,0.08385964912280702
Dist_HVN_Ticks,38,75,-0.21052631578947367,0.0,2.7327631273309394,-3.3,-1.0,1.0,2.0,0.14666666666666667,0.0,1.8060957842766763,-2.0,-1.0,1.0,2.0,-0.16539573054892964,-0.08,0.807719298245614,0.47552896611037376,0.962095568100602,0.4691060393006547,0.4079658584948636,0.4062968515742129,-1.2896315789473685,0.6073859649122806,1.0,0.9936212449330889,0.08
DeltaChangeZScore,38,75,0.35678705441465663,2.7223881585786156,6.191674721524884,-6.198390820908492,-4.352852144924228,5.218731263554646,7.174952831258709,0.025617767426447148,-2.615729063765239,5.936545683483352,-7.381798259892424,-4.9242669526331095,4.894253361090247,7.012007529875271,0.054986029191684646,0.07368421052631578,0.836140350877193,0.5253727863737021,0.8853087541641789,0.7861484640093248,0.7829509714173573,0.7801099450274862,-2.0009951614009625,2.7118651962701095,1.0,0.9936212449330889,0.07368421052631578
Dist_OR_High_Ticks,38,75,-10.657894736842104,1.0,20.00712888594689,-38.0,-29.75,5.0,11.0,-8.733333333333333,2.0,21.352468895374322,-35.0,-27.0,6.0,13.0,-0.09202421808600217,-0.07228070175438596,0.8315789473684211,0.5330123352457724,0.968404190756642,0.6381003038917563,0.6448765062731805,0.6326836581709145,-9.533929824561401,5.481403508771929,1.0,0.9936212449330889,0.07228070175438596
directional_vwap_distance,38,75,14.210990033693209,13.674516565216884,4.29018476222065,8.590966775133866,11.05665830763662,17.66806941118609,19.855945188240963,12.408742186134004,13.516883116883117,10.518473215464931,1.1926363707779215,10.27768445195149,16.863338948515796,21.578345158667283,0.20163095767388625,0.06947368421052631,0.8266666666666667,0.549425603229063,0.4830048543666839,0.2006970470329481,0.3134506773635822,0.3153423288355822,-0.849388775817554,4.605637483524993,1.0,0.9936212449330889,0.06947368421052631
delta_share_of_volume,38,75,0.5715303176758951,0.5442392130890181,0.10157952405935937,0.46770394484871697,0.5,0.6462055952087948,0.7065675990675991,0.5821576925149076,0.6,0.10922029345398868,0.44118879786626025,0.49809160305343514,0.6592322779490054,0.7153000845308538,-0.09956863417676298,-0.06912280701754386,0.7807017543859649,0.5514484558073158,0.33446690742605556,0.6099704530925372,0.6180359695733756,0.6116941529235382,-0.04977805581667005,0.030454735520573744,1.0,0.9936212449330889,0.06912280701754386
Dist_POC_Ticks,38,75,-0.7894736842105263,5.0,16.667102886657414,-22.2,-14.5,12.75,18.60000000000001,0.8933333333333333,5.0,15.89286201610846,-18.0,-12.5,13.0,16.60000000000001,-0.10416590357718418,-0.06771929824561404,0.8712280701754386,0.559357043781636,0.9069320718137724,0.6081608082505064,0.601927218582177,0.6031984007996002,-7.517385964912281,4.415921052631578,1.0,0.9936212449330889,0.06771929824561404
signed_velocity_3s,38,75,1.701754385964912,1.666666666666667,0.9357416601604435,0.666666666666667,1.0,2.25,3.0,1.7955555555555558,1.666666666666667,1.0750980587071282,0.666666666666667,1.0,2.0,3.0,-0.09100358284895019,-0.06456140350877193,0.8726315789473684,0.5751408680561666,0.9950747674343451,0.633645305141166,0.6485449314819357,0.6426786606696652,-0.464108187134503,0.2628187134502926,1.0,0.9936212449330889,0.06456140350877193
Dist_VWAP_Ticks,38,75,-0.2853248394223595,8.08903597548758,15.024396196780343,-18.798376763480963,-14.762004583244893,12.299910687657418,17.659587997762,1.080416196143245,6.597884000608921,16.29456524860132,-18.00135966376744,-13.541925747259157,14.027990937266594,19.917919197134655,-0.08599048922604763,-0.06385964912280702,0.8094736842105263,0.5823179342121211,0.8986210411076663,0.6585573400397691,0.6666876183161632,0.6736631684157921,-7.45153951021493,4.323132124330764,1.0,0.9936212449330889,0.06385964912280702
mean_trade_size,38,75,1.2493757298316481,1.2189404934687953,0.15802867293041223,1.0942105883740125,1.1290592055722892,1.3593396323478975,1.4472781655034896,1.2942193764760603,1.1795918367346938,0.2885570818789593,1.074297385620915,1.1189372876119865,1.3335874799357945,1.7798319327731098,-0.17748974227305364,0.05543859649122807,0.7943859649122806,0.6333096820237879,0.7018416644879384,0.28844547622996425,0.3746605244443777,0.38330834582708645,-0.12916545144012287,0.034445439565397674,1.0,0.9936212449330889,0.05543859649122807
ContractsPerSecond,38,75,339.7631578947368,307.0,130.15135351655246,213.8,255.75,386.25,519.4000000000004,330.8,303.0,132.29297952813835,210.2,243.5,375.5,495.60000000000014,0.06811791375821465,0.05403508771929825,0.8852631578947368,0.6419708406894384,0.9522566266778626,0.7318451209559284,0.7329275541808074,0.728135932033983,-40.74264912280704,58.65085964912278,1.0,0.9936212449330889,0.05403508771929825
DeltaPercentile,38,75,0.996525950146948,1.0,0.007329904367670693,0.9863319672131148,1.0,1.0,1.0,0.9953055993565708,1.0,0.010171158104291964,0.980080482897384,0.9961111111111115,1.0,1.0,0.1309275684003078,0.05017543859649123,0.8922807017543859,0.5830454100584659,0.9991671477441796,0.4670247795326266,0.5122026199111819,0.5012493753123438,-0.0021251727805244036,0.004356824861522367,1.0,0.9936212449330889,0.05017543859649123
Delta2s,38,75,-5.7105263157894735,129.5,219.81760349235205,-275.3,-197.5,181.0,213.50000000000003,4.906666666666666,-115.0,214.82099231392343,-239.6,-183.0,193.5,235.40000000000003,-0.04904030121174254,-0.04631578947368421,0.7543859649122806,0.6905716545651356,0.8067149295273172,0.8075915444067036,0.805917195709589,0.8105947026486756,-96.28300877192983,75.35417543859649,1.0,0.9936212449330889,0.04631578947368421
PeakNegativeDelta,38,75,-103.65789473684211,-40.5,107.73046353667313,-244.9,-172.0,-9.0,-5.699999999999996,-101.88,-117.0,87.57312928617415,-216.0,-175.0,-15.5,-7.199999999999974,-0.018760135437715514,0.045263157894736845,0.823859649122807,0.6972651550516338,0.495878669582313,0.9301153215185481,0.9251083794099446,0.928535732133933,-41.35482456140351,35.32215789473683,1.0,0.9936212449330889,0.045263157894736845
delta_persistence_3_5,38,75,0.6424528078422194,0.612368932038835,0.09561927602629111,0.5546073927921817,0.5907358156028369,0.6593709884467266,0.8056420233463036,0.6522851950178044,0.6222222222222222,0.12449036638253816,0.5420094538871568,0.5892670807453416,0.7014628860393715,0.7849622641509434,-0.0850036716162954,-0.04280701754385965,0.8245614035087718,0.7131048669532226,0.8611443103315909,0.643064541581055,0.6702828016384259,0.6751624187906047,-0.050197949063859444,0.029798603606258828,1.0,0.9936212449330889,0.04280701754385965
seconds_from_open,38,75,187.97368421052633,180.0,97.48166476029286,72.1,100.75,259.5,302.0,187.13333333333333,162.0,110.82373798469757,64.2,88.0,261.5,354.6,0.00788601638394943,0.04175438596491228,0.8319298245614034,0.7198508496850764,0.775063937982482,0.9671478359066651,0.9684798499722208,0.9710144927536232,-38.0913245614035,40.892999999999994,1.0,0.9936212449330889,0.04175438596491228
minute_from_open,38,75,3.132894736842105,3.0,1.6246944126715477,1.2016666666666667,1.6791666666666667,4.324999999999999,5.033333333333333,3.1188888888888893,2.7,1.8470622997449595,1.07,1.4666666666666666,4.3583333333333325,5.91,0.007886016383948848,0.04175438596491228,0.8319298245614034,0.7198508496850764,0.775063937982482,0.9671478359066675,0.9684798499722207,0.9740129935032483,-0.6243478070175438,0.6861352339181283,1.0,0.9936212449330889,0.04175438596491228
signed_delta_change_1s,38,75,169.44736842105263,149.0,72.11690860263727,103.1,122.25,184.75,281.7000000000001,165.38666666666666,156.0,57.83501542326248,107.0,129.5,188.0,243.8,0.06449994603003795,-0.039649122807017545,0.8063157894736841,0.7335803453911494,0.8117674821442262,0.7640883018101897,0.7466054478340001,0.7491254372813593,-20.816438596491224,31.202973684210512,1.0,0.9936212449330889,0.039649122807017545
PeakPositiveDelta,38,75,103.6842105263158,123.5,87.10047173458312,7.4,19.0,178.0,190.0,102.66666666666667,75.0,98.80944441856914,8.0,16.0,166.0,222.40000000000003,0.010703458732474648,0.03684210526315789,0.8185964912280701,0.7519364249490967,0.9407560717727931,0.9554528612372633,0.9572281244462317,0.9615192403798101,-33.35214912280702,36.19039473684211,1.0,0.9936212449330889,0.03684210526315789
or_position_fraction,38,75,0.5166674226437118,1.0344827586206895,1.0994801404415147,-0.8028571428571429,-0.23076923076923078,1.3181818181818181,1.7029411764705888,0.6431533522468355,1.096774193548387,0.9669434642306626,-0.5466666666666666,-0.23205128205128206,1.3166666666666667,1.9333333333333347,-0.1248564502664389,-0.03543859649122807,0.8319298245614035,0.7612164751153535,0.9633672608100377,0.5498152533740204,0.5319216386425294,0.5422288855572214,-0.5372023611043496,0.2694604333324609,1.0,0.9936212449330889,0.03543859649122807
DeltaChange1s,38,75,1.763157894736842,102.5,186.24198647161523,-213.6,-146.5,152.5,185.9,-1.1733333333333333,-86.0,176.25514164118718,-197.6,-162.0,146.0,206.0,0.016346006554437374,0.03298245614035088,0.7301754385964911,0.7774730307895098,0.7918523502392029,0.9359786683069192,0.9347222961132047,0.935032483758121,-66.30468421052632,74.3126842105263,1.0,0.9936212449330889,0.03298245614035088
execution_side_sign,38,75,-0.05263157894736842,-1.0,1.012018812480112,-1.0,-1.0,1.0,1.0,0.013333333333333334,1.0,1.0066445913694333,-1.0,-1.0,1.0,1.0,-0.06541288115686099,-0.03298245614035088,0.9670175438596491,0.7441854432140296,0.999999999999651,0.7438887913929475,0.7431462167380543,0.8385807096451774,-0.43650877192982457,0.32982456140350874,1.0,0.9936212449330889,0.03298245614035088
profile_confluence_4t,38,75,2.210526315789474,2.0,0.5280200004833,2.0,2.0,2.75,3.0,2.2666666666666666,2.0,0.5534494613840601,2.0,2.0,3.0,3.0,-0.10299001354081685,-0.029473684210526315,0.950877192982456,0.7531365147826904,1.0,0.6008597149129319,0.6060292385090961,0.7141429285357321,-0.267719298245614,0.14140350877192986,1.0,0.9936212449330889,0.029473684210526315
distance_nearest_or_edge_ticks,38,75,7.868421052631579,6.0,6.260865377676048,1.7000000000000002,3.25,11.0,17.300000000000004,8.133333333333333,6.0,7.102213840869721,3.0,4.0,9.0,17.200000000000017,-0.03876792968402384,-0.02912280701754386,0.8480701754385964,0.8026256892487471,0.8201852546899262,0.8396812812779968,0.8459872718295701,0.856071964017991,-2.7510789473684207,2.225982456140349,1.0,0.9936212449330889,0.02912280701754386
flow_price_alignment,38,75,0.9736842105263158,1.0,0.16222142113076257,1.0,1.0,1.0,1.0,0.9333333333333333,1.0,0.3001501125938321,1.0,1.0,1.0,1.0,0.15380052498770824,0.02736842105263158,0.9729824561403508,0.5113327468865976,1.0,0.35582019580987584,0.44152035566617204,0.5452273863068465,-0.039298245614035165,0.1333333333333333,1.0,0.9936212449330889,0.02736842105263158
weekday_index,38,75,1.9736842105263157,2.0,1.533179739560241,0.0,0.25,3.0,4.0,1.8933333333333333,2.0,1.3413721628538737,0.0,1.0,3.0,4.0,0.05705871850590004,0.02736842105263158,0.8094736842105265,0.8111677879712558,0.9278288968002191,0.7847572977262792,0.7749886421373727,0.7656171914042978,-0.5010877192982457,0.6603684210526317,1.0,0.9936212449330889,0.02736842105263158
Delta5s,38,75,2.1578947368421053,145.0,250.72581409760647,-332.3,-222.0,224.75,271.4000000000001,-0.9066666666666666,-127.0,247.85764077407435,-309.8,-215.0,208.5,292.40000000000003,0.01231650900079318,0.025964912280701753,0.8452631578947369,0.8244458287671164,0.7471519401505455,0.951032488605445,0.9507899940322024,0.9565217391304348,-89.1605701754386,98.24450877192983,1.0,0.9936212449330889,0.025964912280701753
Body_AtEntry,38,75,24.210526315789473,22.5,14.543797590868543,8.5,11.25,30.0,40.0,28.4,25.0,26.086653934790363,2.0000000000000018,12.5,35.0,56.000000000000085,-0.18298605334329132,-0.02245614035087719,0.8357894736842106,0.8473302463678225,0.8067149295273172,0.2759361325432367,0.36010407450246257,0.3553223388305847,-11.711140350877193,3.130789473684206,1.0,0.9936212449330889,0.02245614035087719
Dist_VAL_Ticks,38,75,7.105263157894737,10.5,14.626502184223417,-9.899999999999999,-6.0,18.75,26.300000000000004,8.226666666666667,12.0,17.013169249964214,-11.0,-7.0,20.0,29.60000000000001,-0.06898146045055181,-0.021403508771929824,0.8459649122807018,0.855250022810653,0.8853087541641789,0.7167316100291741,0.7296753543504351,0.7301349325337332,-7.486210526315789,4.92659649122807,1.0,0.9936212449330889,0.021403508771929824
Sell_Imbalance_Count_AtEntry,38,75,0.5526315789473685,0.0,0.9211440718682284,0.0,0.0,1.0,2.0,0.4266666666666667,0.0,0.6812812518660294,0.0,0.0,1.0,1.0,0.16367848334199972,0.020350877192982456,0.8782456140350876,0.8342973423365049,0.9069320718137724,0.4587221192624756,0.4128358893193833,0.42328835582208896,-0.17825438596491228,0.4680877192982455,1.0,0.9936212449330889,0.020350877192982456
Velocity5s,38,75,-0.057894736842105256,0.4,1.316759244334027,-1.6,-1.2,0.8,1.3800000000000026,-0.08533333333333334,0.0,1.5046498500219816,-2.0,-1.2,1.0,1.6,0.01899210136958003,-0.019649122807017545,0.743859649122807,0.8670057412791776,0.9551333906593138,0.920858401217176,0.9241851695713058,0.928535732133933,-0.5072122807017544,0.5639736842105261,1.0,0.9936212449330889,0.019649122807017545
Acceleration3s,38,75,-0.07894736842105254,0.0,1.2602354766528792,-1.7666666666666668,-1.0,0.9166666666666667,1.666666666666667,0.017777777777777774,0.0,1.6264456109336474,-1.666666666666667,-1.0,1.0,1.5333333333333363,-0.06387667308717036,-0.018947368421052633,0.8726315789473683,0.8715702136796223,0.999995247675341,0.728310579481437,0.7489700918105829,0.7666166916541729,-0.6492192982456139,0.45777777777777795,1.0,0.9936212449330889,0.018947368421052633
Delta_AtEntry,38,75,7.973684210526316,143.5,342.8537224013153,-371.6,-334.0,290.75,404.9000000000001,10.36,-113.0,361.2526868879784,-411.8,-284.5,304.5,474.6000000000001,-0.0067177472109430396,-0.017894736842105262,0.7540350877192983,0.8792377728307369,0.8325034603168897,0.9727063435750468,0.973147441016088,0.9740129935032483,-137.20906140350877,135.70917543859647,1.0,0.9936212449330889,0.017894736842105262
Delta10s,38,75,7.947368421052632,152.0,270.6762249933884,-310.7,-238.75,254.75,312.90000000000003,5.866666666666666,-136.0,283.0582660548566,-313.8,-251.0,270.5,346.6,0.007457926635096889,-0.016140350877192983,0.8642105263157897,0.891232939513748,0.7018416644879384,0.9697763246539481,0.9701900804004419,0.9710144927536232,-106.77114912280702,110.62421052631551,1.0,0.9936212449330889,0.016140350877192983
velocity_consistency,38,75,0.982456140350877,1.0,0.07543142864047142,1.0,1.0,1.0,1.0,0.9688888888888888,1.0,0.1246416284213887,1.0,1.0,1.0,1.0,0.12256289531316723,0.015438596491228071,0.9733333333333334,0.7544298096163103,1.0,0.4742049341332731,0.5394713129777605,0.5262368815592204,-0.02187134502923982,0.053333333333333344,1.0,0.9936212449330889,0.015438596491228071
Previous_Volume_AtEntry,38,75,4202.1578947368425,3639.0,1866.9164130497024,2288.0,2689.75,5275.0,6643.800000000001,4077.9466666666667,4078.0,1439.423945338695,2308.4,2901.0,5031.5,5831.200000000001,0.07788974642102511,0.014385964912280702,0.8077192982456141,0.9032572531649705,0.5030896813742,0.7204494394303615,0.6964227819703449,0.7071464267866067,-520.7777368421058,794.3225789473678,1.0,0.9936212449330889,0.014385964912280702
Velocity1s,38,75,-0.3684210526315789,1.0,3.6049594414750277,-5.3,-3.0,2.0,4.0,-0.10666666666666667,0.0,4.990730145718898,-6.0,-4.0,3.0,5.6000000000000085,-0.057205586704590354,-0.011929824561403509,0.8371929824561404,0.9197005827867916,0.8853087541641789,0.750549790788553,0.774425339140371,0.7786106946526736,-1.900175438596491,1.3462017543859635,1.0,0.9936212449330889,0.011929824561403509
