date,symbol,lvn_id,price,volume,depth,width_ticks,low_price,high_price,left_neighbor_mean,right_neighbor_mean,volume_percent_of_neighbors,volume_percent_of_poc,distance_to_poc_ticks,distance_to_vah_ticks,distance_to_val_ticks,member_level_count,retest_count,had_retest,context_profile_shape,context_shape_confidence,minute_profile_shape,minute_shape_confidence,context_prob_D,context_prob_P,context_prob_b,context_prob_double,context_prob_trend_up,context_prob_trend_down,context_prob_unknown,minute_prob_D,minute_prob_P,minute_prob_b,minute_prob_double,minute_prob_trend_up,minute_prob_trend_down,minute_prob_unknown
2025-03-11,NQ,FIRST_MINUTE_0930_0931_LVN_01,19420.0,25.0,0.6031746031746033,5,19420.0,19420.0,77.5,63.0,0.3968253968253968,0.06944444444444445,-55.0,-100.0,-45.0,1,4,True,unknown,0.5058438919934535,trend_up,0.27297985119919627,0.07246431701500683,0.057795873247225425,0.05602958312025971,0.1258792882201219,0.08836716139759711,0.0936198850063355,0.5058438919934535,0.1349914469787163,0.20615516131835976,0.05368894547037272,0.053448280024498765,0.27297985119919627,0.05798772727447355,0.22074858773438263
2025-03-11,NQ,FIRST_MINUTE_0930_0931_LVN_02,19428.75,25.0,0.6688741721854304,5,19428.75,19428.75,75.5,90.0,0.33112582781456956,0.06944444444444445,-20.0,-65.0,-10.0,1,6,True,unknown,0.5058438919934535,trend_up,0.27297985119919627,0.07246431701500683,0.057795873247225425,0.05602958312025971,0.1258792882201219,0.08836716139759711,0.0936198850063355,0.5058438919934535,0.1349914469787163,0.20615516131835976,0.05368894547037272,0.053448280024498765,0.27297985119919627,0.05798772727447355,0.22074858773438263
2025-03-13,NQ,FIRST_MINUTE_0930_0931_LVN_01,19551.25,30.0,0.5683453237410072,5,19551.25,19551.25,84.0,69.5,0.4316546762589928,0.1276595744680851,55.0,-15.0,85.0,1,5,True,unknown,0.47911356422973417,trend_down,0.45997787332443846,0.061577328042409216,0.059468642169132786,0.06003035894713162,0.11120364567650305,0.1551753555479121,0.07343110538717694,0.47911356422973417,0.02591795928321703,0.025650030531584933,0.025602307902607507,0.40697092734444085,0.025895252537369608,0.45997787332443846,0.029985649076341603
2025-03-13,NQ,FIRST_MINUTE_0930_0931_LVN_02,19571.25,3.0,0.8695652173913043,5,19571.25,19571.25,42.5,23.0,0.13043478260869565,0.01276595744680851,135.0,65.0,165.0,1,1,True,unknown,0.47911356422973417,trend_down,0.45997787332443846,0.061577328042409216,0.059468642169132786,0.06003035894713162,0.11120364567650305,0.1551753555479121,0.07343110538717694,0.47911356422973417,0.02591795928321703,0.025650030531584933,0.025602307902607507,0.40697092734444085,0.025895252537369608,0.45997787332443846,0.029985649076341603
2025-03-14,NQ,FIRST_MINUTE_0930_0931_LVN_01,19460.0,13.0,0.7011494252873562,5,19460.0,19460.0,43.5,51.5,0.2988505747126437,0.038461538461538464,-80.0,-105.0,-55.0,1,0,False,unknown,0.5431663343916019,trend_up,0.7919707837144693,0.07403430821732779,0.05844733748617652,0.06029098491556698,0.060146332724471056,0.0784720509569704,0.12544265130788534,0.5431663343916019,0.041704032971191726,0.033721943830449935,0.03419843706304984,0.032733663813013326,0.7919707837144693,0.032937474794812634,0.032733663813013326
2025-03-18,NQ,FIRST_MINUTE_0930_0931_LVN_01,19862.5,20.0,0.5918367346938775,5,19862.5,19862.5,49.0,77.5,0.40816326530612246,0.057803468208092484,-35.0,-85.0,-10.0,1,3,True,trend_down,0.822733984374514,unknown,0.4263246818650989,0.02873238426249866,0.028486856143283293,0.02845034367422541,0.034571337968422954,0.02857565456908018,0.822733984374514,0.028449439007975735,0.06928218710385316,0.06774195145595573,0.06722507089311683,0.07039921196758839,0.07823303070249264,0.2207938660118944,0.4263246818650989
2025-03-18,NQ,FIRST_MINUTE_0930_0931_LVN_02,19881.25,68.0,0.5682539682539682,5,19881.25,19881.25,157.5,170.0,0.43174603174603177,0.19653179190751446,40.0,-10.0,65.0,1,2,True,trend_down,0.822733984374514,unknown,0.4263246818650989,0.02873238426249866,0.028486856143283293,0.02845034367422541,0.034571337968422954,0.02857565456908018,0.822733984374514,0.028449439007975735,0.06928218710385316,0.06774195145595573,0.06722507089311683,0.07039921196758839,0.07823303070249264,0.2207938660118944,0.4263246818650989
2025-03-21,NQ,FIRST_MINUTE_0930_0931_LVN_01,19666.25,106.0,0.5011764705882353,5,19666.25,19666.25,246.0,212.5,0.4988235294117647,0.33650793650793653,10.0,-25.0,75.0,1,3,True,trend_down,0.6396590679531624,trend_down,0.4705482767903567,0.047616180070777524,0.04629754922607141,0.0460633468614946,0.10394963825725682,0.04695886269173506,0.6396590679531624,0.06945535493950213,0.06948460374851864,0.06277549831951722,0.062901470998782,0.1033244370063405,0.06516966602699423,0.4705482767903567,0.16579604710949075
2025-03-25,NQ,FIRST_MINUTE_0930_0931_LVN_01,20393.75,68.0,0.5598705501618123,5,20393.75,20393.75,188.5,154.5,0.4401294498381877,0.17480719794344474,-40.0,-45.0,-10.0,1,5,True,unknown,0.4829247474867352,trend_up,0.7835875834526922,0.07243578450338647,0.06360762812084034,0.06475216726289437,0.06798843229486841,0.1700311431154615,0.07826009721581381,0.4829247474867352,0.03458203619025556,0.034412082257423725,0.03444496358360891,0.04399432000454664,0.7835875834526922,0.03456696712824726,0.03441204738322574
2025-03-27,NQ,FIRST_MINUTE_0930_0931_LVN_01,20035.0,54.0,0.6656346749226006,5,20035.0,20035.0,170.5,161.5,0.33436532507739936,0.18493150684931506,40.0,5.0,100.0,1,2,True,unknown,0.4304515861284156,unknown,0.41205685388717406,0.07884554571036852,0.06780817173953443,0.06716261016658806,0.0668752940848804,0.2106751033281836,0.07818168884202947,0.4304515861284156,0.08718399584096632,0.06263382255129381,0.06078339066096072,0.17833315037701364,0.09139525095791838,0.10761353572467311,0.41205685388717406
