setup,filter,tp,sl,trades,wr,pf,expectancy,profit,dd,avg_mfe,avg_mae,avg_rr,std,test_trades,test_pf,test_exp,train_trades,train_pf,train_exp,active_months,monthly_pf_median,monthly_pf_cv,monthly_exp_cv,monthly_wr_cv,monthly_trades_cv,bad_months_pf_lt_1,robust_score
volume_increasing=FALSE | TP=80 SL=20,volume_increasing=FALSE,80,20,546,46.52014652014652,1.3123287671232877,3.340659340659341,1824.0,340.0,21.73076923076923,19.36813186813187,1.5086614173228345,27.207683661176926,168,1.578235294117647,5.851190476190476,378,1.2031400966183574,2.2248677248677247,39,1.301875,0.5560164754642449,2.5611861891791317,0.3297953160037868,0.36861280877459485,11,26.65470875444392
delta_with_side=TRUE | TP=100 SL=20,delta_with_side=TRUE,100,20,347,46.10951008645533,1.3098930481283422,3.3400576368876083,1159.0,388.0,22.334293948126803,20.259365994236312,1.5309374999999998,27.58946944531781,119,1.2946153846153847,3.2184873949579833,228,1.318032786885246,3.4035087719298245,39,1.246875,1.3115675175908976,3.0907590465860646,0.43855247667984865,0.4131916201085597,12,18.52911781262514
range>=95 | TP=40 SL=70,range>=95,40,70,403,57.81637717121588,1.2528692380056443,3.334987593052109,1344.0,553.0,23.424317617866006,20.198511166253102,0.9141106028367363,32.338145639020375,161,1.634121274409044,7.6645962732919255,242,1.0326506381715643,0.45454545454545453,38,1.23125,0.8545825218290347,3.2023472692660833,0.32450974226945295,0.47097419394233847,13,18.45741683126813
delta_with_side=TRUE | TP=120 SL=20,delta_with_side=TRUE,120,20,347,46.10951008645533,1.3088235294117647,3.3285302593659942,1155.0,388.0,22.334293948126803,20.259365994236312,1.5296875,27.549773534859753,119,1.2915384615384615,3.1848739495798317,228,1.318032786885246,3.4035087719298245,39,1.246875,1.3122779864521021,3.0977831986308315,0.43855247667984865,0.4131916201085597,12,18.42067540373353
delta_with_side=TRUE | TP=150 SL=20,delta_with_side=TRUE,150,20,347,46.10951008645533,1.3088235294117647,3.3285302593659942,1155.0,388.0,22.334293948126803,20.259365994236312,1.5296875,27.549773534859753,119,1.2915384615384615,3.1848739495798317,228,1.318032786885246,3.4035087719298245,39,1.246875,1.3122779864521021,3.0977831986308315,0.43855247667984865,0.4131916201085597,12,18.42067540373353
delta_with_side=TRUE | TP=200 SL=20,delta_with_side=TRUE,200,20,347,46.10951008645533,1.3088235294117647,3.3285302593659942,1155.0,388.0,22.334293948126803,20.259365994236312,1.5296875,27.549773534859753,119,1.2915384615384615,3.1848739495798317,228,1.318032786885246,3.4035087719298245,39,1.246875,1.3122779864521021,3.0977831986308315,0.43855247667984865,0.4131916201085597,12,18.42067540373353
side=BUY AND score>=7 | TP=40 SL=100,side=BUY AND score>=7,40,100,224,56.69642857142857,1.263716814159292,3.325892857142857,745.0,392.0,21.986607142857142,20.15625,0.9652010312870183,31.422708208037736,76,1.6141649048625792,7.644736842105263,148,1.0872804683342203,1.1081081081081081,38,1.2214285714285715,0.782365662216251,2.542849574684465,0.35823230150290053,0.44585870964752994,11,16.414206491679856
delta_with_side=TRUE | TP=50 SL=30,delta_with_side=TRUE,50,30,347,50.720461095100866,1.2791485244315433,3.325648414985591,1154.0,270.0,22.334293948126803,20.259365994236312,1.242809077714738,28.80561731351104,119,1.278688524590164,3.4285714285714284,228,1.2794007490636705,3.2719298245614037,39,1.2110197368421054,1.1748350537689887,3.3024597759702643,0.3790677899367672,0.4131916201085597,14,16.999748389236554
body_ok=TRUE | TP=60 SL=20,body_ok=TRUE,60,20,548,47.08029197080292,1.3139655172413793,3.322992700729927,1821.0,340.0,21.934306569343065,19.498175182481752,1.476937984496124,26.735204703761838,173,1.586046511627907,5.826589595375722,375,1.199264705882353,2.168,39,1.2983333333333333,0.5215311568114291,2.605516170584675,0.32012189517530587,0.3636014730741548,12,26.11984821174204
side=SELL AND score>=6 | TP=80 SL=80,side=SELL AND score>=6,80,80,279,53.76344086021505,1.2272058823529413,3.3225806451612905,927.0,449.0,22.634408602150536,19.92831541218638,1.0553970588235295,36.78300004889338,82,1.9580777096114519,11.426829268292684,197,0.996776273372018,-0.050761421319796954,36,1.2475247524752475,0.981425316380376,3.163411447449446,0.31525667275951647,0.29159985289504836,14,14.961121644235444
side=SELL AND score>=6 | TP=80 SL=100,side=SELL AND score>=6,80,100,279,53.76344086021505,1.2272058823529413,3.3225806451612905,927.0,449.0,22.634408602150536,19.92831541218638,1.0553970588235295,36.78300004889338,82,1.9580777096114519,11.426829268292684,197,0.996776273372018,-0.050761421319796954,36,1.2475247524752475,0.981425316380376,3.163411447449446,0.31525667275951647,0.29159985289504836,14,14.961121644235444
price_accepted=FALSE | TP=100 SL=50,price_accepted=FALSE,100,50,551,52.45009074410163,1.2482702482702484,3.321234119782214,1830.0,522.0,21.58802177858439,19.41923774954628,1.1316498444526126,33.50598702432416,173,1.6058718861209964,7.872832369942197,378,1.091352723013859,1.2380952380952381,39,1.2699683460828277,0.7950853570875481,2.2928960603056208,0.2503545028669998,0.35730525269599483,11,27.221638393938587
price_accepted=FALSE | TP=120 SL=50,price_accepted=FALSE,120,50,551,52.45009074410163,1.2477275810609143,3.313974591651543,1826.0,522.0,21.58802177858439,19.41923774954628,1.1311578762559154,33.485429189306814,173,1.6040925266903914,7.8497109826589595,378,1.091352723013859,1.2380952380952381,39,1.2699683460828277,0.795274953862669,2.29510276297981,0.2503545028669998,0.35730525269599483,11,27.13358049674747
price_accepted=FALSE | TP=150 SL=50,price_accepted=FALSE,150,50,551,52.45009074410163,1.2477275810609143,3.313974591651543,1826.0,522.0,21.58802177858439,19.41923774954628,1.1311578762559154,33.485429189306814,173,1.6040925266903914,7.8497109826589595,378,1.091352723013859,1.2380952380952381,39,1.2699683460828277,0.795274953862669,2.29510276297981,0.2503545028669998,0.35730525269599483,11,27.13358049674747
price_accepted=FALSE | TP=200 SL=50,price_accepted=FALSE,200,50,551,52.45009074410163,1.2477275810609143,3.313974591651543,1826.0,522.0,21.58802177858439,19.41923774954628,1.1311578762559154,33.485429189306814,173,1.6040925266903914,7.8497109826589595,378,1.091352723013859,1.2380952380952381,39,1.2699683460828277,0.795274953862669,2.29510276297981,0.2503545028669998,0.35730525269599483,11,27.13358049674747
regime=OR_large AND score>=6 | TP=30 SL=60,regime=OR_large AND score>=6,30,60,188,61.170212765957444,1.2649936197362823,3.3138297872340425,623.0,240.0,24.76063829787234,20.159574468085108,0.8029959499195531,30.600276469562385,107,1.2791193181818181,3.6728971962616823,81,1.2439024390243902,2.8395061728395063,34,0.967741935483871,1.0050955452715764,3.482076240424101,0.48395591332546123,0.8200297541056408,13,11.815866403190967
delta_ok=TRUE | TP=60 SL=40,delta_ok=TRUE,60,40,549,51.183970856102,1.2580187340334943,3.3114754098360657,1818.0,435.0,21.62112932604736,19.8816029143898,1.199818579078208,31.6934949721409,174,1.5121281464530894,6.431034482758621,375,1.1437975725159433,1.864,39,1.2630495091762697,0.7113505001420097,2.108512987817798,0.24714813905377872,0.35794160929130286,9,29.230866555683704
score>=7 | TP=60 SL=20,score>=7,60,20,456,46.71052631578947,1.3106995884773662,3.31140350877193,1510.0,328.0,22.214912280701753,19.978070175438596,1.4953051643192488,26.88762862304686,140,1.6338235294117647,6.1571428571428575,316,1.185142857142857,2.050632911392405,39,1.3095238095238095,0.6391193506241205,2.830901781410249,0.3585146868996034,0.3840692688000739,12,22.39467972928093
vwap_ok=TRUE | TP=50 SL=70,vwap_ok=TRUE,50,70,444,55.18018018018018,1.2469343188308415,3.310810810810811,1470.0,817.0,21.993243243243242,19.695945945945947,1.0128160385605611,33.27880405515051,139,1.8471534653465347,9.848920863309353,305,1.0232879870878488,0.33114754098360655,38,1.2625,0.9021731045414371,3.075016756142499,0.3399270117321318,0.3712530729621612,14,19.577188461402603
range>=80 | TP=50 SL=30,range>=80,50,30,468,51.06837606837607,1.280108499095841,3.3098290598290596,1549.0,257.0,22.542735042735043,20.224358974358974,1.2265474740290694,28.48885257727767,173,1.493421052631579,5.635838150289017,295,1.1615081598199213,1.9457627118644067,39,1.2099358974358974,0.6861684716135185,4.637939100462961,0.3934146391487228,0.4503896948121509,13,15.350000230242056
side=SELL AND score>=6 | TP=80 SL=70,side=SELL AND score>=6,80,70,279,53.76344086021505,1.226003917727718,3.3082437275985663,923.0,453.0,22.634408602150536,19.92831541218638,1.0543633692458376,36.810886089229044,82,1.9580777096114519,11.426829268292684,197,0.995492594977463,-0.07106598984771574,36,1.2475247524752475,0.9817741411625174,3.1705946266381835,0.31525667275951647,0.29159985289504836,14,14.858528700659223
score>=7 | TP=80 SL=20,score>=7,80,20,456,46.71052631578947,1.3102880658436213,3.307017543859649,1508.0,328.0,22.214912280701753,19.978070175438596,1.4948356807511738,26.879095089746745,140,1.6345588235294117,6.164285714285715,316,1.1842857142857144,2.0411392405063293,39,1.3095238095238095,0.6402846168031366,2.8322277511260694,0.3585146868996034,0.3840692688000739,12,22.35083490418377
score>=7 | TP=100 SL=20,score>=7,100,20,456,46.71052631578947,1.3102880658436213,3.307017543859649,1508.0,328.0,22.214912280701753,19.978070175438596,1.4948356807511738,26.879095089746745,140,1.6345588235294117,6.164285714285715,316,1.1842857142857144,2.0411392405063293,39,1.3095238095238095,0.6402846168031366,2.8322277511260694,0.3585146868996034,0.3840692688000739,12,22.35083490418377
score>=7 | TP=120 SL=20,score>=7,120,20,456,46.71052631578947,1.3102880658436213,3.307017543859649,1508.0,328.0,22.214912280701753,19.978070175438596,1.4948356807511738,26.879095089746745,140,1.6345588235294117,6.164285714285715,316,1.1842857142857144,2.0411392405063293,39,1.3095238095238095,0.6402846168031366,2.8322277511260694,0.3585146868996034,0.3840692688000739,12,22.35083490418377
score>=7 | TP=150 SL=20,score>=7,150,20,456,46.71052631578947,1.3102880658436213,3.307017543859649,1508.0,328.0,22.214912280701753,19.978070175438596,1.4948356807511738,26.879095089746745,140,1.6345588235294117,6.164285714285715,316,1.1842857142857144,2.0411392405063293,39,1.3095238095238095,0.6402846168031366,2.8322277511260694,0.3585146868996034,0.3840692688000739,12,22.35083490418377
score>=7 | TP=200 SL=20,score>=7,200,20,456,46.71052631578947,1.3102880658436213,3.307017543859649,1508.0,328.0,22.214912280701753,19.978070175438596,1.4948356807511738,26.879095089746745,140,1.6345588235294117,6.164285714285715,316,1.1842857142857144,2.0411392405063293,39,1.3095238095238095,0.6402846168031366,2.8322277511260694,0.3585146868996034,0.3840692688000739,12,22.35083490418377
price_accepted=FALSE | TP=100 SL=20,price_accepted=FALSE,100,20,551,46.82395644283122,1.3107508532423209,3.304900181488203,1821.0,376.0,21.58802177858439,19.41923774954628,1.488565891472868,27.04349280727789,173,1.619186046511628,6.15606936416185,378,1.182608695652174,2.0,39,1.3135416666666666,0.5356933561282817,2.6101390152315926,0.32564538608400584,0.35730525269599483,11,26.125236450447858
price_accepted=FALSE | TP=100 SL=60,price_accepted=FALSE,100,60,551,53.35753176043557,1.2389334033889399,3.3012704174228675,1819.0,698.0,21.58802177858439,19.41923774954628,1.0830132131665224,34.928862488588734,173,1.712409420289855,9.092485549132949,378,1.045513413506013,0.6507936507936508,39,1.2272659669400416,0.808733398850662,2.4135614510185355,0.25426373779220335,0.35730525269599483,14,25.449045079557738
aplus_structure=FALSE | TP=60 SL=30,aplus_structure=FALSE,60,30,513,50.29239766081871,1.2833947104117844,3.3001949317738792,1693.0,304.0,21.374269005847953,19.16179337231969,1.2684715161046707,28.747750250987945,168,1.5840292275574113,6.660714285714286,345,1.141448989650074,1.663768115942029,39,1.204647435897436,0.6017654868771303,3.8092222549126378,0.3604719019097664,0.38351817813847755,13,18.654324432500836
price_accepted=FALSE | TP=120 SL=20,price_accepted=FALSE,120,20,551,46.82395644283122,1.3100682593856656,3.297640653357532,1817.0,376.0,21.58802177858439,19.41923774954628,1.4877906976744186,27.018013752876712,173,1.616860465116279,6.132947976878612,378,1.182608695652174,2.0,39,1.3135416666666666,0.5359887357085447,2.6139379314629596,0.32564538608400584,0.35730525269599483,11,26.028869539013918
price_accepted=FALSE | TP=150 SL=20,price_accepted=FALSE,150,20,551,46.82395644283122,1.3100682593856656,3.297640653357532,1817.0,376.0,21.58802177858439,19.41923774954628,1.4877906976744186,27.018013752876712,173,1.616860465116279,6.132947976878612,378,1.182608695652174,2.0,39,1.3135416666666666,0.5359887357085447,2.6139379314629596,0.32564538608400584,0.35730525269599483,11,26.028869539013918
price_accepted=FALSE | TP=200 SL=20,price_accepted=FALSE,200,20,551,46.82395644283122,1.3100682593856656,3.297640653357532,1817.0,376.0,21.58802177858439,19.41923774954628,1.4877906976744186,27.018013752876712,173,1.616860465116279,6.132947976878612,378,1.182608695652174,2.0,39,1.3135416666666666,0.5359887357085447,2.6139379314629596,0.32564538608400584,0.35730525269599483,11,26.028869539013918
score>=8 | TP=60 SL=20,score>=8,60,20,434,47.004608294930875,1.3110869565217391,3.2972350230414746,1431.0,320.0,22.131336405529954,19.504608294930875,1.4781862745098038,26.699190665179035,134,1.6115384615384616,5.932835820895522,300,1.1927272727272726,2.12,38,1.363888888888889,0.632332567914929,2.7106238494804162,0.32537832994149307,0.3541319613612706,12,22.367008940657666
price_accepted=FALSE | TP=120 SL=60,price_accepted=FALSE,120,60,551,53.35753176043557,1.2384079863391566,3.294010889292196,1815.0,698.0,21.58802177858439,19.41923774954628,1.0825539200311676,34.90913842940724,173,1.7105978260869565,9.06936416184971,378,1.045513413506013,0.6507936507936508,39,1.2272659669400416,0.8088303667294912,2.415491186464513,0.25426373779220335,0.35730525269599483,14,25.36933648043683
price_accepted=FALSE | TP=150 SL=60,price_accepted=FALSE,150,60,551,53.35753176043557,1.2384079863391566,3.294010889292196,1815.0,698.0,21.58802177858439,19.41923774954628,1.0825539200311676,34.90913842940724,173,1.7105978260869565,9.06936416184971,378,1.045513413506013,0.6507936507936508,39,1.2272659669400416,0.8088303667294912,2.415491186464513,0.25426373779220335,0.35730525269599483,14,25.36933648043683
price_accepted=FALSE | TP=200 SL=60,price_accepted=FALSE,200,60,551,53.35753176043557,1.2384079863391566,3.294010889292196,1815.0,698.0,21.58802177858439,19.41923774954628,1.0825539200311676,34.90913842940724,173,1.7105978260869565,9.06936416184971,378,1.045513413506013,0.6507936507936508,39,1.2272659669400416,0.8088303667294912,2.415491186464513,0.25426373779220335,0.35730525269599483,14,25.36933648043683
delta_with_side=TRUE | TP=80 SL=20,delta_with_side=TRUE,80,20,347,46.10951008645533,1.3056149732620321,3.2939481268011526,1143.0,388.0,22.334293948126803,20.259365994236312,1.5259375,27.438739822334476,119,1.2792307692307692,3.0504201680672267,228,1.319672131147541,3.4210526315789473,39,1.246875,1.313369980350243,3.1074012086611495,0.43855247667984865,0.4131916201085597,12,18.144988958241385
score>=8 | TP=80 SL=20,score>=8,80,20,434,47.004608294930875,1.3106521739130435,3.292626728110599,1429.0,320.0,22.131336405529954,19.504608294930875,1.4776960784313726,26.69015770387232,134,1.6123076923076922,5.940298507462686,300,1.1918181818181819,2.11,38,1.363888888888889,0.6335127962255954,2.713390078758237,0.32537832994149307,0.3541319613612706,12,22.31301179039403
score>=8 | TP=100 SL=20,score>=8,100,20,434,47.004608294930875,1.3106521739130435,3.292626728110599,1429.0,320.0,22.131336405529954,19.504608294930875,1.4776960784313726,26.69015770387232,134,1.6123076923076922,5.940298507462686,300,1.1918181818181819,2.11,38,1.363888888888889,0.6335127962255954,2.713390078758237,0.32537832994149307,0.3541319613612706,12,22.31301179039403
score>=8 | TP=120 SL=20,score>=8,120,20,434,47.004608294930875,1.3106521739130435,3.292626728110599,1429.0,320.0,22.131336405529954,19.504608294930875,1.4776960784313726,26.69015770387232,134,1.6123076923076922,5.940298507462686,300,1.1918181818181819,2.11,38,1.363888888888889,0.6335127962255954,2.713390078758237,0.32537832994149307,0.3541319613612706,12,22.31301179039403
score>=8 | TP=150 SL=20,score>=8,150,20,434,47.004608294930875,1.3106521739130435,3.292626728110599,1429.0,320.0,22.131336405529954,19.504608294930875,1.4776960784313726,26.69015770387232,134,1.6123076923076922,5.940298507462686,300,1.1918181818181819,2.11,38,1.363888888888889,0.6335127962255954,2.713390078758237,0.32537832994149307,0.3541319613612706,12,22.31301179039403
score>=8 | TP=200 SL=20,score>=8,200,20,434,47.004608294930875,1.3106521739130435,3.292626728110599,1429.0,320.0,22.131336405529954,19.504608294930875,1.4776960784313726,26.69015770387232,134,1.6123076923076922,5.940298507462686,300,1.1918181818181819,2.11,38,1.363888888888889,0.6335127962255954,2.713390078758237,0.32537832994149307,0.3541319613612706,12,22.31301179039403
delta_with_side=TRUE | TP=50 SL=40,delta_with_side=TRUE,50,40,347,52.44956772334294,1.2580207862629915,3.2910662824207493,1142.0,272.0,22.334293948126803,20.259365994236312,1.1405133501834812,30.81267297577052,119,1.2342786683107274,3.19327731092437,228,1.2717546362339516,3.3421052631578947,39,1.2625,1.1570576238309096,2.4377953736719076,0.3437185987163397,0.4131916201085597,11,20.733095413750615
price_accepted=FALSE | TP=60 SL=70,price_accepted=FALSE,60,70,551,53.53901996370236,1.2390243902439024,3.2903811252268604,1813.0,720.0,21.58802177858439,19.41923774954628,1.0752211657709798,34.66519184269493,173,1.6573991031390134,8.473988439306359,378,1.0647992530345471,0.917989417989418,39,1.2492131616595135,0.7456245376263217,2.37641254848882,0.25410654204321825,0.35730525269599483,13,25.796316624696285
aplus_absorption=FALSE | TP=60 SL=30,aplus_absorption=FALSE,60,30,519,50.28901734104046,1.2810026385224274,3.2832369942196533,1704.0,304.0,21.358381502890172,19.248554913294797,1.266278470263549,28.802595475129614,169,1.5596094552929085,6.443786982248521,350,1.1493443419135503,1.7571428571428571,39,1.2335164835164836,0.5988109053364774,3.756652804055504,0.35789483858371735,0.3836105363512284,12,18.919630160801216
price_accepted=FALSE | TP=80 SL=20,price_accepted=FALSE,80,20,551,46.82395644283122,1.308703071672355,3.283121597096189,1809.0,376.0,21.58802177858439,19.41923774954628,1.4862403100775192,26.966977551032937,173,1.6098837209302326,6.063583815028902,378,1.183574879227053,2.0105820105820107,39,1.3135416666666666,0.5397974933155458,2.6174684210606247,0.32564538608400584,0.35730525269599483,11,25.863826015683937
price_accepted=FALSE | TP=80 SL=50,price_accepted=FALSE,80,50,551,52.45009074410163,1.2451499118165785,3.279491833030853,1807.0,518.0,21.58802177858439,19.41923774954628,1.128821027321604,33.39507198967899,173,1.5938612099644127,7.716763005780347,378,1.092133515518251,1.2486772486772486,39,1.2699683460828277,0.8124510459867963,2.30823083040299,0.2503545028669998,0.35730525269599483,11,26.697796596152525
aplus_structure=FALSE | TP=100 SL=40,aplus_structure=FALSE,100,40,513,51.656920077972714,1.2637190341799938,3.2787524366471734,1682.0,360.0,21.374269005847953,19.16179337231969,1.182650265949579,30.84592312511567,168,1.545626477541371,6.869047619047619,345,1.123856439127375,1.5304347826086957,39,1.23125,0.6041316929877968,2.8411295865459074,0.30713925969717243,0.38351817813847755,15,22.20826098445914
score>=8 | TP=50 SL=40,score>=8,50,40,434,52.764976958525345,1.2637729549248748,3.2764976958525347,1422.0,467.0,22.131336405529954,19.504608294930875,1.1313251343213946,30.017655323551693,134,1.615979381443299,7.134328358208955,300,1.121385777546236,1.5533333333333332,38,1.2564102564102564,0.5898050568564306,2.0591532671847665,0.2816959426782898,0.3541319613612706,12,25.559795792097475
aplus_structure=FALSE | TP=120 SL=40,aplus_structure=FALSE,120,40,513,51.656920077972714,1.2630918783317655,3.270955165692008,1678.0,360.0,21.374269005847953,19.16179337231969,1.182063342740671,30.821922279948556,168,1.5437352245862883,6.845238095238095,345,1.123856439127375,1.5304347826086957,39,1.2229166666666667,0.6043711491065938,2.8454227675512382,0.30713925969717243,0.38351817813847755,15,22.121976779607422
aplus_structure=FALSE | TP=150 SL=40,aplus_structure=FALSE,150,40,513,51.656920077972714,1.2630918783317655,3.270955165692008,1678.0,360.0,21.374269005847953,19.16179337231969,1.182063342740671,30.821922279948556,168,1.5437352245862883,6.845238095238095,345,1.123856439127375,1.5304347826086957,39,1.2229166666666667,0.6043711491065938,2.8454227675512382,0.30713925969717243,0.38351817813847755,15,22.121976779607422
aplus_structure=FALSE | TP=200 SL=40,aplus_structure=FALSE,200,40,513,51.656920077972714,1.2630918783317655,3.270955165692008,1678.0,360.0,21.374269005847953,19.16179337231969,1.182063342740671,30.821922279948556,168,1.5437352245862883,6.845238095238095,345,1.123856439127375,1.5304347826086957,39,1.2229166666666667,0.6043711491065938,2.8454227675512382,0.30713925969717243,0.38351817813847755,15,22.121976779607422
range>=95 | TP=40 SL=80,range>=95,40,80,403,57.81637717121588,1.2467702677401236,3.270471464019851,1318.0,549.0,23.424317617866006,20.198511166253102,0.9096607103683305,32.49651793862502,161,1.6093117408906883,7.478260869565218,242,1.0338781575037148,0.47107438016528924,38,1.23125,0.8567667008439326,3.2373036622929194,0.32450974226945295,0.47097419394233847,13,17.874746767752182
volume_increasing=FALSE | TP=100 SL=50,volume_increasing=FALSE,100,50,546,52.01465201465202,1.2417061611374407,3.269230769230769,1785.0,475.0,21.73076923076923,19.36813186813187,1.1455176556972164,33.776747418841104,168,1.5700179533213645,7.559523809523809,378,1.099864262167927,1.3624338624338623,39,1.22598515134209,0.8022742369431725,2.3176580134618905,0.25639414208077504,0.36861280877459485,11,26.35076971275947
price_accepted=FALSE | actual,price_accepted=FALSE,,,551,53.35753176043557,1.2358107222440686,3.26497277676951,1799.0,704.0,21.58802177858439,19.41923774954628,1.0802835225058696,35.05028372274199,173,1.7036535859269282,9.017341040462428,378,1.0441611234294161,0.6322751322751323,39,1.2272659669400416,0.8108787084762564,2.4345043235480306,0.25426373779220335,0.35730525269599483,14,24.96719050227408
volume_increasing=FALSE | TP=120 SL=50,volume_increasing=FALSE,120,50,546,52.01465201465202,1.2411645226811103,3.261904761904762,1781.0,475.0,21.73076923076923,19.36813186813187,1.1450179751494751,33.756156016729385,168,1.5682226211849193,7.535714285714286,378,1.099864262167927,1.3624338624338623,39,1.22598515134209,0.8024958798176061,2.320156738634011,0.25639414208077504,0.36861280877459485,11,26.262022101011052
volume_increasing=FALSE | TP=150 SL=50,volume_increasing=FALSE,150,50,546,52.01465201465202,1.2411645226811103,3.261904761904762,1781.0,475.0,21.73076923076923,19.36813186813187,1.1450179751494751,33.756156016729385,168,1.5682226211849193,7.535714285714286,378,1.099864262167927,1.3624338624338623,39,1.22598515134209,0.8024958798176061,2.320156738634011,0.25639414208077504,0.36861280877459485,11,26.262022101011052
volume_increasing=FALSE | TP=200 SL=50,volume_increasing=FALSE,200,50,546,52.01465201465202,1.2411645226811103,3.261904761904762,1781.0,475.0,21.73076923076923,19.36813186813187,1.1450179751494751,33.756156016729385,168,1.5682226211849193,7.535714285714286,378,1.099864262167927,1.3624338624338623,39,1.22598515134209,0.8024958798176061,2.320156738634011,0.25639414208077504,0.36861280877459485,11,26.262022101011052
price_accepted=FALSE | TP=80 SL=60,price_accepted=FALSE,80,60,551,53.35753176043557,1.2359122553526862,3.2595281306715065,1796.0,694.0,21.58802177858439,19.41923774954628,1.0803722776382325,34.82245585505041,173,1.7001811594202898,8.936416184971097,378,1.0462534690101757,0.6613756613756614,39,1.2272659669400416,0.8237337615830091,2.4266923206996958,0.25426373779220335,0.35730525269599483,14,24.97904319967855
score>=5 | TP=100 SL=50,score>=5,100,50,562,52.313167259786475,1.2399423404534138,3.2580071174377223,1831.0,482.0,21.699288256227756,19.697508896797153,1.1302875756514112,33.87277204802432,176,1.5764604810996563,7.625,386,1.0922119554968885,1.266839378238342,39,1.2699683460828277,0.7942768737541687,2.277298886621386,0.24584042370626724,0.3608393242616028,11,26.90611293153754
delta_with_side=TRUE | TP=60 SL=70,delta_with_side=TRUE,60,70,347,53.602305475504316,1.2253240279162512,3.2564841498559076,1130.0,334.0,22.334293948126803,20.259365994236312,1.0606299381425615,36.09853938852062,119,1.2534209085933223,3.8907563025210083,228,1.2092220828105396,2.925438596491228,39,1.2625,1.2622311192958364,2.6684724468353576,0.3395449716447819,0.4131916201085597,13,18.57413718234666
side=SELL AND score>=8 | TP=50 SL=20,side=SELL AND score>=8,50,20,223,47.53363228699551,1.3102564102564103,3.2556053811659194,726.0,240.0,22.152466367713004,19.506726457399104,1.4462264150943396,25.820100984205414,63,1.64,6.095238095238095,160,1.196551724137931,2.1375,36,1.25,0.7582028033130451,3.1689088323473955,0.38807161484202574,0.33379963152435793,10,14.32530771474773
aplus_structure=FALSE | TP=80 SL=40,aplus_structure=FALSE,80,40,513,51.656920077972714,1.2618375666353088,3.2553606237816766,1670.0,356.0,21.374269005847953,19.16179337231969,1.1808894963228551,30.773858495733023,168,1.5380614657210403,6.773809523809524,345,1.1247947454844007,1.5420289855072464,39,1.1895833333333332,0.6199300752773595,2.8521093313473904,0.30713925969717243,0.38351817813847755,15,21.959932206746565
volume_increasing=FALSE | TP=60 SL=70,volume_increasing=FALSE,60,70,546,53.11355311355312,1.2341238471673255,3.2545787545787546,1777.0,664.0,21.73076923076923,19.36813186813187,1.089433465085639,34.904788282577854,168,1.636529680365297,8.297619047619047,378,1.0709259259259258,1.0132275132275133,39,1.2492131616595135,0.7419699388905139,2.3308873628494884,0.2535273973761851,0.36861280877459485,12,25.793956440661646
vwap_ok=TRUE | TP=50 SL=80,vwap_ok=TRUE,50,80,444,55.18018018018018,1.241511958521492,3.2522522522522523,1444.0,813.0,21.993243243243242,19.695945945945947,1.0084117540643955,33.418468142250326,139,1.813487241798299,9.633093525179856,305,1.024232633279483,0.3442622950819672,38,1.2625,0.9051044523624894,3.1260622414641723,0.3399270117321318,0.3712530729621612,14,18.929835710911295
score>=5 | TP=120 SL=50,score>=5,120,50,562,52.313167259786475,1.2394181627571748,3.2508896797153026,1827.0,482.0,21.699288256227756,19.697508896797153,1.1298097538058598,33.85282249691177,176,1.574742268041237,7.6022727272727275,386,1.0922119554968885,1.266839378238342,39,1.2699683460828277,0.7944638461132496,2.279489989307447,0.24584042370626724,0.3608393242616028,11,26.81947451893166
score>=5 | TP=150 SL=50,score>=5,150,50,562,52.313167259786475,1.2394181627571748,3.2508896797153026,1827.0,482.0,21.699288256227756,19.697508896797153,1.1298097538058598,33.85282249691177,176,1.574742268041237,7.6022727272727275,386,1.0922119554968885,1.266839378238342,39,1.2699683460828277,0.7944638461132496,2.279489989307447,0.24584042370626724,0.3608393242616028,11,26.81947451893166
score>=5 | TP=200 SL=50,score>=5,200,50,562,52.313167259786475,1.2394181627571748,3.2508896797153026,1827.0,482.0,21.699288256227756,19.697508896797153,1.1298097538058598,33.85282249691177,176,1.574742268041237,7.6022727272727275,386,1.0922119554968885,1.266839378238342,39,1.2699683460828277,0.7944638461132496,2.279489989307447,0.24584042370626724,0.3608393242616028,11,26.81947451893166
score>=7 | TP=50 SL=40,score>=7,50,40,456,52.63157894736842,1.259499212046927,3.25,1482.0,535.0,22.214912280701753,19.978070175438596,1.1335492908422344,30.21539888319083,140,1.6084558823529411,7.0928571428571425,316,1.1198823240990439,1.5474683544303798,39,1.3034825870646767,0.5964254013521723,2.1958448531858785,0.3085753798802403,0.3840692688000739,12,24.949218941114143
price_rejected=FALSE | TP=60 SL=40,price_rejected=FALSE,60,40,517,51.83752417794971,1.2617637893424742,3.249516441005803,1680.0,355.0,21.411992263056092,19.20696324951644,1.1723103863667017,30.5944595347439,168,1.5200945626477542,6.5476190476190474,349,1.1347896816174763,1.66189111747851,39,1.2123626373626375,0.5438056083265903,2.798368184554447,0.3015064428623193,0.3841461234856745,14,22.424680303096228
