setup,filter,tp,sl,trades,wr,pf,expectancy,profit,dd,avg_mfe,avg_mae,avg_rr,std,test_trades,test_pf,test_exp,train_trades,train_pf,train_exp,active_months,monthly_pf_median,monthly_pf_cv,monthly_exp_cv,monthly_wr_cv,monthly_trades_cv,bad_months_pf_lt_1,robust_score
or_regime=OR_large | TP=120 SL=60,or_regime=OR_large,120,60,192,61.979166666666664,1.690769885155253,8.458333333333334,1624.0,223.0,24.713541666666668,19.84375,1.0371949715658275,36.27567995737616,108,1.8053977272727273,10.5,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9852562084491964,2.0729782586179804,0.4715505420063111,0.8212547948909115,11,58.34280627109224
or_regime=OR_large | TP=150 SL=60,or_regime=OR_large,150,60,192,61.979166666666664,1.690769885155253,8.458333333333334,1624.0,223.0,24.713541666666668,19.84375,1.0371949715658275,36.27567995737616,108,1.8053977272727273,10.5,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9852562084491964,2.0729782586179804,0.4715505420063111,0.8212547948909115,11,58.34280627109224
or_regime=OR_large | TP=200 SL=60,or_regime=OR_large,200,60,192,61.979166666666664,1.690769885155253,8.458333333333334,1624.0,223.0,24.713541666666668,19.84375,1.0371949715658275,36.27567995737616,108,1.8053977272727273,10.5,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9852562084491964,2.0729782586179804,0.4715505420063111,0.8212547948909115,11,58.34280627109224
regime=OR_large AND score>=7 | TP=60 SL=50,regime=OR_large AND score>=7,60,50,152,62.5,1.8005797101449275,9.085526315789474,1381.0,184.0,25.32894736842105,19.638157894736842,1.0803478260869566,33.86923511298087,84,2.035490605427975,11.80952380952381,68,1.5071707953063884,5.720588235294118,32,0.8944444444444444,0.9241252382005306,2.1533090014000837,0.48662352741514775,0.7174254748383977,11,57.674159867428656
or_regime=OR_large | TP=100 SL=70,or_regime=OR_large,100,70,192,61.979166666666664,1.6810308407266583,8.395833333333334,1612.0,223.0,24.713541666666668,19.84375,1.031220599773496,36.500298834512655,108,1.7879213483146068,10.38888888888889,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.987815721268916,2.078398839368987,0.4715505420063111,0.8212547948909115,11,57.486379093786674
or_regime=OR_large | TP=120 SL=70,or_regime=OR_large,120,70,192,61.979166666666664,1.679340937896071,8.375,1608.0,223.0,24.713541666666668,19.84375,1.0301839366925476,36.44884531240091,108,1.7851123595505618,10.351851851851851,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9881316719410643,2.0796863914455987,0.4715505420063111,0.8212547948909115,11,57.26441334393496
or_regime=OR_large | TP=150 SL=70,or_regime=OR_large,150,70,192,61.979166666666664,1.679340937896071,8.375,1608.0,223.0,24.713541666666668,19.84375,1.0301839366925476,36.44884531240091,108,1.7851123595505618,10.351851851851851,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9881316719410643,2.0796863914455987,0.4715505420063111,0.8212547948909115,11,57.26441334393496
or_regime=OR_large | TP=200 SL=70,or_regime=OR_large,200,70,192,61.979166666666664,1.679340937896071,8.375,1608.0,223.0,24.713541666666668,19.84375,1.0301839366925476,36.44884531240091,108,1.7851123595505618,10.351851851851851,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9881316719410643,2.0796863914455987,0.4715505420063111,0.8212547948909115,11,57.26441334393496
or_regime=OR_large | TP=80 SL=60,or_regime=OR_large,80,60,192,61.979166666666664,1.6809868141216504,8.338541666666666,1601.0,223.0,24.713541666666668,19.84375,1.0311935918561386,36.008651868411484,108,1.7890625,10.287037037037036,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9875839556221335,2.0829538150151903,0.4715505420063111,0.8212547948909115,11,57.01626568253271
regime=OR_large AND score>=7 | TP=50 SL=60,regime=OR_large AND score>=7,50,60,152,64.47368421052632,1.7919345412039742,8.914473684210526,1355.0,204.0,25.32894736842105,19.638157894736842,0.9873925022960673,33.38019876992695,84,2.1222466960352424,12.130952380952381,68,1.4184308841843087,4.9411764705882355,32,0.8333333333333334,1.1504367797812434,2.139884924617165,0.47869543781671614,0.7174254748383977,11,56.53364746257476
or_regime=OR_large | TP=100 SL=40,or_regime=OR_large,100,40,192,59.375,1.7168591224018477,8.083333333333334,1552.0,163.0,24.713541666666668,19.84375,1.1746930837486327,32.897482093584784,108,1.7185854025583145,8.842592592592593,84,1.7141148325358853,7.107142857142857,34,1.3091463414634146,0.9801213818642075,2.0880354028764208,0.4826937680694371,0.8212547948909115,11,56.36663856179046
or_regime=OR_large | TP=100 SL=80,or_regime=OR_large,100,80,192,61.979166666666664,1.666945957268538,8.291666666666666,1592.0,223.0,24.713541666666668,19.84375,1.022580293114313,36.73861733231671,108,1.763157894736842,10.203703703703704,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9913408335431695,2.0877688845512674,0.4715505420063111,0.8212547948909115,11,56.142826307622485
or_regime=OR_large | TP=120 SL=40,or_regime=OR_large,120,40,192,59.375,1.7150115473441108,8.0625,1548.0,163.0,24.713541666666668,19.84375,1.1734289534459708,32.840184967370384,108,1.7155756207674944,8.805555555555555,84,1.7141148325358853,7.107142857142857,34,1.3091463414634146,0.9805666808654775,2.0897250902931837,0.4826937680694371,0.8212547948909115,11,56.13306014203637
or_regime=OR_large | TP=150 SL=40,or_regime=OR_large,150,40,192,59.375,1.7150115473441108,8.0625,1548.0,163.0,24.713541666666668,19.84375,1.1734289534459708,32.840184967370384,108,1.7155756207674944,8.805555555555555,84,1.7141148325358853,7.107142857142857,34,1.3091463414634146,0.9805666808654775,2.0897250902931837,0.4826937680694371,0.8212547948909115,11,56.13306014203637
or_regime=OR_large | TP=200 SL=40,or_regime=OR_large,200,40,192,59.375,1.7150115473441108,8.0625,1548.0,163.0,24.713541666666668,19.84375,1.1734289534459708,32.840184967370384,108,1.7155756207674944,8.805555555555555,84,1.7141148325358853,7.107142857142857,34,1.3091463414634146,0.9805666808654775,2.0897250902931837,0.4826937680694371,0.8212547948909115,11,56.13306014203637
regime=OR_large AND score>=8 | TP=40 SL=70,regime=OR_large AND score>=8,40,70,143,66.43356643356644,1.853080568720379,8.811188811188812,1260.0,146.0,25.41958041958042,18.496503496503497,0.9362933399850337,30.674793764921017,79,2.1963824289405687,11.721518987341772,64,1.4751066856330015,5.21875,32,0.7174657534246576,1.1159998409062915,2.1102727233519714,0.4628313657720494,0.693774692275738,12,56.02218728759443
or_regime=OR_large | TP=80 SL=70,or_regime=OR_large,80,70,192,61.979166666666664,1.6696239966201942,8.255208333333334,1585.0,223.0,24.713541666666668,19.84375,1.024223123977094,36.182817853364774,108,1.7689606741573034,10.13888888888889,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9904631853356085,2.089708737448468,0.4715505420063111,0.8212547948909115,11,55.95394854825765
or_regime=OR_large | TP=120 SL=80,or_regime=OR_large,120,80,192,61.979166666666664,1.6652702136573105,8.270833333333334,1588.0,223.0,24.713541666666668,19.84375,1.0215523159410391,36.6874385871685,108,1.760387811634349,10.166666666666666,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9916579333446149,2.0890674179463535,0.4715505420063111,0.8212547948909115,11,55.92417869434309
or_regime=OR_large | TP=150 SL=80,or_regime=OR_large,150,80,192,61.979166666666664,1.6652702136573105,8.270833333333334,1588.0,223.0,24.713541666666668,19.84375,1.0215523159410391,36.6874385871685,108,1.760387811634349,10.166666666666666,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9916579333446149,2.0890674179463535,0.4715505420063111,0.8212547948909115,11,55.92417869434309
or_regime=OR_large | TP=200 SL=80,or_regime=OR_large,200,80,192,61.979166666666664,1.6652702136573105,8.270833333333334,1588.0,223.0,24.713541666666668,19.84375,1.0215523159410391,36.6874385871685,108,1.760387811634349,10.166666666666666,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9916579333446149,2.0890674179463535,0.4715505420063111,0.8212547948909115,11,55.92417869434309
or_regime=OR_large | TP=80 SL=40,or_regime=OR_large,80,40,192,59.375,1.7094688221709007,8.0,1536.0,163.0,24.713541666666668,19.84375,1.1696365625379848,32.680429483166044,108,1.7065462753950338,8.694444444444445,84,1.7141148325358853,7.107142857142857,34,1.3091463414634146,0.9821336262790248,2.0954398836677774,0.4826937680694371,0.8212547948909115,11,55.42511273975767
regime=OR_large AND score>=7 | TP=50 SL=70,regime=OR_large AND score>=7,50,70,152,64.47368421052632,1.7753329473074697,8.80921052631579,1339.0,204.0,25.32894736842105,19.638157894736842,0.9782446852510547,33.61936007062053,84,2.0854978354978355,11.94047619047619,68,1.4184308841843087,4.9411764705882355,32,0.8333333333333334,1.1555236680274747,2.1529443740693006,0.47869543781671614,0.7174254748383977,11,55.14179777534538
regime=OR_large AND score>=8 | TP=40 SL=80,regime=OR_large AND score>=8,40,80,143,66.43356643356644,1.8406186953597847,8.741258741258742,1250.0,156.0,25.41958041958042,18.496503496503497,0.9299968144975754,30.86652621624166,79,2.1683673469387754,11.594936708860759,64,1.4751066856330015,5.21875,32,0.7145061728395061,1.1183614501536459,2.127644383120725,0.4628313657720494,0.693774692275738,12,54.9300224739388
or_regime=OR_large | TP=100 SL=100,or_regime=OR_large,100,100,192,61.979166666666664,1.6524086378737541,8.182291666666666,1571.0,223.0,24.713541666666668,19.84375,1.0136624417208744,37.03010094332177,108,1.7378839590443687,10.00925925925926,84,1.5196182396606575,5.833333333333333,34,1.2682926829268293,0.9945702101007416,2.0947318866794244,0.4715505420063111,0.8212547948909115,11,54.80721943044992
